# t[days] u g r i z y J H K
0.20202 -12.556 -13.634 -12.536 -13.050 -12.904 -11.806 -6.150 -12.737 -11.724 
0.40404 -13.993 -15.061 -15.133 -14.196 -14.150 -14.341 -13.862 -11.515 -13.256 
0.60606 -14.463 -15.117 -15.352 -15.394 -14.898 -14.223 -13.941 -13.235 -12.589 
0.80808 -14.217 -14.715 -14.846 -14.827 -14.939 -14.230 -12.991 -11.983 -9.611 
1.01010 -13.044 -13.921 -14.683 -15.049 -15.123 -14.695 -13.664 -15.062 -7.160 
1.21212 -12.682 -14.164 -14.781 -14.627 -14.382 -14.258 -13.554 -13.625 -14.279 
1.41414 -12.361 -13.580 -13.784 -14.444 -14.369 -14.729 -14.434 -14.820 -12.030 
1.61616 -13.210 -14.411 -14.604 -15.200 -15.039 -15.476 -15.348 -14.995 -14.578 
1.81818 -13.925 -15.035 -15.363 -15.686 -16.033 -15.925 -15.772 -15.772 -15.387 
2.02020 -14.060 -15.334 -15.738 -15.981 -16.442 -16.444 -16.187 -16.358 -15.854 
2.22222 -13.917 -15.156 -15.838 -16.156 -16.600 -16.556 -16.406 -16.316 -16.276 
2.42424 -14.514 -15.201 -15.886 -16.221 -16.509 -16.526 -16.591 -16.514 -16.369 
2.62626 -13.926 -15.193 -15.607 -16.093 -16.547 -16.579 -16.620 -16.607 -16.599 
2.82828 -13.666 -14.628 -15.455 -15.983 -16.490 -16.701 -16.645 -16.544 -16.280 
3.03030 -14.050 -14.545 -15.279 -15.851 -16.391 -16.668 -16.402 -16.403 -16.356 
3.23232 -14.228 -14.609 -15.263 -15.674 -16.124 -16.456 -16.430 -16.403 -16.301 
3.43434 -14.067 -14.484 -15.104 -15.510 -16.129 -16.231 -16.179 -16.148 -16.060 
3.63636 -13.745 -14.271 -14.935 -15.481 -15.955 -16.162 -16.147 -16.122 -15.928 
3.83838 -13.681 -14.198 -14.789 -15.235 -15.694 -16.077 -15.942 -16.080 -16.006 
4.04040 -13.173 -13.855 -14.564 -15.213 -15.804 -15.884 -15.837 -15.775 -15.951 
4.24242 -13.588 -14.038 -14.664 -15.066 -15.562 -15.922 -15.671 -15.599 -15.874 
4.44444 -13.225 -13.901 -14.350 -14.961 -15.438 -15.770 -15.730 -15.632 -15.557 
4.64646 -12.923 -13.596 -14.325 -14.856 -15.484 -15.677 -15.636 -15.494 -15.481 
4.84848 -13.006 -13.554 -14.297 -14.892 -15.284 -15.676 -15.507 -15.507 -15.495 
5.05051 -12.771 -13.596 -14.226 -14.736 -15.251 -15.512 -15.385 -15.289 -15.384 
5.25253 -12.359 -13.203 -14.086 -14.666 -15.179 -15.442 -15.371 -15.192 -15.263 
5.45455 -11.890 -12.954 -13.911 -14.555 -15.098 -15.352 -15.155 -15.049 -14.744 
5.65657 -12.246 -13.092 -13.894 -14.516 -14.947 -15.320 -15.274 -15.046 -15.126 
5.85859 -12.184 -13.077 -13.848 -14.481 -14.965 -15.170 -15.142 -14.854 -14.827 
6.06061 -11.392 -12.798 -13.525 -14.292 -14.914 -15.157 -15.040 -14.933 -14.820 
6.26263 -11.101 -12.705 -13.536 -14.243 -14.846 -15.100 -15.082 -14.875 -14.584 
6.46465 -11.568 -12.489 -13.510 -14.135 -14.698 -15.013 -14.859 -14.719 -14.600 
6.66667 -11.006 -12.570 -13.567 -14.105 -14.566 -14.998 -14.964 -14.808 -14.498 
6.86869 -10.544 -12.122 -13.242 -13.956 -14.478 -14.860 -14.770 -14.610 -14.454 
7.07071 -10.818 -12.322 -13.457 -14.071 -14.587 -14.788 -14.786 -14.636 -14.318 
7.27273 -10.425 -12.260 -13.273 -13.904 -14.330 -14.807 -14.681 -14.645 -14.219 
7.47475 -10.000 -12.021 -13.042 -13.855 -14.350 -14.636 -14.679 -14.537 -14.472 
7.67677 -9.994 -11.750 -13.150 -13.838 -14.284 -14.728 -14.627 -14.496 -14.282 
7.87879 -9.594 -11.729 -12.771 -13.673 -14.192 -14.549 -14.615 -14.534 -14.400 
8.08081 -9.819 -11.828 -12.989 -13.575 -14.208 -14.460 -14.494 -14.442 -14.338 
8.28283 -9.505 -11.382 -12.619 -13.504 -14.169 -14.407 -14.503 -14.265 -14.149 
8.48485 -9.197 -11.065 -12.447 -13.447 -13.877 -14.300 -14.402 -14.233 -14.029 
8.68687 -9.191 -11.017 -12.318 -13.353 -13.993 -14.256 -14.349 -14.182 -14.155 
8.88889 -8.688 -10.870 -12.304 -13.267 -13.779 -14.080 -14.272 -14.167 -14.054 
9.09091 -8.423 -10.854 -12.231 -13.338 -13.840 -14.165 -14.192 -14.210 -14.084 
9.29293 -8.654 -10.584 -12.054 -12.908 -13.718 -14.053 -14.125 -14.090 -14.013 
9.49495 -8.014 -10.487 -11.953 -12.971 -13.578 -14.056 -14.170 -14.012 -13.948 
9.69697 -8.453 -10.405 -12.024 -12.907 -13.489 -13.914 -14.189 -14.040 -13.849 
9.89899 -7.750 -10.624 -11.841 -12.765 -13.561 -13.898 -14.079 -14.142 -13.697 
10.10101 -7.693 -10.029 -11.636 -12.756 -13.453 -13.835 -13.938 -14.014 -13.736 
10.30303 -7.161 -10.257 -11.715 -12.695 -13.340 -13.652 -13.954 -13.934 -13.929 
10.50505 -7.236 -10.260 -11.685 -12.588 -13.324 -13.641 -13.832 -13.842 -13.763 
10.70707 -7.067 -9.596 -11.401 -12.505 -13.270 -13.520 -13.888 -13.907 -13.628 
10.90909 -6.720 -9.908 -11.302 -12.587 -13.161 -13.498 -13.828 -13.702 -13.752 
11.11111 -6.693 -9.485 -11.249 -12.282 -13.149 -13.535 -13.713 -13.853 -13.673 
11.31313 -6.756 -9.203 -11.134 -12.279 -13.018 -13.438 -13.764 -13.833 -13.747 
11.51515 -6.431 -9.259 -10.980 -12.138 -12.939 -13.398 -13.597 -13.673 -13.505 
11.71717 -6.077 -9.043 -10.871 -11.988 -12.926 -13.313 -13.559 -13.599 -13.481 
11.91919 -6.527 -8.822 -10.966 -12.055 -12.833 -13.302 -13.616 -13.713 -13.519 
12.12121 -5.990 -8.816 -10.650 -11.908 -12.753 -13.229 -13.557 -13.559 -13.418 
12.32323 -5.861 -8.821 -10.670 -11.792 -12.669 -13.082 -13.446 -13.523 -13.379 
12.52525 -5.749 -8.423 -10.619 -11.808 -12.646 -13.070 -13.380 -13.504 -13.523 
12.72727 -5.339 -8.304 -10.817 -11.769 -12.610 -12.951 -13.389 -13.467 -13.360 
12.92929 -5.082 -8.092 -9.999 -11.505 -12.439 -12.949 -13.337 -13.392 -13.348 
13.13131 -5.166 -7.989 -10.172 -11.422 -12.445 -12.937 -13.238 -13.381 -13.324 
