# t[days] u g r i z y J H K
0.20202 -12.062 -12.932 -12.969 -12.755 -14.379 -12.510 -3.618 -12.072 nan 
0.40404 -12.599 -13.963 -14.351 -14.263 -13.709 -12.809 -13.267 -12.847 2.603 
0.60606 -12.728 -14.427 -14.437 -14.315 -14.606 -14.300 -12.819 -12.918 -13.274 
0.80808 -13.054 -13.692 -14.311 -14.498 -14.043 -13.992 -13.818 -12.878 -13.075 
1.01010 -12.302 -13.839 -14.891 -14.292 -14.407 -13.620 -13.511 -13.687 -13.376 
1.21212 -11.746 -14.065 -13.816 -14.224 -13.226 -13.912 -14.308 -13.064 -13.014 
1.41414 -12.062 -14.274 -14.574 -14.911 -15.058 -15.349 -15.123 -14.557 -14.783 
1.61616 -13.018 -14.635 -15.060 -15.504 -15.547 -15.586 -15.760 -15.271 -15.204 
1.81818 -13.115 -14.766 -15.155 -15.692 -15.854 -15.892 -15.930 -15.919 -15.435 
2.02020 -13.234 -14.580 -15.235 -15.695 -16.129 -16.165 -15.953 -15.955 -15.486 
2.22222 -12.696 -14.281 -15.084 -15.641 -16.033 -16.323 -16.032 -16.070 -16.062 
2.42424 -12.702 -14.123 -15.053 -15.521 -16.054 -16.347 -16.106 -15.655 -15.957 
2.62626 -12.487 -13.810 -14.879 -15.468 -16.048 -16.161 -15.990 -16.000 -15.870 
2.82828 -12.604 -13.703 -14.695 -15.327 -15.757 -16.054 -16.079 -16.029 -15.903 
3.03030 -12.218 -13.458 -14.412 -15.342 -15.708 -16.040 -15.924 -15.736 -15.827 
3.23232 -12.028 -13.308 -14.273 -14.980 -15.530 -15.800 -15.846 -15.641 -15.546 
3.43434 -12.155 -13.126 -14.238 -14.983 -15.702 -15.759 -15.741 -15.627 -15.595 
3.63636 -12.003 -13.049 -14.094 -14.814 -15.448 -15.659 -15.565 -15.389 -15.489 
3.83838 -12.249 -13.112 -14.039 -14.827 -15.350 -15.551 -15.480 -15.405 -15.556 
4.04040 -12.116 -12.964 -13.837 -14.615 -15.115 -15.462 -15.306 -15.257 -15.192 
4.24242 -11.486 -12.791 -13.748 -14.515 -15.094 -15.310 -15.250 -14.995 -15.029 
4.44444 -11.656 -12.968 -13.813 -14.579 -15.094 -15.337 -15.174 -15.074 -14.997 
4.64646 -11.311 -12.859 -13.711 -14.360 -14.944 -15.295 -15.011 -14.826 -14.985 
4.84848 -11.291 -12.456 -13.471 -14.456 -14.913 -15.168 -15.085 -14.883 -14.647 
5.05051 -10.953 -12.247 -13.425 -14.256 -14.755 -15.083 -14.942 -14.611 -14.545 
5.25253 -10.799 -12.360 -13.401 -14.062 -14.682 -14.915 -14.817 -14.605 -14.647 
5.45455 -10.538 -12.058 -13.156 -14.053 -14.589 -14.869 -14.761 -14.559 -14.562 
5.65657 -10.497 -12.038 -13.100 -13.903 -14.534 -14.763 -14.667 -14.646 -14.439 
5.85859 -10.478 -12.020 -13.288 -13.934 -14.531 -14.686 -14.664 -14.638 -14.381 
6.06061 -10.513 -11.949 -13.041 -13.835 -14.341 -14.664 -14.551 -14.467 -14.401 
6.26263 -10.067 -11.825 -12.882 -13.736 -14.385 -14.587 -14.528 -14.449 -14.132 
6.46465 -10.072 -11.713 -12.929 -13.725 -14.234 -14.507 -14.406 -14.265 -14.189 
6.66667 -9.645 -11.618 -12.779 -13.646 -14.240 -14.448 -14.496 -14.288 -14.049 
6.86869 -9.254 -11.267 -12.595 -13.473 -14.009 -14.281 -14.416 -14.193 -14.125 
7.07071 -9.152 -11.247 -12.594 -13.382 -14.036 -14.296 -14.289 -14.124 -13.961 
7.27273 -8.878 -10.944 -12.289 -13.347 -13.934 -14.200 -14.209 -14.059 -13.793 
7.47475 -8.843 -11.029 -12.239 -13.120 -13.818 -14.104 -14.028 -14.061 -13.738 
7.67677 -8.645 -10.732 -12.185 -13.138 -13.738 -14.118 -14.073 -14.051 -13.759 
7.87879 -8.588 -10.873 -12.148 -13.081 -13.621 -14.025 -14.094 -13.941 -13.747 
8.08081 -8.496 -10.780 -12.019 -12.998 -13.602 -13.996 -13.986 -13.987 -13.701 
8.28283 -8.280 -10.387 -11.888 -12.870 -13.584 -13.886 -13.967 -13.905 -13.639 
8.48485 -7.925 -10.301 -11.753 -12.820 -13.407 -13.718 -13.825 -13.911 -13.666 
8.68687 -8.024 -10.078 -11.725 -12.627 -13.507 -13.713 -13.732 -13.750 -13.539 
8.88889 -7.313 -9.962 -11.612 -12.588 -13.357 -13.650 -13.765 -13.759 -13.527 
