# t[days] u g r i z y J H K
0.20202 -10.916 -11.113 -11.646 -12.653 -11.483 -8.898 -11.587 -6.781 -9.752 
0.40404 -13.403 -14.022 -14.555 -14.309 -14.529 -13.996 -12.605 -13.710 -10.794 
0.60606 -14.297 -14.882 -15.045 -15.153 -14.954 -14.744 -14.339 -13.880 -13.874 
0.80808 -14.223 -15.146 -15.599 -15.627 -15.319 -14.933 -15.000 -14.238 -14.582 
1.01010 -13.924 -15.242 -15.699 -15.752 -15.540 -15.502 -15.356 -15.056 -14.356 
1.21212 -13.435 -15.145 -15.604 -15.919 -15.687 -15.603 -15.379 -15.287 -14.866 
1.41414 -13.090 -14.943 -15.520 -15.792 -15.674 -15.427 -15.555 -15.001 -15.034 
1.61616 -12.858 -14.592 -15.352 -15.482 -15.757 -15.484 -15.443 -15.299 -15.012 
1.81818 -12.221 -14.212 -15.095 -15.384 -15.549 -15.456 -15.403 -15.447 -14.723 
2.02020 -11.810 -13.910 -14.769 -15.119 -15.311 -15.081 -15.327 -15.155 -15.005 
2.22222 -11.404 -13.429 -14.552 -14.923 -15.071 -15.109 -15.108 -15.047 -14.826 
2.42424 -11.093 -12.897 -13.971 -14.608 -14.746 -15.030 -15.009 -14.886 -14.792 
2.62626 -10.729 -12.565 -13.721 -14.173 -14.575 -14.754 -14.786 -14.914 -14.775 
2.82828 -10.388 -12.228 -13.325 -14.076 -14.384 -14.619 -14.581 -14.764 -14.705 
3.03030 -10.308 -12.060 -13.154 -13.896 -14.237 -14.429 -14.584 -14.662 -14.631 
3.23232 -9.977 -11.733 -12.824 -13.602 -14.154 -14.316 -14.397 -14.502 -14.618 
3.43434 -9.788 -11.377 -12.564 -13.379 -13.912 -14.242 -14.357 -14.521 -14.438 
3.63636 -9.517 -11.114 -12.246 -13.166 -13.794 -14.024 -14.177 -14.435 -14.294 
3.83838 -9.352 -10.942 -12.076 -13.151 -13.715 -13.894 -14.152 -14.362 -14.222 
4.04040 -9.197 -10.695 -12.053 -12.893 -13.506 -13.845 -14.125 -14.228 -14.309 
4.24242 -8.972 -10.454 -11.792 -12.631 -13.393 -13.710 -13.871 -14.116 -14.234 
4.44444 -8.782 -10.309 -11.819 -12.707 -13.238 -13.749 -13.835 -14.171 -14.319 
4.64646 -8.571 -10.203 -11.427 -12.393 -13.368 -13.534 -13.701 -13.984 -14.133 
4.84848 -8.553 -10.038 -11.288 -12.475 -13.175 -13.466 -13.733 -14.036 -14.158 
5.05051 -8.161 -9.571 -11.183 -12.280 -13.081 -13.374 -13.634 -13.966 -14.162 
5.25253 -7.984 -9.502 -10.767 -12.188 -13.068 -13.317 -13.671 -13.797 -13.938 
5.45455 -7.853 -9.303 -10.772 -12.101 -12.928 -13.233 -13.556 -13.781 -13.929 
5.65657 -7.666 -9.154 -10.723 -11.970 -12.752 -13.114 -13.361 -13.844 -13.798 
5.85859 -7.450 -8.989 -10.509 -11.889 -12.753 -12.954 -13.452 -13.578 -13.868 
6.06061 -7.250 -8.786 -10.419 -11.838 -12.623 -12.966 -13.263 -13.555 -13.721 
6.26263 -7.098 -8.576 -10.285 -11.645 -12.576 -13.005 -13.103 -13.519 -13.680 
6.46465 -6.889 -8.899 -10.254 -11.697 -12.468 -12.907 -13.109 -13.391 -13.609 
6.66667 -6.736 -8.407 -10.231 -11.526 -12.477 -12.694 -13.100 -13.306 -13.456 
6.86869 -6.461 -8.452 -10.016 -11.439 -12.266 -12.686 -13.008 -13.244 -13.507 
7.07071 -6.291 -8.083 -9.933 -11.316 -12.265 -12.650 -12.918 -13.099 -13.461 
7.27273 -6.093 -7.936 -9.825 -11.333 -12.208 -12.551 -12.832 -13.026 -13.307 
7.47475 -5.937 -7.772 -9.668 -11.181 -12.104 -12.496 -12.809 -13.051 -13.293 
7.67677 -5.710 -7.659 -9.487 -11.060 -12.028 -12.469 -12.764 -13.064 -13.296 
7.87879 -5.632 -7.659 -9.521 -11.066 -12.013 -12.445 -12.632 -12.942 -13.190 
8.08081 -5.393 -7.301 -9.462 -10.943 -11.843 -12.274 -12.606 -12.874 -13.043 
8.28283 -5.231 -7.617 -9.316 -10.936 -11.916 -12.195 -12.494 -12.754 -13.114 
8.48485 -5.134 -7.030 -9.226 -10.772 -11.746 -12.177 -12.412 -12.681 -12.969 
8.68687 -4.937 -7.358 -9.130 -10.685 -11.661 -12.077 -12.376 -12.707 -12.963 
8.88889 -4.819 -6.813 -8.987 -10.650 -11.554 -12.036 -12.332 -12.627 -12.906 
9.09091 -4.610 -6.913 -8.903 -10.556 -11.500 -11.916 -12.326 -12.569 -12.888 
9.29293 -4.415 -6.792 -8.863 -10.546 -11.466 -11.927 -12.229 -12.554 -12.800 
9.49495 -4.258 -6.623 -8.810 -10.540 -11.395 -11.818 -12.300 -12.513 -12.697 
9.69697 -4.281 -6.536 -8.697 -10.365 -11.338 -11.811 -12.130 -12.416 -12.652 
9.89899 -4.131 -6.253 -8.723 -10.393 -11.306 -11.816 -12.109 -12.359 -12.601 
10.10101 -3.706 -6.051 -8.416 -10.222 -11.261 -11.693 -12.033 -12.344 -12.626 
10.30303 -3.526 -6.040 -8.369 -10.155 -11.095 -11.662 -12.013 -12.326 -12.493 
10.50505 -3.505 -6.062 -8.371 -10.051 -11.156 -11.585 -11.984 -12.243 -12.542 
10.70707 -3.254 -6.060 -8.198 -10.005 -11.006 -11.520 -11.924 -12.266 -12.437 
10.90909 -3.002 -5.784 -8.192 -9.988 -10.997 -11.494 -11.907 -12.224 -12.435 
11.11111 -2.824 -5.596 -8.246 -9.866 -11.047 -11.489 -11.828 -12.240 -12.375 
11.31313 -2.790 -5.399 -7.996 -9.813 -10.883 -11.483 -11.839 -12.146 -12.316 
11.51515 -2.651 -5.362 -7.950 -9.803 -10.858 -11.444 -11.826 -12.129 -12.346 
11.71717 -2.539 -5.039 -7.866 -9.670 -10.874 -11.382 -11.814 -12.071 -12.348 
11.91919 -2.412 -5.009 -7.757 -9.596 -10.841 -11.304 -11.774 -12.087 -12.304 
12.12121 -2.289 -5.177 -7.626 -9.637 -10.767 -11.274 -11.751 -12.065 -12.345 
12.32323 -2.142 -4.976 -7.635 -9.616 -10.725 -11.234 -11.681 -12.022 -12.257 
12.52525 -2.015 -4.761 -7.461 -9.466 -10.713 -11.210 -11.734 -12.046 -12.217 
12.72727 -1.940 -4.630 -7.555 -9.403 -10.634 -11.187 -11.691 -12.002 -12.222 
12.92929 -1.877 -4.756 -7.519 -9.350 -10.487 -11.101 -11.638 -11.975 -12.256 
13.13131 -1.757 -4.678 -7.425 -9.346 -10.561 -11.073 -11.624 -11.945 -12.214 
13.33333 -1.638 -4.409 -7.154 -9.339 -10.471 -11.084 -11.577 -11.934 -12.096 
13.53535 -1.594 -4.173 -7.256 -9.323 -10.435 -11.045 -11.578 -11.911 -12.165 
13.73737 -1.462 -4.340 -7.110 -9.373 -10.402 -11.000 -11.559 -11.902 -12.109 
13.93939 -1.324 -4.335 -7.003 -9.134 -10.448 -10.990 -11.503 -11.880 -12.122 
14.14141 -1.249 -4.157 -6.959 -9.034 -10.304 -10.898 -11.450 -11.920 -12.142 
14.34343 -1.091 -3.960 -6.859 -9.063 -10.254 -10.864 -11.427 -11.834 -12.060 
14.54545 -0.936 -4.145 -6.765 -8.899 -10.210 -10.855 -11.384 -11.835 -12.091 
14.74747 -0.841 -3.316 -6.848 -9.060 -10.216 -10.842 -11.360 -11.794 -12.077 
14.94949 -0.651 -3.451 -6.758 -8.849 -10.135 -10.756 -11.336 -11.793 -12.028 
15.15152 -0.469 -3.432 -6.521 -8.767 -10.063 -10.748 -11.337 -11.756 -11.970 
15.35354 -0.333 -3.540 -6.627 -8.823 -10.009 -10.653 -11.322 -11.743 -11.975 
15.55556 -0.165 -3.668 -6.371 -8.651 -9.933 -10.662 -11.264 -11.676 -11.979 
15.75758 -0.006 -3.236 -6.437 -8.578 -9.879 -10.577 -11.237 -11.685 -11.930 
15.95960 0.123 -3.632 -6.235 -8.576 -9.935 -10.558 -11.240 -11.640 -11.912 
16.16162 0.243 -3.289 -6.309 -8.557 -9.726 -10.454 -11.144 -11.602 -11.899 
16.36364 0.347 -2.795 -6.125 -8.412 -9.788 -10.400 -11.190 -11.625 -11.875 
16.56566 0.527 -2.637 -6.160 -8.427 -9.704 -10.397 -11.055 -11.562 -11.848 
16.76768 0.689 -2.532 -6.062 -8.355 -9.658 -10.315 -11.110 -11.569 -11.861 
16.96970 0.795 -2.505 -5.730 -8.290 -9.621 -10.260 -11.017 -11.502 -11.786 
17.17172 0.935 -2.345 -5.857 -8.242 -9.512 -10.254 -10.966 -11.470 -11.804 
17.37374 1.057 -2.147 -5.517 -8.167 -9.477 -10.189 -10.944 -11.469 -11.754 
17.57576 1.159 -2.327 -5.542 -8.085 -9.458 -10.172 -10.888 -11.452 -11.704 
17.77778 1.227 -2.464 -5.543 -8.062 -9.297 -10.136 -10.853 -11.500 -11.730 
17.97980 1.448 -1.859 -5.429 -7.933 -9.254 -9.974 -10.794 -11.394 -11.745 
18.18182 1.522 -1.457 -5.107 -7.848 -9.372 -9.925 -10.714 -11.363 -11.716 
18.38384 1.751 -1.712 -5.209 -7.781 -9.207 -9.964 -10.742 -11.363 -11.666 
18.58586 1.866 -1.622 -5.497 -7.626 -9.137 -9.885 -10.622 -11.306 -11.581 
18.78788 2.033 -1.895 -5.332 -7.693 -9.093 -9.813 -10.665 -11.211 -11.544 
18.98990 2.030 -1.093 -5.145 -7.525 -9.039 -9.789 -10.611 -11.248 -11.509 
19.19192 2.239 -1.037 -4.858 -7.555 -9.012 -9.761 -10.530 -11.156 -11.521 
19.39394 2.425 -0.916 -4.809 -7.459 -8.937 -9.689 -10.456 -11.118 -11.464 
19.59596 2.644 -0.886 -4.655 -7.358 -8.752 -9.555 -10.432 -11.024 -11.440 
19.79798 2.619 -1.274 -4.509 -7.242 -8.664 -9.505 -10.292 -10.946 -11.338 
20.00000 2.831 -0.335 -4.419 -6.967 -8.586 -9.332 -10.193 -10.824 -11.222 
