# t[days] u g r i z y J H K
0.20202 -10.668 -10.493 -10.034 -12.628 -11.905 -8.794 -7.535 -8.981 -10.250 
0.40404 -13.360 -14.400 -13.984 -14.538 -14.595 -13.844 -13.669 -13.287 -13.564 
0.60606 -14.520 -14.855 -15.048 -14.902 -14.781 -14.919 -14.647 -14.130 -12.614 
0.80808 -14.196 -15.047 -15.388 -15.078 -15.172 -15.047 -14.821 -14.857 -14.560 
1.01010 -13.624 -15.106 -15.652 -15.784 -15.538 -15.510 -15.499 -15.001 -14.293 
1.21212 -13.502 -14.747 -15.349 -15.651 -15.317 -15.543 -15.410 -15.467 -14.396 
1.41414 -13.384 -14.825 -15.291 -15.517 -15.760 -15.182 -15.366 -15.517 -14.207 
1.61616 -12.138 -14.586 -15.188 -15.115 -15.717 -15.480 -15.882 -15.574 -15.266 
1.81818 -11.522 -14.293 -15.068 -15.447 -15.549 -15.701 -15.722 -15.882 -15.608 
2.02020 -11.448 -13.856 -15.096 -15.321 -15.716 -15.641 -15.646 -15.749 -15.486 
2.22222 -11.537 -13.793 -14.823 -15.320 -15.535 -15.689 -15.589 -15.846 -15.633 
2.42424 -11.347 -13.203 -14.593 -15.156 -15.524 -15.575 -15.616 -15.666 -15.646 
2.62626 -11.440 -13.044 -14.396 -15.157 -15.488 -15.666 -15.731 -15.733 -15.807 
2.82828 -11.367 -12.954 -14.191 -14.971 -15.426 -15.472 -15.505 -15.752 -15.626 
3.03030 -11.263 -12.516 -13.986 -14.715 -15.191 -15.484 -15.504 -15.621 -15.387 
3.23232 -11.183 -12.269 -13.685 -14.594 -15.195 -15.472 -15.437 -15.657 -15.608 
3.43434 -11.009 -12.214 -13.646 -14.496 -15.095 -15.276 -15.509 -15.493 -15.403 
3.63636 -10.835 -11.898 -13.392 -14.322 -14.968 -15.036 -15.276 -15.267 -15.316 
3.83838 -10.686 -11.672 -13.123 -14.060 -14.876 -15.078 -15.205 -15.204 -15.257 
4.04040 -10.511 -11.621 -13.021 -13.962 -14.717 -14.985 -15.059 -15.189 -15.406 
4.24242 -10.394 -11.519 -12.867 -13.903 -14.604 -14.917 -15.104 -15.073 -15.062 
4.44444 -10.260 -11.324 -12.576 -13.813 -14.555 -14.917 -14.916 -15.089 -15.067 
4.64646 -10.141 -11.167 -12.538 -13.787 -14.421 -14.700 -14.909 -15.061 -15.101 
4.84848 -10.040 -11.183 -12.611 -13.799 -14.400 -14.761 -14.733 -14.904 -14.956 
5.05051 -9.783 -11.079 -12.255 -13.452 -14.250 -14.673 -14.706 -14.726 -14.810 
5.25253 -9.629 -10.841 -12.223 -13.429 -14.195 -14.561 -14.619 -14.939 -14.765 
5.45455 -9.473 -10.686 -12.228 -13.365 -14.051 -14.455 -14.519 -14.721 -14.701 
5.65657 -9.315 -10.727 -12.079 -13.306 -14.089 -14.444 -14.588 -14.698 -14.694 
5.85859 -9.247 -10.674 -11.998 -13.323 -14.102 -14.321 -14.452 -14.612 -14.777 
6.06061 -9.121 -10.644 -11.886 -13.134 -13.926 -14.191 -14.403 -14.334 -14.675 
6.26263 -8.958 -10.614 -11.930 -13.067 -13.883 -14.274 -14.457 -14.391 -14.263 
6.46465 -8.920 -10.530 -11.955 -13.067 -13.876 -14.181 -14.282 -14.213 -14.405 
6.66667 -8.665 -10.497 -11.815 -12.965 -13.807 -14.153 -14.070 -14.232 -14.349 
6.86869 -8.499 -10.268 -11.789 -12.949 -13.671 -14.110 -14.145 -14.263 -14.340 
7.07071 -8.556 -10.322 -11.698 -12.983 -13.618 -13.977 -14.206 -14.146 -14.386 
7.27273 -8.217 -10.109 -11.669 -12.863 -13.615 -14.015 -13.965 -14.154 -13.933 
7.47475 -8.199 -10.191 -11.567 -12.793 -13.574 -13.929 -13.924 -14.102 -14.143 
7.67677 -8.343 -10.035 -11.517 -12.790 -13.493 -13.850 -13.946 -13.968 -13.926 
7.87879 -7.905 -9.982 -11.474 -12.660 -13.451 -13.810 -13.930 -13.884 -13.914 
8.08081 -7.752 -9.804 -11.375 -12.536 -13.324 -13.820 -13.825 -13.918 -14.071 
8.28283 -7.667 -9.661 -11.394 -12.449 -13.219 -13.744 -13.818 -13.890 -13.892 
8.48485 -7.455 -9.507 -11.278 -12.403 -13.157 -13.645 -13.800 -13.806 -13.860 
8.68687 -7.474 -9.645 -11.248 -12.410 -13.192 -13.411 -13.685 -13.714 -13.768 
8.88889 -7.360 -9.376 -11.054 -12.439 -13.105 -13.551 -13.608 -13.609 -13.737 
9.09091 -6.996 -9.453 -11.022 -12.250 -13.012 -13.492 -13.662 -13.743 -13.653 
9.29293 -6.989 -9.146 -10.903 -12.249 -13.042 -13.379 -13.646 -13.590 -13.605 
9.49495 -6.654 -9.060 -10.879 -12.067 -12.928 -13.346 -13.469 -13.561 -13.593 
9.69697 -6.686 -8.986 -10.703 -12.012 -12.831 -13.229 -13.459 -13.523 -13.478 
9.89899 -6.437 -8.803 -10.490 -11.836 -12.671 -13.169 -13.391 -13.414 -13.452 
10.10101 -6.285 -8.703 -10.482 -11.933 -12.728 -13.135 -13.358 -13.487 -13.455 
10.30303 -6.069 -8.575 -10.630 -11.760 -12.697 -13.058 -13.392 -13.389 -13.333 
10.50505 -5.984 -8.585 -10.586 -11.806 -12.639 -12.987 -13.283 -13.378 -13.264 
10.70707 -5.742 -8.363 -10.273 -11.687 -12.598 -12.994 -13.265 -13.345 -13.280 
10.90909 -5.753 -8.167 -10.237 -11.533 -12.428 -12.931 -13.249 -13.298 -13.337 
11.11111 -5.502 -8.057 -10.128 -11.507 -12.389 -12.910 -13.131 -13.309 -13.256 
11.31313 -5.270 -8.188 -10.359 -11.444 -12.304 -12.776 -13.111 -13.174 -13.223 
11.51515 -5.485 -8.038 -9.866 -11.488 -12.299 -12.736 -13.037 -13.098 -13.159 
11.71717 -5.018 -7.711 -9.762 -11.351 -12.156 -12.687 -12.960 -13.134 -13.143 
11.91919 -5.014 -7.745 -9.706 -11.201 -12.135 -12.599 -12.990 -13.087 -12.994 
12.12121 -4.666 -7.597 -9.623 -11.192 -12.094 -12.498 -12.884 -13.010 -13.080 
12.32323 -4.522 -7.501 -9.565 -11.072 -12.016 -12.504 -12.830 -13.025 -12.951 
12.52525 -4.678 -7.386 -9.657 -10.976 -11.932 -12.401 -12.745 -12.971 -12.979 
12.72727 -4.350 -7.098 -9.489 -10.885 -11.810 -12.438 -12.742 -12.949 -12.943 
12.92929 -4.321 -7.075 -9.239 -10.858 -11.857 -12.335 -12.679 -12.838 -12.884 
13.13131 -4.365 -6.894 -9.232 -10.728 -11.750 -12.293 -12.722 -12.894 -12.842 
13.33333 -4.069 -6.649 -9.016 -10.700 -11.648 -12.176 -12.668 -12.813 -12.888 
13.53535 -3.928 -6.718 -9.025 -10.624 -11.655 -12.167 -12.649 -12.818 -12.817 
13.73737 -3.730 -6.657 -8.815 -10.611 -11.599 -12.095 -12.541 -12.830 -12.826 
13.93939 -3.595 -6.576 -8.779 -10.526 -11.460 -12.035 -12.508 -12.743 -12.806 
14.14141 -3.446 -6.414 -8.864 -10.492 -11.445 -12.014 -12.450 -12.734 -12.798 
14.34343 -3.358 -6.355 -8.611 -10.346 -11.390 -12.007 -12.414 -12.747 -12.799 
14.54545 -3.256 -6.133 -8.587 -10.245 -11.356 -11.881 -12.404 -12.707 -12.717 
14.74747 -3.186 -6.186 -8.372 -10.219 -11.271 -11.790 -12.359 -12.645 -12.674 
14.94949 -3.073 -6.119 -8.520 -10.186 -11.235 -11.767 -12.338 -12.678 -12.679 
15.15152 -2.909 -5.949 -8.276 -10.218 -11.222 -11.832 -12.353 -12.624 -12.676 
15.35354 -2.880 -5.403 -8.307 -10.034 -11.096 -11.693 -12.272 -12.590 -12.627 
15.55556 -2.903 -5.487 -8.180 -10.039 -11.046 -11.682 -12.333 -12.583 -12.678 
15.75758 -2.535 -5.879 -8.333 -9.808 -10.979 -11.742 -12.232 -12.505 -12.586 
15.95960 -2.424 -5.522 -7.973 -9.757 -10.950 -11.626 -12.156 -12.537 -12.623 
16.16162 -2.399 -5.761 -8.096 -9.777 -10.874 -11.560 -12.162 -12.496 -12.566 
16.36364 -2.217 -5.366 -7.865 -9.737 -10.904 -11.480 -12.137 -12.537 -12.579 
16.56566 -2.054 -5.251 -7.613 -9.653 -10.790 -11.467 -12.090 -12.443 -12.564 
16.76768 -1.901 -5.193 -7.612 -9.566 -10.781 -11.543 -12.122 -12.496 -12.564 
16.96970 -2.094 -5.206 -7.791 -9.593 -10.853 -11.411 -12.079 -12.486 -12.474 
17.17172 -1.590 -5.040 -7.880 -9.628 -10.732 -11.343 -12.041 -12.411 -12.583 
17.37374 -1.479 -4.836 -7.339 -9.410 -10.666 -11.321 -11.993 -12.356 -12.577 
17.57576 -1.358 -4.809 -7.350 -9.364 -10.598 -11.299 -11.953 -12.365 -12.551 
17.77778 -1.421 -4.689 -7.625 -9.259 -10.585 -11.275 -11.945 -12.348 -12.507 
17.97980 -1.179 -4.491 -7.199 -9.210 -10.546 -11.250 -11.948 -12.373 -12.482 
18.18182 -1.010 -4.132 -7.137 -9.166 -10.517 -11.232 -11.903 -12.350 -12.556 
18.38384 -0.957 -4.503 -7.064 -9.165 -10.415 -11.267 -11.931 -12.359 -12.509 
18.58586 -0.837 -3.906 -6.980 -9.048 -10.480 -11.187 -11.898 -12.310 -12.443 
18.78788 -0.807 -4.210 -7.135 -9.169 -10.393 -11.074 -11.840 -12.302 -12.506 
18.98990 -0.664 -3.930 -6.757 -8.981 -10.281 -10.986 -11.740 -12.231 -12.499 
19.19192 -0.681 -3.425 -6.617 -8.883 -10.233 -10.957 -11.770 -12.262 -12.440 
19.39394 -0.570 -3.905 -6.476 -8.800 -10.164 -10.979 -11.717 -12.211 -12.391 
19.59596 -0.448 -3.735 -6.454 -8.657 -10.204 -10.890 -11.643 -12.191 -12.420 
19.79798 -0.501 -3.511 -6.289 -8.582 -10.059 -10.873 -11.582 -12.074 -12.270 
20.00000 -0.349 -3.224 -6.231 -8.462 -9.939 -10.721 -11.529 -12.099 -12.259 
