# t[days] u g r i z y J H K
0.20202 -12.269 -13.187 -12.470 -13.481 -12.916 -12.757 -11.018 -3.348 -5.423 
0.40404 -13.707 -14.369 -14.348 -14.477 -14.156 -13.787 -13.052 -12.679 -12.030 
0.60606 -13.934 -14.632 -14.894 -14.660 -13.994 -13.945 -13.558 -13.071 -12.600 
0.80808 -13.395 -14.437 -14.881 -14.681 -14.632 -14.486 -14.578 -14.131 -14.148 
1.01010 -13.520 -14.687 -15.034 -15.150 -15.403 -14.987 -14.904 -14.387 -14.124 
1.21212 -13.556 -14.771 -15.009 -15.415 -15.569 -15.298 -15.163 -14.986 -14.045 
1.41414 -13.454 -14.604 -15.058 -15.394 -15.628 -15.715 -15.238 -15.309 -15.026 
1.61616 -13.092 -14.275 -14.843 -15.432 -15.636 -15.670 -15.564 -15.341 -14.923 
1.81818 -12.641 -13.931 -14.776 -15.169 -15.651 -15.673 -15.511 -15.466 -15.115 
2.02020 -12.401 -13.837 -14.487 -15.156 -15.585 -15.615 -15.440 -15.367 -14.972 
2.22222 -12.286 -13.506 -14.352 -15.084 -15.429 -15.466 -15.270 -15.217 -15.048 
2.42424 -11.914 -13.432 -14.265 -14.919 -15.354 -15.484 -15.271 -15.104 -15.083 
2.62626 -11.852 -13.093 -13.987 -14.644 -15.074 -15.197 -15.139 -14.918 -14.974 
2.82828 -11.243 -12.655 -13.804 -14.581 -14.988 -15.079 -15.017 -14.913 -14.709 
3.03030 -11.436 -12.728 -13.714 -14.333 -14.809 -15.046 -14.892 -14.681 -14.739 
3.23232 -11.292 -12.596 -13.512 -14.223 -14.668 -14.822 -14.769 -14.572 -14.531 
3.43434 -10.849 -12.122 -13.183 -14.017 -14.528 -14.699 -14.620 -14.467 -14.423 
3.63636 -10.447 -12.055 -13.097 -13.847 -14.425 -14.626 -14.559 -14.273 -14.130 
3.83838 -10.339 -11.911 -12.860 -13.738 -14.289 -14.443 -14.357 -14.260 -14.173 
4.04040 -10.246 -11.736 -12.803 -13.548 -14.058 -14.318 -14.323 -14.144 -13.916 
4.24242 -9.906 -11.663 -12.727 -13.513 -13.932 -14.214 -14.136 -14.023 -13.886 
4.44444 -9.573 -11.455 -12.584 -13.341 -13.872 -14.150 -14.048 -13.807 -13.822 
4.64646 -9.440 -11.141 -12.368 -13.291 -13.811 -14.077 -13.921 -13.833 -13.560 
4.84848 -9.064 -11.150 -12.245 -13.135 -13.624 -13.870 -13.787 -13.546 -13.554 
5.05051 -8.839 -10.951 -12.192 -13.002 -13.532 -13.748 -13.757 -13.663 -13.493 
5.25253 -8.591 -10.606 -11.955 -12.847 -13.438 -13.598 -13.576 -13.377 -13.466 
5.45455 -8.405 -10.540 -11.853 -12.739 -13.230 -13.469 -13.427 -13.323 -13.224 
5.65657 -7.868 -10.470 -11.721 -12.672 -13.179 -13.352 -13.476 -13.287 -13.077 
5.85859 -7.708 -10.228 -11.582 -12.479 -13.056 -13.326 -13.321 -13.326 -13.087 
6.06061 -7.469 -10.051 -11.468 -12.466 -12.936 -13.231 -13.309 -13.070 -12.955 
6.26263 -7.213 -9.931 -11.326 -12.284 -12.864 -13.097 -13.172 -13.021 -12.933 
6.46465 -7.406 -9.766 -11.188 -12.244 -12.844 -13.026 -13.038 -12.973 -12.891 
6.66667 -6.769 -9.446 -11.046 -12.129 -12.695 -12.977 -12.983 -12.893 -12.807 
6.86869 -6.683 -9.413 -11.015 -12.056 -12.692 -12.902 -12.970 -12.864 -12.657 
7.07071 -6.205 -9.095 -10.815 -11.926 -12.484 -12.807 -12.854 -12.804 -12.723 
7.27273 -6.075 -8.926 -10.706 -11.752 -12.452 -12.710 -12.846 -12.768 -12.661 
7.47475 -5.775 -8.824 -10.554 -11.699 -12.332 -12.600 -12.746 -12.722 -12.643 
7.67677 -5.785 -8.655 -10.466 -11.582 -12.285 -12.515 -12.656 -12.696 -12.532 
7.87879 -4.912 -8.460 -10.409 -11.517 -12.188 -12.470 -12.625 -12.666 -12.635 
8.08081 -4.741 -8.313 -10.180 -11.425 -12.112 -12.447 -12.606 -12.630 -12.457 
8.28283 -5.203 -8.099 -10.137 -11.366 -12.033 -12.369 -12.505 -12.571 -12.473 
8.48485 -4.731 -7.942 -10.026 -11.284 -12.016 -12.303 -12.501 -12.514 -12.515 
8.68687 -4.528 -7.916 -9.807 -11.151 -11.881 -12.194 -12.477 -12.592 -12.489 
8.88889 -3.961 -7.500 -9.683 -11.084 -11.859 -12.167 -12.404 -12.440 -12.358 
9.09091 -4.566 -7.357 -9.542 -10.989 -11.759 -12.102 -12.379 -12.468 -12.394 
9.29293 -3.650 -7.419 -9.516 -10.920 -11.697 -12.039 -12.359 -12.411 -12.357 
9.49495 -3.295 -7.264 -9.422 -10.879 -11.628 -12.086 -12.299 -12.410 -12.294 
9.69697 -4.018 -7.230 -9.327 -10.730 -11.592 -12.005 -12.301 -12.348 -12.333 
9.89899 -2.763 -7.029 -9.282 -10.771 -11.550 -11.941 -12.253 -12.380 -12.266 
10.10101 -3.475 -6.740 -9.124 -10.701 -11.504 -11.915 -12.231 -12.365 -12.435 
10.30303 -3.076 -6.607 -9.026 -10.542 -11.412 -11.838 -12.179 -12.372 -12.297 
10.50505 -2.686 -6.615 -8.919 -10.492 -11.365 -11.806 -12.112 -12.303 -12.326 
10.70707 -2.665 -6.423 -8.839 -10.477 -11.268 -11.745 -12.101 -12.271 -12.254 
10.90909 -1.934 -6.039 -8.764 -10.337 -11.233 -11.713 -12.090 -12.269 -12.245 
11.11111 -1.802 -5.821 -8.659 -10.297 -11.171 -11.674 -12.048 -12.229 -12.234 
11.31313 -2.119 -6.074 -8.590 -10.221 -11.109 -11.629 -11.986 -12.212 -12.182 
11.51515 -1.916 -5.739 -8.339 -10.114 -11.054 -11.539 -11.925 -12.177 -12.138 
11.71717 -1.236 -5.507 -8.334 -10.067 -10.957 -11.434 -11.893 -12.081 -12.146 
11.91919 -1.511 -5.627 -8.183 -9.912 -10.936 -11.424 -11.876 -12.134 -12.103 
12.12121 -0.872 -5.469 -8.181 -9.837 -10.842 -11.329 -11.765 -12.081 -12.209 
12.32323 -0.705 -5.056 -8.059 -9.902 -10.768 -11.311 -11.771 -12.041 -12.089 
12.52525 -0.491 -5.069 -7.921 -9.748 -10.721 -11.196 -11.685 -12.059 -12.031 
12.72727 -0.505 -5.017 -7.922 -9.669 -10.703 -11.189 -11.676 -11.995 -12.093 
12.92929 -0.167 -4.694 -7.706 -9.574 -10.598 -11.051 -11.607 -11.907 -12.087 
13.13131 -0.011 -4.614 -7.617 -9.449 -10.495 -11.047 -11.549 -11.935 -12.015 
13.33333 0.185 -4.513 -7.467 -9.506 -10.468 -11.014 -11.510 -11.877 -11.961 
13.53535 0.118 -4.378 -7.523 -9.318 -10.450 -10.914 -11.457 -11.875 -11.944 
13.73737 0.536 -4.473 -7.255 -9.237 -10.261 -10.881 -11.402 -11.795 -11.937 
13.93939 0.668 -3.838 -7.115 -9.163 -10.248 -10.721 -11.378 -11.786 -11.927 
14.14141 0.656 -3.368 -7.152 -9.065 -10.237 -10.717 -11.282 -11.753 -11.913 
14.34343 0.945 -3.695 -7.116 -9.009 -10.090 -10.631 -11.253 -11.663 -11.849 
14.54545 1.177 -3.677 -6.872 -8.939 -9.964 -10.560 -11.197 -11.616 -11.811 
14.74747 1.318 -3.477 -7.062 -8.926 -9.985 -10.557 -11.148 -11.615 -11.769 
14.94949 1.478 -3.786 -6.807 -8.721 -9.914 -10.412 -11.089 -11.571 -11.783 
15.15152 1.673 -3.411 -6.526 -8.692 -9.800 -10.375 -11.057 -11.521 -11.705 
15.35354 1.881 -2.985 -6.472 -8.663 -9.763 -10.336 -11.018 -11.474 -11.733 
15.55556 1.257 -2.839 -6.390 -8.525 -9.714 -10.237 -10.996 -11.466 -11.687 
15.75758 2.233 -2.338 -6.293 -8.424 -9.681 -10.162 -10.866 -11.393 -11.616 
15.95960 0.450 -3.153 -6.146 -8.334 -9.654 -10.146 -10.800 -11.367 -11.593 
16.16162 2.511 -2.989 -6.178 -8.249 -9.433 -10.010 -10.771 -11.330 -11.594 
16.36364 2.741 -2.198 -6.032 -8.253 -9.427 -9.967 -10.712 -11.236 -11.532 
16.56566 2.820 -2.325 -5.967 -8.157 -9.368 -9.919 -10.720 -11.285 -11.499 
16.76768 2.945 -2.592 -6.007 -8.084 -9.196 -9.872 -10.591 -11.236 -11.463 
16.96970 3.042 -2.146 -5.867 -8.033 -9.209 -9.809 -10.575 -11.179 -11.467 
17.17172 3.348 -2.238 -5.748 -7.921 -9.119 -9.694 -10.486 -11.128 -11.446 
17.37374 3.558 -2.183 -5.611 -7.887 -9.102 -9.686 -10.486 -11.103 -11.394 
17.57576 3.458 -1.666 -5.423 -7.722 -9.076 -9.550 -10.408 -11.072 -11.352 
17.77778 2.380 -1.094 -5.393 -7.807 -8.943 -9.558 -10.334 -10.967 -11.345 
17.97980 3.914 -0.990 -5.297 -7.622 -8.886 -9.504 -10.334 -10.984 -11.316 
18.18182 4.125 -0.972 -5.367 -7.515 -8.823 -9.400 -10.321 -10.948 -11.246 
18.38384 4.053 -1.445 -5.176 -7.448 -8.753 -9.429 -10.256 -10.859 -11.228 
18.58586 4.184 -1.124 -5.088 -7.484 -8.706 -9.287 -10.158 -10.855 -11.249 
18.78788 4.432 -0.854 -4.984 -7.325 -8.565 -9.258 -10.097 -10.833 -11.228 
18.98990 4.720 -0.544 -4.921 -7.275 -8.469 -9.187 -10.065 -10.736 -11.182 
19.19192 4.734 -0.513 -4.779 -7.227 -8.485 -9.025 -9.961 -10.735 -11.108 
19.39394 4.821 -0.764 -4.857 -7.113 -8.299 -9.080 -9.949 -10.698 -11.070 
19.59596 4.900 -0.712 -4.511 -7.041 -8.271 -9.019 -9.864 -10.531 -10.981 
19.79798 5.028 -0.853 -4.369 -6.814 -8.213 -8.952 -9.774 -10.461 -10.897 
20.00000 5.192 -0.641 -4.053 -6.604 -8.044 -8.669 -9.596 -10.376 -10.742 
