# t[days] u g r i z y J H K
0.20202 -11.227 -12.345 -12.540 -11.297 -13.065 -12.989 -11.801 -4.712 -4.994 
0.40404 -12.958 -14.378 -14.550 -14.383 -14.101 -13.325 -13.250 -12.414 -9.668 
0.60606 -14.151 -14.927 -15.374 -15.193 -15.179 -15.224 -14.611 -14.390 -14.213 
0.80808 -14.034 -15.165 -15.566 -15.406 -15.219 -15.014 -15.014 -14.375 -14.057 
1.01010 -13.956 -15.070 -15.691 -15.808 -15.403 -15.334 -14.966 -14.772 -14.721 
1.21212 -13.477 -15.149 -15.654 -15.683 -15.628 -15.674 -15.356 -15.358 -15.064 
1.41414 -13.140 -14.903 -15.527 -15.749 -15.716 -15.643 -15.598 -15.533 -14.982 
1.61616 -12.480 -14.574 -15.354 -15.430 -15.604 -15.546 -15.490 -15.405 -15.067 
1.81818 -12.171 -14.379 -15.042 -15.221 -15.577 -15.555 -15.451 -15.476 -15.260 
2.02020 -11.892 -13.924 -14.675 -15.210 -15.286 -15.415 -15.329 -15.382 -15.343 
2.22222 -11.509 -13.515 -14.553 -14.930 -15.307 -15.377 -15.329 -15.366 -15.108 
2.42424 -11.335 -13.319 -14.234 -14.706 -15.128 -15.294 -15.185 -15.215 -15.120 
2.62626 -11.052 -12.909 -13.822 -14.399 -14.933 -15.057 -15.057 -15.000 -15.008 
2.82828 -10.855 -12.682 -13.639 -14.211 -14.792 -15.024 -15.001 -15.052 -15.014 
3.03030 -10.558 -12.305 -13.311 -14.123 -14.656 -14.835 -14.910 -14.928 -14.809 
3.23232 -10.363 -11.911 -13.042 -13.965 -14.527 -14.745 -14.753 -14.741 -14.898 
3.43434 -9.977 -11.955 -12.970 -13.905 -14.385 -14.659 -14.663 -14.777 -14.822 
3.63636 -9.909 -11.573 -12.551 -13.634 -14.320 -14.463 -14.625 -14.594 -14.540 
3.83838 -9.663 -11.207 -12.497 -13.465 -14.145 -14.508 -14.528 -14.638 -14.698 
4.04040 -9.449 -11.073 -12.295 -13.349 -13.988 -14.339 -14.400 -14.469 -14.486 
4.24242 -9.313 -10.975 -12.212 -13.322 -13.991 -14.197 -14.323 -14.461 -14.567 
4.44444 -9.044 -10.716 -12.202 -13.186 -13.806 -14.014 -14.196 -14.257 -14.306 
4.64646 -8.920 -10.682 -12.160 -13.092 -13.789 -14.045 -14.207 -14.161 -14.377 
4.84848 -8.620 -10.598 -11.950 -13.027 -13.728 -13.970 -14.079 -14.102 -14.265 
5.05051 -8.512 -10.180 -11.735 -12.815 -13.581 -13.888 -13.952 -14.142 -14.125 
5.25253 -8.276 -10.201 -11.508 -12.824 -13.487 -13.838 -13.815 -13.923 -14.148 
5.45455 -8.160 -10.176 -11.444 -12.605 -13.375 -13.645 -13.770 -13.940 -14.033 
5.65657 -8.003 -9.859 -11.409 -12.602 -13.293 -13.731 -13.724 -13.856 -13.907 
5.85859 -7.966 -9.792 -11.358 -12.579 -13.293 -13.538 -13.617 -13.888 -13.854 
6.06061 -7.647 -9.583 -11.325 -12.329 -13.095 -13.533 -13.638 -13.688 -13.763 
6.26263 -7.515 -9.634 -11.112 -12.309 -13.026 -13.370 -13.451 -13.531 -13.639 
6.46465 -7.281 -9.616 -11.017 -12.294 -13.058 -13.314 -13.458 -13.526 -13.610 
6.66667 -6.860 -9.198 -10.919 -12.169 -12.835 -13.185 -13.364 -13.424 -13.475 
6.86869 -6.891 -8.965 -10.718 -12.108 -12.787 -13.115 -13.259 -13.453 -13.434 
7.07071 -6.773 -9.085 -10.843 -11.991 -12.733 -13.107 -13.206 -13.356 -13.431 
7.27273 -6.444 -9.098 -10.769 -11.956 -12.671 -12.980 -13.156 -13.247 -13.377 
7.47475 -6.388 -8.899 -10.518 -11.755 -12.561 -12.928 -13.065 -13.164 -13.229 
7.67677 -5.920 -8.605 -10.463 -11.753 -12.579 -12.794 -13.032 -13.026 -13.144 
7.87879 -5.984 -8.612 -10.400 -11.661 -12.417 -12.797 -12.908 -13.115 -13.169 
8.08081 -5.587 -8.268 -10.254 -11.482 -12.306 -12.705 -12.869 -13.067 -13.000 
8.28283 -5.373 -8.213 -10.182 -11.506 -12.303 -12.637 -12.856 -12.936 -13.103 
8.48485 -5.172 -7.925 -10.082 -11.446 -12.241 -12.598 -12.803 -12.965 -12.890 
8.68687 -5.071 -7.941 -9.997 -11.498 -12.040 -12.466 -12.769 -12.917 -12.956 
8.88889 -5.012 -7.780 -9.877 -11.217 -12.068 -12.364 -12.697 -12.751 -12.903 
9.09091 -5.199 -7.596 -9.747 -11.184 -11.967 -12.376 -12.597 -12.735 -12.795 
9.29293 -4.723 -7.587 -9.734 -11.180 -11.877 -12.322 -12.570 -12.645 -12.775 
9.49495 -4.787 -7.530 -9.591 -11.009 -11.820 -12.221 -12.553 -12.661 -12.738 
9.69697 -4.156 -7.306 -9.363 -10.961 -11.869 -12.170 -12.459 -12.675 -12.637 
9.89899 -4.095 -7.194 -9.284 -10.785 -11.737 -12.082 -12.442 -12.536 -12.655 
10.10101 -3.854 -6.927 -9.113 -10.761 -11.684 -12.084 -12.372 -12.510 -12.588 
10.30303 -4.023 -6.769 -9.167 -10.726 -11.622 -12.061 -12.346 -12.472 -12.499 
10.50505 -3.811 -6.667 -9.026 -10.596 -11.600 -11.979 -12.327 -12.490 -12.507 
10.70707 -3.195 -6.692 -9.043 -10.525 -11.451 -11.946 -12.270 -12.439 -12.523 
10.90909 -3.189 -6.439 -8.895 -10.488 -11.435 -11.851 -12.283 -12.431 -12.441 
11.11111 -2.873 -6.302 -8.677 -10.412 -11.390 -11.828 -12.160 -12.381 -12.440 
11.31313 -3.525 -6.425 -8.669 -10.356 -11.233 -11.791 -12.146 -12.418 -12.450 
11.51515 -3.148 -6.213 -8.543 -10.354 -11.257 -11.765 -12.163 -12.346 -12.407 
11.71717 -2.465 -6.055 -8.577 -10.226 -11.256 -11.677 -12.175 -12.293 -12.411 
11.91919 -2.374 -5.864 -8.501 -10.123 -11.157 -11.690 -12.078 -12.340 -12.464 
12.12121 -3.160 -5.969 -8.328 -10.015 -11.116 -11.593 -11.993 -12.300 -12.363 
12.32323 -2.233 -5.740 -8.300 -10.109 -11.030 -11.588 -12.043 -12.208 -12.386 
12.52525 -2.103 -5.502 -8.118 -10.009 -10.968 -11.561 -11.993 -12.297 -12.382 
12.72727 -2.627 -5.342 -8.195 -9.940 -10.968 -11.549 -11.962 -12.298 -12.342 
12.92929 -1.997 -5.265 -7.966 -9.854 -10.942 -11.430 -11.908 -12.219 -12.383 
13.13131 -1.916 -5.118 -7.936 -9.835 -10.855 -11.385 -11.902 -12.189 -12.309 
13.33333 -1.656 -5.249 -7.755 -9.745 -10.864 -11.411 -11.896 -12.157 -12.318 
