# t[days] u g r i z y J H K
0.20202 -11.911 -13.202 -13.720 -10.209 -9.846 -10.230 -9.717 -7.741 -5.050 
0.40404 -14.442 -15.253 -15.033 -15.121 -14.874 -14.349 -14.654 -13.155 -8.529 
0.60606 -14.872 -15.906 -16.210 -15.751 -15.422 -15.236 -15.122 -15.023 -11.719 
0.80808 -15.223 -16.232 -16.403 -16.207 -15.829 -15.965 -15.868 -15.014 -14.973 
1.01010 -15.072 -16.270 -16.510 -16.371 -16.237 -16.292 -16.088 -15.356 -15.096 
1.21212 -14.350 -15.962 -16.245 -16.150 -16.177 -16.264 -16.234 -15.855 -15.456 
1.41414 -14.320 -15.694 -16.066 -16.301 -16.147 -16.338 -16.028 -16.149 -15.381 
1.61616 -14.151 -15.754 -16.228 -16.265 -16.399 -16.466 -16.377 -16.364 -15.978 
1.81818 -14.057 -15.758 -16.300 -16.471 -16.719 -16.686 -16.512 -16.532 -16.066 
2.02020 -14.049 -15.838 -16.332 -16.610 -16.712 -16.694 -16.638 -16.550 -16.311 
2.22222 -13.586 -15.663 -16.260 -16.505 -16.683 -16.729 -16.728 -16.584 -16.443 
2.42424 -13.751 -15.693 -16.180 -16.542 -16.794 -16.675 -16.725 -16.791 -16.561 
2.62626 -13.624 -15.463 -16.090 -16.475 -16.789 -16.823 -16.782 -16.755 -16.396 
2.82828 -13.334 -15.200 -15.858 -16.171 -16.662 -16.870 -16.729 -16.695 -16.539 
3.03030 -13.102 -14.985 -15.745 -16.039 -16.413 -16.578 -16.736 -16.730 -16.321 
3.23232 -12.755 -14.330 -15.238 -15.908 -16.238 -16.657 -16.432 -16.548 -16.400 
3.43434 -12.739 -14.413 -15.109 -15.825 -16.276 -16.542 -16.411 -16.356 -16.249 
3.63636 -12.777 -14.362 -15.181 -15.703 -16.138 -16.368 -16.344 -16.328 -16.124 
3.83838 -12.667 -13.929 -14.808 -15.483 -16.046 -16.200 -16.265 -16.167 -16.134 
4.04040 -12.339 -13.774 -14.702 -15.325 -15.735 -16.036 -16.131 -16.180 -16.131 
4.24242 -12.305 -13.907 -14.801 -15.303 -15.763 -16.016 -15.994 -16.044 -15.947 
4.44444 -12.144 -13.698 -14.605 -15.308 -15.602 -15.820 -15.896 -16.004 -15.845 
4.64646 -11.862 -13.453 -14.183 -14.999 -15.560 -15.850 -15.712 -15.789 -15.872 
4.84848 -11.720 -13.240 -14.175 -14.863 -15.467 -15.638 -15.688 -15.849 -15.614 
5.05051 -11.775 -13.010 -14.126 -14.811 -15.342 -15.623 -15.655 -15.734 -15.682 
5.25253 -11.684 -12.939 -14.004 -14.701 -15.257 -15.551 -15.606 -15.578 -15.584 
5.45455 -11.322 -13.045 -13.836 -14.648 -15.159 -15.301 -15.482 -15.504 -15.665 
5.65657 -11.550 -12.962 -13.877 -14.541 -14.980 -15.305 -15.327 -15.373 -15.500 
5.85859 -11.326 -12.917 -13.796 -14.497 -14.958 -15.300 -15.264 -15.306 -15.404 
6.06061 -10.974 -12.367 -13.583 -14.314 -14.850 -15.158 -15.135 -15.220 -15.429 
6.26263 -10.628 -12.561 -13.550 -14.286 -14.748 -15.069 -15.173 -15.078 -15.062 
6.46465 -10.634 -12.192 -13.302 -14.165 -14.664 -14.962 -15.013 -15.053 -15.246 
6.66667 -10.331 -12.115 -13.254 -13.962 -14.602 -14.935 -14.962 -15.048 -15.090 
6.86869 -10.294 -12.055 -13.100 -13.899 -14.470 -14.888 -14.925 -14.858 -14.996 
7.07071 -10.115 -11.752 -12.888 -13.882 -14.499 -14.739 -14.803 -14.837 -14.936 
7.27273 -10.513 -11.997 -12.900 -13.767 -14.333 -14.660 -14.728 -14.768 -14.806 
7.47475 -9.871 -12.021 -13.027 -13.701 -14.296 -14.553 -14.688 -14.802 -14.581 
7.67677 -9.392 -11.676 -12.881 -13.669 -14.256 -14.485 -14.596 -14.595 -14.608 
7.87879 -9.170 -11.614 -12.688 -13.696 -14.188 -14.466 -14.523 -14.647 -14.758 
8.08081 -9.179 -11.209 -12.490 -13.478 -13.990 -14.389 -14.481 -14.455 -14.524 
8.28283 -9.117 -11.132 -12.392 -13.372 -13.974 -14.367 -14.561 -14.327 -14.552 
8.48485 -8.545 -11.182 -12.423 -13.234 -13.872 -14.258 -14.467 -14.400 -14.421 
8.68687 -8.814 -11.230 -12.247 -13.318 -13.931 -14.206 -14.369 -14.333 -14.339 
8.88889 -8.236 -10.748 -12.200 -13.089 -13.817 -14.125 -14.246 -14.234 -14.478 
9.09091 -8.321 -10.630 -12.027 -13.021 -13.750 -14.073 -14.223 -14.261 -14.370 
9.29293 -8.289 -10.691 -11.949 -12.889 -13.562 -14.018 -14.118 -14.224 -14.255 
9.49495 -8.292 -10.876 -12.058 -12.885 -13.607 -13.997 -14.174 -14.156 -14.189 
9.69697 -8.001 -10.469 -11.792 -12.777 -13.508 -13.966 -14.112 -14.144 -14.194 
9.89899 -8.433 -10.202 -11.699 -12.825 -13.510 -13.882 -14.047 -14.089 -14.099 
10.10101 -7.904 -10.095 -11.677 -12.660 -13.406 -13.839 -13.998 -14.107 -13.980 
10.30303 -7.079 -9.961 -11.406 -12.622 -13.337 -13.717 -13.954 -13.899 -13.904 
10.50505 -7.346 -9.835 -11.462 -12.651 -13.271 -13.710 -13.871 -13.857 -14.000 
10.70707 -7.115 -9.935 -11.620 -12.462 -13.203 -13.639 -13.790 -13.905 -13.893 
10.90909 -7.223 -9.580 -11.133 -12.297 -13.196 -13.529 -13.773 -13.873 -13.879 
11.11111 -6.683 -9.536 -11.175 -12.240 -13.136 -13.552 -13.778 -13.825 -13.758 
11.31313 -6.638 -9.347 -11.143 -12.259 -12.986 -13.515 -13.698 -13.870 -13.751 
11.51515 -6.304 -9.092 -10.883 -12.206 -13.106 -13.273 -13.626 -13.731 -13.869 
11.71717 -6.036 -8.863 -10.781 -12.061 -12.944 -13.301 -13.618 -13.700 -13.693 
11.91919 -5.636 -8.784 -10.791 -12.020 -12.839 -13.228 -13.611 -13.676 -13.656 
12.12121 -6.406 -8.757 -10.664 -11.995 -12.776 -13.143 -13.485 -13.709 -13.567 
12.32323 -5.330 -8.809 -10.551 -11.818 -12.720 -13.126 -13.410 -13.673 -13.592 
12.52525 -5.389 -8.594 -10.527 -11.831 -12.697 -13.103 -13.443 -13.558 -13.617 
12.72727 -5.030 -8.612 -10.356 -11.780 -12.481 -13.048 -13.357 -13.513 -13.540 
12.92929 -4.877 -8.297 -10.338 -11.588 -12.449 -12.988 -13.315 -13.542 -13.542 
13.13131 -4.800 -8.088 -9.977 -11.475 -12.349 -12.861 -13.280 -13.395 -13.359 
13.33333 -4.696 -7.846 -9.998 -11.460 -12.309 -12.770 -13.164 -13.302 -13.359 
13.53535 -4.539 -7.700 -9.832 -11.322 -12.287 -12.662 -13.182 -13.356 -13.405 
13.73737 -4.269 -7.596 -9.861 -11.253 -12.104 -12.673 -13.119 -13.386 -13.388 
13.93939 -4.065 -7.670 -9.731 -11.220 -12.075 -12.567 -13.052 -13.276 -13.310 
14.14141 -4.177 -7.430 -9.588 -11.162 -11.963 -12.613 -12.983 -13.235 -13.272 
14.34343 -4.219 -7.280 -9.494 -10.994 -12.014 -12.551 -12.940 -13.226 -13.240 
14.54545 -3.816 -7.195 -9.476 -10.911 -11.886 -12.440 -12.931 -13.193 -13.277 
14.74747 -3.674 -7.893 -9.358 -10.970 -11.835 -12.350 -12.809 -13.118 -13.167 
14.94949 -4.283 -7.094 -9.204 -11.006 -11.775 -12.370 -12.813 -13.082 -13.104 
15.15152 -3.587 -6.736 -9.150 -10.751 -11.775 -12.243 -12.804 -13.119 -13.078 
15.35354 -3.275 -6.677 -9.115 -10.688 -11.712 -12.185 -12.735 -13.058 -13.116 
15.55556 -3.362 -6.419 -8.826 -10.611 -11.654 -12.178 -12.726 -13.021 -13.072 
15.75758 -3.175 -6.336 -8.903 -10.582 -11.495 -12.069 -12.724 -13.025 -13.060 
15.95960 -3.591 -6.367 -8.879 -10.468 -11.511 -12.122 -12.696 -13.028 -13.039 
16.16162 -2.889 -6.635 -8.593 -10.458 -11.426 -12.066 -12.602 -13.007 -13.047 
16.36364 -2.814 -5.511 -8.446 -10.270 -11.367 -12.106 -12.577 -12.952 -13.044 
16.56566 -2.694 -5.730 -8.478 -10.193 -11.360 -11.924 -12.553 -12.913 -13.043 
16.76768 -2.928 -5.915 -8.755 -10.110 -11.265 -11.886 -12.494 -12.816 -12.899 
16.96970 -2.515 -6.063 -8.138 -10.064 -11.147 -11.839 -12.473 -12.807 -12.930 
17.17172 -2.376 -5.407 -8.230 -9.956 -11.144 -11.759 -12.473 -12.740 -12.939 
17.37374 -2.301 -5.479 -8.125 -9.996 -11.157 -11.735 -12.449 -12.818 -12.875 
17.57576 -2.115 -5.099 -7.825 -9.968 -11.134 -11.794 -12.378 -12.758 -12.907 
17.77778 -2.034 -5.577 -7.982 -9.744 -11.026 -11.671 -12.345 -12.817 -12.894 
17.97980 -2.343 -5.008 -8.007 -9.838 -10.938 -11.613 -12.295 -12.699 -12.838 
18.18182 -1.776 -5.274 -7.655 -9.675 -10.867 -11.603 -12.258 -12.694 -12.836 
18.38384 -1.567 -4.870 -7.820 -9.645 -10.797 -11.515 -12.251 -12.630 -12.845 
18.58586 -1.456 -4.178 -7.506 -9.639 -10.792 -11.487 -12.160 -12.660 -12.845 
18.78788 -1.554 -4.568 -7.505 -9.552 -10.734 -11.535 -12.171 -12.616 -12.805 
18.98990 -1.401 -4.426 -7.410 -9.341 -10.712 -11.393 -12.136 -12.569 -12.773 
19.19192 -1.135 -4.894 -7.318 -9.452 -10.637 -11.322 -12.132 -12.672 -12.799 
19.39394 -1.025 -4.552 -7.307 -9.282 -10.542 -11.329 -12.052 -12.577 -12.723 
19.59596 -1.101 -4.101 -6.923 -9.210 -10.505 -11.312 -12.097 -12.515 -12.702 
19.79798 -0.864 -4.035 -6.931 -9.014 -10.411 -11.185 -11.933 -12.402 -12.617 
20.00000 -0.714 -4.310 -6.833 -8.840 -10.316 -11.046 -11.918 -12.368 -12.573 
