# t[days] u g r i z y J H K
0.20202 -11.041 -12.400 -11.877 -9.927 -8.278 -7.591 -7.339 -5.004 -10.962 
0.40404 -14.532 -15.134 -15.430 -15.289 -14.981 -14.401 -13.160 -12.270 -11.890 
0.60606 -15.242 -16.078 -16.373 -16.153 -15.650 -15.718 -14.949 -14.911 -14.054 
0.80808 -15.202 -16.366 -16.832 -16.542 -16.295 -15.933 -15.693 -15.753 -15.144 
1.01010 -15.491 -16.375 -16.821 -16.641 -16.638 -16.513 -16.230 -15.801 -15.076 
1.21212 -15.401 -16.575 -16.832 -16.815 -16.673 -16.592 -16.439 -16.366 -15.965 
1.41414 -14.991 -16.472 -16.883 -16.821 -16.867 -16.689 -16.576 -16.397 -16.024 
1.61616 -14.809 -16.357 -16.778 -16.751 -17.060 -16.915 -16.923 -16.549 -16.282 
1.81818 -14.150 -16.279 -16.831 -16.752 -17.026 -17.041 -16.930 -16.622 -16.532 
2.02020 -14.006 -16.049 -16.641 -16.777 -16.935 -16.994 -16.965 -16.663 -16.421 
2.22222 -13.752 -15.892 -16.534 -16.839 -16.946 -16.941 -17.005 -16.944 -16.726 
2.42424 -13.215 -15.660 -16.241 -16.694 -16.908 -16.885 -16.860 -16.887 -16.718 
2.62626 -13.069 -15.385 -16.096 -16.504 -16.684 -16.862 -16.872 -16.806 -16.593 
2.82828 -12.773 -15.125 -15.873 -16.280 -16.676 -16.800 -16.701 -16.599 -16.447 
3.03030 -12.495 -14.789 -15.655 -16.142 -16.542 -16.681 -16.683 -16.645 -16.473 
3.23232 -12.186 -14.656 -15.439 -15.934 -16.231 -16.478 -16.611 -16.529 -16.285 
3.43434 -12.307 -14.467 -15.362 -15.794 -16.163 -16.525 -16.492 -16.530 -16.433 
3.63636 -12.006 -14.100 -15.225 -15.679 -16.003 -16.354 -16.403 -16.305 -16.293 
3.83838 -11.908 -14.056 -14.936 -15.672 -15.862 -16.239 -16.328 -16.167 -16.073 
4.04040 -11.903 -13.706 -14.781 -15.327 -15.810 -16.108 -16.185 -16.122 -16.137 
4.24242 -11.698 -13.669 -14.659 -15.402 -15.706 -15.913 -16.070 -16.041 -16.033 
4.44444 -11.529 -13.489 -14.567 -15.115 -15.632 -15.852 -15.899 -15.987 -15.967 
4.64646 -11.333 -13.358 -14.370 -15.020 -15.532 -15.716 -15.905 -15.963 -15.863 
4.84848 -11.055 -13.065 -14.198 -14.876 -15.349 -15.688 -15.755 -15.924 -15.853 
5.05051 -11.039 -12.980 -14.105 -14.737 -15.264 -15.559 -15.738 -15.751 -15.658 
5.25253 -10.922 -13.032 -13.954 -14.695 -15.135 -15.575 -15.650 -15.702 -15.703 
5.45455 -10.756 -12.778 -13.772 -14.530 -15.049 -15.391 -15.465 -15.589 -15.514 
5.65657 -10.987 -12.869 -13.826 -14.537 -15.046 -15.365 -15.396 -15.630 -15.687 
5.85859 -10.557 -12.708 -13.747 -14.377 -14.932 -15.213 -15.370 -15.553 -15.460 
6.06061 -10.167 -12.237 -13.534 -14.324 -14.855 -15.151 -15.259 -15.484 -15.430 
6.26263 -10.140 -12.218 -13.350 -14.153 -14.772 -15.052 -15.255 -15.378 -15.367 
6.46465 -10.021 -12.180 -13.481 -14.142 -14.711 -15.147 -15.154 -15.352 -15.371 
6.66667 -9.817 -12.129 -13.292 -14.007 -14.565 -15.003 -14.955 -15.247 -15.286 
6.86869 -9.945 -12.004 -13.048 -13.980 -14.571 -14.882 -15.014 -15.174 -15.203 
7.07071 -9.792 -11.764 -12.968 -13.854 -14.450 -14.806 -14.954 -15.005 -15.192 
7.27273 -9.727 -11.767 -13.001 -13.797 -14.365 -14.707 -14.852 -14.898 -15.008 
7.47475 -9.290 -11.420 -12.879 -13.744 -14.307 -14.566 -14.754 -14.915 -15.075 
7.67677 -9.038 -11.526 -12.939 -13.646 -14.301 -14.551 -14.684 -14.889 -15.051 
7.87879 -8.923 -11.370 -12.657 -13.529 -14.151 -14.553 -14.669 -14.860 -14.928 
8.08081 -8.982 -11.508 -12.614 -13.524 -14.112 -14.356 -14.591 -14.694 -14.789 
8.28283 -8.525 -11.057 -12.430 -13.450 -13.975 -14.417 -14.598 -14.686 -14.753 
8.48485 -8.523 -11.113 -12.274 -13.274 -13.934 -14.337 -14.506 -14.600 -14.757 
8.68687 -8.306 -10.814 -12.308 -13.229 -13.855 -14.230 -14.388 -14.507 -14.658 
8.88889 -8.310 -10.819 -12.237 -13.201 -13.801 -14.203 -14.444 -14.532 -14.705 
9.09091 -8.320 -10.601 -12.169 -13.184 -13.704 -14.149 -14.298 -14.465 -14.513 
9.29293 -7.651 -10.430 -11.933 -13.008 -13.686 -14.051 -14.296 -14.413 -14.586 
9.49495 -7.957 -10.200 -11.735 -12.897 -13.608 -14.084 -14.244 -14.334 -14.456 
9.69697 -7.501 -10.342 -11.721 -12.787 -13.549 -13.944 -14.147 -14.243 -14.420 
9.89899 -7.757 -10.306 -11.614 -12.775 -13.494 -13.858 -14.123 -14.238 -14.423 
10.10101 -7.225 -9.859 -11.441 -12.644 -13.413 -13.765 -14.078 -14.181 -14.338 
10.30303 -7.129 -10.026 -11.503 -12.559 -13.303 -13.655 -13.963 -14.152 -14.216 
10.50505 -7.100 -9.778 -11.471 -12.585 -13.446 -13.645 -13.920 -14.080 -14.130 
10.70707 -6.775 -9.668 -11.340 -12.471 -13.264 -13.675 -13.906 -14.041 -14.021 
10.90909 -6.633 -9.375 -11.113 -12.354 -13.165 -13.602 -13.831 -14.058 -14.172 
11.11111 -6.555 -9.276 -11.042 -12.312 -13.061 -13.506 -13.792 -13.964 -14.035 
11.31313 -6.448 -9.352 -11.050 -12.182 -12.939 -13.488 -13.784 -13.922 -14.043 
11.51515 -6.308 -9.064 -10.912 -12.230 -12.916 -13.369 -13.727 -13.789 -14.017 
11.71717 -6.052 -8.919 -10.789 -12.174 -12.815 -13.223 -13.631 -13.853 -13.932 
11.91919 -5.811 -8.980 -10.586 -12.007 -12.817 -13.286 -13.610 -13.836 -14.034 
12.12121 -5.954 -8.505 -10.598 -11.936 -12.747 -13.155 -13.605 -13.707 -13.755 
12.32323 -5.638 -8.370 -10.462 -11.948 -12.710 -13.073 -13.526 -13.696 -13.794 
12.52525 -5.615 -8.366 -10.473 -11.809 -12.513 -13.023 -13.515 -13.669 -13.713 
12.72727 -5.143 -8.237 -10.265 -11.758 -12.509 -13.044 -13.411 -13.611 -13.737 
12.92929 -5.074 -8.418 -10.198 -11.575 -12.416 -12.990 -13.327 -13.567 -13.691 
13.13131 -4.885 -7.678 -10.143 -11.538 -12.420 -12.887 -13.316 -13.491 -13.631 
13.33333 -4.553 -7.764 -9.963 -11.461 -12.347 -12.775 -13.289 -13.442 -13.538 
13.53535 -4.732 -7.756 -9.941 -11.323 -12.303 -12.735 -13.243 -13.444 -13.563 
13.73737 -4.889 -7.677 -9.870 -11.294 -12.234 -12.720 -13.122 -13.396 -13.512 
13.93939 -4.397 -7.558 -9.573 -11.207 -12.154 -12.647 -13.014 -13.293 -13.454 
14.14141 -4.116 -7.351 -9.524 -11.180 -12.073 -12.611 -13.009 -13.334 -13.419 
14.34343 -4.031 -7.437 -9.528 -11.034 -12.043 -12.564 -13.050 -13.267 -13.341 
14.54545 -3.686 -7.078 -9.562 -10.987 -11.952 -12.510 -12.947 -13.196 -13.335 
14.74747 -3.625 -7.871 -9.375 -11.069 -11.838 -12.365 -12.970 -13.213 -13.276 
14.94949 -3.480 -8.296 -9.320 -10.761 -11.784 -12.319 -12.910 -13.124 -13.343 
15.15152 -4.008 -6.632 -9.189 -10.738 -11.731 -12.305 -12.863 -13.122 -13.301 
15.35354 -3.397 -6.542 -9.094 -10.679 -11.730 -12.318 -12.820 -13.156 -13.304 
15.55556 -3.447 -6.652 -8.930 -10.672 -11.697 -12.228 -12.781 -13.063 -13.199 
15.75758 -3.104 -6.536 -8.884 -10.577 -11.536 -12.162 -12.721 -13.040 -13.168 
15.95960 -3.116 -6.301 -8.685 -10.408 -11.573 -12.121 -12.674 -13.050 -13.210 
16.16162 -3.492 -5.928 -8.704 -10.432 -11.561 -12.059 -12.660 -13.005 -13.096 
16.36364 -2.858 -6.212 -8.508 -10.344 -11.470 -12.063 -12.597 -12.975 -13.071 
16.56566 -2.721 -5.957 -8.502 -10.411 -11.308 -12.030 -12.587 -12.942 -13.149 
16.76768 -2.678 -5.813 -8.473 -10.140 -11.269 -11.951 -12.540 -12.908 -13.054 
16.96970 -2.551 -5.947 -8.307 -10.078 -11.268 -11.862 -12.495 -12.857 -13.026 
17.17172 -2.417 -5.506 -8.260 -10.109 -11.208 -11.773 -12.472 -12.864 -12.988 
17.37374 -2.260 -5.444 -8.129 -9.953 -11.152 -11.724 -12.412 -12.840 -12.999 
17.57576 -2.142 -5.271 -8.028 -10.004 -11.071 -11.771 -12.427 -12.843 -12.929 
17.77778 -2.104 -5.652 -8.040 -9.834 -11.008 -11.697 -12.387 -12.760 -12.994 
17.97980 -1.893 -4.854 -7.985 -9.808 -11.015 -11.704 -12.364 -12.779 -12.986 
18.18182 -1.771 -4.976 -7.555 -9.812 -10.899 -11.587 -12.364 -12.779 -12.897 
18.38384 -1.620 -4.700 -7.728 -9.700 -10.895 -11.652 -12.248 -12.736 -12.890 
18.58586 -1.463 -4.510 -7.611 -9.648 -10.861 -11.592 -12.268 -12.676 -12.857 
18.78788 -1.378 -4.717 -7.386 -9.549 -10.759 -11.513 -12.248 -12.638 -12.865 
18.98990 -1.304 -4.408 -7.571 -9.528 -10.723 -11.525 -12.231 -12.633 -12.890 
19.19192 -1.175 -4.316 -7.248 -9.433 -10.713 -11.404 -12.134 -12.584 -12.795 
19.39394 -1.028 -4.345 -7.190 -9.285 -10.618 -11.430 -12.045 -12.596 -12.792 
19.59596 -0.920 -4.026 -6.983 -9.171 -10.528 -11.277 -12.070 -12.511 -12.766 
19.79798 -0.796 -4.250 -6.917 -9.135 -10.400 -11.150 -11.959 -12.441 -12.692 
20.00000 -0.733 -4.522 -6.906 -9.089 -10.336 -11.237 -11.932 -12.455 -12.637 
