# t[days] u g r i z y J H K
0.20202 -11.196 -11.718 -12.532 -9.848 -11.384 -6.948 -10.168 -13.270 -10.051 
0.40404 -13.413 -13.544 -13.883 -13.858 -12.842 -13.435 -10.994 -3.318 -12.777 
0.60606 -13.296 -14.506 -14.581 -14.767 -13.888 -13.008 -14.115 -13.707 -2.178 
0.80808 -12.787 -14.125 -14.710 -14.274 -13.749 -14.558 -13.904 -11.333 -11.045 
1.01010 -11.788 -13.795 -14.610 -14.579 -14.487 -14.276 -13.627 -14.517 -13.665 
1.21212 -10.642 -13.390 -14.185 -14.278 -14.313 -14.009 -14.218 -14.323 -12.266 
1.41414 -11.091 -13.295 -14.016 -14.537 -14.342 -14.791 -13.549 -14.849 -13.427 
1.61616 -11.189 -13.103 -14.325 -15.038 -15.305 -15.187 -15.469 -15.017 -14.364 
1.81818 -11.118 -13.714 -14.148 -15.193 -15.695 -15.372 -15.477 -15.347 -14.808 
2.02020 -11.840 -14.064 -15.083 -15.693 -16.082 -16.035 -16.125 -16.077 -15.545 
2.22222 -12.238 -14.358 -15.394 -15.865 -16.253 -16.361 -16.138 -16.225 -16.046 
2.42424 -12.224 -14.134 -15.157 -15.956 -16.286 -16.399 -16.233 -16.282 -16.198 
2.62626 -12.682 -14.256 -15.243 -15.899 -16.380 -16.431 -16.459 -16.334 -16.274 
2.82828 -12.530 -14.013 -14.932 -15.821 -16.283 -16.418 -16.202 -16.187 -16.033 
3.03030 -12.590 -13.777 -14.814 -15.581 -16.155 -16.296 -16.261 -16.124 -16.036 
3.23232 -12.623 -13.745 -14.789 -15.396 -15.883 -16.253 -16.165 -16.223 -15.834 
3.43434 -12.478 -13.597 -14.566 -15.325 -15.735 -16.022 -16.006 -16.154 -15.800 
3.63636 -12.630 -13.477 -14.479 -15.179 -15.769 -16.014 -15.881 -15.842 -15.848 
3.83838 -12.423 -13.493 -14.301 -14.982 -15.602 -15.838 -15.807 -15.671 -15.780 
4.04040 -12.211 -13.291 -14.285 -15.069 -15.602 -15.732 -15.664 -15.683 -15.835 
4.24242 -12.313 -13.331 -14.193 -14.818 -15.502 -15.702 -15.511 -15.446 -15.686 
4.44444 -12.438 -13.397 -14.050 -14.757 -15.293 -15.648 -15.467 -15.288 -15.275 
4.64646 -12.205 -13.273 -14.107 -14.722 -15.323 -15.554 -15.531 -15.486 -15.416 
4.84848 -12.285 -13.120 -14.012 -14.642 -15.185 -15.523 -15.288 -15.110 -15.252 
5.05051 -11.734 -12.876 -13.806 -14.456 -15.013 -15.352 -15.171 -15.113 -15.071 
5.25253 -11.736 -12.929 -13.762 -14.427 -15.014 -15.322 -15.109 -14.997 -14.948 
