# t[days] u g r i z y J H K
0.20202 -11.189 -12.234 -11.213 -10.943 -9.575 -12.268 -10.865 -5.584 -4.870 
0.40404 -13.740 -14.081 -14.663 -14.238 -14.417 -14.313 -13.750 -12.643 -12.381 
0.60606 -14.040 -14.886 -15.295 -15.254 -15.250 -15.036 -14.180 -14.100 -13.710 
0.80808 -14.093 -15.128 -15.718 -15.615 -15.666 -15.563 -15.092 -14.748 -14.007 
1.01010 -14.072 -15.229 -15.787 -15.726 -15.582 -15.547 -15.096 -14.763 -14.580 
1.21212 -13.462 -15.093 -15.658 -15.715 -15.520 -15.439 -15.322 -14.809 -14.601 
1.41414 -13.130 -14.778 -15.528 -15.546 -15.498 -15.570 -15.409 -15.014 -14.606 
1.61616 -12.534 -14.471 -15.168 -15.319 -15.483 -15.279 -15.213 -15.152 -14.932 
1.81818 -11.996 -14.116 -14.843 -15.083 -15.218 -15.230 -15.045 -15.120 -14.499 
2.02020 -11.738 -13.510 -14.537 -14.853 -14.862 -14.993 -14.952 -14.864 -14.771 
2.22222 -11.012 -13.223 -14.142 -14.586 -14.737 -14.803 -14.736 -14.803 -14.537 
2.42424 -10.700 -12.813 -13.792 -14.255 -14.497 -14.472 -14.632 -14.717 -14.540 
2.62626 -10.439 -12.410 -13.313 -14.015 -14.466 -14.407 -14.449 -14.623 -14.536 
2.82828 -9.992 -12.141 -13.172 -13.764 -14.175 -14.314 -14.393 -14.443 -14.341 
3.03030 -9.770 -11.816 -13.069 -13.663 -14.038 -14.161 -14.315 -14.320 -14.360 
3.23232 -9.470 -11.579 -12.897 -13.494 -13.928 -14.033 -14.134 -14.221 -14.343 
3.43434 -9.204 -11.301 -12.506 -13.229 -13.733 -13.867 -14.030 -14.181 -14.124 
3.63636 -8.899 -11.023 -12.241 -13.011 -13.552 -13.732 -13.980 -14.086 -14.119 
3.83838 -8.573 -10.685 -12.134 -12.923 -13.455 -13.617 -13.847 -14.100 -14.063 
4.04040 -8.453 -10.594 -11.884 -12.808 -13.269 -13.536 -13.716 -13.878 -14.073 
4.24242 -8.285 -10.337 -11.727 -12.694 -13.265 -13.452 -13.631 -13.862 -13.994 
4.44444 -7.872 -9.911 -11.435 -12.425 -13.100 -13.336 -13.604 -13.798 -14.032 
4.64646 -7.702 -9.779 -11.252 -12.253 -12.921 -13.234 -13.474 -13.714 -13.743 
4.84848 -7.588 -9.751 -11.200 -12.237 -12.840 -13.121 -13.394 -13.609 -13.686 
5.05051 -7.326 -9.469 -10.977 -12.095 -12.694 -13.032 -13.189 -13.575 -13.725 
5.25253 -6.987 -9.099 -10.732 -11.962 -12.649 -12.870 -13.208 -13.508 -13.567 
5.45455 -6.785 -9.035 -10.532 -11.779 -12.521 -12.779 -13.071 -13.376 -13.587 
5.65657 -6.602 -8.878 -10.577 -11.694 -12.415 -12.720 -13.008 -13.294 -13.547 
5.85859 -6.492 -8.765 -10.411 -11.643 -12.244 -12.611 -12.841 -13.210 -13.373 
6.06061 -6.117 -8.537 -10.183 -11.467 -12.254 -12.519 -12.844 -13.117 -13.287 
6.26263 -5.942 -8.282 -10.079 -11.377 -12.089 -12.435 -12.735 -13.015 -13.317 
6.46465 -5.697 -8.034 -9.920 -11.170 -12.095 -12.377 -12.693 -12.953 -13.245 
6.66667 -5.461 -7.868 -9.815 -11.063 -11.940 -12.276 -12.580 -12.931 -13.111 
6.86869 -5.274 -7.768 -9.650 -11.062 -11.836 -12.184 -12.518 -12.817 -13.089 
7.07071 -5.006 -7.663 -9.527 -10.952 -11.720 -12.096 -12.413 -12.749 -12.969 
7.27273 -5.104 -7.282 -9.276 -10.796 -11.653 -11.978 -12.337 -12.757 -12.967 
7.47475 -4.592 -7.428 -9.398 -10.747 -11.554 -11.939 -12.253 -12.601 -12.874 
7.67677 -4.376 -7.224 -9.074 -10.607 -11.500 -11.843 -12.228 -12.542 -12.903 
7.87879 -4.182 -6.933 -9.023 -10.534 -11.473 -11.792 -12.137 -12.493 -12.794 
8.08081 -4.200 -7.067 -9.103 -10.535 -11.393 -11.791 -12.124 -12.534 -12.685 
8.28283 -3.796 -6.726 -8.877 -10.416 -11.372 -11.586 -12.067 -12.404 -12.638 
8.48485 -3.576 -6.246 -8.681 -10.315 -11.149 -11.552 -11.963 -12.359 -12.563 
8.68687 -3.345 -6.294 -8.755 -10.297 -11.143 -11.547 -11.928 -12.300 -12.608 
8.88889 -3.226 -6.184 -8.556 -10.269 -11.237 -11.567 -11.896 -12.378 -12.578 
9.09091 -3.271 -5.954 -8.450 -10.159 -11.140 -11.498 -11.835 -12.237 -12.488 
9.29293 -2.987 -5.957 -8.387 -10.055 -10.984 -11.412 -11.788 -12.135 -12.468 
9.49495 -3.310 -5.978 -8.404 -9.970 -11.045 -11.360 -11.803 -12.104 -12.450 
9.69697 -2.738 -5.841 -8.112 -9.932 -10.961 -11.354 -11.731 -12.099 -12.374 
9.89899 -2.556 -5.990 -8.044 -9.919 -10.883 -11.326 -11.731 -12.040 -12.347 
10.10101 -2.386 -5.189 -7.965 -9.791 -10.775 -11.238 -11.652 -12.052 -12.221 
10.30303 -2.247 -5.366 -7.933 -9.738 -10.759 -11.164 -11.658 -11.955 -12.314 
10.50505 -2.058 -5.113 -7.652 -9.648 -10.695 -11.183 -11.585 -11.961 -12.225 
10.70707 -1.914 -5.183 -7.805 -9.632 -10.668 -11.134 -11.582 -11.950 -12.238 
10.90909 -1.747 -4.618 -7.630 -9.547 -10.556 -11.105 -11.500 -11.868 -12.212 
