# t[days] u g r i z y J H K
0.20202 -11.304 -12.679 -10.781 -11.434 -9.399 -12.950 -10.669 -5.569 -4.863 
0.40404 -14.100 -14.554 -14.926 -14.368 -14.487 -14.402 -13.921 -12.687 -12.099 
0.60606 -14.355 -15.253 -15.630 -15.527 -15.484 -15.148 -14.375 -14.537 -14.269 
0.80808 -14.384 -15.540 -16.119 -15.934 -16.022 -15.752 -15.230 -14.921 -14.318 
1.01010 -14.347 -15.674 -16.217 -16.066 -15.899 -15.939 -15.478 -15.125 -14.960 
1.21212 -13.880 -15.601 -16.161 -16.085 -15.878 -15.812 -15.707 -15.247 -14.801 
1.41414 -13.576 -15.300 -15.977 -15.956 -15.925 -15.983 -15.755 -15.303 -15.069 
1.61616 -12.973 -15.059 -15.621 -15.758 -15.840 -15.754 -15.639 -15.446 -15.012 
1.81818 -12.641 -14.620 -15.379 -15.529 -15.640 -15.709 -15.492 -15.472 -14.889 
2.02020 -12.103 -14.269 -15.032 -15.284 -15.339 -15.464 -15.351 -15.324 -15.114 
2.22222 -11.580 -13.883 -14.689 -15.050 -15.247 -15.335 -15.241 -15.078 -14.877 
2.42424 -11.109 -13.453 -14.329 -14.776 -15.053 -15.101 -15.114 -15.003 -14.843 
2.62626 -10.882 -13.161 -13.962 -14.507 -14.926 -14.943 -14.896 -14.954 -14.806 
2.82828 -10.511 -12.903 -13.920 -14.428 -14.799 -14.924 -14.900 -14.813 -14.729 
3.03030 -10.391 -12.634 -13.745 -14.334 -14.605 -14.820 -14.775 -14.784 -14.768 
3.23232 -9.998 -12.422 -13.587 -14.114 -14.458 -14.627 -14.606 -14.630 -14.622 
3.43434 -9.782 -12.147 -13.279 -13.809 -14.290 -14.416 -14.545 -14.537 -14.492 
3.63636 -9.448 -11.940 -13.053 -13.715 -14.191 -14.373 -14.453 -14.446 -14.448 
3.83838 -9.134 -11.482 -12.914 -13.544 -14.048 -14.220 -14.359 -14.468 -14.328 
4.04040 -9.033 -11.531 -12.712 -13.501 -13.845 -14.080 -14.276 -14.274 -14.473 
4.24242 -8.751 -11.215 -12.569 -13.310 -13.839 -14.028 -14.077 -14.246 -14.320 
4.44444 -8.453 -10.932 -12.326 -13.106 -13.628 -13.840 -14.075 -14.130 -14.247 
4.64646 -8.176 -10.793 -12.085 -12.951 -13.521 -13.743 -13.951 -14.091 -14.059 
4.84848 -8.159 -10.760 -12.000 -12.840 -13.397 -13.643 -13.836 -13.986 -14.023 
5.05051 -7.838 -10.325 -11.799 -12.779 -13.229 -13.535 -13.676 -13.925 -13.955 
5.25253 -7.429 -10.106 -11.603 -12.574 -13.167 -13.450 -13.654 -13.881 -13.912 
5.45455 -7.392 -10.017 -11.445 -12.428 -13.083 -13.303 -13.530 -13.721 -13.858 
5.65657 -7.322 -9.839 -11.469 -12.374 -12.925 -13.204 -13.415 -13.721 -13.804 
5.85859 -6.954 -9.683 -11.173 -12.243 -12.808 -13.090 -13.340 -13.551 -13.610 
6.06061 -6.549 -9.370 -11.066 -12.075 -12.757 -13.003 -13.266 -13.462 -13.637 
6.26263 -6.318 -9.254 -10.965 -11.973 -12.562 -12.863 -13.136 -13.370 -13.534 
6.46465 -6.022 -8.942 -10.712 -11.836 -12.519 -12.880 -13.091 -13.254 -13.506 
6.66667 -5.790 -8.955 -10.618 -11.675 -12.411 -12.768 -12.989 -13.215 -13.458 
6.86869 -5.678 -8.670 -10.451 -11.706 -12.323 -12.626 -12.904 -13.159 -13.315 
7.07071 -5.364 -8.608 -10.334 -11.522 -12.193 -12.521 -12.809 -13.099 -13.240 
7.27273 -5.505 -8.345 -10.237 -11.410 -12.110 -12.479 -12.725 -13.053 -13.152 
7.47475 -5.133 -8.353 -10.073 -11.281 -11.977 -12.341 -12.656 -12.932 -13.237 
7.67677 -4.664 -7.894 -9.855 -11.137 -12.004 -12.288 -12.591 -12.819 -13.067 
7.87879 -4.864 -7.982 -9.894 -11.146 -11.871 -12.180 -12.546 -12.842 -13.046 
8.08081 -4.069 -7.694 -9.684 -10.986 -11.769 -12.165 -12.476 -12.752 -12.984 
8.28283 -4.261 -7.264 -9.530 -10.958 -11.738 -11.977 -12.436 -12.774 -12.897 
8.48485 -4.020 -7.145 -9.410 -10.864 -11.616 -12.023 -12.294 -12.628 -12.828 
