# t[days] u g r i z y J H K
0.20202 -11.158 -11.989 -11.507 -11.420 -12.472 -10.442 -8.412 -4.769 -4.860 
0.40404 -14.122 -14.761 -15.215 -14.973 -14.213 -14.197 -13.871 -13.816 -10.302 
0.60606 -14.876 -15.824 -15.935 -15.797 -15.285 -15.476 -15.296 -14.523 -13.965 
0.80808 -14.988 -16.015 -16.419 -16.105 -15.964 -16.083 -15.856 -15.166 -14.479 
1.01010 -14.713 -16.215 -16.584 -16.396 -16.253 -16.318 -15.894 -15.518 -15.232 
1.21212 -14.862 -16.164 -16.583 -16.549 -16.462 -16.429 -16.085 -15.992 -15.352 
1.41414 -14.435 -16.120 -16.595 -16.637 -16.675 -16.557 -16.350 -15.958 -15.791 
1.61616 -14.051 -15.929 -16.495 -16.520 -16.703 -16.598 -16.458 -16.322 -15.936 
1.81818 -13.734 -15.738 -16.371 -16.463 -16.491 -16.405 -16.427 -16.296 -15.669 
2.02020 -13.136 -15.384 -16.078 -16.312 -16.335 -16.425 -16.482 -16.264 -16.080 
2.22222 -12.882 -15.095 -15.794 -16.074 -16.211 -16.494 -16.150 -16.152 -15.892 
2.42424 -12.479 -14.753 -15.542 -15.943 -16.151 -16.391 -16.246 -16.178 -15.846 
2.62626 -12.132 -14.394 -15.226 -15.663 -15.908 -16.041 -16.134 -15.987 -15.856 
2.82828 -11.721 -14.034 -14.944 -15.449 -15.618 -15.926 -15.895 -15.949 -15.488 
3.03030 -11.690 -13.910 -14.730 -15.210 -15.593 -15.843 -15.795 -15.812 -15.635 
3.23232 -11.347 -13.530 -14.506 -15.021 -15.448 -15.616 -15.679 -15.703 -15.464 
3.43434 -11.121 -13.244 -14.306 -14.932 -15.337 -15.530 -15.615 -15.573 -15.473 
3.63636 -10.948 -13.227 -14.221 -14.814 -15.273 -15.491 -15.435 -15.518 -15.492 
3.83838 -10.709 -12.800 -13.969 -14.662 -15.107 -15.283 -15.351 -15.476 -15.338 
4.04040 -10.582 -12.655 -13.841 -14.568 -15.079 -15.339 -15.291 -15.419 -15.239 
4.24242 -10.528 -12.706 -13.688 -14.342 -14.835 -15.097 -15.260 -15.269 -15.271 
4.44444 -10.157 -12.436 -13.498 -14.258 -14.801 -14.967 -15.200 -15.214 -15.052 
4.64646 -9.842 -12.295 -13.447 -14.117 -14.703 -14.904 -14.994 -15.116 -15.212 
4.84848 -9.776 -12.132 -13.273 -14.117 -14.574 -14.821 -14.868 -14.963 -15.028 
5.05051 -9.490 -11.922 -13.100 -13.821 -14.396 -14.702 -14.900 -14.999 -15.010 
5.25253 -9.546 -11.819 -12.983 -13.801 -14.334 -14.672 -14.724 -14.882 -14.883 
5.45455 -9.308 -11.492 -12.752 -13.696 -14.320 -14.581 -14.667 -14.860 -14.792 
5.65657 -9.224 -11.534 -12.690 -13.542 -14.119 -14.491 -14.625 -14.620 -14.725 
5.85859 -8.985 -11.418 -12.659 -13.428 -14.059 -14.424 -14.537 -14.628 -14.655 
6.06061 -8.752 -10.946 -12.381 -13.289 -13.990 -14.206 -14.430 -14.549 -14.644 
6.26263 -8.597 -10.885 -12.300 -13.201 -13.841 -14.230 -14.368 -14.494 -14.610 
6.46465 -8.333 -10.815 -12.216 -13.119 -13.744 -14.111 -14.299 -14.386 -14.541 
6.66667 -8.363 -10.605 -12.055 -13.016 -13.655 -14.013 -14.234 -14.309 -14.440 
6.86869 -7.957 -10.417 -11.872 -12.945 -13.539 -13.946 -14.182 -14.254 -14.370 
7.07071 -7.925 -10.295 -11.812 -12.895 -13.523 -13.881 -13.991 -14.262 -14.389 
7.27273 -7.680 -10.292 -11.703 -12.802 -13.441 -13.790 -13.991 -14.118 -14.383 
7.47475 -7.514 -10.211 -11.684 -12.620 -13.386 -13.775 -13.919 -14.071 -14.175 
7.67677 -7.523 -10.188 -11.567 -12.630 -13.283 -13.657 -13.831 -13.992 -14.174 
7.87879 -7.110 -9.910 -11.433 -12.500 -13.239 -13.615 -13.792 -13.965 -14.087 
8.08081 -6.741 -9.576 -11.264 -12.415 -13.133 -13.482 -13.749 -13.908 -14.029 
8.28283 -7.196 -9.441 -11.233 -12.280 -13.081 -13.407 -13.633 -13.780 -13.998 
8.48485 -6.675 -9.407 -11.069 -12.252 -13.037 -13.343 -13.550 -13.783 -13.944 
8.68687 -6.284 -9.200 -10.943 -12.206 -12.935 -13.281 -13.538 -13.681 -13.808 
8.88889 -6.396 -9.099 -10.911 -12.112 -12.792 -13.188 -13.502 -13.696 -13.809 
9.09091 -6.486 -9.084 -10.895 -11.969 -12.780 -13.128 -13.401 -13.571 -13.677 
9.29293 -5.998 -8.782 -10.718 -11.894 -12.733 -13.027 -13.315 -13.541 -13.786 
9.49495 -5.699 -8.640 -10.635 -11.767 -12.563 -13.023 -13.265 -13.506 -13.627 
9.69697 -5.503 -8.542 -10.392 -11.682 -12.500 -12.894 -13.212 -13.367 -13.497 
9.89899 -5.151 -8.186 -10.382 -11.579 -12.446 -12.885 -13.114 -13.373 -13.555 
