# t[days] u g r i z y J H K
0.20202 -11.649 -11.986 -12.181 -12.545 -11.251 -12.869 -12.351 -11.011 -0.522 
0.40404 -13.929 -14.767 -14.946 -14.811 -14.320 -13.990 -12.482 -12.920 -12.923 
0.60606 -14.244 -14.881 -14.751 -14.631 -14.362 -13.967 -13.605 -12.746 -13.187 
0.80808 -13.981 -14.697 -14.753 -14.860 -14.432 -14.881 -14.416 -14.167 -14.485 
1.01010 -13.657 -14.752 -14.815 -15.110 -14.885 -14.688 -14.631 -14.656 -13.599 
1.21212 -13.584 -14.968 -15.043 -15.410 -15.657 -15.721 -15.140 -14.821 -15.036 
1.41414 -13.661 -14.953 -15.414 -15.716 -15.863 -15.878 -15.790 -15.744 -15.103 
1.61616 -13.991 -15.076 -15.444 -15.874 -16.086 -16.124 -15.684 -15.769 -15.391 
1.81818 -13.615 -14.765 -15.342 -15.840 -16.156 -15.971 -15.880 -15.884 -15.517 
2.02020 -13.233 -14.441 -15.254 -15.606 -16.004 -15.971 -15.992 -15.780 -15.587 
2.22222 -13.251 -14.340 -15.180 -15.535 -15.935 -15.920 -15.969 -15.886 -15.757 
2.42424 -12.984 -14.065 -14.920 -15.453 -15.797 -15.932 -15.880 -15.706 -15.588 
2.62626 -12.809 -13.759 -14.600 -15.249 -15.631 -15.815 -15.729 -15.665 -15.251 
2.82828 -12.773 -13.667 -14.557 -15.068 -15.456 -15.730 -15.664 -15.641 -15.389 
3.03030 -12.533 -13.518 -14.250 -14.924 -15.371 -15.648 -15.534 -15.288 -15.173 
3.23232 -12.048 -13.143 -14.041 -14.710 -15.276 -15.526 -15.249 -15.262 -14.976 
3.43434 -12.047 -13.155 -13.993 -14.611 -15.069 -15.322 -15.229 -15.074 -14.900 
3.63636 -11.710 -12.917 -13.762 -14.604 -14.982 -15.262 -15.112 -15.006 -14.843 
3.83838 -11.802 -12.909 -13.790 -14.434 -14.863 -15.143 -14.981 -14.960 -14.818 
4.04040 -11.300 -12.586 -13.569 -14.247 -14.769 -15.019 -14.919 -14.847 -14.756 
4.24242 -11.439 -12.656 -13.519 -14.197 -14.711 -14.856 -14.885 -14.624 -14.522 
4.44444 -11.024 -12.337 -13.221 -14.003 -14.513 -14.745 -14.583 -14.575 -14.409 
