# t[days] u g r i z y J H K
0.20202 -10.629 -10.247 -9.322 -8.395 -9.759 -9.390 -11.134 -6.205 -5.583 
0.40404 -13.330 -14.153 -13.985 -14.135 -13.815 -12.962 -13.059 -11.231 -13.996 
0.60606 -14.185 -15.004 -15.462 -15.403 -14.909 -14.200 -14.387 -13.498 -13.668 
0.80808 -14.740 -15.265 -15.658 -15.699 -15.308 -15.358 -14.855 -14.716 -14.440 
1.01010 -14.605 -15.610 -15.895 -15.926 -15.612 -15.702 -14.944 -14.909 -14.510 
1.21212 -14.512 -15.458 -16.007 -16.166 -16.143 -15.461 -15.810 -15.130 -14.897 
1.41414 -14.071 -15.293 -16.014 -16.034 -16.008 -15.859 -15.784 -15.136 -14.872 
1.61616 -13.662 -15.316 -16.001 -15.880 -15.876 -15.828 -15.708 -15.637 -14.979 
1.81818 -13.179 -14.960 -15.677 -15.965 -15.908 -15.747 -15.739 -15.609 -15.261 
2.02020 -12.653 -14.742 -15.463 -15.725 -15.691 -15.932 -15.680 -15.415 -15.535 
2.22222 -12.167 -14.428 -15.286 -15.677 -15.606 -15.511 -15.704 -15.653 -15.472 
2.42424 -12.137 -14.041 -14.956 -15.303 -15.446 -15.383 -15.540 -15.574 -15.603 
2.62626 -11.367 -13.647 -14.672 -15.316 -15.456 -15.260 -15.550 -15.595 -15.392 
2.82828 -11.125 -13.185 -14.383 -14.869 -15.132 -15.019 -15.251 -15.349 -15.274 
3.03030 -11.061 -13.008 -14.238 -14.736 -14.837 -15.010 -15.117 -15.164 -15.414 
3.23232 -10.772 -12.633 -13.829 -14.312 -14.744 -14.526 -14.909 -15.059 -15.277 
3.43434 -10.623 -12.193 -13.518 -14.070 -14.540 -14.413 -14.725 -14.991 -15.088 
3.63636 -10.591 -11.950 -13.231 -13.813 -14.335 -14.251 -14.590 -14.886 -14.934 
3.83838 -10.480 -11.688 -12.876 -13.687 -14.085 -14.148 -14.314 -14.858 -14.829 
4.04040 -10.185 -11.323 -12.586 -13.407 -13.804 -13.935 -14.384 -14.704 -14.903 
4.24242 -10.040 -11.339 -12.292 -13.241 -13.671 -13.757 -14.247 -14.820 -14.672 
4.44444 -9.887 -11.100 -12.368 -12.943 -13.653 -13.738 -14.223 -14.638 -14.814 
4.64646 -9.747 -10.658 -11.952 -12.938 -13.473 -13.707 -14.042 -14.554 -14.548 
4.84848 -9.577 -10.576 -11.888 -12.653 -13.317 -13.612 -14.059 -14.270 -14.589 
5.05051 -9.443 -10.480 -11.566 -12.564 -13.175 -13.357 -13.938 -14.326 -14.414 
5.25253 -9.296 -10.431 -11.518 -12.383 -13.227 -13.415 -13.688 -14.284 -14.434 
5.45455 -9.139 -10.132 -11.341 -12.319 -13.165 -13.402 -13.658 -14.137 -14.383 
5.65657 -9.010 -10.005 -11.004 -12.126 -12.971 -13.303 -13.653 -14.077 -14.544 
5.85859 -8.857 -9.866 -11.190 -12.084 -12.784 -13.261 -13.573 -14.032 -14.454 
6.06061 -8.719 -9.712 -10.713 -11.880 -12.699 -13.057 -13.449 -13.935 -14.199 
6.26263 -8.576 -9.576 -10.641 -11.771 -12.700 -12.996 -13.489 -13.962 -14.163 
6.46465 -8.434 -9.454 -10.525 -11.721 -12.543 -13.094 -13.370 -14.035 -14.069 
6.66667 -8.310 -9.374 -10.464 -11.541 -12.487 -12.753 -13.323 -13.820 -14.189 
6.86869 -8.173 -9.193 -10.438 -11.650 -12.480 -12.634 -13.203 -13.742 -14.031 
7.07071 -8.028 -9.094 -10.275 -11.512 -12.364 -12.677 -13.226 -13.667 -14.121 
7.27273 -7.892 -8.896 -10.010 -11.352 -12.376 -12.607 -13.039 -13.601 -13.937 
7.47475 -7.766 -8.885 -9.863 -11.323 -12.183 -12.694 -13.212 -13.558 -13.938 
7.67677 -7.619 -8.758 -9.848 -11.214 -12.159 -12.593 -13.050 -13.493 -13.891 
7.87879 -7.475 -8.643 -9.982 -11.114 -12.169 -12.454 -12.977 -13.519 -13.856 
8.08081 -7.338 -8.507 -9.551 -11.151 -12.028 -12.536 -13.009 -13.424 -13.667 
8.28283 -7.205 -8.350 -9.557 -10.845 -12.036 -12.436 -12.911 -13.395 -13.658 
8.48485 -7.092 -8.358 -9.530 -10.844 -12.016 -12.436 -12.859 -13.377 -13.731 
8.68687 -6.960 -8.247 -9.445 -10.914 -11.894 -12.325 -12.858 -13.257 -13.571 
8.88889 -6.825 -8.014 -9.398 -10.834 -11.925 -12.362 -12.750 -13.222 -13.622 
9.09091 -6.689 -8.088 -9.215 -10.712 -11.765 -12.381 -12.724 -13.270 -13.519 
9.29293 -6.559 -8.015 -9.161 -10.653 -11.730 -12.252 -12.688 -13.099 -13.580 
9.49495 -6.403 -7.729 -9.164 -10.699 -11.760 -12.283 -12.653 -13.046 -13.419 
9.69697 -6.256 -7.694 -9.195 -10.613 -11.746 -12.177 -12.584 -13.033 -13.522 
9.89899 -6.114 -7.592 -9.007 -10.538 -11.643 -12.125 -12.534 -13.048 -13.349 
