# t[days] u g r i z y J H K
0.20202 -11.924 -13.067 -13.466 -13.232 -13.081 -11.820 -11.649 -8.981 -6.607 
0.40404 -14.105 -14.747 -14.958 -14.924 -14.661 -14.289 -13.810 -13.226 -12.094 
0.60606 -14.419 -15.321 -15.548 -15.462 -15.269 -15.162 -14.838 -14.480 -13.791 
0.80808 -14.094 -15.348 -15.773 -15.727 -15.581 -15.508 -15.141 -14.819 -14.215 
1.01010 -13.885 -15.237 -15.668 -15.645 -15.636 -15.541 -15.271 -14.962 -14.671 
1.21212 -13.352 -14.898 -15.456 -15.506 -15.600 -15.539 -15.211 -15.033 -14.622 
1.41414 -12.670 -14.434 -15.063 -15.292 -15.377 -15.398 -15.261 -14.915 -14.618 
1.61616 -12.025 -13.991 -14.680 -15.042 -15.184 -15.240 -15.110 -14.855 -14.706 
1.81818 -11.488 -13.555 -14.365 -14.775 -15.055 -15.039 -14.820 -14.707 -14.481 
2.02020 -10.937 -13.137 -14.005 -14.519 -14.786 -14.896 -14.800 -14.668 -14.435 
2.22222 -10.616 -12.907 -13.842 -14.341 -14.590 -14.708 -14.645 -14.511 -14.263 
2.42424 -10.249 -12.472 -13.492 -14.087 -14.424 -14.531 -14.442 -14.363 -14.361 
2.62626 -9.894 -12.181 -13.293 -13.894 -14.261 -14.403 -14.336 -14.243 -14.218 
2.82828 -9.500 -11.936 -13.031 -13.662 -14.125 -14.202 -14.168 -14.178 -14.024 
3.03030 -8.998 -11.646 -12.912 -13.473 -13.924 -14.022 -14.057 -14.037 -13.983 
3.23232 -8.980 -11.235 -12.596 -13.362 -13.761 -13.896 -13.861 -13.981 -13.809 
3.43434 -8.384 -11.166 -12.379 -13.102 -13.574 -13.761 -13.747 -13.786 -13.825 
3.63636 -7.982 -10.755 -12.129 -12.925 -13.347 -13.539 -13.654 -13.710 -13.731 
3.83838 -7.907 -10.535 -11.951 -12.766 -13.199 -13.345 -13.451 -13.589 -13.619 
4.04040 -7.478 -10.271 -11.795 -12.612 -13.035 -13.178 -13.328 -13.489 -13.547 
4.24242 -7.040 -10.048 -11.535 -12.459 -12.880 -13.122 -13.166 -13.346 -13.389 
4.44444 -6.691 -9.726 -11.304 -12.253 -12.732 -12.997 -13.084 -13.220 -13.216 
4.64646 -6.380 -9.620 -11.175 -12.106 -12.634 -12.806 -12.898 -13.172 -13.203 
4.84848 -6.447 -9.277 -11.042 -12.013 -12.434 -12.696 -12.804 -12.979 -13.095 
5.05051 -5.971 -9.123 -10.881 -11.858 -12.329 -12.526 -12.734 -12.867 -13.044 
5.25253 -5.629 -8.863 -10.681 -11.717 -12.266 -12.427 -12.622 -12.887 -12.948 
5.45455 -5.047 -8.797 -10.552 -11.567 -12.104 -12.316 -12.453 -12.704 -12.817 
5.65657 -5.171 -8.489 -10.413 -11.456 -12.033 -12.194 -12.358 -12.620 -12.732 
5.85859 -4.999 -8.286 -10.204 -11.339 -11.875 -12.023 -12.313 -12.585 -12.708 
6.06061 -4.738 -8.043 -10.067 -11.211 -11.816 -11.973 -12.261 -12.476 -12.649 
6.26263 -4.047 -7.842 -9.879 -11.133 -11.759 -11.923 -12.175 -12.402 -12.559 
6.46465 -4.412 -7.629 -9.776 -10.965 -11.589 -11.809 -12.026 -12.308 -12.541 
6.66667 -3.629 -7.618 -9.708 -10.920 -11.527 -11.763 -11.973 -12.194 -12.455 
6.86869 -3.490 -7.364 -9.577 -10.826 -11.492 -11.694 -11.956 -12.201 -12.385 
7.07071 -2.693 -7.096 -9.400 -10.721 -11.371 -11.605 -11.843 -12.078 -12.360 
7.27273 -2.884 -6.984 -9.262 -10.637 -11.235 -11.500 -11.733 -12.069 -12.255 
7.47475 -2.000 -6.908 -9.157 -10.451 -11.183 -11.408 -11.757 -11.972 -12.175 
7.67677 -1.998 -6.633 -9.038 -10.502 -11.121 -11.291 -11.637 -11.931 -12.139 
7.87879 -2.119 -6.377 -8.850 -10.329 -10.979 -11.238 -11.549 -11.836 -12.105 
8.08081 -1.456 -6.443 -8.772 -10.251 -10.923 -11.170 -11.527 -11.839 -12.012 
8.28283 -1.721 -6.018 -8.662 -10.051 -10.800 -11.073 -11.372 -11.706 -11.980 
8.48485 -1.840 -5.969 -8.490 -10.023 -10.681 -10.935 -11.326 -11.673 -11.944 
8.68687 -0.586 -5.908 -8.415 -9.976 -10.539 -10.880 -11.284 -11.632 -11.881 
