# t[days] u g r i z y J H K
0.20202 -11.741 -11.025 -11.125 -10.417 -8.127 -7.294 -5.831 -4.950 -9.252 
0.40404 -14.344 -14.494 -15.029 -15.061 -14.909 -14.172 -10.905 -12.180 -10.516 
0.60606 -14.639 -15.469 -16.092 -15.610 -15.245 -15.067 -14.542 -14.965 -13.647 
0.80808 -14.673 -15.769 -16.387 -16.200 -15.781 -15.676 -15.222 -15.390 -13.943 
1.01010 -14.842 -15.963 -16.389 -16.266 -16.032 -16.294 -15.723 -15.357 -14.574 
1.21212 -14.857 -16.057 -16.406 -16.483 -16.199 -16.049 -16.098 -15.885 -15.826 
1.41414 -14.620 -15.966 -16.456 -16.510 -16.395 -16.288 -16.179 -16.183 -15.217 
1.61616 -14.147 -15.962 -16.457 -16.489 -16.513 -16.620 -16.248 -16.354 -15.671 
1.81818 -13.848 -15.846 -16.422 -16.458 -16.640 -16.449 -16.491 -16.157 -16.042 
2.02020 -13.340 -15.717 -16.218 -16.398 -16.339 -16.388 -16.481 -16.149 -16.413 
2.22222 -13.044 -15.508 -16.034 -16.352 -16.322 -16.291 -16.467 -16.495 -16.024 
2.42424 -12.709 -15.228 -15.839 -16.153 -16.405 -16.465 -16.295 -16.456 -16.352 
2.62626 -12.617 -15.012 -15.642 -15.947 -16.164 -16.196 -16.368 -16.343 -16.016 
2.82828 -12.453 -14.720 -15.511 -15.786 -16.188 -16.106 -16.232 -16.258 -16.081 
3.03030 -12.251 -14.367 -15.141 -15.720 -15.766 -15.975 -15.988 -16.006 -16.195 
3.23232 -11.790 -14.015 -14.949 -15.360 -15.499 -15.844 -15.887 -16.124 -15.887 
3.43434 -11.848 -13.970 -14.775 -15.081 -15.624 -15.922 -15.980 -15.791 -15.918 
3.63636 -11.497 -13.671 -14.605 -15.030 -15.402 -15.707 -15.839 -15.770 -15.840 
3.83838 -11.589 -13.542 -14.491 -15.070 -15.362 -15.689 -15.644 -15.515 -15.698 
4.04040 -11.417 -13.256 -14.231 -14.708 -15.154 -15.420 -15.559 -15.502 -15.539 
4.24242 -11.407 -13.165 -14.147 -14.733 -15.130 -15.231 -15.448 -15.535 -15.682 
4.44444 -11.088 -12.955 -13.871 -14.615 -14.996 -15.205 -15.351 -15.483 -15.435 
4.64646 -11.073 -12.809 -13.823 -14.389 -14.820 -15.227 -15.361 -15.376 -15.321 
4.84848 -10.721 -12.690 -13.654 -14.286 -14.859 -15.080 -15.215 -15.355 -15.359 
5.05051 -10.670 -12.397 -13.525 -14.208 -14.788 -14.928 -15.178 -15.277 -15.258 
5.25253 -10.536 -12.599 -13.315 -14.005 -14.488 -15.018 -14.996 -15.205 -15.190 
