# t[days] u g r i z y J H K
0.20202 -12.838 -13.409 -13.525 -12.300 -12.277 -11.824 -11.189 -11.034 -8.539 
0.40404 -14.096 -14.681 -14.815 -14.569 -14.395 -14.139 -14.023 -13.422 -11.824 
0.60606 -14.313 -15.089 -15.195 -15.156 -14.926 -14.755 -14.493 -13.651 -13.572 
0.80808 -13.988 -15.030 -15.263 -15.344 -15.291 -15.034 -14.718 -14.410 -13.887 
1.01010 -13.554 -14.674 -15.130 -15.353 -15.445 -15.310 -15.063 -14.542 -14.272 
1.21212 -13.110 -14.452 -14.957 -15.215 -15.413 -15.432 -15.094 -14.872 -14.503 
1.41414 -12.666 -14.079 -14.785 -15.157 -15.299 -15.366 -15.025 -14.865 -14.649 
1.61616 -12.210 -13.708 -14.501 -14.921 -15.217 -15.175 -14.896 -14.692 -14.457 
1.81818 -11.949 -13.455 -14.247 -14.722 -14.972 -15.062 -14.874 -14.630 -14.355 
2.02020 -11.707 -13.159 -14.017 -14.556 -14.801 -14.794 -14.634 -14.562 -14.363 
2.22222 -11.303 -12.864 -13.785 -14.333 -14.595 -14.669 -14.487 -14.309 -14.180 
2.42424 -11.012 -12.545 -13.461 -14.089 -14.411 -14.471 -14.304 -14.157 -14.046 
2.62626 -10.559 -12.157 -13.224 -13.854 -14.136 -14.213 -14.099 -14.021 -13.892 
2.82828 -10.080 -11.962 -12.955 -13.607 -13.949 -14.011 -13.904 -13.834 -13.690 
3.03030 -9.754 -11.631 -12.798 -13.486 -13.710 -13.902 -13.736 -13.630 -13.534 
3.23232 -9.314 -11.375 -12.506 -13.172 -13.564 -13.654 -13.644 -13.415 -13.472 
3.43434 -9.174 -11.090 -12.331 -13.005 -13.345 -13.450 -13.363 -13.369 -13.272 
3.63636 -8.922 -10.840 -12.079 -12.829 -13.169 -13.267 -13.246 -13.220 -13.079 
3.83838 -8.551 -10.666 -11.994 -12.674 -13.084 -13.140 -13.100 -12.968 -13.011 
4.04040 -8.219 -10.319 -11.750 -12.466 -12.854 -12.999 -12.962 -12.906 -12.797 
4.24242 -8.049 -10.317 -11.611 -12.372 -12.798 -12.840 -12.835 -12.750 -12.740 
4.44444 -7.700 -10.045 -11.440 -12.265 -12.554 -12.648 -12.727 -12.662 -12.645 
4.64646 -7.304 -9.869 -11.272 -12.118 -12.478 -12.530 -12.552 -12.524 -12.457 
4.84848 -6.841 -9.606 -11.133 -11.987 -12.357 -12.443 -12.450 -12.471 -12.442 
5.05051 -6.775 -9.418 -10.934 -11.874 -12.279 -12.403 -12.378 -12.312 -12.306 
5.25253 -6.612 -9.180 -10.795 -11.671 -12.157 -12.307 -12.271 -12.372 -12.210 
5.45455 -6.028 -8.981 -10.657 -11.627 -12.065 -12.152 -12.246 -12.205 -12.062 
5.65657 -5.641 -8.861 -10.554 -11.507 -11.989 -12.096 -12.176 -12.106 -12.134 
5.85859 -5.235 -8.601 -10.399 -11.412 -11.862 -12.021 -12.112 -12.077 -12.083 
6.06061 -5.015 -8.404 -10.249 -11.304 -11.778 -11.934 -12.037 -12.011 -12.031 
6.26263 -4.807 -8.135 -10.098 -11.192 -11.695 -11.922 -11.979 -12.038 -11.868 
6.46465 -5.338 -8.002 -9.982 -11.118 -11.633 -11.811 -11.911 -11.997 -11.953 
6.66667 -4.203 -7.880 -9.911 -11.013 -11.515 -11.734 -11.899 -11.898 -11.865 
6.86869 -3.639 -7.725 -9.751 -10.909 -11.465 -11.655 -11.788 -11.873 -11.792 
7.07071 -3.473 -7.495 -9.641 -10.836 -11.411 -11.534 -11.760 -11.814 -11.775 
7.27273 -3.428 -7.288 -9.491 -10.693 -11.220 -11.472 -11.697 -11.771 -11.734 
7.47475 -3.119 -7.000 -9.360 -10.617 -11.162 -11.441 -11.596 -11.765 -11.732 
7.67677 -2.188 -6.871 -9.252 -10.529 -11.108 -11.343 -11.537 -11.728 -11.663 
7.87879 -1.971 -6.849 -9.084 -10.417 -11.012 -11.226 -11.485 -11.645 -11.553 
8.08081 -2.282 -6.533 -8.855 -10.282 -10.913 -11.190 -11.378 -11.573 -11.556 
8.28283 -1.085 -6.429 -8.797 -10.178 -10.858 -11.075 -11.287 -11.518 -11.564 
8.48485 -1.110 -6.273 -8.707 -10.091 -10.791 -10.976 -11.228 -11.520 -11.583 
8.68687 -1.013 -6.062 -8.600 -9.968 -10.654 -10.845 -11.251 -11.449 -11.552 
8.88889 -0.958 -5.990 -8.544 -9.994 -10.550 -10.839 -11.152 -11.409 -11.452 
9.09091 -0.175 -5.705 -8.348 -9.794 -10.457 -10.747 -11.113 -11.332 -11.435 
9.29293 -1.316 -5.582 -8.233 -9.697 -10.337 -10.617 -10.972 -11.270 -11.343 
9.49495 0.643 -5.548 -8.020 -9.575 -10.260 -10.511 -10.938 -11.208 -11.290 
9.69697 0.389 -5.226 -7.964 -9.475 -10.186 -10.506 -10.873 -11.199 -11.294 
9.89899 -0.301 -4.967 -7.782 -9.413 -10.095 -10.385 -10.799 -11.142 -11.273 
10.10101 0.604 -4.867 -7.722 -9.272 -9.955 -10.280 -10.736 -11.026 -11.202 
10.30303 0.816 -4.745 -7.526 -9.188 -9.890 -10.196 -10.651 -10.990 -11.187 
10.50505 1.174 -4.522 -7.477 -9.065 -9.783 -10.155 -10.567 -10.909 -11.140 
10.70707 1.442 -4.499 -7.388 -9.007 -9.738 -10.082 -10.512 -10.934 -11.105 
10.90909 1.642 -4.113 -7.353 -8.961 -9.641 -9.923 -10.473 -10.919 -11.077 
11.11111 2.456 -4.316 -7.245 -8.835 -9.626 -9.917 -10.450 -10.841 -11.045 
11.31313 1.660 -4.082 -7.087 -8.717 -9.444 -9.774 -10.404 -10.849 -11.027 
11.51515 2.313 -3.879 -6.888 -8.485 -9.375 -9.647 -10.250 -10.694 -10.985 
11.71717 2.179 -3.760 -6.797 -8.453 -9.253 -9.581 -10.161 -10.676 -10.924 
11.91919 1.379 -3.870 -6.725 -8.480 -9.219 -9.578 -10.243 -10.623 -10.901 
12.12121 1.737 -3.746 -6.578 -8.284 -9.158 -9.433 -10.077 -10.634 -10.814 
12.32323 2.912 -3.532 -6.558 -8.220 -9.021 -9.376 -9.988 -10.565 -10.819 
12.52525 3.396 -3.491 -6.399 -8.161 -8.989 -9.331 -10.073 -10.576 -10.835 
12.72727 3.484 -3.250 -6.306 -8.101 -8.862 -9.233 -9.909 -10.494 -10.771 
12.92929 4.039 -2.947 -6.207 -8.012 -8.781 -9.099 -9.877 -10.402 -10.714 
13.13131 4.313 -3.179 -5.981 -7.898 -8.790 -9.166 -9.780 -10.402 -10.722 
13.33333 3.807 -3.083 -5.952 -7.755 -8.741 -8.972 -9.734 -10.344 -10.706 
13.53535 3.893 -2.831 -6.022 -7.722 -8.530 -8.959 -9.668 -10.325 -10.641 
13.73737 2.927 -2.303 -5.829 -7.710 -8.457 -8.810 -9.657 -10.226 -10.587 
13.93939 4.717 -2.450 -5.769 -7.583 -8.437 -8.873 -9.568 -10.301 -10.583 
14.14141 3.054 -2.274 -5.601 -7.523 -8.449 -8.794 -9.547 -10.254 -10.682 
14.34343 4.273 -2.051 -5.503 -7.421 -8.284 -8.670 -9.479 -10.143 -10.543 
14.54545 5.855 -2.134 -5.376 -7.267 -8.162 -8.591 -9.327 -10.107 -10.492 
14.74747 4.390 -1.701 -5.247 -7.136 -8.081 -8.480 -9.340 -10.048 -10.437 
14.94949 5.746 -2.079 -5.251 -7.132 -8.055 -8.461 -9.269 -10.012 -10.538 
15.15152 6.121 -1.064 -5.045 -7.000 -7.924 -8.431 -9.203 -9.974 -10.461 
15.35354 2.800 -1.726 -5.068 -6.849 -7.817 -8.318 -9.141 -9.980 -10.397 
15.55556 6.627 -1.541 -5.004 -6.905 -7.846 -8.174 -9.155 -9.941 -10.339 
