# t[days] u g r i z y J H K
0.20202 -11.852 -12.635 -12.757 -13.499 -10.921 -11.097 -10.351 -6.175 -4.565 
0.40404 -14.573 -15.297 -15.556 -15.208 -14.479 -14.147 -14.039 -13.933 -13.202 
0.60606 -15.195 -16.098 -16.348 -16.019 -16.053 -15.736 -15.486 -15.084 -14.540 
0.80808 -15.345 -16.352 -16.698 -16.481 -16.351 -16.229 -15.939 -15.839 -14.776 
1.01010 -15.176 -16.480 -16.762 -16.770 -16.513 -16.650 -16.307 -15.958 -15.599 
1.21212 -15.121 -16.556 -16.897 -16.923 -16.844 -16.677 -16.486 -16.325 -15.855 
1.41414 -14.863 -16.452 -16.913 -16.914 -16.980 -16.943 -16.722 -16.408 -16.138 
1.61616 -14.467 -16.307 -16.810 -16.896 -16.999 -16.945 -16.823 -16.728 -16.339 
1.81818 -14.073 -16.075 -16.664 -16.807 -16.819 -16.779 -16.820 -16.573 -16.344 
2.02020 -13.536 -15.713 -16.440 -16.592 -16.846 -16.801 -16.661 -16.557 -16.228 
2.22222 -13.172 -15.324 -16.177 -16.389 -16.612 -16.724 -16.634 -16.457 -16.264 
2.42424 -12.751 -15.039 -15.873 -16.279 -16.538 -16.678 -16.627 -16.464 -15.960 
2.62626 -12.336 -14.734 -15.520 -15.965 -16.276 -16.457 -16.486 -16.357 -16.197 
2.82828 -12.013 -14.397 -15.325 -15.849 -16.101 -16.366 -16.346 -16.247 -15.963 
3.03030 -11.794 -14.135 -15.147 -15.567 -15.916 -16.094 -16.142 -16.094 -15.808 
3.23232 -11.598 -13.907 -14.858 -15.429 -15.819 -16.102 -16.128 -16.054 -15.916 
3.43434 -11.379 -13.661 -14.701 -15.300 -15.689 -15.970 -15.966 -15.970 -15.738 
3.63636 -11.190 -13.549 -14.587 -15.222 -15.669 -15.761 -15.854 -15.941 -15.703 
3.83838 -11.126 -13.300 -14.434 -15.112 -15.499 -15.697 -15.828 -15.765 -15.695 
4.04040 -10.830 -13.165 -14.235 -14.911 -15.388 -15.717 -15.676 -15.736 -15.547 
4.24242 -10.723 -12.927 -14.098 -14.783 -15.252 -15.493 -15.559 -15.595 -15.636 
