# t[days] u g r i z y J H K
0.20202 -11.433 -11.941 -11.886 -12.498 -10.318 -12.224 -11.914 -7.512 -3.154 
0.40404 -13.921 -14.477 -14.731 -14.735 -13.912 -13.842 -12.624 -13.080 -11.469 
0.60606 -13.854 -14.774 -14.554 -14.577 -14.292 -13.274 -13.538 -12.611 -13.579 
0.80808 -13.621 -14.594 -14.607 -14.686 -14.381 -14.575 -14.339 -13.726 -14.208 
1.01010 -13.333 -14.536 -14.616 -15.145 -14.696 -14.755 -14.460 -14.272 -13.902 
1.21212 -13.326 -14.829 -14.946 -15.207 -15.619 -15.358 -15.038 -14.919 -15.168 
1.41414 -13.510 -14.747 -15.107 -15.547 -15.681 -15.807 -15.554 -15.484 -14.866 
1.61616 -13.690 -14.854 -15.239 -15.660 -15.891 -15.961 -15.623 -15.735 -15.262 
1.81818 -13.414 -14.553 -15.125 -15.624 -16.091 -15.910 -15.804 -15.754 -15.189 
2.02020 -13.053 -14.221 -15.038 -15.480 -15.916 -15.911 -15.933 -15.763 -15.497 
2.22222 -12.814 -14.087 -14.924 -15.405 -15.783 -15.804 -15.830 -15.754 -15.605 
2.42424 -12.876 -13.883 -14.708 -15.329 -15.679 -15.817 -15.759 -15.647 -15.508 
2.62626 -12.448 -13.486 -14.436 -15.090 -15.595 -15.702 -15.671 -15.564 -15.205 
2.82828 -12.308 -13.347 -14.304 -14.924 -15.356 -15.650 -15.539 -15.559 -15.279 
3.03030 -12.232 -13.133 -14.077 -14.820 -15.292 -15.576 -15.457 -15.273 -15.056 
3.23232 -11.638 -12.990 -13.871 -14.677 -15.215 -15.412 -15.159 -15.130 -14.999 
3.43434 -11.714 -12.898 -13.830 -14.483 -14.928 -15.266 -15.191 -14.946 -14.825 
3.63636 -11.512 -12.664 -13.639 -14.430 -14.928 -15.194 -15.006 -14.953 -14.720 
3.83838 -11.481 -12.658 -13.621 -14.350 -14.795 -15.087 -14.945 -14.853 -14.660 
4.04040 -11.150 -12.447 -13.463 -14.164 -14.695 -14.973 -14.876 -14.844 -14.692 
4.24242 -11.164 -12.404 -13.341 -14.062 -14.620 -14.878 -14.727 -14.530 -14.479 
4.44444 -10.879 -12.275 -13.157 -13.992 -14.480 -14.658 -14.543 -14.451 -14.240 
4.64646 -10.349 -12.144 -13.136 -13.825 -14.335 -14.615 -14.524 -14.405 -14.356 
4.84848 -10.298 -11.988 -13.009 -13.782 -14.226 -14.553 -14.415 -14.236 -14.082 
5.05051 -9.970 -11.752 -12.982 -13.586 -14.155 -14.467 -14.373 -14.232 -14.188 
5.25253 -10.158 -11.611 -12.772 -13.541 -14.043 -14.342 -14.209 -14.047 -13.944 
5.45455 -9.716 -11.586 -12.648 -13.519 -14.026 -14.307 -14.206 -14.057 -13.954 
5.65657 -9.456 -11.357 -12.499 -13.392 -13.913 -14.138 -14.116 -13.848 -13.750 
5.85859 -8.971 -11.076 -12.307 -13.201 -13.854 -13.997 -14.021 -13.859 -13.737 
6.06061 -8.875 -10.935 -12.319 -13.154 -13.659 -13.986 -14.023 -13.807 -13.634 
6.26263 -8.833 -10.945 -12.184 -13.135 -13.655 -13.926 -13.834 -13.691 -13.483 
6.46465 -8.507 -10.568 -11.934 -12.930 -13.426 -13.743 -13.794 -13.591 -13.543 
6.66667 -8.115 -10.579 -11.887 -12.825 -13.394 -13.667 -13.660 -13.603 -13.413 
6.86869 -7.832 -10.089 -11.772 -12.773 -13.327 -13.700 -13.569 -13.619 -13.308 
7.07071 -8.135 -10.270 -11.641 -12.586 -13.210 -13.525 -13.625 -13.505 -13.254 
7.27273 -7.899 -10.157 -11.509 -12.469 -13.156 -13.466 -13.461 -13.460 -13.384 
7.47475 -7.371 -10.089 -11.317 -12.409 -13.019 -13.398 -13.438 -13.371 -13.202 
7.67677 -6.989 -9.725 -11.182 -12.267 -12.956 -13.335 -13.348 -13.304 -13.069 
7.87879 -7.050 -9.590 -11.155 -12.279 -12.963 -13.191 -13.312 -13.152 -13.183 
8.08081 -6.770 -9.565 -11.033 -12.136 -12.723 -13.121 -13.269 -13.213 -13.080 
8.28283 -6.356 -9.219 -10.974 -12.016 -12.638 -12.992 -13.156 -13.075 -12.979 
8.48485 -6.201 -9.066 -10.850 -11.949 -12.590 -12.975 -13.061 -13.020 -12.909 
8.68687 -6.323 -8.826 -10.671 -11.819 -12.611 -12.843 -13.074 -12.992 -12.785 
8.88889 -5.988 -8.726 -10.522 -11.719 -12.390 -12.739 -12.975 -13.036 -12.796 
9.09091 -5.567 -8.562 -10.412 -11.682 -12.309 -12.678 -12.927 -12.897 -12.780 
9.29293 -4.929 -8.506 -10.298 -11.502 -12.207 -12.652 -12.864 -12.877 -12.814 
9.49495 -5.188 -8.246 -10.177 -11.515 -12.196 -12.535 -12.767 -12.884 -12.717 
9.69697 -4.767 -7.954 -10.146 -11.441 -12.187 -12.529 -12.807 -12.810 -12.728 
9.89899 -4.676 -8.069 -10.013 -11.219 -12.043 -12.464 -12.712 -12.765 -12.681 
10.10101 -4.374 -7.741 -9.743 -11.177 -11.969 -12.358 -12.691 -12.764 -12.654 
10.30303 -4.158 -7.633 -9.790 -11.096 -11.874 -12.335 -12.569 -12.724 -12.666 
10.50505 -4.062 -7.476 -9.684 -11.048 -11.855 -12.281 -12.630 -12.688 -12.577 
10.70707 -3.882 -7.387 -9.488 -10.974 -11.792 -12.233 -12.538 -12.710 -12.635 
