# t[days] u g r i z y J H K
0.20202 -10.795 -10.564 -12.285 -8.781 -11.627 -10.779 -5.975 -6.555 -3.761 
0.40404 -13.716 -14.499 -14.943 -14.841 -13.997 -13.305 -11.600 -10.535 -12.726 
0.60606 -14.817 -15.470 -15.710 -15.788 -15.966 -15.228 -14.162 -13.556 -12.836 
0.80808 -14.838 -16.044 -16.544 -16.387 -15.975 -15.852 -15.337 -14.965 -14.654 
1.01010 -14.993 -16.253 -16.592 -16.738 -16.520 -16.406 -16.058 -15.699 -15.599 
1.21212 -15.042 -16.395 -16.924 -16.742 -16.458 -16.567 -16.133 -15.882 -15.439 
1.41414 -14.653 -16.133 -16.874 -16.769 -16.761 -16.724 -16.148 -16.220 -15.502 
1.61616 -14.222 -15.998 -16.780 -16.945 -16.745 -16.664 -16.458 -16.251 -15.359 
1.81818 -14.189 -15.997 -16.842 -16.850 -16.454 -16.626 -16.801 -16.411 -16.181 
2.02020 -13.520 -15.840 -16.669 -16.731 -16.650 -16.794 -16.582 -16.402 -16.120 
2.22222 -13.213 -15.646 -16.504 -16.672 -16.766 -16.526 -16.554 -16.503 -16.214 
2.42424 -12.898 -15.367 -16.378 -16.408 -16.632 -16.584 -16.424 -16.223 -15.983 
2.62626 -12.475 -15.080 -16.065 -16.219 -16.312 -16.426 -16.502 -16.316 -16.137 
2.82828 -12.290 -14.827 -15.787 -16.079 -16.121 -16.374 -16.379 -16.259 -16.119 
3.03030 -12.027 -14.482 -15.516 -15.791 -16.033 -16.110 -16.276 -16.138 -16.301 
3.23232 -11.625 -14.258 -15.301 -15.529 -15.909 -15.931 -16.023 -16.153 -15.894 
3.43434 -11.390 -14.080 -15.108 -15.377 -15.713 -15.796 -15.922 -16.004 -15.821 
3.63636 -11.140 -13.760 -14.768 -15.216 -15.499 -15.613 -15.697 -15.763 -15.662 
3.83838 -11.109 -13.487 -14.507 -15.052 -15.372 -15.610 -15.576 -15.754 -15.676 
4.04040 -10.896 -13.471 -14.501 -14.867 -15.194 -15.381 -15.553 -15.602 -15.565 
4.24242 -10.645 -13.114 -14.240 -14.738 -15.116 -15.349 -15.439 -15.565 -15.426 
4.44444 -10.511 -12.865 -13.963 -14.621 -14.880 -15.205 -15.254 -15.485 -15.260 
4.64646 -10.403 -12.717 -13.856 -14.489 -14.828 -15.090 -15.225 -15.444 -15.549 
4.84848 -10.286 -12.491 -13.720 -14.245 -14.825 -15.068 -15.148 -15.274 -15.345 
5.05051 -10.138 -12.477 -13.586 -14.262 -14.554 -14.972 -15.144 -15.288 -15.299 
5.25253 -9.888 -12.121 -13.392 -14.101 -14.583 -14.881 -15.037 -15.052 -15.146 
5.45455 -9.771 -12.133 -13.428 -13.994 -14.378 -14.845 -14.889 -15.045 -15.074 
5.65657 -9.640 -12.075 -13.275 -13.892 -14.301 -14.671 -14.776 -15.060 -15.256 
5.85859 -9.525 -12.032 -13.092 -13.951 -14.459 -14.564 -14.772 -14.990 -14.975 
6.06061 -9.364 -11.503 -12.829 -13.679 -14.308 -14.522 -14.604 -14.965 -15.036 
6.26263 -9.298 -11.496 -12.814 -13.621 -14.053 -14.563 -14.616 -14.806 -15.041 
6.46465 -9.004 -11.351 -12.724 -13.407 -13.967 -14.371 -14.568 -14.707 -15.034 
6.66667 -9.203 -11.191 -12.456 -13.381 -13.964 -14.282 -14.470 -14.719 -14.730 
6.86869 -9.014 -11.258 -12.489 -13.275 -13.854 -14.136 -14.483 -14.599 -14.821 
7.07071 -8.651 -10.951 -12.454 -13.298 -13.759 -14.143 -14.334 -14.599 -14.729 
7.27273 -8.695 -10.836 -12.361 -13.215 -13.837 -14.034 -14.320 -14.546 -14.663 
7.47475 -8.476 -10.665 -12.171 -13.050 -13.695 -14.009 -14.231 -14.510 -14.685 
7.67677 -8.602 -10.693 -12.031 -12.920 -13.545 -13.915 -14.198 -14.355 -14.532 
7.87879 -8.354 -10.792 -11.945 -12.870 -13.554 -13.838 -14.134 -14.530 -14.614 
8.08081 -8.365 -10.394 -11.946 -12.845 -13.471 -13.781 -14.096 -14.377 -14.365 
8.28283 -7.961 -10.600 -11.785 -12.728 -13.427 -13.838 -13.967 -14.306 -14.463 
8.48485 -7.784 -10.137 -11.557 -12.642 -13.284 -13.776 -13.943 -14.257 -14.456 
8.68687 -7.735 -10.094 -11.660 -12.698 -13.256 -13.709 -13.905 -14.123 -14.406 
8.88889 -7.640 -10.034 -11.459 -12.574 -13.138 -13.558 -13.850 -14.218 -14.344 
9.09091 -7.472 -9.776 -11.261 -12.427 -13.194 -13.487 -13.816 -14.165 -14.222 
9.29293 -7.224 -9.663 -11.152 -12.291 -13.022 -13.510 -13.783 -13.959 -14.290 
9.49495 -7.245 -9.609 -10.977 -12.272 -12.932 -13.447 -13.666 -13.930 -14.194 
9.69697 -6.997 -9.368 -11.091 -12.162 -12.879 -13.287 -13.656 -13.863 -14.041 
9.89899 -6.932 -9.471 -11.166 -12.133 -12.844 -13.225 -13.510 -13.836 -14.162 
10.10101 -7.093 -9.240 -10.945 -12.120 -12.828 -13.266 -13.537 -13.897 -13.971 
10.30303 -6.595 -9.095 -10.929 -11.956 -12.904 -13.100 -13.418 -13.707 -13.985 
10.50505 -6.309 -8.969 -10.797 -11.906 -12.712 -13.173 -13.378 -13.745 -13.939 
10.70707 -6.219 -8.658 -10.488 -11.764 -12.618 -13.039 -13.404 -13.553 -13.825 
10.90909 -6.151 -8.625 -10.527 -11.586 -12.505 -12.975 -13.393 -13.632 -13.962 
11.11111 -5.845 -8.612 -10.424 -11.528 -12.487 -12.944 -13.258 -13.552 -13.813 
11.31313 -5.690 -8.944 -10.439 -11.538 -12.395 -12.856 -13.269 -13.487 -13.735 
11.51515 -5.577 -8.250 -10.271 -11.520 -12.345 -12.844 -13.206 -13.540 -13.604 
11.71717 -5.458 -8.280 -10.164 -11.443 -12.246 -12.755 -13.135 -13.326 -13.775 
11.91919 -5.311 -8.312 -10.057 -11.451 -12.265 -12.770 -13.086 -13.427 -13.681 
12.12121 -5.166 -7.636 -9.852 -11.327 -12.205 -12.681 -13.085 -13.391 -13.611 
12.32323 -5.091 -7.880 -9.730 -11.174 -12.113 -12.647 -13.003 -13.370 -13.598 
12.52525 -4.985 -7.793 -9.682 -11.150 -12.105 -12.515 -12.999 -13.220 -13.482 
12.72727 -4.775 -7.506 -9.603 -11.005 -12.004 -12.565 -12.898 -13.184 -13.460 
12.92929 -4.667 -7.566 -9.582 -10.945 -11.963 -12.437 -12.860 -13.195 -13.526 
13.13131 -4.515 -7.480 -9.426 -10.921 -11.852 -12.369 -12.877 -13.092 -13.474 
13.33333 -4.783 -7.289 -9.240 -10.953 -11.887 -12.275 -12.792 -13.168 -13.458 
13.53535 -4.193 -7.117 -9.301 -10.818 -11.761 -12.245 -12.767 -13.107 -13.397 
13.73737 -4.254 -7.253 -9.284 -10.783 -11.690 -12.253 -12.681 -13.092 -13.281 
13.93939 -4.620 -6.807 -9.092 -10.682 -11.727 -12.163 -12.667 -13.015 -13.245 
14.14141 -4.060 -6.637 -8.940 -10.606 -11.470 -12.153 -12.545 -12.989 -13.144 
14.34343 -3.793 -6.517 -8.919 -10.499 -11.428 -11.909 -12.526 -12.857 -13.196 
14.54545 -3.723 -6.934 -8.805 -10.413 -11.701 -11.986 -12.548 -12.893 -13.117 
14.74747 -3.613 -6.681 -8.801 -10.301 -11.386 -11.973 -12.495 -12.827 -13.095 
14.94949 -3.498 -6.283 -8.657 -10.396 -11.442 -12.018 -12.442 -12.832 -13.145 
15.15152 -3.421 -6.213 -8.520 -10.279 -11.310 -11.843 -12.373 -12.743 -13.071 
15.35354 -3.320 -6.104 -8.501 -10.142 -11.306 -11.874 -12.388 -12.747 -12.968 
15.55556 -3.626 -5.977 -8.314 -10.066 -11.107 -11.728 -12.322 -12.731 -12.940 
15.75758 -3.100 -5.869 -8.170 -9.935 -11.127 -11.722 -12.288 -12.767 -12.924 
15.95960 -3.021 -5.470 -8.289 -9.977 -11.065 -11.669 -12.272 -12.650 -12.899 
16.16162 -2.964 -5.687 -7.930 -9.904 -10.974 -11.615 -12.219 -12.617 -12.881 
16.36364 -2.816 -5.335 -7.840 -9.745 -10.980 -11.580 -12.201 -12.630 -12.866 
16.56566 -2.710 -6.110 -8.009 -9.766 -10.848 -11.616 -12.182 -12.628 -12.883 
16.76768 -2.610 -5.119 -7.908 -9.699 -10.817 -11.428 -12.168 -12.553 -12.813 
16.96970 -2.501 -5.121 -7.875 -9.652 -10.749 -11.424 -12.143 -12.492 -12.757 
17.17172 -2.645 -5.251 -7.703 -9.653 -10.824 -11.365 -12.084 -12.510 -12.744 
17.37374 -2.248 -4.711 -7.687 -9.571 -10.681 -11.349 -12.010 -12.578 -12.708 
17.57576 -2.154 -4.666 -7.493 -9.496 -10.662 -11.274 -12.067 -12.458 -12.711 
17.77778 -1.996 -4.546 -7.360 -9.476 -10.518 -11.289 -11.946 -12.403 -12.775 
17.97980 -1.875 -4.748 -7.605 -9.384 -10.633 -11.264 -11.964 -12.422 -12.639 
18.18182 -1.830 -5.432 -7.405 -9.311 -10.529 -11.274 -11.953 -12.378 -12.617 
18.38384 -1.592 -4.785 -7.141 -9.182 -10.385 -11.124 -11.871 -12.398 -12.706 
18.58586 -1.636 -4.363 -7.127 -9.106 -10.403 -11.126 -11.858 -12.374 -12.623 
18.78788 -1.368 -4.420 -7.072 -9.129 -10.388 -11.047 -11.808 -12.325 -12.553 
18.98990 -1.271 -4.264 -6.709 -9.011 -10.310 -11.100 -11.792 -12.288 -12.572 
19.19192 -1.169 -3.983 -6.956 -9.036 -10.270 -11.042 -11.754 -12.307 -12.543 
19.39394 -1.022 -3.868 -6.749 -8.897 -10.287 -10.969 -11.767 -12.261 -12.529 
19.59596 -0.908 -4.418 -6.809 -8.629 -10.164 -10.930 -11.691 -12.197 -12.496 
19.79798 -0.777 -3.687 -6.395 -8.639 -10.032 -10.827 -11.627 -12.104 -12.396 
20.00000 -0.716 -3.558 -6.315 -8.464 -9.947 -10.780 -11.553 -12.108 -12.344 
