# t[days] u g r i z y J H K
0.20202 -10.978 -12.247 -11.627 -11.981 -12.523 -8.942 -9.593 -6.838 -5.767 
0.40404 -13.841 -14.160 -14.384 -15.026 -14.199 -14.199 -14.014 -11.291 -12.880 
0.60606 -14.456 -14.882 -15.140 -15.149 -15.139 -14.845 -13.996 -14.274 -13.877 
0.80808 -14.324 -15.065 -15.310 -15.446 -15.258 -15.338 -14.739 -14.440 -14.549 
1.01010 -13.938 -15.283 -15.609 -15.718 -15.505 -15.457 -15.490 -14.802 -14.861 
1.21212 -13.888 -15.312 -15.697 -16.015 -15.702 -15.677 -15.407 -15.535 -14.811 
1.41414 -13.452 -15.148 -15.717 -15.878 -15.969 -15.774 -15.582 -15.849 -15.048 
1.61616 -12.993 -14.763 -15.709 -15.971 -16.007 -15.958 -15.639 -15.584 -15.505 
1.81818 -12.568 -14.555 -15.306 -15.753 -15.754 -15.557 -15.688 -15.844 -15.643 
2.02020 -12.241 -14.293 -15.138 -15.681 -15.693 -15.582 -15.638 -15.747 -15.609 
2.22222 -11.845 -13.714 -14.707 -15.279 -15.405 -15.279 -15.480 -15.691 -15.362 
2.42424 -11.316 -13.395 -14.613 -15.156 -15.344 -15.327 -15.484 -15.414 -15.311 
2.62626 -11.268 -13.138 -14.348 -14.772 -15.087 -15.136 -15.251 -15.394 -15.481 
2.82828 -11.125 -12.555 -13.851 -14.628 -14.909 -14.883 -15.168 -15.237 -15.254 
3.03030 -10.805 -12.404 -13.567 -14.407 -14.505 -14.788 -14.982 -15.103 -15.169 
3.23232 -10.814 -12.142 -13.113 -13.932 -14.568 -14.691 -14.794 -15.021 -14.987 
3.43434 -10.546 -11.719 -13.046 -13.821 -14.378 -14.538 -14.701 -14.886 -15.061 
3.63636 -10.373 -11.526 -12.801 -13.661 -14.322 -14.369 -14.619 -14.817 -14.927 
3.83838 -10.206 -11.315 -12.626 -13.383 -14.127 -14.322 -14.653 -14.586 -14.787 
4.04040 -10.055 -10.897 -12.207 -13.268 -14.004 -14.301 -14.377 -14.619 -14.662 
4.24242 -9.899 -10.920 -12.236 -13.119 -13.853 -14.136 -14.350 -14.746 -14.801 
4.44444 -9.720 -10.890 -11.834 -13.065 -13.799 -14.127 -14.367 -14.482 -14.722 
4.64646 -9.597 -10.660 -11.984 -12.919 -13.695 -13.942 -14.264 -14.483 -14.477 
4.84848 -9.406 -10.485 -11.690 -12.822 -13.551 -13.911 -14.174 -14.435 -14.503 
5.05051 -9.237 -10.414 -11.518 -12.805 -13.546 -13.878 -14.102 -14.407 -14.504 
5.25253 -9.082 -10.233 -11.440 -12.774 -13.461 -13.811 -14.083 -14.322 -14.431 
5.45455 -8.916 -9.906 -11.260 -12.568 -13.480 -13.742 -14.049 -14.119 -14.423 
5.65657 -8.780 -9.775 -11.064 -12.367 -13.380 -13.691 -13.967 -14.062 -14.206 
5.85859 -8.620 -9.713 -10.939 -12.276 -13.249 -13.608 -13.773 -14.113 -14.303 
6.06061 -8.452 -9.677 -10.780 -12.285 -13.123 -13.568 -13.850 -13.901 -14.275 
6.26263 -8.317 -9.450 -10.867 -12.216 -13.164 -13.583 -13.793 -13.996 -14.116 
6.46465 -8.173 -9.467 -10.738 -12.230 -13.127 -13.410 -13.803 -13.917 -14.107 
6.66667 -8.005 -9.334 -10.690 -12.133 -12.953 -13.416 -13.638 -13.891 -14.031 
6.86869 -8.066 -9.227 -10.604 -12.035 -12.788 -13.348 -13.437 -13.842 -14.061 
7.07071 -7.696 -8.971 -10.357 -11.972 -12.950 -13.283 -13.569 -13.698 -14.051 
7.27273 -7.547 -9.056 -10.400 -11.761 -12.844 -13.328 -13.392 -13.696 -13.824 
7.47475 -7.436 -9.060 -10.483 -11.835 -12.702 -13.138 -13.372 -13.554 -13.789 
7.67677 -7.303 -9.056 -10.284 -11.721 -12.624 -13.121 -13.324 -13.634 -13.733 
7.87879 -7.194 -8.622 -10.286 -11.684 -12.642 -13.056 -13.338 -13.555 -13.682 
8.08081 -7.212 -8.597 -10.210 -11.716 -12.610 -12.991 -13.258 -13.588 -13.640 
8.28283 -6.876 -8.894 -10.241 -11.587 -12.599 -12.957 -13.178 -13.416 -13.623 
8.48485 -6.706 -8.312 -9.994 -11.390 -12.455 -12.802 -13.079 -13.393 -13.593 
8.68687 -6.509 -8.143 -9.987 -11.445 -12.446 -12.860 -13.032 -13.327 -13.466 
8.88889 -6.371 -8.116 -9.858 -11.457 -12.487 -12.768 -13.033 -13.205 -13.494 
9.09091 -6.183 -8.078 -9.935 -11.394 -12.367 -12.727 -12.954 -13.238 -13.362 
9.29293 -6.191 -7.981 -9.900 -11.212 -12.324 -12.719 -12.937 -13.202 -13.281 
9.49495 -5.876 -7.720 -9.688 -11.276 -12.193 -12.679 -12.957 -13.177 -13.262 
9.69697 -5.707 -7.753 -9.576 -11.147 -12.222 -12.651 -12.897 -13.051 -13.206 
9.89899 -5.529 -7.761 -9.572 -11.165 -12.121 -12.529 -12.890 -12.975 -13.146 
10.10101 -5.405 -7.464 -9.489 -11.038 -11.967 -12.510 -12.807 -12.968 -13.262 
10.30303 -5.378 -7.399 -9.404 -10.924 -12.016 -12.485 -12.745 -13.034 -13.188 
10.50505 -5.164 -7.322 -9.456 -10.934 -11.880 -12.415 -12.623 -12.884 -13.046 
10.70707 -5.057 -7.272 -9.255 -10.807 -11.837 -12.317 -12.618 -12.900 -13.007 
10.90909 -4.798 -7.017 -9.212 -10.795 -11.748 -12.218 -12.599 -12.812 -12.970 
11.11111 -4.699 -6.816 -9.066 -10.711 -11.709 -12.170 -12.494 -12.774 -12.853 
11.31313 -4.614 -6.924 -9.104 -10.605 -11.635 -12.120 -12.490 -12.752 -12.852 
11.51515 -4.443 -6.715 -8.934 -10.627 -11.634 -12.067 -12.463 -12.706 -12.803 
11.71717 -4.304 -6.494 -8.833 -10.538 -11.565 -12.010 -12.388 -12.661 -12.817 
11.91919 -4.252 -6.610 -8.862 -10.496 -11.441 -11.932 -12.358 -12.561 -12.769 
12.12121 -4.148 -6.498 -8.715 -10.370 -11.399 -11.871 -12.305 -12.555 -12.798 
