# t[days] u g r i z y J H K
0.20202 -10.945 -10.850 -10.948 -9.925 -10.366 -11.209 -7.400 -6.475 -3.585 
0.40404 -13.378 -13.984 -14.572 -14.405 -14.165 -13.609 -13.533 -12.942 -9.658 
0.60606 -14.249 -15.169 -15.508 -15.122 -15.046 -14.795 -14.584 -14.148 -13.738 
0.80808 -14.405 -15.421 -15.667 -15.818 -15.542 -15.764 -15.339 -14.484 -13.548 
1.01010 -14.308 -15.500 -16.085 -15.965 -15.767 -15.689 -15.456 -15.214 -15.275 
1.21212 -13.996 -15.536 -15.962 -16.075 -16.054 -15.964 -15.719 -15.637 -15.104 
1.41414 -13.744 -15.355 -15.958 -15.998 -16.107 -16.218 -15.815 -15.543 -15.332 
1.61616 -13.159 -15.157 -15.807 -15.945 -15.928 -15.872 -15.833 -15.803 -15.479 
1.81818 -12.899 -14.914 -15.690 -15.840 -15.908 -15.687 -15.773 -15.631 -15.365 
2.02020 -12.184 -14.529 -15.403 -15.605 -15.634 -15.561 -15.711 -15.764 -15.258 
2.22222 -11.957 -14.173 -15.134 -15.433 -15.467 -15.600 -15.470 -15.575 -15.282 
2.42424 -11.735 -13.812 -14.817 -15.164 -15.339 -15.481 -15.354 -15.507 -15.369 
2.62626 -11.233 -13.408 -14.495 -14.957 -15.130 -15.248 -15.324 -15.321 -15.264 
2.82828 -10.992 -13.237 -14.125 -14.474 -14.892 -14.997 -15.104 -15.393 -15.042 
3.03030 -10.746 -12.648 -13.921 -14.347 -14.728 -14.863 -14.990 -15.082 -15.160 
3.23232 -10.651 -12.604 -13.500 -14.217 -14.562 -14.757 -14.805 -15.083 -14.837 
3.43434 -10.406 -12.101 -13.294 -13.917 -14.432 -14.593 -14.794 -14.871 -14.840 
3.63636 -10.114 -11.826 -13.098 -13.797 -14.359 -14.504 -14.667 -14.972 -14.788 
3.83838 -9.973 -11.744 -12.944 -13.738 -14.171 -14.326 -14.468 -14.792 -14.828 
4.04040 -9.803 -11.310 -12.625 -13.501 -14.095 -14.293 -14.402 -14.679 -14.824 
4.24242 -9.691 -11.381 -12.490 -13.383 -13.928 -14.307 -14.394 -14.645 -14.603 
4.44444 -9.450 -11.175 -12.320 -13.236 -13.983 -14.134 -14.326 -14.516 -14.769 
4.64646 -9.215 -10.970 -12.266 -13.049 -13.788 -14.069 -14.248 -14.436 -14.630 
4.84848 -9.053 -10.955 -12.150 -13.148 -13.800 -14.068 -14.158 -14.365 -14.583 
5.05051 -8.909 -10.753 -11.961 -12.827 -13.471 -13.816 -14.111 -14.328 -14.347 
5.25253 -8.741 -10.682 -11.715 -12.770 -13.516 -13.836 -14.035 -14.272 -14.276 
5.45455 -8.597 -10.665 -11.537 -12.669 -13.416 -13.698 -13.860 -14.048 -14.387 
5.65657 -8.503 -9.991 -11.394 -12.592 -13.325 -13.686 -13.844 -14.114 -14.343 
5.85859 -8.341 -10.077 -11.607 -12.548 -13.205 -13.644 -13.813 -13.994 -14.167 
6.06061 -8.089 -9.960 -11.237 -12.309 -13.093 -13.478 -13.814 -13.893 -14.062 
6.26263 -8.040 -9.882 -10.997 -12.245 -13.153 -13.424 -13.587 -13.832 -14.092 
6.46465 -7.754 -9.616 -11.118 -12.144 -12.935 -13.316 -13.591 -13.860 -14.113 
6.66667 -7.662 -9.488 -10.989 -12.100 -12.924 -13.305 -13.527 -13.772 -13.882 
6.86869 -7.421 -9.236 -10.751 -12.051 -12.818 -13.162 -13.476 -13.649 -13.899 
7.07071 -7.244 -9.133 -10.676 -11.858 -12.730 -13.118 -13.383 -13.646 -13.858 
7.27273 -7.080 -9.073 -10.598 -11.960 -12.683 -13.081 -13.297 -13.478 -13.825 
7.47475 -7.031 -8.963 -10.661 -11.840 -12.584 -13.022 -13.225 -13.500 -13.673 
7.67677 -6.755 -8.734 -10.544 -11.725 -12.581 -12.930 -13.203 -13.444 -13.694 
7.87879 -6.568 -8.701 -10.406 -11.669 -12.531 -13.014 -13.182 -13.383 -13.614 
8.08081 -6.456 -8.634 -10.254 -11.594 -12.426 -12.825 -13.140 -13.304 -13.519 
8.28283 -6.175 -8.372 -10.150 -11.502 -12.419 -12.780 -13.043 -13.259 -13.454 
8.48485 -6.291 -8.223 -10.071 -11.441 -12.340 -12.732 -12.965 -13.238 -13.403 
8.68687 -5.908 -8.092 -9.927 -11.366 -12.347 -12.674 -12.949 -13.192 -13.414 
8.88889 -5.746 -7.972 -9.958 -11.322 -12.176 -12.558 -12.895 -13.124 -13.215 
9.09091 -5.646 -8.140 -9.917 -11.301 -12.152 -12.569 -12.760 -13.104 -13.262 
9.29293 -5.707 -7.816 -9.814 -11.166 -12.058 -12.494 -12.772 -13.024 -13.323 
9.49495 -5.419 -7.647 -9.673 -11.072 -11.934 -12.356 -12.780 -12.948 -13.189 
