# t[days] u g r i z y J H K
0.20202 -11.551 -12.468 -13.067 -13.495 -11.713 -10.156 -11.502 -9.718 -5.240 
0.40404 -13.222 -14.337 -14.333 -14.210 -14.026 -13.994 -14.243 -5.853 -13.762 
0.60606 -14.259 -14.790 -14.848 -14.230 -15.173 -14.174 -14.025 -14.388 -14.018 
0.80808 -13.955 -14.502 -14.246 -15.016 -14.481 -14.303 -14.197 -14.408 -14.172 
1.01010 -13.224 -14.361 -14.516 -14.501 -14.056 -13.684 -14.344 -13.411 -14.755 
1.21212 -13.304 -14.169 -14.336 -14.525 -14.658 -14.522 -15.092 -14.217 -13.344 
1.41414 -12.582 -14.116 -14.111 -14.829 -14.679 -14.648 -14.394 -13.856 -14.417 
1.61616 -13.513 -14.650 -14.966 -15.337 -15.346 -15.436 -15.326 -15.369 -15.565 
1.81818 -13.982 -15.208 -15.555 -15.961 -16.220 -16.099 -16.128 -16.211 -15.982 
2.02020 -14.009 -15.358 -15.490 -16.182 -16.399 -16.444 -16.198 -16.437 -15.781 
2.22222 -14.011 -15.264 -15.750 -16.144 -16.531 -16.776 -16.361 -16.337 -15.652 
2.42424 -13.932 -15.038 -15.598 -16.045 -16.432 -16.489 -16.507 -16.482 -16.312 
2.62626 -13.872 -14.643 -15.519 -16.071 -16.269 -16.591 -16.469 -16.280 -16.254 
2.82828 -13.418 -14.461 -15.284 -15.811 -16.215 -16.348 -16.294 -16.201 -15.970 
3.03030 -13.318 -14.062 -14.833 -15.590 -15.929 -16.305 -16.195 -16.111 -15.949 
3.23232 -13.458 -14.087 -14.839 -15.453 -16.009 -16.309 -16.085 -16.171 -15.997 
3.43434 -13.218 -13.918 -14.764 -15.399 -15.832 -16.050 -15.968 -15.868 -15.697 
3.63636 -12.949 -13.685 -14.645 -15.194 -15.764 -15.950 -15.874 -15.916 -15.707 
3.83838 -12.842 -13.879 -14.566 -15.080 -15.612 -15.831 -15.784 -15.740 -15.782 
4.04040 -13.092 -13.776 -14.401 -14.988 -15.606 -15.868 -15.699 -15.668 -15.551 
4.24242 -12.796 -13.732 -14.496 -14.870 -15.367 -15.690 -15.557 -15.457 -15.520 
4.44444 -12.806 -13.699 -14.205 -14.836 -15.358 -15.624 -15.497 -15.596 -15.245 
4.64646 -12.378 -13.470 -14.336 -14.778 -15.264 -15.492 -15.335 -15.276 -14.933 
4.84848 -12.389 -13.275 -14.095 -14.630 -15.133 -15.328 -15.317 -15.148 -15.007 
5.05051 -12.035 -13.055 -13.968 -14.675 -15.030 -15.287 -15.348 -15.113 -15.088 
5.25253 -11.755 -13.132 -13.824 -14.559 -14.967 -15.276 -15.096 -14.862 -14.862 
5.45455 -11.993 -13.113 -13.865 -14.448 -14.928 -15.160 -15.028 -14.984 -14.853 
5.65657 -11.600 -12.706 -13.672 -14.412 -14.741 -15.076 -14.980 -14.897 -14.869 
5.85859 -11.276 -12.508 -13.560 -14.233 -14.695 -14.953 -14.931 -14.901 -14.671 
6.06061 -11.061 -12.514 -13.428 -14.118 -14.636 -14.986 -14.889 -14.617 -14.393 
6.26263 -10.579 -12.211 -13.383 -14.001 -14.580 -14.914 -14.827 -14.544 -14.343 
6.46465 -10.668 -12.448 -13.264 -13.978 -14.423 -14.794 -14.688 -14.513 -14.327 
6.66667 -10.550 -12.087 -13.064 -13.878 -14.422 -14.712 -14.675 -14.528 -14.250 
6.86869 -10.407 -11.985 -12.959 -13.803 -14.371 -14.658 -14.623 -14.485 -14.313 
7.07071 -10.060 -11.832 -12.904 -13.859 -14.282 -14.595 -14.575 -14.452 -14.134 
7.27273 -9.944 -11.811 -12.774 -13.540 -14.295 -14.431 -14.493 -14.368 -14.121 
7.47475 -9.046 -11.731 -12.635 -13.562 -14.099 -14.387 -14.356 -14.269 -14.095 
7.67677 -9.390 -11.256 -12.758 -13.581 -14.157 -14.440 -14.421 -14.243 -13.965 
