# t[days] u g r i z y J H K
0.20202 -10.769 -12.271 -10.366 -9.563 -7.551 -9.449 -6.377 -11.545 -3.955 
0.40404 -13.417 -14.458 -14.692 -14.622 -14.096 -12.970 -13.339 -12.361 -11.155 
0.60606 -14.552 -15.314 -15.808 -15.848 -14.850 -14.428 -14.311 -13.787 -14.000 
0.80808 -14.919 -15.858 -16.290 -16.210 -15.882 -15.544 -15.280 -14.577 -14.302 
1.01010 -14.667 -15.861 -16.348 -16.419 -16.169 -16.004 -15.581 -15.097 -14.623 
1.21212 -14.407 -15.774 -16.535 -16.541 -16.328 -16.148 -15.933 -15.698 -15.293 
1.41414 -14.181 -15.819 -16.502 -16.609 -16.464 -16.249 -16.070 -15.869 -15.355 
1.61616 -13.945 -15.564 -16.351 -16.540 -16.401 -16.293 -16.148 -15.606 -15.516 
1.81818 -13.241 -15.360 -16.147 -16.274 -16.159 -16.186 -16.123 -15.829 -15.799 
2.02020 -12.875 -15.153 -15.951 -16.175 -16.129 -16.167 -15.954 -15.975 -15.498 
2.22222 -12.546 -14.816 -15.748 -15.907 -16.044 -15.969 -15.876 -15.728 -15.670 
2.42424 -11.947 -14.498 -15.487 -15.681 -15.832 -15.792 -15.774 -15.694 -15.445 
2.62626 -11.745 -14.200 -15.097 -15.477 -15.514 -15.739 -15.642 -15.630 -15.406 
2.82828 -11.261 -13.875 -14.756 -15.126 -15.257 -15.327 -15.486 -15.495 -15.370 
3.03030 -10.929 -13.436 -14.517 -14.923 -15.152 -15.277 -15.271 -15.394 -15.217 
3.23232 -10.723 -13.053 -14.261 -14.626 -14.836 -14.990 -15.141 -15.275 -15.227 
3.43434 -10.543 -12.861 -14.045 -14.529 -14.682 -14.909 -15.105 -15.011 -15.109 
3.63636 -10.299 -12.480 -13.737 -14.238 -14.711 -14.646 -14.875 -14.911 -15.032 
3.83838 -10.044 -12.261 -13.487 -14.039 -14.367 -14.536 -14.835 -14.977 -14.990 
4.04040 -9.933 -12.137 -13.356 -14.018 -14.303 -14.505 -14.707 -14.915 -14.787 
4.24242 -9.818 -11.843 -13.237 -13.733 -14.233 -14.370 -14.509 -14.738 -14.808 
4.44444 -9.436 -11.779 -13.014 -13.713 -14.076 -14.156 -14.524 -14.687 -14.627 
4.64646 -9.208 -11.627 -12.850 -13.538 -13.887 -14.122 -14.356 -14.454 -14.709 
4.84848 -9.084 -11.316 -12.632 -13.461 -13.830 -13.953 -14.290 -14.568 -14.573 
5.05051 -8.938 -11.196 -12.544 -13.272 -13.738 -13.920 -14.277 -14.515 -14.556 
5.25253 -8.707 -11.065 -12.398 -13.110 -13.594 -13.911 -14.213 -14.391 -14.606 
5.45455 -8.510 -10.775 -12.088 -13.055 -13.614 -13.724 -14.046 -14.393 -14.356 
5.65657 -8.410 -10.509 -12.182 -12.882 -13.391 -13.699 -13.957 -14.343 -14.411 
5.85859 -8.238 -10.357 -11.932 -12.818 -13.267 -13.535 -13.962 -14.140 -14.489 
6.06061 -8.107 -10.303 -11.767 -12.671 -13.260 -13.525 -13.911 -14.026 -14.325 
6.26263 -7.913 -10.092 -11.661 -12.581 -13.146 -13.389 -13.758 -14.082 -14.277 
6.46465 -7.847 -10.168 -11.549 -12.390 -13.034 -13.306 -13.733 -14.071 -14.089 
6.66667 -7.626 -9.804 -11.408 -12.349 -13.016 -13.208 -13.610 -13.956 -14.191 
6.86869 -7.517 -9.794 -11.157 -12.227 -12.807 -13.235 -13.540 -13.812 -14.177 
7.07071 -7.329 -9.627 -11.165 -12.158 -12.771 -13.087 -13.445 -13.923 -13.966 
7.27273 -7.113 -9.422 -11.020 -12.136 -12.647 -13.029 -13.444 -13.749 -14.007 
7.47475 -7.013 -9.483 -10.964 -12.011 -12.711 -13.024 -13.306 -13.665 -14.012 
7.67677 -6.822 -9.162 -10.826 -11.925 -12.563 -12.871 -13.339 -13.626 -13.952 
7.87879 -6.620 -8.861 -10.568 -11.787 -12.430 -12.767 -13.117 -13.605 -13.786 
8.08081 -6.715 -8.871 -10.547 -11.789 -12.433 -12.808 -13.193 -13.476 -13.815 
8.28283 -6.255 -8.820 -10.610 -11.586 -12.326 -12.741 -13.139 -13.487 -13.713 
8.48485 -6.052 -8.416 -10.423 -11.590 -12.232 -12.605 -13.120 -13.467 -13.606 
8.68687 -5.873 -8.590 -10.148 -11.524 -12.166 -12.590 -12.989 -13.346 -13.726 
8.88889 -5.880 -8.104 -10.028 -11.316 -12.127 -12.521 -12.966 -13.308 -13.582 
9.09091 -5.506 -7.941 -9.973 -11.116 -12.072 -12.420 -12.765 -13.275 -13.571 
9.29293 -5.411 -8.055 -10.061 -11.346 -11.945 -12.367 -12.820 -13.196 -13.417 
9.49495 -5.399 -7.774 -9.675 -11.150 -11.822 -12.341 -12.713 -13.106 -13.480 
9.69697 -5.194 -7.698 -9.528 -10.972 -11.763 -12.233 -12.663 -13.007 -13.408 
9.89899 -4.904 -7.508 -9.538 -10.878 -11.703 -12.112 -12.688 -13.085 -13.260 
10.10101 -4.788 -7.296 -9.485 -10.750 -11.666 -12.165 -12.545 -12.930 -13.276 
10.30303 -4.788 -7.373 -9.243 -10.760 -11.693 -12.109 -12.495 -12.966 -13.230 
10.50505 -4.458 -7.147 -9.271 -10.671 -11.527 -11.912 -12.393 -12.838 -13.210 
10.70707 -4.400 -6.888 -9.097 -10.468 -11.505 -11.894 -12.302 -12.798 -13.108 
10.90909 -5.803 -6.781 -9.110 -10.427 -11.374 -11.891 -12.409 -12.746 -13.108 
11.11111 -4.044 -6.658 -8.803 -10.424 -11.362 -11.774 -12.300 -12.705 -13.003 
11.31313 -3.930 -6.449 -8.656 -10.318 -11.272 -11.801 -12.253 -12.652 -12.960 
11.51515 -3.734 -6.181 -8.588 -10.207 -11.194 -11.696 -12.201 -12.636 -12.901 
11.71717 -3.622 -6.461 -8.498 -10.142 -11.107 -11.623 -12.146 -12.537 -12.895 
11.91919 -3.548 -6.124 -8.446 -10.117 -11.115 -11.575 -12.074 -12.546 -12.874 
12.12121 -3.305 -5.840 -8.370 -10.036 -11.024 -11.513 -12.019 -12.457 -12.819 
12.32323 -3.155 -5.956 -8.212 -9.916 -11.034 -11.469 -11.951 -12.459 -12.724 
12.52525 -3.311 -5.937 -8.094 -9.939 -10.869 -11.441 -11.914 -12.445 -12.726 
12.72727 -2.860 -5.733 -8.016 -9.784 -10.850 -11.295 -11.945 -12.398 -12.707 
12.92929 -2.667 -5.817 -8.148 -9.832 -10.837 -11.313 -11.904 -12.330 -12.727 
13.13131 -2.512 -5.859 -7.861 -9.586 -10.715 -11.307 -11.839 -12.317 -12.606 
13.33333 -2.438 -5.484 -7.795 -9.622 -10.620 -11.287 -11.809 -12.208 -12.544 
13.53535 -2.245 -5.009 -7.698 -9.452 -10.589 -11.199 -11.760 -12.215 -12.530 
13.73737 -2.139 -5.379 -7.729 -9.463 -10.677 -11.184 -11.752 -12.207 -12.550 
13.93939 -2.014 -4.986 -7.768 -9.488 -10.562 -11.171 -11.716 -12.208 -12.471 
14.14141 -1.939 -4.909 -7.519 -9.452 -10.463 -11.082 -11.710 -12.111 -12.481 
14.34343 -1.808 -5.312 -7.588 -9.264 -10.452 -10.989 -11.637 -12.148 -12.494 
14.54545 -1.941 -4.684 -7.502 -9.269 -10.412 -10.999 -11.668 -12.092 -12.428 
14.74747 -1.622 -4.698 -7.095 -9.183 -10.354 -10.987 -11.569 -12.069 -12.459 
14.94949 -1.522 -4.202 -7.262 -9.090 -10.318 -10.928 -11.566 -12.127 -12.440 
15.15152 -1.459 -4.139 -7.041 -9.140 -10.346 -10.959 -11.653 -12.042 -12.367 
15.35354 -1.383 -4.416 -6.817 -8.984 -10.283 -10.925 -11.509 -12.039 -12.429 
15.55556 -1.309 -4.404 -6.837 -9.002 -10.233 -10.854 -11.457 -12.127 -12.348 
15.75758 -1.230 -6.305 -7.318 -8.909 -10.163 -10.841 -11.462 -11.992 -12.297 
15.95960 -1.133 -4.088 -6.708 -8.905 -10.231 -10.933 -11.418 -11.918 -12.252 
16.16162 -1.057 -3.762 -6.849 -8.858 -9.995 -10.685 -11.364 -11.890 -12.228 
16.36364 -0.952 -3.908 -6.398 -8.826 -10.023 -10.706 -11.416 -11.875 -12.239 
16.56566 -0.818 -3.680 -6.682 -8.749 -9.953 -10.621 -11.312 -11.843 -12.266 
16.76768 -0.736 -3.372 -6.581 -8.629 -9.909 -10.612 -11.362 -11.920 -12.245 
16.96970 -0.667 -3.384 -5.927 -8.539 -9.913 -10.591 -11.315 -11.897 -12.168 
17.17172 -0.540 -3.240 -6.213 -8.409 -9.753 -10.482 -11.264 -11.786 -12.204 
17.37374 -0.433 -3.396 -6.122 -8.435 -9.816 -10.555 -11.231 -11.827 -12.166 
17.57576 -0.350 -2.880 -5.917 -8.527 -9.777 -10.474 -11.223 -11.760 -12.153 
17.77778 -0.172 -2.764 -5.969 -8.363 -9.623 -10.382 -11.206 -11.788 -12.157 
17.97980 -0.014 -2.889 -6.036 -8.383 -9.641 -10.373 -11.144 -11.729 -12.107 
18.18182 0.062 -2.572 -5.939 -8.290 -9.536 -10.341 -11.117 -11.712 -12.062 
18.38384 0.039 -2.870 -6.061 -8.276 -9.601 -10.338 -11.112 -11.645 -12.034 
18.58586 0.329 -2.425 -5.810 -8.150 -9.584 -10.205 -11.050 -11.612 -12.006 
18.78788 0.454 -2.580 -6.173 -8.056 -9.391 -10.247 -11.089 -11.640 -11.982 
18.98990 0.550 -2.786 -5.316 -8.082 -9.400 -10.182 -10.993 -11.629 -11.969 
19.19192 0.698 -1.813 -5.462 -7.851 -9.419 -10.126 -10.950 -11.602 -11.900 
19.39394 0.923 -2.265 -5.554 -7.814 -9.310 -10.150 -10.944 -11.505 -11.842 
19.59596 1.059 -1.794 -5.178 -7.763 -9.246 -10.040 -10.827 -11.427 -11.796 
19.79798 1.135 -1.892 -5.743 -7.405 -9.156 -9.896 -10.787 -11.330 -11.713 
20.00000 1.162 -1.383 -4.649 -7.446 -9.007 -9.817 -10.669 -11.326 -11.692 
