# t[days] u g r i z y J H K
0.20202 -10.936 -10.986 -11.447 -11.515 -10.822 -11.135 -11.194 -10.685 -4.529 
0.40404 -13.862 -14.169 -14.313 -14.692 -14.663 -14.502 -13.436 -11.743 -12.693 
0.60606 -13.920 -14.546 -14.940 -14.936 -14.443 -14.445 -13.969 -12.775 -12.749 
0.80808 -13.674 -14.847 -15.124 -15.197 -14.879 -14.954 -14.457 -14.004 -13.259 
1.01010 -13.281 -14.701 -15.239 -15.300 -15.275 -15.198 -14.972 -14.602 -14.227 
1.21212 -13.014 -14.439 -14.934 -15.227 -15.129 -15.171 -15.077 -14.560 -14.389 
1.41414 -12.275 -14.139 -14.860 -15.130 -15.212 -15.183 -15.010 -14.929 -14.417 
1.61616 -11.673 -13.726 -14.483 -15.044 -15.012 -14.974 -14.901 -14.848 -14.478 
1.81818 -11.389 -13.222 -14.091 -14.635 -14.897 -14.912 -14.712 -14.740 -14.532 
2.02020 -11.110 -12.775 -13.759 -14.406 -14.576 -14.642 -14.654 -14.792 -14.534 
2.22222 -10.555 -12.232 -13.517 -14.094 -14.488 -14.595 -14.629 -14.684 -14.421 
2.42424 -10.270 -11.823 -13.045 -13.833 -14.313 -14.512 -14.481 -14.589 -14.342 
2.62626 -9.924 -11.493 -12.817 -13.644 -14.228 -14.257 -14.480 -14.288 -14.217 
2.82828 -9.716 -11.294 -12.608 -13.504 -14.054 -14.302 -14.281 -14.319 -14.238 
3.03030 -9.433 -11.023 -12.337 -13.270 -13.956 -14.185 -14.249 -14.242 -14.185 
3.23232 -9.175 -10.736 -12.053 -13.102 -13.745 -13.977 -14.143 -14.234 -14.398 
3.43434 -9.012 -10.542 -11.801 -13.005 -13.780 -13.877 -14.034 -14.196 -14.092 
3.63636 -8.709 -10.058 -11.629 -12.838 -13.609 -13.868 -13.931 -13.982 -14.115 
3.83838 -8.512 -10.037 -11.544 -12.688 -13.493 -13.777 -13.836 -14.077 -13.983 
4.04040 -8.259 -9.772 -11.312 -12.580 -13.398 -13.644 -13.748 -13.899 -13.864 
4.24242 -8.175 -9.463 -11.211 -12.441 -13.295 -13.539 -13.633 -13.775 -13.871 
4.44444 -7.830 -9.436 -10.975 -12.412 -13.151 -13.438 -13.559 -13.632 -13.718 
4.64646 -7.637 -9.178 -10.942 -12.266 -13.060 -13.349 -13.413 -13.522 -13.723 
4.84848 -7.351 -9.211 -10.817 -12.144 -12.949 -13.263 -13.357 -13.486 -13.696 
5.05051 -7.119 -9.023 -10.646 -12.043 -12.831 -13.178 -13.308 -13.429 -13.529 
5.25253 -6.944 -8.825 -10.500 -11.892 -12.743 -13.138 -13.220 -13.337 -13.462 
5.45455 -6.710 -8.559 -10.569 -11.902 -12.659 -12.904 -13.027 -13.207 -13.285 
5.65657 -6.461 -8.483 -10.349 -11.813 -12.530 -12.828 -12.964 -13.138 -13.225 
5.85859 -6.170 -8.265 -10.205 -11.641 -12.398 -12.750 -12.901 -13.048 -13.133 
6.06061 -6.211 -8.188 -10.187 -11.530 -12.366 -12.665 -12.842 -13.030 -13.134 
6.26263 -5.797 -8.078 -10.151 -11.490 -12.223 -12.593 -12.770 -12.900 -13.113 
6.46465 -6.028 -7.895 -9.915 -11.394 -12.196 -12.539 -12.632 -12.879 -12.994 
6.66667 -5.525 -7.610 -9.873 -11.237 -12.043 -12.428 -12.601 -12.716 -12.928 
6.86869 -5.257 -7.706 -9.799 -11.203 -11.991 -12.378 -12.498 -12.696 -12.777 
7.07071 -5.084 -7.450 -9.687 -11.136 -11.958 -12.238 -12.421 -12.701 -12.787 
7.27273 -4.808 -7.426 -9.569 -11.029 -11.848 -12.189 -12.393 -12.538 -12.762 
