# t[days] u g r i z y J H K
0.20202 -11.139 -13.119 -12.491 -11.872 -10.948 -12.854 -8.082 -5.772 -4.879 
0.40404 -12.965 -14.315 -14.485 -13.943 -14.492 -14.111 -14.106 -12.427 -7.646 
0.60606 -14.400 -15.345 -15.625 -15.470 -14.981 -14.820 -14.809 -14.593 -13.036 
0.80808 -14.637 -15.597 -15.897 -15.963 -15.181 -15.032 -15.408 -14.237 -14.807 
1.01010 -14.370 -15.635 -15.863 -15.927 -15.608 -15.702 -15.483 -15.373 -14.509 
1.21212 -13.870 -15.297 -15.806 -15.697 -15.749 -15.608 -15.982 -15.239 -15.107 
1.41414 -13.510 -15.302 -15.786 -15.641 -15.839 -15.799 -15.606 -15.939 -15.138 
1.61616 -13.427 -15.124 -15.588 -15.847 -15.925 -15.982 -15.731 -15.754 -15.496 
1.81818 -13.314 -15.134 -15.788 -15.914 -15.978 -15.891 -15.902 -15.853 -16.131 
2.02020 -12.965 -15.241 -15.700 -15.946 -16.055 -16.182 -16.062 -16.061 -15.927 
2.22222 -12.498 -15.117 -15.640 -16.031 -16.128 -15.866 -16.261 -16.061 -15.615 
2.42424 -12.853 -14.865 -15.443 -15.789 -16.139 -16.161 -16.148 -16.126 -16.178 
2.62626 -12.674 -14.756 -15.434 -15.874 -16.033 -16.142 -16.042 -16.156 -15.866 
2.82828 -12.493 -14.463 -15.132 -15.435 -16.016 -16.253 -16.316 -16.301 -15.882 
3.03030 -12.228 -14.081 -15.025 -15.324 -15.698 -15.884 -16.069 -16.054 -15.863 
3.23232 -12.062 -13.689 -14.521 -15.121 -15.628 -15.944 -15.821 -16.008 -15.728 
3.43434 -12.127 -13.647 -14.288 -14.944 -15.526 -15.789 -15.696 -15.811 -16.137 
3.63636 -11.760 -13.515 -14.274 -14.932 -15.541 -15.714 -15.750 -15.949 -15.404 
3.83838 -11.691 -13.231 -14.091 -14.780 -15.362 -15.530 -15.626 -15.717 -15.734 
4.04040 -11.529 -12.961 -13.791 -14.650 -15.226 -15.558 -15.517 -15.589 -15.608 
4.24242 -11.494 -12.759 -13.868 -14.685 -15.120 -15.524 -15.565 -15.545 -15.598 
4.44444 -11.468 -12.728 -13.797 -14.525 -15.080 -15.209 -15.237 -15.481 -15.640 
4.64646 -10.934 -12.436 -13.461 -14.380 -15.003 -15.227 -15.240 -15.384 -15.312 
4.84848 -10.994 -12.473 -13.265 -14.199 -14.875 -15.084 -15.137 -15.270 -15.322 
5.05051 -10.834 -12.336 -13.219 -14.107 -14.749 -15.038 -15.077 -15.241 -15.319 
5.25253 -10.933 -12.192 -13.183 -14.093 -14.713 -15.050 -14.970 -15.263 -15.088 
5.45455 -10.512 -11.946 -13.071 -13.969 -14.623 -14.880 -14.949 -15.082 -15.250 
5.65657 -10.077 -11.751 -12.986 -13.869 -14.477 -14.743 -14.885 -14.728 -15.152 
