# t[days] u g r i z y J H K
0.20202 -12.409 -11.931 -10.698 -10.873 -11.889 -12.164 -10.941 -6.334 -8.121 
0.40404 -13.441 -13.690 -14.042 -14.255 -13.909 -13.685 -11.959 -12.054 -11.512 
0.60606 -12.960 -14.001 -14.240 -14.090 -13.676 -13.233 -13.637 -11.626 -13.263 
0.80808 -12.518 -14.158 -14.084 -14.386 -14.350 -13.728 -14.341 -13.781 -13.464 
1.01010 -11.888 -13.752 -14.621 -14.846 -14.457 -14.328 -13.848 -13.664 -13.441 
1.21212 -11.795 -13.970 -14.551 -14.942 -15.141 -15.075 -14.374 -15.146 -15.111 
1.41414 -11.914 -13.855 -14.675 -15.064 -15.316 -15.356 -15.245 -15.017 -14.660 
1.61616 -11.668 -13.725 -14.831 -15.410 -15.661 -15.571 -15.319 -15.511 -15.085 
1.81818 -11.613 -13.686 -14.657 -15.373 -15.722 -15.739 -15.640 -15.650 -15.184 
2.02020 -11.734 -13.569 -14.556 -15.217 -15.663 -15.713 -15.625 -15.518 -15.396 
2.22222 -11.563 -13.277 -14.510 -15.118 -15.528 -15.674 -15.566 -15.544 -15.548 
2.42424 -11.525 -13.131 -14.291 -14.966 -15.435 -15.640 -15.555 -15.444 -15.241 
2.62626 -11.344 -12.801 -13.971 -14.811 -15.293 -15.569 -15.416 -15.362 -15.198 
2.82828 -11.342 -12.627 -13.809 -14.630 -15.177 -15.514 -15.392 -15.278 -14.966 
3.03030 -11.271 -12.508 -13.705 -14.556 -15.109 -15.393 -15.195 -15.151 -14.749 
3.23232 -11.133 -12.351 -13.502 -14.397 -15.083 -15.250 -15.115 -14.912 -14.883 
3.43434 -11.105 -12.398 -13.422 -14.357 -14.832 -15.146 -15.044 -14.824 -14.776 
3.63636 -10.864 -12.221 -13.332 -14.158 -14.746 -15.027 -14.907 -14.801 -14.503 
3.83838 -10.835 -12.130 -13.258 -14.112 -14.680 -14.916 -14.850 -14.746 -14.664 
4.04040 -10.320 -11.957 -13.172 -13.966 -14.526 -14.757 -14.644 -14.654 -14.493 
4.24242 -10.213 -11.928 -12.959 -13.777 -14.451 -14.781 -14.642 -14.515 -14.352 
4.44444 -10.240 -11.745 -12.884 -13.759 -14.406 -14.539 -14.513 -14.315 -14.035 
4.64646 -10.098 -11.734 -12.895 -13.680 -14.177 -14.419 -14.344 -14.222 -14.118 
4.84848 -9.905 -11.586 -12.799 -13.653 -14.180 -14.398 -14.312 -14.115 -13.990 
5.05051 -9.688 -11.495 -12.721 -13.460 -13.984 -14.312 -14.200 -14.091 -14.016 
5.25253 -9.242 -11.181 -12.410 -13.292 -13.948 -14.280 -14.151 -13.904 -13.739 
5.45455 -9.595 -11.175 -12.430 -13.347 -13.954 -14.170 -14.074 -13.868 -13.796 
5.65657 -8.959 -10.946 -12.248 -13.233 -13.864 -14.057 -13.984 -13.808 -13.766 
5.85859 -8.754 -10.816 -12.214 -13.069 -13.710 -14.019 -13.943 -13.727 -13.593 
6.06061 -8.742 -10.977 -12.145 -13.069 -13.671 -13.878 -13.844 -13.747 -13.525 
6.26263 -8.669 -10.703 -11.934 -12.984 -13.523 -13.843 -13.809 -13.683 -13.429 
6.46465 -8.170 -10.550 -11.869 -12.882 -13.378 -13.662 -13.664 -13.551 -13.449 
6.66667 -7.916 -10.400 -11.686 -12.722 -13.296 -13.656 -13.629 -13.652 -13.367 
6.86869 -7.605 -10.052 -11.631 -12.664 -13.267 -13.591 -13.537 -13.490 -13.277 
7.07071 -7.721 -9.958 -11.473 -12.524 -13.156 -13.465 -13.469 -13.356 -13.254 
7.27273 -7.596 -9.894 -11.366 -12.312 -13.130 -13.431 -13.465 -13.401 -13.176 
7.47475 -7.087 -9.656 -11.179 -12.286 -12.993 -13.333 -13.330 -13.302 -13.138 
7.67677 -6.851 -9.510 -11.163 -12.193 -12.853 -13.182 -13.288 -13.279 -13.080 
7.87879 -6.813 -9.409 -11.091 -12.193 -12.888 -13.188 -13.226 -13.142 -13.031 
