# t[days] u g r i z y J H K
0.20202 -11.439 -13.051 -13.049 -11.855 -9.969 -11.745 -11.112 -6.539 -4.800 
0.40404 -13.769 -14.740 -14.670 -14.398 -14.711 -13.919 -14.168 -11.405 -9.375 
0.60606 -14.680 -15.632 -15.867 -15.717 -15.303 -15.080 -14.949 -14.875 -12.417 
0.80808 -14.863 -15.865 -16.151 -16.021 -15.319 -15.428 -15.606 -14.459 -14.729 
1.01010 -14.780 -15.882 -16.126 -16.175 -15.829 -15.863 -15.788 -15.087 -15.211 
1.21212 -14.131 -15.577 -16.019 -15.837 -15.913 -16.065 -16.174 -15.471 -14.904 
1.41414 -13.842 -15.525 -15.809 -15.958 -16.127 -15.998 -15.783 -16.048 -15.431 
1.61616 -13.550 -15.485 -15.828 -16.024 -16.080 -15.884 -16.050 -15.906 -15.818 
1.81818 -13.773 -15.465 -16.020 -16.171 -16.394 -16.317 -16.072 -16.020 -16.159 
2.02020 -13.493 -15.612 -15.984 -16.119 -16.449 -16.442 -16.318 -16.259 -15.925 
2.22222 -13.176 -15.370 -15.944 -16.235 -16.441 -16.197 -16.528 -16.197 -16.040 
2.42424 -13.499 -15.353 -15.823 -16.177 -16.450 -16.438 -16.423 -16.446 -16.355 
2.62626 -13.180 -15.077 -15.710 -16.076 -16.508 -16.457 -16.413 -16.394 -16.085 
2.82828 -12.983 -14.805 -15.512 -15.838 -16.301 -16.481 -16.522 -16.441 -15.986 
3.03030 -12.722 -14.577 -15.348 -15.622 -16.047 -16.330 -16.379 -16.346 -15.965 
3.23232 -12.327 -13.998 -14.871 -15.461 -15.898 -16.210 -16.100 -16.198 -16.090 
3.43434 -12.500 -14.019 -14.636 -15.440 -15.873 -16.076 -16.014 -16.116 -16.000 
3.63636 -12.302 -13.894 -14.682 -15.345 -15.830 -16.077 -16.018 -16.120 -15.872 
3.83838 -12.136 -13.637 -14.462 -15.097 -15.619 -15.815 -15.925 -15.885 -15.864 
4.04040 -12.160 -13.422 -14.263 -14.994 -15.497 -15.816 -15.796 -15.858 -15.855 
4.24242 -11.950 -13.345 -14.390 -15.034 -15.422 -15.738 -15.809 -15.871 -15.756 
4.44444 -11.798 -13.152 -14.119 -14.839 -15.300 -15.610 -15.529 -15.644 -15.773 
4.64646 -11.243 -13.079 -13.831 -14.750 -15.320 -15.405 -15.459 -15.583 -15.449 
4.84848 -11.371 -12.936 -13.776 -14.618 -15.157 -15.408 -15.430 -15.518 -15.610 
5.05051 -11.109 -12.452 -13.598 -14.421 -15.076 -15.333 -15.332 -15.378 -15.389 
5.25253 -11.299 -12.598 -13.688 -14.383 -14.981 -15.238 -15.293 -15.487 -15.279 
5.45455 -10.830 -12.582 -13.467 -14.273 -14.843 -15.115 -15.164 -15.238 -15.385 
5.65657 -10.722 -12.294 -13.498 -14.228 -14.810 -15.009 -15.085 -15.023 -15.355 
5.85859 -10.923 -12.550 -13.464 -14.203 -14.667 -15.027 -15.011 -15.130 -15.225 
6.06061 -10.395 -11.972 -13.102 -13.998 -14.581 -14.913 -14.915 -14.907 -15.189 
6.26263 -10.541 -11.953 -13.049 -13.906 -14.548 -14.915 -14.898 -14.863 -14.848 
6.46465 -10.288 -11.813 -13.015 -13.897 -14.516 -14.759 -14.748 -14.772 -15.097 
6.66667 -10.131 -11.799 -13.021 -13.692 -14.332 -14.745 -14.778 -14.785 -14.823 
6.86869 -9.727 -11.556 -12.662 -13.519 -14.253 -14.573 -14.692 -14.788 -14.793 
7.07071 -9.874 -11.458 -12.559 -13.591 -14.214 -14.574 -14.564 -14.509 -14.717 
7.27273 -9.966 -11.789 -12.593 -13.480 -14.197 -14.424 -14.507 -14.652 -14.601 
7.47475 -9.502 -11.558 -12.602 -13.379 -14.070 -14.267 -14.466 -14.541 -14.496 
7.67677 -9.213 -11.120 -12.518 -13.438 -14.070 -14.331 -14.430 -14.445 -14.309 
7.87879 -9.006 -11.463 -12.487 -13.427 -13.927 -14.276 -14.341 -14.347 -14.463 
8.08081 -8.921 -10.863 -12.113 -13.242 -13.841 -14.255 -14.355 -14.245 -14.381 
8.28283 -8.694 -10.836 -12.098 -13.222 -13.773 -14.189 -14.274 -14.180 -14.227 
8.48485 -8.674 -10.749 -12.081 -13.003 -13.750 -14.113 -14.320 -14.183 -14.258 
8.68687 -8.391 -10.952 -12.161 -13.048 -13.638 -14.034 -14.120 -14.098 -14.216 
8.88889 -8.037 -10.332 -11.884 -12.888 -13.550 -13.952 -14.076 -14.009 -14.222 
9.09091 -7.799 -10.298 -11.755 -12.684 -13.511 -13.962 -14.052 -14.089 -14.024 
9.29293 -7.960 -10.308 -11.650 -12.761 -13.515 -13.852 -13.962 -14.023 -14.099 
9.49495 -7.507 -10.341 -11.702 -12.606 -13.344 -13.802 -13.928 -14.049 -13.962 
9.69697 -8.635 -10.507 -11.535 -12.719 -13.400 -13.741 -13.945 -13.942 -13.950 
9.89899 -7.114 -9.802 -11.370 -12.637 -13.290 -13.792 -13.954 -13.924 -13.992 
10.10101 -7.101 -9.973 -11.369 -12.433 -13.356 -13.678 -13.800 -13.873 -13.893 
10.30303 -6.942 -9.891 -11.324 -12.493 -13.233 -13.610 -13.742 -13.816 -13.769 
10.50505 -7.388 -9.552 -11.151 -12.337 -13.077 -13.515 -13.721 -13.744 -13.817 
10.70707 -6.994 -9.226 -11.118 -12.248 -13.029 -13.393 -13.665 -13.756 -13.770 
10.90909 -6.866 -9.663 -11.091 -12.183 -13.076 -13.347 -13.584 -13.633 -13.629 
11.11111 -6.834 -9.400 -10.834 -12.134 -13.052 -13.395 -13.558 -13.691 -13.694 
11.31313 -5.965 -8.928 -10.703 -12.030 -12.843 -13.258 -13.620 -13.607 -13.645 
11.51515 -6.284 -8.861 -10.824 -12.001 -12.787 -13.219 -13.513 -13.624 -13.587 
11.71717 -5.736 -8.646 -10.663 -11.963 -12.819 -13.135 -13.483 -13.561 -13.615 
11.91919 -5.913 -8.546 -10.502 -11.742 -12.715 -13.108 -13.416 -13.597 -13.526 
12.12121 -5.826 -8.661 -10.458 -11.792 -12.613 -13.088 -13.394 -13.532 -13.465 
12.32323 -5.483 -8.519 -10.358 -11.743 -12.543 -13.103 -13.388 -13.471 -13.520 
12.52525 -5.077 -8.236 -10.434 -11.524 -12.461 -12.944 -13.267 -13.516 -13.402 
12.72727 -4.899 -8.096 -10.136 -11.555 -12.325 -12.856 -13.279 -13.302 -13.304 
12.92929 -4.952 -7.892 -9.961 -11.418 -12.489 -12.912 -13.171 -13.344 -13.448 
13.13131 -4.748 -8.034 -9.972 -11.314 -12.227 -12.650 -13.136 -13.298 -13.355 
13.33333 -4.562 -7.715 -9.808 -11.308 -12.124 -12.618 -13.109 -13.280 -13.204 
13.53535 -4.296 -7.556 -9.759 -11.186 -12.071 -12.620 -13.022 -13.233 -13.219 
13.73737 -4.292 -7.637 -9.702 -11.126 -12.058 -12.568 -12.968 -13.197 -13.214 
