# t[days] u g r i z y J H K
0.20202 -11.620 -13.167 -13.269 -11.658 -9.673 -10.302 -11.284 -6.969 -4.894 
0.40404 -14.080 -14.971 -14.724 -14.638 -14.798 -14.296 -14.291 -13.032 -9.045 
0.60606 -14.822 -15.728 -15.974 -15.782 -15.340 -14.940 -15.043 -14.911 -11.990 
0.80808 -15.004 -15.989 -16.281 -16.041 -15.590 -15.642 -15.785 -14.688 -14.710 
1.01010 -14.924 -15.983 -16.267 -16.221 -16.042 -15.872 -15.858 -15.002 -15.165 
1.21212 -14.155 -15.722 -16.042 -15.966 -15.847 -16.173 -16.222 -15.721 -15.202 
1.41414 -13.906 -15.576 -15.899 -16.099 -16.155 -16.217 -15.858 -15.954 -15.324 
1.61616 -13.891 -15.571 -15.976 -16.135 -16.233 -16.124 -16.300 -16.109 -15.933 
1.81818 -13.949 -15.591 -16.074 -16.279 -16.457 -16.522 -16.135 -16.140 -16.156 
2.02020 -13.575 -15.685 -16.087 -16.250 -16.577 -16.448 -16.474 -16.446 -16.013 
2.22222 -13.462 -15.488 -16.079 -16.320 -16.476 -16.445 -16.583 -16.333 -16.161 
2.42424 -13.548 -15.444 -15.903 -16.340 -16.626 -16.481 -16.550 -16.540 -16.570 
2.62626 -13.336 -15.224 -15.860 -16.191 -16.618 -16.601 -16.521 -16.476 -16.158 
2.82828 -13.084 -14.875 -15.625 -15.998 -16.429 -16.646 -16.608 -16.570 -16.142 
3.03030 -12.784 -14.728 -15.468 -15.763 -16.182 -16.436 -16.543 -16.441 -16.046 
3.23232 -12.395 -14.066 -15.009 -15.594 -16.015 -16.399 -16.240 -16.369 -16.330 
3.43434 -12.595 -14.197 -14.874 -15.610 -16.016 -16.245 -16.158 -16.145 -16.073 
3.63636 -12.478 -14.062 -14.854 -15.451 -15.965 -16.191 -16.150 -16.245 -15.933 
3.83838 -12.131 -13.691 -14.575 -15.266 -15.783 -15.987 -16.039 -15.954 -16.005 
4.04040 -12.205 -13.524 -14.445 -15.105 -15.590 -15.957 -15.952 -15.954 -15.908 
4.24242 -12.055 -13.503 -14.540 -15.174 -15.521 -15.814 -15.892 -15.984 -15.719 
4.44444 -11.917 -13.350 -14.267 -14.970 -15.436 -15.697 -15.674 -15.785 -15.848 
4.64646 -11.369 -13.129 -13.956 -14.902 -15.439 -15.543 -15.503 -15.657 -15.575 
4.84848 -11.558 -13.090 -13.912 -14.707 -15.261 -15.562 -15.563 -15.659 -15.659 
5.05051 -11.302 -12.682 -13.800 -14.590 -15.185 -15.415 -15.410 -15.464 -15.453 
5.25253 -11.313 -12.729 -13.879 -14.488 -15.116 -15.382 -15.439 -15.563 -15.465 
5.45455 -11.120 -12.697 -13.566 -14.388 -14.909 -15.223 -15.301 -15.312 -15.432 
5.65657 -10.934 -12.459 -13.652 -14.377 -14.879 -15.098 -15.142 -15.144 -15.375 
5.85859 -11.072 -12.677 -13.609 -14.289 -14.807 -15.169 -15.136 -15.177 -15.327 
6.06061 -10.733 -12.119 -13.301 -14.145 -14.714 -14.974 -14.977 -15.054 -15.279 
6.26263 -10.319 -12.121 -13.210 -14.037 -14.631 -14.957 -14.985 -14.951 -14.936 
6.46465 -10.398 -11.987 -13.189 -14.007 -14.624 -14.843 -14.861 -14.867 -15.153 
6.66667 -10.179 -12.013 -13.110 -13.807 -14.425 -14.846 -14.862 -14.882 -14.968 
6.86869 -9.937 -11.668 -12.790 -13.653 -14.318 -14.629 -14.780 -14.808 -14.810 
7.07071 -9.927 -11.559 -12.756 -13.757 -14.400 -14.625 -14.642 -14.601 -14.806 
7.27273 -10.116 -11.887 -12.645 -13.524 -14.203 -14.551 -14.598 -14.717 -14.661 
7.47475 -9.624 -11.718 -12.761 -13.526 -14.184 -14.346 -14.509 -14.636 -14.525 
7.67677 -9.367 -11.314 -12.643 -13.565 -14.159 -14.372 -14.547 -14.549 -14.441 
7.87879 -9.148 -11.536 -12.600 -13.439 -14.034 -14.334 -14.432 -14.385 -14.565 
8.08081 -9.086 -10.944 -12.261 -13.377 -13.880 -14.345 -14.395 -14.313 -14.405 
8.28283 -8.817 -10.974 -12.215 -13.245 -13.849 -14.223 -14.318 -14.266 -14.312 
8.48485 -8.769 -11.025 -12.181 -13.099 -13.782 -14.194 -14.410 -14.185 -14.353 
8.68687 -8.520 -10.877 -12.238 -13.172 -13.814 -14.100 -14.229 -14.295 -14.320 
8.88889 -8.104 -10.460 -11.981 -12.918 -13.604 -14.052 -14.145 -14.126 -14.179 
9.09091 -7.874 -10.377 -11.838 -12.799 -13.569 -13.971 -14.075 -14.104 -14.259 
9.29293 -8.228 -10.492 -11.803 -12.845 -13.603 -13.949 -14.062 -14.122 -14.132 
9.49495 -8.465 -10.733 -11.825 -12.778 -13.402 -13.864 -14.026 -14.115 -14.063 
9.69697 -8.456 -10.258 -11.621 -12.689 -13.452 -13.796 -14.025 -14.032 -13.929 
9.89899 -7.248 -9.983 -11.508 -12.701 -13.394 -13.898 -13.965 -13.941 -14.190 
10.10101 -7.771 -10.087 -11.472 -12.530 -13.344 -13.722 -13.878 -13.966 -13.916 
10.30303 -6.897 -9.823 -11.371 -12.573 -13.331 -13.661 -13.845 -13.906 -13.764 
10.50505 -7.561 -9.644 -11.288 -12.428 -13.163 -13.586 -13.759 -13.755 -13.861 
10.70707 -7.090 -9.278 -11.239 -12.294 -13.066 -13.448 -13.725 -13.823 -13.905 
10.90909 -6.897 -9.791 -11.180 -12.301 -13.106 -13.381 -13.676 -13.761 -13.682 
11.11111 -6.554 -9.490 -10.917 -12.138 -13.109 -13.507 -13.612 -13.676 -13.670 
11.31313 -6.114 -9.053 -10.917 -12.168 -12.945 -13.348 -13.740 -13.674 -13.745 
11.51515 -6.248 -8.977 -10.838 -12.104 -12.824 -13.221 -13.541 -13.711 -13.692 
11.71717 -5.950 -8.743 -10.687 -11.978 -12.937 -13.194 -13.509 -13.602 -13.638 
11.91919 -5.917 -8.652 -10.591 -11.803 -12.747 -13.183 -13.497 -13.647 -13.582 
12.12121 -5.919 -8.712 -10.547 -11.910 -12.672 -13.097 -13.458 -13.528 -13.511 
12.32323 -5.523 -8.548 -10.405 -11.756 -12.596 -13.163 -13.411 -13.592 -13.525 
12.52525 -5.064 -8.430 -10.395 -11.680 -12.515 -12.990 -13.302 -13.550 -13.449 
12.72727 -5.099 -8.154 -10.293 -11.574 -12.506 -12.967 -13.334 -13.355 -13.523 
12.92929 -4.649 -8.157 -10.062 -11.549 -12.382 -12.893 -13.233 -13.384 -13.403 
13.13131 -4.781 -8.020 -9.953 -11.404 -12.274 -12.719 -13.172 -13.370 -13.394 
13.33333 -4.572 -7.704 -9.931 -11.361 -12.230 -12.685 -13.178 -13.267 -13.249 
13.53535 -4.345 -7.566 -9.814 -11.226 -12.153 -12.634 -13.063 -13.343 -13.306 
13.73737 -4.152 -7.560 -9.799 -11.158 -12.083 -12.651 -13.012 -13.248 -13.227 
13.93939 -4.287 -7.432 -9.594 -11.144 -12.018 -12.508 -12.963 -13.243 -13.293 
14.14141 -3.891 -7.212 -9.529 -10.990 -11.972 -12.527 -12.946 -13.161 -13.141 
14.34343 -3.771 -7.110 -9.397 -10.885 -11.877 -12.373 -12.910 -13.122 -13.219 
14.54545 -3.740 -6.805 -9.276 -10.896 -11.854 -12.389 -12.876 -13.104 -13.146 
14.74747 -3.959 -7.037 -9.282 -10.868 -11.773 -12.348 -12.772 -13.074 -13.124 
14.94949 -3.996 -7.880 -9.207 -10.789 -11.733 -12.257 -12.750 -13.043 -12.993 
15.15152 -3.351 -6.755 -8.964 -10.625 -11.678 -12.190 -12.703 -12.985 -13.075 
15.35354 -3.411 -6.468 -9.019 -10.810 -11.592 -12.173 -12.681 -12.974 -13.027 
15.55556 -3.334 -6.222 -8.819 -10.527 -11.614 -12.041 -12.696 -13.022 -13.016 
15.75758 -3.217 -6.279 -8.654 -10.461 -11.475 -12.004 -12.612 -12.932 -13.015 
15.95960 -3.469 -6.756 -8.766 -10.322 -11.389 -12.041 -12.640 -12.976 -12.981 
16.16162 -2.890 -5.818 -8.520 -10.374 -11.362 -11.958 -12.532 -12.860 -12.940 
16.36364 -2.815 -5.825 -8.420 -10.242 -11.393 -11.959 -12.539 -12.903 -12.985 
16.56566 -2.659 -5.761 -8.429 -10.163 -11.277 -12.035 -12.482 -12.868 -12.939 
16.76768 -2.857 -5.511 -8.363 -10.143 -11.199 -11.777 -12.394 -12.768 -12.893 
16.96970 -2.502 -5.931 -8.568 -9.975 -11.081 -11.772 -12.442 -12.751 -12.846 
17.17172 -2.407 -5.779 -8.041 -10.009 -11.031 -11.753 -12.382 -12.761 -12.893 
17.37374 -2.243 -4.890 -8.003 -9.818 -11.081 -11.783 -12.400 -12.699 -12.872 
17.57576 -2.127 -5.381 -7.879 -9.796 -11.014 -11.613 -12.308 -12.676 -12.834 
17.77778 -2.263 -5.461 -7.933 -9.802 -10.955 -11.703 -12.304 -12.725 -12.816 
17.97980 -2.423 -4.842 -7.750 -9.665 -10.927 -11.617 -12.238 -12.638 -12.806 
18.18182 -1.786 -5.154 -7.780 -9.723 -10.826 -11.521 -12.217 -12.664 -12.804 
18.38384 -1.558 -4.764 -7.665 -9.576 -10.753 -11.499 -12.216 -12.584 -12.728 
18.58586 -1.554 -4.716 -7.403 -9.512 -10.752 -11.516 -12.191 -12.608 -12.874 
18.78788 -1.520 -4.420 -7.305 -9.464 -10.676 -11.334 -12.110 -12.587 -12.701 
18.98990 -1.246 -4.656 -7.261 -9.451 -10.676 -11.368 -12.061 -12.616 -12.722 
19.19192 -1.162 -3.956 -7.309 -9.317 -10.583 -11.298 -12.048 -12.553 -12.686 
19.39394 -0.990 -4.660 -7.181 -9.200 -10.525 -11.321 -12.052 -12.489 -12.684 
19.59596 -0.919 -4.471 -6.954 -9.159 -10.446 -11.253 -11.975 -12.462 -12.657 
19.79798 -0.876 -4.283 -6.958 -9.055 -10.310 -11.109 -11.976 -12.380 -12.585 
20.00000 -0.685 -4.177 -6.813 -8.763 -10.246 -11.079 -11.823 -12.282 -12.499 
