# t[days] u g r i z y J H K
0.20202 -10.797 -12.320 -10.455 -9.658 -8.218 -9.778 -7.194 -11.712 -3.539 
0.40404 -13.343 -14.583 -14.723 -14.547 -14.323 -12.411 -13.540 -12.296 -11.759 
0.60606 -14.682 -15.516 -15.964 -15.904 -15.236 -14.840 -14.370 -13.820 -14.014 
0.80808 -15.007 -16.012 -16.442 -16.329 -15.965 -15.601 -15.444 -14.776 -14.481 
1.01010 -14.798 -16.033 -16.546 -16.584 -16.259 -16.200 -15.692 -15.217 -14.966 
1.21212 -14.626 -15.996 -16.712 -16.619 -16.441 -16.282 -16.124 -15.854 -15.258 
1.41414 -14.359 -16.014 -16.683 -16.713 -16.676 -16.423 -16.218 -16.025 -15.656 
1.61616 -14.067 -15.773 -16.555 -16.661 -16.509 -16.465 -16.309 -15.818 -15.517 
1.81818 -13.432 -15.637 -16.374 -16.478 -16.316 -16.452 -16.282 -15.969 -15.892 
2.02020 -13.078 -15.381 -16.179 -16.348 -16.380 -16.347 -16.158 -16.102 -15.675 
2.22222 -12.629 -15.028 -15.947 -16.085 -16.274 -16.170 -16.141 -15.913 -15.868 
2.42424 -12.117 -14.761 -15.643 -15.924 -16.011 -16.022 -15.969 -15.925 -15.673 
2.62626 -11.967 -14.496 -15.328 -15.663 -15.755 -15.970 -15.900 -15.797 -15.526 
2.82828 -11.480 -14.061 -14.990 -15.376 -15.501 -15.630 -15.670 -15.737 -15.527 
3.03030 -11.133 -13.755 -14.759 -15.132 -15.404 -15.503 -15.534 -15.550 -15.466 
3.23232 -10.903 -13.426 -14.549 -14.902 -15.144 -15.373 -15.433 -15.480 -15.349 
3.43434 -10.728 -13.158 -14.382 -14.843 -15.054 -15.205 -15.384 -15.183 -15.320 
3.63636 -10.506 -12.886 -14.049 -14.524 -14.948 -15.003 -15.204 -15.207 -15.159 
3.83838 -10.253 -12.688 -13.828 -14.374 -14.721 -14.956 -15.121 -15.195 -15.147 
4.04040 -10.117 -12.545 -13.733 -14.315 -14.685 -14.856 -14.976 -15.131 -15.001 
4.24242 -10.056 -12.316 -13.648 -14.127 -14.559 -14.732 -14.819 -15.025 -14.878 
4.44444 -9.607 -12.142 -13.308 -14.113 -14.457 -14.563 -14.905 -14.853 -14.848 
4.64646 -9.368 -12.053 -13.224 -13.861 -14.187 -14.552 -14.629 -14.727 -14.932 
4.84848 -9.419 -11.873 -13.090 -13.855 -14.269 -14.351 -14.617 -14.779 -14.763 
5.05051 -9.197 -11.696 -13.004 -13.671 -14.088 -14.358 -14.626 -14.770 -14.735 
5.25253 -8.849 -11.532 -12.798 -13.561 -13.979 -14.287 -14.506 -14.694 -14.890 
5.45455 -8.710 -10.994 -12.482 -13.407 -13.941 -14.097 -14.404 -14.610 -14.411 
