# t[days] u g r i z y J H K
0.20202 -10.780 -10.887 -10.811 -11.991 -14.072 -12.207 -6.312 -7.824 -3.657 
0.40404 -13.222 -13.839 -14.922 -14.561 -14.123 -12.229 -12.211 -9.487 -11.454 
0.60606 -14.071 -14.674 -15.225 -15.394 -14.896 -14.954 -14.314 -13.735 -13.344 
0.80808 -14.248 -15.364 -15.578 -15.912 -16.047 -15.288 -14.653 -14.094 -13.878 
1.01010 -14.537 -15.533 -15.815 -15.794 -15.831 -15.811 -15.338 -15.080 -14.435 
1.21212 -14.176 -15.345 -15.952 -16.302 -15.882 -15.766 -15.542 -15.232 -14.768 
1.41414 -13.895 -15.303 -15.827 -16.073 -15.822 -15.997 -15.920 -15.542 -15.222 
1.61616 -13.788 -15.125 -15.784 -16.064 -16.109 -15.907 -15.940 -15.707 -15.190 
1.81818 -12.980 -14.875 -15.825 -16.111 -15.919 -15.914 -15.981 -15.888 -15.215 
2.02020 -12.897 -14.559 -15.664 -16.019 -15.798 -15.650 -15.843 -15.694 -15.432 
2.22222 -12.462 -14.625 -15.393 -15.783 -15.811 -15.815 -15.650 -15.781 -15.455 
2.42424 -11.888 -13.911 -15.051 -15.523 -15.795 -15.490 -15.523 -15.780 -15.530 
2.62626 -11.588 -13.662 -14.864 -15.394 -15.495 -15.429 -15.539 -15.594 -15.520 
2.82828 -11.244 -13.182 -14.648 -15.068 -15.033 -15.585 -15.511 -15.294 -15.233 
3.03030 -11.145 -12.799 -14.196 -14.821 -15.112 -15.115 -15.327 -15.544 -15.450 
3.23232 -10.959 -12.550 -13.679 -14.516 -14.707 -14.624 -15.167 -15.375 -15.177 
3.43434 -10.771 -12.076 -13.531 -14.236 -14.672 -14.672 -14.883 -15.184 -15.418 
3.63636 -10.723 -11.793 -13.122 -14.064 -14.525 -14.413 -14.717 -14.992 -14.973 
3.83838 -10.531 -11.705 -13.014 -13.763 -14.192 -14.176 -14.547 -14.864 -14.922 
