# t[days] u g r i z y J H K
0.20202 -12.605 -13.587 -13.016 -14.132 -14.491 -11.231 -7.481 -12.130 nan 
0.40404 -13.527 -14.383 -14.704 -14.476 -13.641 -12.951 -11.826 -11.396 -5.100 
0.60606 -13.725 -14.876 -14.937 -14.628 -14.772 -14.591 -13.066 -12.368 -14.621 
0.80808 -13.198 -14.387 -14.795 -14.686 -14.650 -14.294 -13.891 -13.754 -13.027 
1.01010 -13.011 -14.280 -15.005 -14.716 -14.221 -13.727 -13.749 -13.496 -13.941 
1.21212 -12.746 -13.956 -14.343 -13.837 -13.857 -14.217 -13.793 -13.844 -13.911 
1.41414 -13.413 -14.829 -14.982 -15.085 -15.395 -15.301 -15.513 -14.736 -14.445 
1.61616 -13.867 -15.243 -15.357 -15.779 -15.762 -15.857 -15.750 -15.712 -15.154 
1.81818 -14.210 -15.163 -15.490 -15.900 -16.216 -16.138 -16.114 -15.939 -15.598 
2.02020 -13.759 -15.028 -15.520 -15.991 -16.323 -16.388 -16.168 -16.096 -15.488 
2.22222 -13.576 -14.846 -15.448 -15.896 -16.305 -16.511 -16.199 -16.284 -16.201 
2.42424 -13.432 -14.558 -15.318 -15.741 -16.132 -16.512 -16.226 -15.967 -15.928 
2.62626 -13.420 -14.387 -15.203 -15.799 -16.211 -16.337 -16.199 -16.132 -16.099 
2.82828 -13.044 -14.081 -14.888 -15.599 -15.973 -16.216 -16.222 -16.235 -15.973 
3.03030 -12.992 -13.833 -14.714 -15.568 -15.867 -16.242 -16.059 -15.917 -16.047 
3.23232 -12.701 -13.778 -14.655 -15.284 -15.711 -15.955 -15.975 -15.754 -15.712 
3.43434 -12.475 -13.427 -14.431 -15.040 -15.740 -15.943 -15.839 -15.650 -15.701 
3.63636 -12.465 -13.500 -14.332 -15.095 -15.566 -15.820 -15.673 -15.582 -15.437 
3.83838 -12.678 -13.550 -14.262 -14.940 -15.393 -15.652 -15.635 -15.459 -15.661 
4.04040 -12.479 -13.433 -14.177 -14.852 -15.284 -15.587 -15.410 -15.291 -15.257 
4.24242 -12.101 -13.345 -14.073 -14.745 -15.240 -15.456 -15.346 -15.108 -15.121 
4.44444 -12.278 -13.272 -14.048 -14.761 -15.189 -15.336 -15.320 -15.144 -15.078 
4.64646 -11.945 -13.034 -13.884 -14.571 -15.005 -15.420 -15.107 -15.040 -15.018 
4.84848 -11.562 -12.781 -13.753 -14.487 -14.963 -15.286 -15.110 -14.955 -14.847 
5.05051 -11.265 -12.700 -13.630 -14.430 -14.884 -15.161 -15.024 -14.867 -14.567 
5.25253 -11.292 -12.552 -13.560 -14.214 -14.749 -15.014 -14.995 -14.733 -14.791 
5.45455 -11.057 -12.599 -13.351 -14.089 -14.701 -14.881 -14.821 -14.751 -14.563 
5.65657 -10.712 -12.251 -13.321 -14.062 -14.622 -14.855 -14.776 -14.603 -14.742 
5.85859 -10.696 -12.176 -13.406 -14.022 -14.604 -14.850 -14.696 -14.670 -14.366 
6.06061 -10.975 -12.253 -13.259 -13.996 -14.532 -14.695 -14.670 -14.650 -14.412 
6.26263 -10.030 -12.165 -13.144 -13.828 -14.325 -14.699 -14.618 -14.424 -14.321 
6.46465 -10.353 -11.896 -12.956 -13.839 -14.274 -14.599 -14.567 -14.436 -14.176 
6.66667 -10.116 -11.872 -12.941 -13.695 -14.252 -14.419 -14.530 -14.449 -14.052 
6.86869 -9.473 -11.394 -12.806 -13.577 -14.103 -14.462 -14.526 -14.273 -14.217 
7.07071 -9.561 -11.373 -12.692 -13.426 -14.064 -14.433 -14.333 -14.179 -14.021 
7.27273 -9.298 -11.273 -12.487 -13.482 -14.008 -14.240 -14.290 -14.133 -13.923 
