# t[days] u g r i z y J H K
0.20202 -10.854 -10.652 -12.838 -9.278 -11.019 -10.180 -5.824 -6.821 -3.740 
0.40404 -14.165 -14.697 -15.178 -14.770 -14.065 -13.460 -12.192 -12.149 -12.050 
0.60606 -15.090 -15.825 -15.874 -15.944 -16.169 -15.426 -14.627 -13.856 -12.699 
0.80808 -15.108 -16.245 -16.755 -16.587 -16.123 -16.147 -15.792 -15.209 -15.130 
1.01010 -15.318 -16.582 -16.831 -16.916 -16.819 -16.265 -16.143 -15.943 -15.853 
1.21212 -15.218 -16.605 -17.125 -16.960 -16.698 -16.919 -16.333 -16.142 -15.648 
1.41414 -15.034 -16.394 -17.070 -16.986 -17.006 -16.932 -16.499 -16.486 -15.641 
1.61616 -14.600 -16.307 -17.069 -17.108 -17.009 -16.943 -16.788 -16.573 -15.827 
1.81818 -14.403 -16.255 -17.048 -17.048 -16.806 -17.010 -16.934 -16.538 -16.292 
2.02020 -13.821 -16.124 -16.852 -16.924 -17.012 -17.087 -16.932 -16.616 -16.441 
2.22222 -13.615 -15.870 -16.761 -16.953 -17.011 -16.890 -16.791 -16.734 -16.413 
2.42424 -13.260 -15.629 -16.576 -16.694 -16.850 -16.807 -16.758 -16.631 -16.345 
2.62626 -12.797 -15.304 -16.231 -16.466 -16.690 -16.799 -16.893 -16.598 -16.521 
2.82828 -12.457 -15.022 -15.992 -16.284 -16.419 -16.585 -16.575 -16.540 -16.258 
3.03030 -12.074 -14.747 -15.793 -16.112 -16.361 -16.435 -16.550 -16.533 -16.391 
3.23232 -11.930 -14.520 -15.526 -15.829 -16.249 -16.221 -16.415 -16.295 -16.196 
3.43434 -11.457 -14.330 -15.317 -15.714 -16.072 -16.144 -16.243 -16.316 -16.099 
3.63636 -11.381 -13.962 -15.040 -15.453 -15.817 -16.022 -16.097 -16.096 -15.935 
3.83838 -11.244 -13.842 -14.872 -15.467 -15.766 -15.958 -15.924 -16.096 -15.899 
4.04040 -11.043 -13.617 -14.764 -15.174 -15.594 -15.839 -15.937 -15.899 -15.854 
4.24242 -10.789 -13.393 -14.501 -15.104 -15.527 -15.753 -15.776 -15.865 -15.697 
4.44444 -10.754 -13.079 -14.267 -14.852 -15.269 -15.615 -15.622 -15.806 -15.638 
4.64646 -10.516 -13.058 -14.243 -14.866 -15.299 -15.499 -15.590 -15.668 -15.783 
4.84848 -10.403 -12.745 -13.987 -14.648 -15.202 -15.471 -15.535 -15.675 -15.579 
5.05051 -10.255 -12.772 -13.813 -14.670 -15.029 -15.317 -15.508 -15.570 -15.472 
5.25253 -9.971 -12.290 -13.745 -14.520 -15.009 -15.246 -15.402 -15.426 -15.605 
5.45455 -9.874 -12.420 -13.741 -14.315 -14.812 -15.199 -15.285 -15.489 -15.501 
5.65657 -9.803 -12.294 -13.558 -14.219 -14.812 -15.110 -15.210 -15.285 -15.431 
5.85859 -9.687 -12.345 -13.464 -14.327 -14.779 -15.025 -15.179 -15.377 -15.360 
6.06061 -9.574 -11.753 -13.297 -14.099 -14.709 -14.975 -15.060 -15.296 -15.299 
6.26263 -9.333 -11.823 -13.149 -14.002 -14.452 -14.951 -15.021 -15.144 -15.438 
6.46465 -9.129 -11.685 -13.004 -13.767 -14.466 -14.795 -14.950 -15.116 -15.382 
6.66667 -9.257 -11.521 -12.901 -13.792 -14.335 -14.677 -14.912 -15.093 -15.092 
6.86869 -9.197 -11.536 -12.806 -13.709 -14.220 -14.598 -14.786 -15.017 -15.049 
7.07071 -8.916 -11.246 -12.848 -13.659 -14.238 -14.528 -14.768 -14.964 -15.117 
7.27273 -8.793 -11.219 -12.644 -13.566 -14.146 -14.484 -14.760 -14.959 -14.896 
7.47475 -8.550 -11.008 -12.539 -13.488 -14.151 -14.400 -14.651 -14.801 -14.958 
7.67677 -8.669 -11.069 -12.438 -13.318 -13.939 -14.371 -14.496 -14.814 -14.903 
7.87879 -8.444 -10.992 -12.300 -13.236 -13.907 -14.216 -14.579 -14.795 -14.913 
8.08081 -8.409 -10.759 -12.300 -13.208 -13.891 -14.247 -14.449 -14.737 -14.764 
8.28283 -8.116 -10.724 -12.047 -13.097 -13.834 -14.238 -14.413 -14.621 -14.807 
8.48485 -8.067 -10.546 -12.019 -13.129 -13.671 -14.105 -14.327 -14.603 -14.713 
8.68687 -7.906 -10.400 -12.079 -13.064 -13.667 -14.113 -14.300 -14.556 -14.728 
8.88889 -7.938 -10.292 -11.815 -12.978 -13.570 -13.917 -14.255 -14.610 -14.561 
9.09091 -7.459 -10.153 -11.574 -12.755 -13.491 -13.971 -14.182 -14.393 -14.631 
9.29293 -7.670 -9.960 -11.555 -12.668 -13.377 -13.842 -14.099 -14.363 -14.548 
9.49495 -7.259 -9.844 -11.453 -12.643 -13.378 -13.806 -14.088 -14.297 -14.499 
9.69697 -7.162 -9.585 -11.415 -12.475 -13.274 -13.707 -14.020 -14.150 -14.367 
9.89899 -7.457 -9.819 -11.520 -12.558 -13.224 -13.622 -13.921 -14.262 -14.377 
10.10101 -6.811 -9.553 -11.345 -12.455 -13.183 -13.610 -13.869 -14.143 -14.329 
10.30303 -6.622 -9.227 -11.258 -12.403 -13.238 -13.552 -13.730 -14.054 -14.265 
10.50505 -6.602 -9.389 -11.030 -12.252 -13.074 -13.508 -13.752 -14.045 -14.357 
10.70707 -6.412 -9.042 -10.928 -12.168 -12.938 -13.351 -13.782 -13.938 -14.187 
10.90909 -6.241 -8.988 -10.890 -11.985 -12.896 -13.373 -13.692 -13.892 -14.223 
11.11111 -6.075 -9.327 -10.881 -11.916 -12.893 -13.276 -13.656 -13.909 -14.110 
11.31313 -5.703 -9.027 -10.710 -11.925 -12.761 -13.263 -13.629 -13.799 -14.059 
11.51515 -5.736 -8.624 -10.583 -11.890 -12.659 -13.193 -13.564 -13.837 -13.956 
11.71717 -5.643 -8.689 -10.435 -11.838 -12.643 -13.142 -13.459 -13.698 -13.974 
11.91919 -5.315 -8.471 -10.454 -11.757 -12.589 -13.001 -13.462 -13.779 -13.996 
12.12121 -5.218 -8.488 -10.325 -11.640 -12.566 -13.088 -13.388 -13.652 -13.951 
12.32323 -5.106 -8.125 -10.091 -11.601 -12.486 -12.960 -13.370 -13.716 -13.837 
12.52525 -5.003 -8.111 -10.104 -11.492 -12.348 -12.883 -13.285 -13.534 -13.775 
12.72727 -4.764 -7.839 -9.993 -11.365 -12.370 -12.834 -13.208 -13.549 -13.772 
12.92929 -4.790 -7.795 -9.858 -11.314 -12.267 -12.803 -13.245 -13.488 -13.847 
13.13131 -5.077 -7.820 -9.777 -11.396 -12.236 -12.696 -13.166 -13.412 -13.755 
13.33333 -4.812 -7.467 -9.689 -11.136 -12.213 -12.594 -13.110 -13.432 -13.675 
13.53535 -4.403 -7.606 -9.702 -11.212 -12.029 -12.611 -13.039 -13.459 -13.732 
13.73737 -4.332 -7.119 -9.501 -11.057 -11.966 -12.572 -13.062 -13.374 -13.573 
13.93939 -4.614 -7.194 -9.422 -10.991 -12.082 -12.548 -12.930 -13.281 -13.518 
14.14141 -4.055 -7.067 -9.282 -10.899 -11.832 -12.347 -12.864 -13.268 -13.472 
14.34343 -3.788 -7.285 -9.273 -10.882 -11.875 -12.316 -12.836 -13.168 -13.438 
14.54545 -3.754 -6.584 -9.151 -10.760 -11.898 -12.281 -12.890 -13.162 -13.477 
14.74747 -3.675 -7.132 -9.170 -10.630 -11.810 -12.320 -12.791 -13.099 -13.378 
14.94949 -3.577 -6.451 -8.903 -10.638 -11.684 -12.237 -12.684 -13.112 -13.366 
15.15152 -3.420 -6.596 -8.905 -10.627 -11.626 -12.197 -12.718 -13.069 -13.336 
15.35354 -3.310 -6.371 -8.772 -10.476 -11.563 -12.138 -12.727 -13.028 -13.260 
15.55556 -3.900 -6.312 -8.617 -10.412 -11.430 -12.028 -12.605 -13.063 -13.261 
15.75758 -3.117 -5.834 -8.687 -10.368 -11.430 -12.009 -12.614 -12.997 -13.153 
15.95960 -3.016 -5.766 -8.452 -10.223 -11.308 -11.967 -12.510 -12.924 -13.136 
16.16162 -2.955 -5.773 -8.286 -10.227 -11.386 -11.927 -12.542 -12.946 -13.164 
16.36364 -2.859 -5.833 -8.208 -10.106 -11.217 -11.828 -12.505 -12.904 -13.158 
16.56566 -2.732 -6.116 -8.393 -10.097 -11.191 -11.896 -12.462 -12.873 -13.104 
16.76768 -2.602 -5.272 -8.176 -10.004 -11.136 -11.753 -12.464 -12.810 -13.006 
16.96970 -2.530 -5.583 -8.213 -10.009 -10.996 -11.691 -12.386 -12.806 -13.099 
17.17172 -3.152 -5.433 -8.099 -9.960 -11.093 -11.687 -12.365 -12.833 -12.980 
17.37374 -2.263 -4.813 -7.951 -9.842 -11.006 -11.626 -12.313 -12.738 -12.974 
17.57576 -2.145 -4.960 -7.711 -9.792 -10.955 -11.585 -12.328 -12.737 -12.975 
17.77778 -2.022 -5.000 -7.872 -9.735 -10.850 -11.616 -12.230 -12.673 -12.967 
17.97980 -1.985 -4.696 -7.704 -9.683 -10.901 -11.563 -12.242 -12.659 -12.901 
18.18182 -1.767 -5.373 -7.769 -9.504 -10.779 -11.510 -12.183 -12.661 -12.895 
18.38384 -1.599 -5.517 -7.266 -9.557 -10.718 -11.414 -12.143 -12.677 -12.848 
18.58586 -1.674 -4.262 -7.563 -9.484 -10.718 -11.385 -12.133 -12.610 -12.875 
18.78788 -1.413 -4.808 -7.476 -9.414 -10.659 -11.369 -12.080 -12.613 -12.879 
18.98990 -1.270 -4.290 -7.168 -9.313 -10.644 -11.342 -12.059 -12.561 -12.844 
19.19192 -1.174 -4.230 -7.245 -9.287 -10.604 -11.337 -12.062 -12.570 -12.769 
19.39394 -1.051 -4.327 -6.950 -9.083 -10.523 -11.265 -11.991 -12.495 -12.809 
19.59596 -0.874 -4.248 -6.970 -9.079 -10.440 -11.178 -11.966 -12.407 -12.650 
19.79798 -0.824 -4.008 -6.737 -8.903 -10.364 -11.161 -11.847 -12.376 -12.658 
20.00000 -0.754 -3.608 -6.462 -8.786 -10.176 -10.955 -11.785 -12.363 -12.566 
