# t[days] u g r i z y J H K
0.20202 -10.961 -11.450 -10.236 -11.712 -12.674 -13.408 -7.411 -5.916 -4.638 
0.40404 -13.802 -15.245 -15.298 -13.761 -14.636 -14.292 -14.365 -11.623 -12.521 
0.60606 -15.302 -16.197 -16.469 -16.276 -15.867 -15.785 -14.371 -14.432 -14.754 
0.80808 -15.698 -16.623 -16.908 -16.853 -16.497 -16.211 -16.056 -15.552 -14.726 
1.01010 -15.683 -16.822 -17.236 -17.153 -16.857 -16.873 -16.567 -16.116 -15.597 
1.21212 -15.661 -16.920 -17.330 -17.277 -17.132 -16.956 -16.693 -16.373 -16.112 
1.41414 -15.402 -16.861 -17.365 -17.338 -17.176 -17.138 -16.824 -16.594 -16.151 
1.61616 -14.947 -16.699 -17.305 -17.356 -17.152 -17.161 -17.179 -16.674 -16.519 
1.81818 -14.641 -16.611 -17.228 -17.299 -17.402 -17.344 -17.191 -16.860 -16.632 
2.02020 -14.216 -16.307 -17.054 -17.247 -17.337 -17.243 -17.250 -16.922 -16.619 
2.22222 -13.651 -16.088 -16.851 -17.031 -17.083 -17.216 -17.132 -16.841 -16.627 
2.42424 -13.213 -15.782 -16.691 -16.907 -17.038 -17.088 -17.078 -16.904 -16.780 
2.62626 -12.950 -15.557 -16.484 -16.761 -16.864 -17.041 -17.049 -16.941 -16.566 
2.82828 -12.639 -15.289 -16.201 -16.551 -16.757 -16.902 -16.845 -16.729 -16.598 
3.03030 -12.210 -14.982 -15.939 -16.206 -16.602 -16.718 -16.714 -16.716 -16.488 
3.23232 -11.899 -14.663 -15.724 -16.143 -16.422 -16.552 -16.713 -16.663 -16.383 
3.43434 -11.691 -14.379 -15.438 -15.954 -16.186 -16.486 -16.478 -16.400 -16.323 
3.63636 -11.444 -14.060 -15.228 -15.776 -16.063 -16.329 -16.403 -16.394 -16.187 
3.83838 -11.432 -14.018 -15.052 -15.567 -15.959 -16.184 -16.251 -16.178 -16.059 
4.04040 -10.907 -13.819 -14.915 -15.391 -15.866 -16.146 -16.141 -16.223 -15.997 
4.24242 -11.039 -13.586 -14.764 -15.316 -15.669 -15.946 -16.066 -16.080 -15.879 
4.44444 -10.737 -13.294 -14.554 -15.104 -15.600 -15.875 -15.918 -16.080 -16.001 
4.64646 -10.470 -13.160 -14.356 -15.124 -15.578 -15.744 -15.894 -15.903 -15.947 
4.84848 -10.384 -13.005 -14.243 -14.882 -15.428 -15.758 -15.848 -15.931 -15.633 
5.05051 -10.195 -12.849 -14.133 -14.848 -15.357 -15.679 -15.705 -15.819 -15.751 
5.25253 -9.910 -12.549 -13.963 -14.735 -15.267 -15.471 -15.721 -15.709 -15.740 
5.45455 -9.889 -12.654 -14.012 -14.718 -15.146 -15.542 -15.593 -15.682 -15.603 
5.65657 -9.707 -12.392 -13.712 -14.567 -15.107 -15.393 -15.524 -15.607 -15.635 
5.85859 -9.637 -12.334 -13.697 -14.411 -15.005 -15.307 -15.514 -15.608 -15.618 
6.06061 -9.404 -11.932 -13.517 -14.361 -14.924 -15.118 -15.338 -15.540 -15.452 
6.26263 -9.254 -12.039 -13.432 -14.258 -14.811 -15.150 -15.240 -15.392 -15.525 
6.46465 -9.387 -11.904 -13.261 -14.247 -14.675 -14.996 -15.221 -15.404 -15.411 
6.66667 -9.245 -11.680 -13.262 -14.089 -14.573 -14.905 -15.150 -15.291 -15.329 
6.86869 -8.931 -11.429 -13.048 -13.881 -14.509 -14.847 -15.132 -15.246 -15.290 
7.07071 -8.902 -11.418 -12.928 -13.861 -14.562 -14.756 -14.979 -15.165 -15.324 
7.27273 -8.565 -11.364 -12.815 -13.752 -14.289 -14.667 -14.960 -15.130 -15.356 
7.47475 -8.543 -11.269 -12.703 -13.619 -14.283 -14.633 -14.906 -15.052 -15.162 
7.67677 -8.363 -11.189 -12.540 -13.573 -14.167 -14.601 -14.836 -14.970 -15.169 
