# t[days] u g r i z y J H K
0.20202 -12.450 -13.329 -12.811 -13.376 -14.508 -11.042 -3.931 -12.050 nan 
0.40404 -13.300 -14.144 -14.502 -14.536 -13.894 -12.811 -13.263 -12.815 -8.608 
0.60606 -13.345 -14.718 -14.709 -14.406 -14.538 -14.627 -13.291 -12.458 -14.207 
0.80808 -13.293 -14.218 -14.560 -14.528 -14.391 -14.050 -14.183 -13.153 -13.102 
1.01010 -12.972 -14.141 -14.900 -14.661 -14.233 -13.540 -13.473 -13.725 -13.885 
1.21212 -12.612 -14.085 -14.155 -14.037 -13.801 -13.791 -13.786 -12.547 -13.038 
1.41414 -13.041 -14.649 -14.700 -14.946 -15.253 -15.326 -15.279 -14.645 -14.920 
1.61616 -13.589 -15.036 -15.301 -15.657 -15.504 -15.717 -15.799 -15.501 -15.026 
1.81818 -14.063 -15.146 -15.402 -15.775 -16.055 -15.991 -15.992 -15.887 -15.625 
2.02020 -13.654 -14.949 -15.330 -15.794 -16.168 -16.305 -16.029 -16.111 -15.535 
2.22222 -13.451 -14.653 -15.332 -15.738 -16.232 -16.357 -16.159 -16.170 -16.107 
2.42424 -13.203 -14.365 -15.167 -15.586 -15.989 -16.402 -16.118 -15.791 -16.034 
2.62626 -13.159 -14.199 -15.085 -15.648 -16.096 -16.252 -16.112 -16.000 -15.951 
2.82828 -12.961 -13.867 -14.753 -15.496 -15.897 -16.098 -16.144 -16.156 -15.916 
3.03030 -12.627 -13.638 -14.551 -15.462 -15.781 -16.155 -15.942 -15.830 -15.967 
3.23232 -12.257 -13.511 -14.441 -15.070 -15.633 -15.872 -15.916 -15.671 -15.589 
3.43434 -12.379 -13.254 -14.344 -15.018 -15.715 -15.879 -15.780 -15.704 -15.716 
3.63636 -12.073 -13.307 -14.203 -14.975 -15.502 -15.743 -15.606 -15.385 -15.446 
3.83838 -12.625 -13.302 -14.117 -14.906 -15.406 -15.608 -15.585 -15.468 -15.575 
4.04040 -12.326 -13.167 -13.985 -14.684 -15.181 -15.536 -15.343 -15.257 -15.237 
4.24242 -11.728 -13.122 -13.916 -14.636 -15.178 -15.408 -15.268 -15.003 -15.061 
4.44444 -12.078 -13.171 -13.936 -14.661 -15.109 -15.366 -15.248 -15.142 -15.033 
4.64646 -11.490 -12.878 -13.781 -14.495 -15.005 -15.357 -15.038 -14.912 -15.070 
4.84848 -11.352 -12.581 -13.615 -14.480 -14.916 -15.219 -15.112 -14.917 -14.717 
5.05051 -10.913 -12.499 -13.503 -14.328 -14.879 -15.109 -14.970 -14.750 -14.519 
5.25253 -11.022 -12.359 -13.447 -14.130 -14.659 -14.972 -14.883 -14.666 -14.702 
5.45455 -10.888 -12.362 -13.239 -14.055 -14.659 -14.868 -14.815 -14.715 -14.587 
5.65657 -10.476 -12.075 -13.207 -13.925 -14.551 -14.786 -14.708 -14.554 -14.454 
5.85859 -10.537 -12.046 -13.306 -14.033 -14.590 -14.776 -14.698 -14.639 -14.394 
6.06061 -10.852 -12.131 -13.178 -13.895 -14.417 -14.680 -14.627 -14.576 -14.421 
6.26263 -9.997 -11.965 -12.972 -13.814 -14.349 -14.602 -14.595 -14.463 -14.261 
6.46465 -10.174 -11.790 -12.929 -13.759 -14.276 -14.601 -14.468 -14.327 -14.076 
6.66667 -9.818 -11.708 -12.868 -13.699 -14.235 -14.446 -14.561 -14.362 -14.150 
6.86869 -9.386 -11.363 -12.684 -13.495 -14.057 -14.337 -14.418 -14.213 -14.114 
7.07071 -9.108 -11.269 -12.621 -13.390 -14.060 -14.342 -14.351 -14.177 -14.017 
