# t[days] u g r i z y J H K
0.20202 -11.028 -11.510 -12.317 -11.230 -12.772 -12.907 -11.788 -5.052 -5.010 
0.40404 -12.834 -14.224 -14.395 -14.236 -14.209 -13.175 -13.179 -12.399 -10.209 
0.60606 -14.111 -14.787 -15.097 -15.105 -15.044 -15.076 -14.379 -14.094 -13.889 
0.80808 -13.884 -14.951 -15.349 -15.152 -15.041 -14.939 -14.791 -14.323 -13.974 
1.01010 -13.642 -14.902 -15.449 -15.722 -15.342 -15.217 -15.014 -14.774 -14.665 
1.21212 -13.273 -14.947 -15.474 -15.487 -15.528 -15.431 -15.235 -15.347 -15.036 
1.41414 -12.869 -14.589 -15.360 -15.590 -15.564 -15.613 -15.519 -15.428 -14.799 
1.61616 -12.136 -14.267 -15.150 -15.295 -15.511 -15.416 -15.353 -15.315 -14.908 
1.81818 -11.780 -14.022 -14.846 -15.103 -15.400 -15.427 -15.364 -15.272 -15.184 
2.02020 -11.499 -13.500 -14.414 -15.032 -15.124 -15.253 -15.216 -15.260 -15.268 
2.22222 -11.159 -13.136 -14.377 -14.703 -15.122 -15.243 -15.198 -15.237 -14.976 
2.42424 -11.124 -12.857 -13.869 -14.523 -14.967 -15.132 -15.098 -15.129 -15.028 
2.62626 -10.766 -12.510 -13.556 -14.228 -14.818 -14.863 -14.904 -14.889 -14.928 
2.82828 -10.554 -12.253 -13.353 -14.022 -14.623 -14.889 -14.912 -14.955 -14.863 
3.03030 -10.360 -11.985 -13.092 -13.847 -14.533 -14.745 -14.782 -14.839 -14.759 
3.23232 -10.204 -11.492 -12.783 -13.876 -14.368 -14.664 -14.677 -14.632 -14.747 
3.43434 -9.835 -11.454 -12.567 -13.667 -14.271 -14.516 -14.543 -14.702 -14.855 
3.63636 -9.746 -11.236 -12.475 -13.504 -14.212 -14.410 -14.560 -14.540 -14.524 
3.83838 -9.501 -10.777 -12.061 -13.277 -14.014 -14.361 -14.390 -14.540 -14.565 
4.04040 -9.279 -10.788 -12.002 -13.220 -13.872 -14.212 -14.312 -14.398 -14.465 
4.24242 -9.099 -10.487 -11.920 -13.166 -13.856 -14.139 -14.212 -14.396 -14.360 
4.44444 -8.863 -10.508 -11.920 -13.034 -13.754 -13.904 -14.144 -14.180 -14.357 
4.64646 -8.753 -10.318 -11.879 -12.900 -13.670 -13.991 -14.116 -14.092 -14.341 
4.84848 -8.479 -10.211 -11.658 -12.930 -13.628 -13.910 -14.023 -14.034 -14.239 
5.05051 -8.348 -9.903 -11.515 -12.624 -13.506 -13.794 -13.842 -14.084 -14.075 
5.25253 -8.119 -9.765 -11.241 -12.673 -13.375 -13.737 -13.761 -13.844 -14.061 
5.45455 -7.993 -9.844 -11.220 -12.473 -13.308 -13.556 -13.691 -13.879 -13.916 
5.65657 -7.847 -9.525 -11.121 -12.462 -13.214 -13.642 -13.640 -13.774 -13.873 
5.85859 -7.761 -9.551 -11.186 -12.427 -13.223 -13.469 -13.551 -13.854 -13.737 
6.06061 -7.505 -9.224 -11.066 -12.242 -13.056 -13.435 -13.511 -13.639 -13.642 
6.26263 -7.287 -9.319 -10.894 -12.204 -12.938 -13.335 -13.459 -13.435 -13.708 
6.46465 -7.094 -9.348 -10.813 -12.180 -12.994 -13.232 -13.415 -13.444 -13.526 
6.66667 -6.847 -9.008 -10.709 -12.042 -12.747 -13.098 -13.244 -13.362 -13.460 
6.86869 -6.701 -8.760 -10.559 -11.979 -12.714 -13.062 -13.238 -13.389 -13.368 
7.07071 -6.654 -8.755 -10.650 -11.881 -12.664 -13.035 -13.139 -13.311 -13.397 
7.27273 -6.301 -8.886 -10.657 -11.872 -12.589 -12.926 -13.112 -13.155 -13.296 
7.47475 -6.243 -8.560 -10.374 -11.680 -12.519 -12.855 -13.003 -13.133 -13.195 
7.67677 -5.861 -8.496 -10.351 -11.603 -12.514 -12.752 -12.963 -12.964 -13.078 
7.87879 -5.962 -8.411 -10.249 -11.577 -12.357 -12.698 -12.859 -13.053 -13.117 
8.08081 -5.518 -8.064 -10.088 -11.455 -12.251 -12.631 -12.803 -13.027 -12.960 
8.28283 -5.318 -7.946 -10.001 -11.385 -12.227 -12.577 -12.823 -12.895 -13.045 
8.48485 -5.156 -7.788 -10.008 -11.320 -12.140 -12.572 -12.710 -12.899 -12.851 
8.68687 -5.039 -7.765 -9.841 -11.359 -12.035 -12.406 -12.737 -12.853 -12.941 
8.88889 -4.906 -7.627 -9.787 -11.244 -11.993 -12.340 -12.640 -12.748 -12.832 
9.09091 -5.123 -7.477 -9.610 -11.083 -11.907 -12.324 -12.532 -12.682 -12.758 
9.29293 -4.638 -7.495 -9.594 -11.096 -11.836 -12.277 -12.512 -12.619 -12.706 
9.49495 -4.565 -7.283 -9.453 -10.913 -11.781 -12.172 -12.518 -12.621 -12.657 
9.69697 -4.257 -7.210 -9.277 -10.889 -11.797 -12.141 -12.421 -12.629 -12.610 
9.89899 -4.073 -7.127 -9.201 -10.745 -11.701 -12.048 -12.398 -12.503 -12.629 
10.10101 -3.835 -6.703 -9.080 -10.706 -11.619 -12.039 -12.320 -12.452 -12.485 
10.30303 -3.976 -6.782 -9.029 -10.664 -11.597 -12.012 -12.321 -12.450 -12.517 
10.50505 -3.498 -6.530 -8.947 -10.556 -11.518 -11.944 -12.303 -12.459 -12.471 
10.70707 -3.409 -6.509 -8.922 -10.465 -11.410 -11.920 -12.233 -12.386 -12.407 
10.90909 -3.122 -6.397 -8.793 -10.437 -11.410 -11.838 -12.237 -12.378 -12.479 
11.11111 -2.895 -6.304 -8.631 -10.353 -11.328 -11.797 -12.144 -12.343 -12.384 
11.31313 -3.410 -6.253 -8.575 -10.322 -11.224 -11.767 -12.093 -12.381 -12.425 
11.51515 -3.004 -6.067 -8.470 -10.277 -11.199 -11.711 -12.103 -12.300 -12.352 
11.71717 -2.517 -6.157 -8.431 -10.208 -11.205 -11.643 -12.155 -12.258 -12.404 
11.91919 -2.375 -5.841 -8.525 -10.048 -11.131 -11.637 -12.051 -12.313 -12.417 
12.12121 -2.640 -5.865 -8.223 -10.002 -11.106 -11.591 -11.982 -12.282 -12.352 
12.32323 -2.185 -5.503 -8.183 -10.030 -10.995 -11.564 -11.985 -12.186 -12.353 
12.52525 -2.080 -5.554 -8.120 -9.957 -10.937 -11.521 -11.956 -12.260 -12.357 
12.72727 -2.027 -5.141 -8.122 -9.936 -10.926 -11.494 -11.943 -12.261 -12.302 
12.92929 -2.550 -5.198 -7.934 -9.779 -10.886 -11.436 -11.869 -12.183 -12.360 
13.13131 -1.742 -5.232 -7.864 -9.811 -10.822 -11.348 -11.892 -12.173 -12.307 
13.33333 -1.659 -5.140 -7.644 -9.724 -10.837 -11.393 -11.871 -12.144 -12.263 
13.53535 -1.564 -4.794 -7.586 -9.591 -10.774 -11.305 -11.770 -12.113 -12.183 
13.73737 -1.431 -4.835 -7.604 -9.559 -10.641 -11.186 -11.765 -12.141 -12.195 
13.93939 -1.351 -4.541 -7.535 -9.555 -10.689 -11.151 -11.750 -12.051 -12.195 
14.14141 -1.190 -4.621 -7.554 -9.439 -10.678 -11.181 -11.733 -12.072 -12.254 
14.34343 -1.041 -4.350 -7.441 -9.385 -10.592 -11.176 -11.695 -12.076 -12.229 
