# t[days] u g r i z y J H K
0.20202 -11.227 -10.417 -11.487 -13.600 -8.935 -8.275 -6.177 -4.163 -3.565 
0.40404 -14.014 -14.713 -14.828 -15.108 -14.262 -14.395 -12.803 -13.593 -12.669 
0.60606 -14.699 -15.515 -15.837 -15.809 -15.505 -15.227 -14.543 -14.310 -13.391 
0.80808 -14.822 -15.872 -16.368 -16.209 -16.053 -15.754 -15.552 -14.914 -14.348 
1.01010 -14.766 -15.961 -16.532 -16.383 -16.090 -16.075 -15.822 -15.390 -14.633 
1.21212 -14.499 -15.885 -16.565 -16.546 -16.417 -16.087 -15.831 -15.651 -14.860 
1.41414 -14.177 -15.774 -16.479 -16.531 -16.399 -16.187 -15.937 -15.747 -15.399 
1.61616 -13.605 -15.631 -16.388 -16.451 -16.393 -16.388 -16.096 -15.882 -15.492 
1.81818 -13.296 -15.421 -16.220 -16.277 -16.304 -16.243 -16.129 -15.710 -15.567 
2.02020 -12.758 -15.152 -15.946 -16.050 -16.193 -16.192 -16.029 -15.750 -15.606 
2.22222 -12.510 -14.817 -15.720 -15.933 -15.911 -15.897 -15.772 -15.685 -15.398 
2.42424 -12.099 -14.518 -15.388 -15.594 -15.717 -15.763 -15.688 -15.576 -15.295 
2.62626 -11.558 -14.131 -14.981 -15.356 -15.461 -15.496 -15.577 -15.640 -15.369 
2.82828 -11.268 -13.804 -14.803 -15.180 -15.316 -15.396 -15.379 -15.351 -15.012 
3.03030 -11.011 -13.475 -14.575 -14.972 -15.239 -15.350 -15.384 -15.304 -15.159 
3.23232 -10.633 -13.242 -14.265 -14.691 -15.011 -15.113 -15.178 -15.270 -15.070 
3.43434 -10.320 -12.891 -14.024 -14.609 -14.916 -14.933 -15.072 -15.022 -14.932 
3.63636 -10.219 -12.748 -13.841 -14.407 -14.597 -14.888 -15.058 -14.999 -14.888 
3.83838 -9.946 -12.498 -13.643 -14.209 -14.553 -14.699 -14.863 -14.839 -14.789 
4.04040 -9.621 -12.128 -13.451 -14.050 -14.391 -14.648 -14.719 -14.872 -14.724 
4.24242 -9.459 -11.973 -13.278 -13.964 -14.312 -14.506 -14.747 -14.805 -14.731 
4.44444 -9.128 -11.782 -13.075 -13.783 -14.145 -14.331 -14.553 -14.677 -14.713 
4.64646 -8.948 -11.512 -12.964 -13.569 -14.064 -14.313 -14.433 -14.597 -14.657 
4.84848 -8.805 -11.520 -12.819 -13.519 -14.063 -14.151 -14.394 -14.622 -14.555 
5.05051 -8.549 -11.366 -12.693 -13.335 -13.854 -14.073 -14.362 -14.470 -14.576 
5.25253 -8.611 -11.143 -12.566 -13.301 -13.836 -14.000 -14.153 -14.483 -14.372 
5.45455 -8.338 -10.939 -12.427 -13.330 -13.659 -13.996 -14.177 -14.228 -14.340 
5.65657 -8.114 -10.775 -12.230 -13.127 -13.543 -13.779 -13.985 -14.260 -14.297 
5.85859 -8.037 -10.528 -11.979 -12.841 -13.358 -13.659 -13.918 -14.162 -14.389 
6.06061 -7.585 -10.269 -11.852 -12.795 -13.311 -13.745 -13.866 -14.116 -14.273 
6.26263 -7.386 -10.171 -11.640 -12.633 -13.247 -13.596 -13.796 -14.035 -14.169 
