# t[days] u g r i z y J H K
0.20202 -11.909 -12.678 -13.936 -13.607 -12.540 -10.014 -10.227 -5.176 -4.793 
0.40404 -14.417 -14.877 -15.047 -14.706 -14.567 -14.352 -13.601 -12.900 -12.704 
0.60606 -14.959 -15.761 -16.113 -15.923 -15.541 -15.648 -15.209 -14.470 -15.227 
0.80808 -14.845 -16.004 -16.498 -16.295 -16.086 -16.025 -15.750 -15.270 -15.042 
1.01010 -14.867 -16.268 -16.701 -16.589 -16.303 -16.431 -15.915 -15.783 -15.131 
1.21212 -14.541 -16.204 -16.686 -16.625 -16.579 -16.548 -16.300 -15.968 -15.766 
1.41414 -14.342 -16.020 -16.528 -16.690 -16.675 -16.565 -16.465 -16.165 -15.611 
1.61616 -13.994 -15.800 -16.358 -16.510 -16.664 -16.589 -16.397 -16.166 -15.701 
1.81818 -13.450 -15.477 -16.112 -16.363 -16.408 -16.374 -16.427 -16.082 -15.736 
2.02020 -13.036 -15.140 -15.852 -16.141 -16.309 -16.365 -16.264 -15.977 -15.862 
2.22222 -12.440 -14.755 -15.555 -15.850 -16.133 -16.230 -16.142 -15.987 -15.578 
2.42424 -12.060 -14.432 -15.322 -15.644 -15.965 -16.182 -15.988 -15.894 -15.657 
2.62626 -11.680 -14.184 -14.944 -15.431 -15.822 -15.880 -15.898 -15.718 -15.587 
2.82828 -11.538 -13.840 -14.774 -15.309 -15.652 -15.837 -15.761 -15.677 -15.557 
3.03030 -11.226 -13.579 -14.578 -15.083 -15.525 -15.712 -15.716 -15.634 -15.411 
3.23232 -10.953 -13.347 -14.290 -14.939 -15.362 -15.631 -15.567 -15.429 -15.268 
3.43434 -10.690 -12.989 -14.090 -14.724 -15.248 -15.428 -15.456 -15.421 -15.433 
3.63636 -10.453 -12.947 -13.937 -14.698 -15.080 -15.336 -15.346 -15.353 -15.115 
3.83838 -10.412 -12.659 -13.801 -14.576 -14.982 -15.212 -15.258 -15.263 -15.042 
4.04040 -10.242 -12.602 -13.652 -14.353 -14.868 -15.142 -15.207 -15.252 -15.099 
4.24242 -9.883 -12.312 -13.628 -14.201 -14.661 -14.990 -15.022 -15.104 -14.981 
4.44444 -9.811 -12.187 -13.372 -14.056 -14.618 -14.884 -14.932 -15.061 -14.923 
4.64646 -9.615 -11.872 -13.209 -13.973 -14.598 -14.852 -14.906 -15.004 -14.869 
4.84848 -9.350 -11.897 -13.184 -13.891 -14.469 -14.684 -14.796 -14.823 -14.862 
5.05051 -9.118 -11.596 -12.814 -13.795 -14.313 -14.496 -14.780 -14.808 -14.823 
5.25253 -9.003 -11.388 -12.778 -13.651 -14.181 -14.467 -14.621 -14.736 -14.870 
5.45455 -8.716 -11.262 -12.618 -13.404 -14.137 -14.349 -14.554 -14.701 -14.591 
5.65657 -8.551 -11.071 -12.464 -13.401 -13.954 -14.239 -14.521 -14.611 -14.575 
5.85859 -8.318 -10.868 -12.312 -13.329 -13.933 -14.144 -14.343 -14.474 -14.478 
6.06061 -8.083 -10.750 -12.237 -13.168 -13.795 -14.098 -14.287 -14.423 -14.518 
6.26263 -8.078 -10.699 -12.196 -13.001 -13.688 -13.980 -14.185 -14.232 -14.417 
6.46465 -7.654 -10.377 -11.976 -12.892 -13.642 -13.912 -14.098 -14.226 -14.316 
6.66667 -7.650 -10.201 -11.825 -12.837 -13.457 -13.823 -13.957 -14.077 -14.260 
6.86869 -7.149 -10.028 -11.699 -12.714 -13.418 -13.656 -13.971 -14.035 -14.261 
7.07071 -7.313 -9.956 -11.574 -12.662 -13.257 -13.587 -13.774 -13.923 -14.049 
7.27273 -6.804 -9.675 -11.403 -12.566 -13.167 -13.557 -13.694 -13.868 -14.024 
7.47475 -6.583 -9.701 -11.292 -12.434 -13.099 -13.439 -13.714 -13.777 -13.962 
7.67677 -6.477 -9.261 -11.198 -12.297 -13.055 -13.384 -13.553 -13.844 -13.864 
7.87879 -6.400 -9.231 -11.056 -12.270 -12.889 -13.284 -13.543 -13.683 -13.868 
8.08081 -6.265 -9.211 -10.960 -12.142 -12.846 -13.195 -13.437 -13.545 -13.794 
8.28283 -6.060 -8.933 -10.759 -11.989 -12.750 -13.109 -13.344 -13.569 -13.635 
8.48485 -6.030 -8.804 -10.673 -11.917 -12.650 -12.996 -13.303 -13.495 -13.656 
8.68687 -5.574 -8.713 -10.604 -11.822 -12.539 -12.944 -13.171 -13.469 -13.705 
8.88889 -5.396 -8.379 -10.400 -11.702 -12.455 -12.825 -13.150 -13.372 -13.527 
9.09091 -5.054 -8.495 -10.346 -11.637 -12.392 -12.792 -13.090 -13.294 -13.456 
9.29293 -5.065 -8.201 -10.336 -11.580 -12.350 -12.660 -13.092 -13.310 -13.441 
9.49495 -5.101 -8.104 -10.199 -11.445 -12.209 -12.701 -12.983 -13.246 -13.393 
