# t[days] u g r i z y J H K
0.20202 -12.115 -13.020 -11.664 -11.413 -9.366 -7.236 -9.346 -5.740 -11.082 
0.40404 -14.446 -15.318 -15.484 -15.272 -15.275 -14.543 -14.069 -13.478 -12.160 
0.60606 -15.233 -16.315 -16.396 -16.258 -15.781 -16.016 -15.422 -14.702 -14.787 
0.80808 -15.405 -16.480 -16.806 -16.786 -16.317 -15.889 -15.970 -15.812 -15.582 
1.01010 -15.616 -16.564 -16.913 -16.752 -16.643 -16.573 -16.441 -15.808 -15.523 
1.21212 -15.417 -16.679 -16.906 -16.926 -16.612 -16.674 -16.710 -16.305 -15.811 
1.41414 -15.096 -16.608 -16.939 -16.852 -16.974 -16.684 -16.677 -16.389 -16.102 
1.61616 -14.968 -16.447 -16.873 -16.932 -17.137 -16.950 -17.016 -16.469 -16.438 
1.81818 -14.362 -16.316 -16.906 -16.873 -17.175 -17.096 -17.038 -16.842 -16.520 
2.02020 -14.045 -16.121 -16.750 -16.922 -17.041 -17.092 -17.086 -16.762 -16.673 
2.22222 -13.846 -16.035 -16.704 -17.002 -17.053 -17.115 -17.148 -16.944 -16.686 
2.42424 -13.442 -15.807 -16.384 -16.787 -17.000 -17.088 -17.091 -17.021 -16.810 
2.62626 -13.205 -15.497 -16.190 -16.624 -16.817 -17.029 -16.984 -16.804 -16.588 
2.82828 -12.760 -15.221 -16.055 -16.483 -16.813 -16.945 -16.861 -16.707 -16.667 
3.03030 -12.528 -15.008 -15.866 -16.217 -16.656 -16.796 -16.766 -16.765 -16.514 
3.23232 -12.498 -14.845 -15.625 -16.136 -16.419 -16.652 -16.722 -16.597 -16.519 
3.43434 -12.318 -14.594 -15.501 -15.892 -16.305 -16.525 -16.648 -16.652 -16.352 
3.63636 -12.181 -14.321 -15.260 -15.819 -16.150 -16.451 -16.541 -16.341 -16.325 
3.83838 -12.024 -14.130 -15.139 -15.739 -15.975 -16.338 -16.422 -16.394 -16.180 
4.04040 -11.939 -13.843 -14.882 -15.569 -15.908 -16.120 -16.289 -16.230 -16.243 
4.24242 -11.803 -13.791 -14.797 -15.448 -15.878 -16.097 -16.162 -16.230 -16.183 
4.44444 -11.635 -13.685 -14.797 -15.261 -15.698 -15.909 -16.095 -15.992 -15.881 
4.64646 -11.494 -13.569 -14.487 -15.147 -15.653 -15.863 -15.929 -16.083 -15.945 
4.84848 -11.198 -13.282 -14.405 -15.031 -15.471 -15.840 -15.868 -16.022 -15.902 
5.05051 -11.239 -13.091 -14.250 -14.866 -15.401 -15.640 -15.859 -15.921 -15.686 
5.25253 -11.034 -13.054 -14.018 -14.791 -15.175 -15.665 -15.678 -15.792 -15.728 
5.45455 -11.182 -13.013 -13.953 -14.647 -15.098 -15.519 -15.633 -15.761 -15.734 
5.65657 -11.004 -12.997 -14.021 -14.640 -15.205 -15.444 -15.450 -15.549 -15.760 
5.85859 -10.636 -12.812 -13.816 -14.508 -15.018 -15.273 -15.415 -15.664 -15.635 
6.06061 -10.357 -12.409 -13.744 -14.405 -14.957 -15.222 -15.385 -15.560 -15.581 
6.26263 -10.346 -12.527 -13.622 -14.369 -14.912 -15.142 -15.346 -15.542 -15.429 
6.46465 -10.063 -12.391 -13.567 -14.147 -14.766 -15.181 -15.164 -15.494 -15.446 
6.66667 -10.038 -12.407 -13.515 -14.167 -14.699 -15.153 -15.147 -15.339 -15.458 
6.86869 -9.980 -12.003 -13.188 -14.031 -14.685 -14.999 -15.029 -15.195 -15.323 
7.07071 -9.881 -11.978 -13.113 -14.004 -14.475 -14.881 -15.049 -15.058 -15.219 
7.27273 -9.936 -11.920 -13.036 -13.911 -14.376 -14.776 -14.972 -15.027 -15.123 
7.47475 -9.375 -11.681 -12.906 -13.794 -14.440 -14.617 -14.844 -14.987 -15.066 
7.67677 -9.425 -11.654 -13.015 -13.811 -14.399 -14.623 -14.776 -14.982 -15.065 
7.87879 -9.223 -11.543 -12.795 -13.719 -14.220 -14.520 -14.753 -14.826 -14.982 
8.08081 -8.939 -11.464 -12.717 -13.431 -14.134 -14.526 -14.648 -14.813 -14.848 
8.28283 -8.792 -11.056 -12.466 -13.479 -14.166 -14.474 -14.608 -14.707 -14.870 
8.48485 -8.520 -11.280 -12.554 -13.465 -13.973 -14.368 -14.588 -14.685 -14.898 
8.68687 -8.651 -11.021 -12.390 -13.273 -13.936 -14.241 -14.498 -14.628 -14.570 
8.88889 -8.513 -10.981 -12.421 -13.381 -13.853 -14.260 -14.425 -14.609 -14.693 
9.09091 -8.172 -10.627 -12.069 -13.176 -13.738 -14.161 -14.454 -14.550 -14.687 
9.29293 -7.898 -10.653 -12.144 -13.038 -13.847 -14.184 -14.394 -14.597 -14.575 
9.49495 -7.943 -10.324 -11.850 -12.974 -13.649 -14.124 -14.257 -14.343 -14.619 
9.69697 -7.827 -10.388 -11.842 -13.020 -13.670 -14.006 -14.146 -14.340 -14.452 
9.89899 -7.606 -10.389 -11.752 -12.800 -13.539 -13.946 -14.227 -14.382 -14.400 
10.10101 -7.850 -10.028 -11.653 -12.757 -13.428 -13.861 -14.157 -14.200 -14.414 
10.30303 -7.318 -10.208 -11.707 -12.766 -13.375 -13.743 -14.032 -14.206 -14.375 
10.50505 -7.157 -10.075 -11.485 -12.530 -13.424 -13.727 -13.988 -14.105 -14.236 
10.70707 -7.091 -9.598 -11.329 -12.512 -13.260 -13.706 -13.954 -14.183 -14.217 
10.90909 -6.616 -9.505 -11.183 -12.479 -13.181 -13.667 -13.957 -13.993 -14.121 
11.11111 -6.341 -9.280 -11.197 -12.390 -13.170 -13.618 -13.828 -14.089 -14.153 
11.31313 -6.752 -9.302 -11.116 -12.383 -13.049 -13.498 -13.797 -13.896 -14.065 
11.51515 -6.057 -9.310 -10.981 -12.224 -12.982 -13.346 -13.741 -13.872 -14.005 
11.71717 -6.215 -8.974 -10.883 -12.228 -12.865 -13.303 -13.754 -13.837 -14.045 
11.91919 -5.580 -9.149 -10.726 -12.088 -12.867 -13.373 -13.624 -13.961 -14.000 
12.12121 -6.560 -8.744 -10.718 -12.001 -12.775 -13.165 -13.598 -13.792 -14.015 
12.32323 -5.362 -8.575 -10.555 -11.989 -12.700 -13.168 -13.634 -13.756 -13.827 
12.52525 -5.187 -8.456 -10.586 -12.028 -12.589 -13.092 -13.486 -13.688 -13.796 
12.72727 -5.405 -8.396 -10.414 -11.724 -12.574 -13.006 -13.416 -13.607 -13.739 
12.92929 -4.768 -8.007 -10.252 -11.543 -12.494 -12.944 -13.377 -13.555 -13.761 
13.13131 -4.719 -8.235 -10.229 -11.594 -12.463 -12.911 -13.339 -13.554 -13.621 
13.33333 -4.996 -7.705 -10.008 -11.474 -12.399 -12.881 -13.372 -13.544 -13.639 
13.53535 -4.748 -7.796 -9.943 -11.425 -12.285 -12.797 -13.217 -13.488 -13.576 
13.73737 -4.481 -7.985 -9.904 -11.400 -12.201 -12.695 -13.161 -13.419 -13.642 
13.93939 -4.347 -7.552 -9.612 -11.259 -12.153 -12.706 -13.109 -13.418 -13.503 
14.14141 -4.165 -7.594 -9.628 -11.219 -12.118 -12.658 -13.123 -13.309 -13.438 
14.34343 -4.180 -7.179 -9.576 -11.088 -12.105 -12.591 -13.017 -13.325 -13.442 
14.54545 -3.724 -7.130 -9.638 -11.028 -12.021 -12.526 -12.996 -13.265 -13.347 
14.74747 -3.641 -7.887 -9.476 -11.066 -11.875 -12.397 -12.981 -13.240 -13.343 
14.94949 -3.777 -7.356 -9.275 -10.881 -11.851 -12.389 -12.958 -13.178 -13.386 
15.15152 -4.119 -8.023 -9.232 -10.817 -11.746 -12.372 -12.912 -13.218 -13.354 
15.35354 -3.757 -6.707 -9.147 -10.848 -11.746 -12.371 -12.868 -13.128 -13.338 
15.55556 -3.868 -6.475 -8.966 -10.645 -11.932 -12.262 -12.825 -13.125 -13.280 
15.75758 -3.545 -6.502 -8.902 -10.544 -11.607 -12.200 -12.753 -13.089 -13.264 
15.95960 -3.847 -6.567 -8.885 -10.626 -11.545 -12.131 -12.746 -13.082 -13.233 
16.16162 -2.935 -6.418 -8.747 -10.578 -11.451 -12.135 -12.680 -13.034 -13.168 
16.36364 -2.866 -6.397 -8.575 -10.371 -11.454 -12.023 -12.632 -13.044 -13.231 
16.56566 -2.704 -6.026 -8.516 -10.293 -11.364 -11.984 -12.579 -12.952 -13.067 
16.76768 -2.610 -5.997 -8.453 -10.167 -11.312 -11.931 -12.589 -12.978 -13.087 
16.96970 -2.631 -5.695 -8.505 -10.151 -11.244 -11.943 -12.521 -12.915 -13.122 
17.17172 -2.408 -5.902 -8.318 -10.115 -11.204 -11.892 -12.438 -12.862 -13.072 
17.37374 -2.354 -5.255 -8.115 -10.027 -11.191 -11.776 -12.462 -12.884 -12.984 
17.57576 -2.147 -5.214 -8.038 -10.058 -11.135 -11.732 -12.505 -12.874 -13.045 
17.77778 -2.024 -5.240 -8.085 -10.060 -11.113 -11.735 -12.420 -12.815 -13.047 
17.97980 -1.935 -5.162 -7.916 -9.925 -10.998 -11.633 -12.405 -12.805 -12.960 
18.18182 -1.773 -5.235 -7.935 -9.821 -10.980 -11.624 -12.347 -12.783 -12.923 
18.38384 -1.620 -4.709 -7.657 -9.658 -10.911 -11.682 -12.277 -12.779 -12.946 
18.58586 -1.477 -4.570 -7.666 -9.734 -10.832 -11.558 -12.284 -12.702 -12.854 
18.78788 -1.498 -4.597 -7.587 -9.547 -10.838 -11.556 -12.251 -12.670 -12.872 
18.98990 -1.289 -4.602 -7.463 -9.509 -10.732 -11.438 -12.286 -12.682 -12.862 
19.19192 -1.132 -4.606 -7.377 -9.376 -10.650 -11.502 -12.207 -12.636 -12.819 
19.39394 -0.975 -4.245 -7.111 -9.358 -10.636 -11.366 -12.106 -12.556 -12.831 
19.59596 -0.915 -4.446 -7.242 -9.239 -10.596 -11.414 -12.092 -12.550 -12.753 
19.79798 -0.806 -3.589 -6.854 -9.164 -10.472 -11.134 -11.987 -12.530 -12.752 
20.00000 -0.633 -4.357 -6.565 -9.038 -10.439 -11.212 -11.951 -12.454 -12.684 
