# t[days] u g r i z y J H K
0.20202 -12.491 -13.415 -12.579 -12.564 -11.574 -12.661 -5.952 -13.090 -11.488 
0.40404 -13.645 -14.946 -14.893 -14.120 -14.396 -13.741 -13.766 -12.259 -12.768 
0.60606 -14.376 -15.071 -15.300 -15.421 -14.849 -14.403 -13.793 -13.296 -10.089 
0.80808 -14.042 -14.722 -14.739 -14.951 -14.396 -14.634 -13.114 -11.348 -9.492 
1.01010 -12.991 -13.845 -14.762 -14.901 -15.161 -14.424 -13.673 -14.884 -13.721 
1.21212 -12.585 -14.099 -14.576 -14.560 -14.386 -14.315 -14.155 -13.783 -10.946 
1.41414 -11.813 -13.489 -13.694 -14.439 -14.350 -14.746 -14.547 -14.999 -13.334 
1.61616 -13.155 -14.363 -14.472 -15.133 -15.296 -14.807 -15.276 -15.298 -14.162 
1.81818 -13.838 -14.806 -15.175 -15.468 -15.855 -16.098 -15.877 -15.602 -15.370 
2.02020 -13.950 -15.234 -15.660 -16.011 -16.490 -16.318 -16.238 -16.441 -15.921 
2.22222 -13.626 -14.968 -15.658 -16.007 -16.537 -16.535 -16.318 -16.282 -16.258 
2.42424 -14.045 -15.044 -15.732 -16.140 -16.556 -16.470 -16.643 -16.532 -16.201 
2.62626 -13.668 -14.990 -15.564 -16.066 -16.525 -16.615 -16.538 -16.557 -16.535 
2.82828 -13.267 -14.417 -15.299 -15.913 -16.473 -16.695 -16.528 -16.430 -16.228 
3.03030 -13.802 -14.274 -15.149 -15.855 -16.360 -16.594 -16.472 -16.414 -16.335 
3.23232 -13.836 -14.394 -15.136 -15.642 -16.053 -16.471 -16.367 -16.408 -16.155 
3.43434 -13.861 -14.358 -14.984 -15.529 -16.115 -16.280 -16.166 -16.141 -16.019 
3.63636 -13.488 -14.053 -14.872 -15.394 -15.930 -16.136 -16.100 -16.072 -15.958 
3.83838 -13.415 -14.155 -14.729 -15.306 -15.737 -16.041 -15.972 -16.029 -16.004 
4.04040 -12.944 -13.623 -14.458 -15.174 -15.754 -15.897 -15.831 -15.756 -15.855 
4.24242 -13.331 -13.941 -14.614 -15.007 -15.555 -15.852 -15.612 -15.600 -15.894 
4.44444 -13.080 -13.818 -14.362 -14.972 -15.351 -15.739 -15.740 -15.578 -15.443 
4.64646 -12.626 -13.501 -14.222 -14.809 -15.504 -15.688 -15.580 -15.482 -15.534 
4.84848 -13.016 -13.564 -14.389 -14.883 -15.239 -15.651 -15.521 -15.454 -15.504 
5.05051 -12.302 -13.427 -13.989 -14.679 -15.205 -15.499 -15.359 -15.192 -15.195 
5.25253 -12.335 -13.023 -14.005 -14.667 -15.155 -15.417 -15.333 -15.219 -15.300 
5.45455 -11.565 -12.887 -13.921 -14.506 -15.033 -15.299 -15.182 -15.080 -14.705 
5.65657 -11.939 -13.013 -13.819 -14.532 -14.946 -15.298 -15.262 -14.984 -15.085 
