# t[days] u g r i z y J H K
0.20202 -10.807 -10.691 -10.812 -11.569 -11.256 -12.132 -7.430 -6.915 -4.931 
0.40404 -13.571 -13.846 -14.324 -14.362 -14.160 -13.153 -13.151 -12.192 -10.565 
0.60606 -14.069 -14.708 -15.102 -15.215 -15.116 -14.338 -13.898 -13.767 -13.001 
0.80808 -14.133 -14.949 -15.333 -15.279 -15.218 -14.985 -14.602 -14.058 -13.274 
1.01010 -13.855 -14.952 -15.407 -15.357 -15.185 -14.947 -14.773 -14.434 -13.667 
1.21212 -13.504 -14.765 -15.260 -15.378 -15.224 -15.194 -14.867 -14.450 -14.293 
1.41414 -12.970 -14.510 -15.061 -15.197 -15.253 -15.066 -14.874 -14.769 -13.966 
1.61616 -12.473 -14.105 -14.862 -15.114 -15.074 -15.023 -14.805 -14.752 -14.264 
1.81818 -12.039 -13.802 -14.505 -14.818 -15.158 -14.776 -14.732 -14.625 -14.541 
2.02020 -11.478 -13.519 -14.359 -14.691 -14.673 -14.659 -14.733 -14.761 -14.489 
2.22222 -11.093 -13.100 -14.005 -14.491 -14.452 -14.506 -14.619 -14.592 -14.505 
2.42424 -10.669 -12.747 -13.846 -14.322 -14.396 -14.327 -14.496 -14.502 -14.281 
2.62626 -10.408 -12.428 -13.572 -13.993 -14.261 -14.221 -14.385 -14.297 -14.185 
2.82828 -10.041 -11.949 -13.271 -13.799 -13.966 -14.096 -14.165 -14.284 -13.987 
3.03030 -9.566 -11.691 -12.886 -13.583 -13.716 -13.907 -14.064 -14.400 -14.197 
3.23232 -9.338 -11.309 -12.570 -13.307 -13.620 -13.762 -13.855 -14.184 -14.244 
3.43434 -9.049 -10.899 -12.387 -13.087 -13.398 -13.532 -13.743 -14.083 -13.923 
3.63636 -8.857 -10.652 -12.107 -12.874 -13.292 -13.391 -13.629 -14.007 -14.102 
3.83838 -8.524 -10.414 -11.849 -12.653 -13.074 -13.286 -13.505 -13.913 -13.922 
4.04040 -8.333 -10.068 -11.615 -12.430 -12.865 -12.983 -13.342 -13.686 -13.865 
4.24242 -8.137 -9.869 -11.492 -12.329 -12.663 -12.925 -13.276 -13.638 -13.803 
4.44444 -7.910 -9.586 -11.084 -12.089 -12.603 -12.776 -13.255 -13.625 -13.772 
4.64646 -7.713 -9.344 -10.823 -11.718 -12.480 -12.676 -13.103 -13.569 -13.718 
4.84848 -7.396 -8.899 -10.892 -11.774 -12.372 -12.609 -12.985 -13.609 -13.676 
5.05051 -7.166 -8.800 -10.382 -11.624 -12.175 -12.462 -12.911 -13.375 -13.643 
5.25253 -6.919 -8.703 -10.349 -11.382 -11.986 -12.331 -12.836 -13.235 -13.571 
5.45455 -6.695 -8.283 -10.165 -11.335 -11.975 -12.263 -12.628 -13.213 -13.493 
5.65657 -6.461 -8.352 -10.000 -11.173 -11.855 -12.214 -12.549 -13.094 -13.544 
5.85859 -6.322 -7.900 -9.779 -11.047 -11.689 -12.025 -12.461 -13.084 -13.401 
6.06061 -6.017 -7.737 -9.604 -10.948 -11.659 -11.996 -12.437 -13.050 -13.367 
6.26263 -5.801 -7.618 -9.482 -10.701 -11.445 -11.792 -12.349 -12.948 -13.302 
6.46465 -5.563 -7.355 -9.334 -10.475 -11.399 -11.646 -12.318 -12.895 -13.295 
6.66667 -5.386 -7.120 -8.999 -10.407 -11.400 -11.629 -12.145 -12.771 -13.134 
6.86869 -5.167 -7.080 -8.970 -10.150 -11.141 -11.502 -12.079 -12.744 -13.086 
7.07071 -4.960 -6.800 -8.769 -10.193 -11.123 -11.598 -12.000 -12.556 -13.076 
7.27273 -4.840 -6.738 -8.800 -9.984 -10.891 -11.312 -11.885 -12.519 -12.945 
7.47475 -4.500 -6.284 -8.324 -9.830 -10.954 -11.324 -11.839 -12.507 -12.984 
7.67677 -4.277 -6.272 -8.344 -9.872 -10.743 -11.207 -11.842 -12.516 -12.925 
7.87879 -4.090 -6.083 -8.166 -9.632 -10.663 -11.121 -11.691 -12.366 -12.850 
8.08081 -3.973 -5.966 -7.817 -9.606 -10.592 -10.992 -11.720 -12.274 -12.779 
8.28283 -3.698 -5.872 -7.783 -9.432 -10.545 -11.009 -11.589 -12.148 -12.704 
8.48485 -3.554 -5.574 -7.598 -9.454 -10.461 -10.894 -11.529 -12.240 -12.589 
8.68687 -3.325 -5.340 -7.675 -9.483 -10.491 -10.937 -11.455 -12.110 -12.647 
8.88889 -3.154 -5.167 -7.534 -9.228 -10.485 -10.796 -11.410 -12.074 -12.543 
9.09091 -3.055 -5.146 -7.195 -9.064 -10.332 -10.710 -11.388 -11.977 -12.542 
9.29293 -2.918 -5.094 -7.177 -9.072 -10.165 -10.661 -11.300 -11.979 -12.488 
9.49495 -2.816 -4.661 -6.876 -8.932 -10.100 -10.544 -11.190 -11.842 -12.404 
9.69697 -2.678 -4.582 -6.902 -8.886 -9.983 -10.509 -11.193 -11.873 -12.422 
9.89899 -2.601 -4.301 -6.925 -8.756 -10.012 -10.560 -11.129 -11.767 -12.324 
10.10101 -2.448 -4.337 -6.722 -8.724 -9.934 -10.487 -11.094 -11.750 -12.223 
10.30303 -2.266 -4.243 -6.633 -8.595 -10.014 -10.477 -11.045 -11.720 -12.246 
10.50505 -2.122 -3.995 -6.529 -8.538 -9.812 -10.471 -10.988 -11.664 -12.103 
10.70707 -1.941 -4.052 -6.517 -8.437 -9.798 -10.318 -11.001 -11.646 -12.107 
10.90909 -1.806 -3.774 -6.339 -8.520 -9.745 -10.368 -10.931 -11.551 -12.149 
11.11111 -1.617 -3.586 -6.189 -8.508 -9.723 -10.349 -10.869 -11.531 -12.117 
11.31313 -1.487 -3.474 -6.057 -8.400 -9.724 -10.305 -10.904 -11.479 -12.077 
11.51515 -1.294 -3.562 -6.189 -8.409 -9.615 -10.293 -10.837 -11.491 -12.029 
11.71717 -1.137 -3.358 -6.122 -8.325 -9.622 -10.119 -10.798 -11.446 -11.990 
11.91919 -0.948 -3.217 -5.924 -8.198 -9.495 -10.063 -10.724 -11.464 -11.861 
12.12121 -0.800 -2.975 -5.892 -8.088 -9.553 -10.023 -10.749 -11.335 -11.919 
12.32323 -0.623 -2.970 -5.545 -8.028 -9.468 -9.990 -10.626 -11.345 -11.812 
12.52525 -0.538 -2.733 -5.602 -8.009 -9.381 -10.001 -10.605 -11.267 -11.786 
12.72727 -0.324 -2.730 -5.513 -8.048 -9.272 -9.923 -10.540 -11.248 -11.717 
12.92929 -0.121 -2.790 -5.398 -8.009 -9.217 -9.844 -10.485 -11.196 -11.736 
13.13131 -0.083 -2.487 -5.498 -7.794 -9.219 -9.859 -10.549 -11.127 -11.730 
13.33333 0.156 -2.851 -5.174 -7.836 -9.201 -9.714 -10.466 -11.122 -11.593 
13.53535 0.326 -2.134 -5.160 -7.771 -9.173 -9.721 -10.485 -11.125 -11.580 
13.73737 0.396 -2.282 -4.980 -7.711 -9.179 -9.724 -10.440 -10.997 -11.522 
13.93939 0.639 -2.087 -5.239 -7.594 -9.021 -9.639 -10.329 -10.968 -11.604 
14.14141 0.761 -2.411 -5.059 -7.628 -8.956 -9.549 -10.274 -10.965 -11.591 
14.34343 0.988 -1.847 -4.947 -7.546 -8.986 -9.506 -10.260 -10.936 -11.472 
14.54545 1.166 -1.550 -5.355 -7.399 -8.822 -9.488 -10.187 -10.888 -11.444 
14.74747 1.372 -2.020 -4.647 -7.335 -8.734 -9.455 -10.114 -10.834 -11.441 
14.94949 1.564 -1.225 -4.631 -7.322 -8.650 -9.365 -10.105 -10.822 -11.432 
15.15152 1.685 -1.308 -4.588 -7.172 -8.649 -9.302 -10.077 -10.748 -11.326 
15.35354 1.770 -2.125 -4.746 -7.164 -8.597 -9.246 -9.982 -10.765 -11.228 
15.55556 2.028 -1.316 -4.706 -7.052 -8.582 -9.193 -9.958 -10.705 -11.275 
15.75758 2.213 -0.886 -4.506 -7.162 -8.501 -9.187 -9.932 -10.661 -11.226 
15.95960 2.208 -0.769 -4.328 -6.970 -8.429 -9.027 -9.866 -10.616 -11.152 
16.16162 2.642 -0.996 -4.541 -6.957 -8.443 -9.083 -9.790 -10.555 -11.148 
16.36364 2.732 -0.321 -4.384 -6.849 -8.343 -8.953 -9.756 -10.501 -11.049 
16.56566 2.900 -0.373 -4.228 -6.717 -8.254 -8.869 -9.752 -10.438 -11.109 
16.76768 2.944 -0.453 -4.016 -6.771 -8.138 -8.843 -9.640 -10.448 -11.012 
16.96970 3.239 -0.173 -4.184 -6.800 -8.092 -8.870 -9.659 -10.407 -10.981 
17.17172 3.308 -0.585 -4.086 -6.672 -8.048 -8.730 -9.656 -10.346 -10.975 
17.37374 3.458 0.043 -4.023 -6.545 -8.114 -8.722 -9.582 -10.347 -10.904 
17.57576 3.461 -0.518 -3.625 -6.602 -8.080 -8.783 -9.524 -10.290 -10.827 
17.77778 3.707 0.250 -3.705 -6.443 -7.940 -8.511 -9.510 -10.301 -10.874 
17.97980 3.860 0.353 -3.612 -6.386 -7.848 -8.586 -9.421 -10.246 -10.777 
18.18182 3.995 -0.077 -3.817 -6.334 -7.794 -8.518 -9.402 -10.230 -10.807 
18.38384 3.946 0.381 -3.517 -6.240 -7.762 -8.374 -9.366 -10.154 -10.734 
18.58586 4.245 0.534 -3.315 -6.267 -7.617 -8.427 -9.347 -10.114 -10.682 
18.78788 4.581 0.601 -3.531 -6.095 -7.628 -8.440 -9.266 -10.052 -10.648 
18.98990 4.480 1.028 -3.444 -6.221 -7.600 -8.301 -9.269 -10.017 -10.683 
19.19192 4.535 0.777 -3.504 -6.119 -7.642 -8.270 -9.164 -10.087 -10.559 
19.39394 5.184 0.960 -3.276 -5.782 -7.357 -8.161 -9.153 -9.983 -10.500 
19.59596 4.807 0.724 -3.416 -5.854 -7.450 -8.252 -9.006 -9.848 -10.479 
19.79798 5.338 1.513 -2.900 -5.623 -7.225 -7.891 -8.863 -9.793 -10.348 
20.00000 5.528 1.016 -2.503 -5.557 -7.084 -7.814 -8.789 -9.634 -10.205 
