# t[days] u g r i z y J H K
0.20202 -11.312 -11.338 -12.041 -12.589 -13.210 -11.602 -10.131 -9.923 -8.466 
0.40404 -13.569 -14.257 -14.420 -14.593 -13.885 -14.121 -12.951 -12.384 -11.765 
0.60606 -13.991 -14.753 -15.071 -15.163 -14.930 -14.833 -14.241 -13.627 -13.429 
0.80808 -13.881 -14.821 -15.255 -15.254 -15.228 -15.029 -14.580 -14.106 -14.010 
1.01010 -13.295 -14.648 -15.181 -15.321 -15.169 -14.982 -14.631 -14.378 -13.989 
1.21212 -12.833 -14.347 -15.006 -15.060 -15.027 -15.005 -14.607 -14.339 -14.067 
1.41414 -12.364 -14.003 -14.771 -14.934 -14.869 -14.861 -14.626 -14.220 -14.064 
1.61616 -11.834 -13.656 -14.439 -14.689 -14.775 -14.776 -14.484 -14.291 -14.026 
1.81818 -11.336 -13.278 -14.100 -14.374 -14.510 -14.429 -14.429 -14.316 -14.225 
2.02020 -10.707 -12.881 -13.848 -14.211 -14.364 -14.404 -14.260 -14.117 -14.134 
2.22222 -10.251 -12.488 -13.474 -13.963 -14.057 -14.193 -14.147 -14.161 -13.904 
2.42424 -9.885 -12.197 -13.056 -13.602 -13.839 -13.867 -13.950 -14.041 -13.922 
2.62626 -9.289 -11.776 -12.772 -13.414 -13.696 -13.843 -13.875 -13.906 -13.743 
2.82828 -8.929 -11.481 -12.519 -13.216 -13.565 -13.623 -13.632 -13.842 -13.829 
3.03030 -8.824 -11.145 -12.318 -12.999 -13.314 -13.518 -13.587 -13.758 -13.777 
3.23232 -8.264 -10.948 -12.165 -12.788 -13.204 -13.257 -13.498 -13.609 -13.806 
3.43434 -7.682 -10.538 -11.778 -12.573 -12.944 -13.086 -13.342 -13.540 -13.639 
3.63636 -7.284 -10.257 -11.587 -12.355 -12.707 -12.952 -13.189 -13.429 -13.479 
3.83838 -7.146 -10.009 -11.447 -12.172 -12.640 -12.806 -13.066 -13.411 -13.403 
4.04040 -6.636 -9.732 -11.207 -11.991 -12.377 -12.618 -12.942 -13.261 -13.468 
4.24242 -6.405 -9.510 -10.944 -11.834 -12.381 -12.517 -12.882 -13.142 -13.383 
4.44444 -6.329 -9.220 -10.652 -11.578 -12.102 -12.277 -12.615 -13.017 -13.274 
4.64646 -5.884 -8.869 -10.520 -11.392 -11.917 -12.177 -12.579 -12.952 -13.128 
4.84848 -5.361 -8.666 -10.345 -11.203 -11.887 -12.009 -12.427 -12.829 -13.060 
5.05051 -5.042 -8.383 -10.138 -11.187 -11.669 -11.959 -12.301 -12.810 -12.988 
5.25253 -4.603 -8.236 -9.844 -10.957 -11.535 -11.863 -12.101 -12.617 -12.912 
5.45455 -4.890 -7.783 -9.643 -10.797 -11.429 -11.698 -12.060 -12.571 -12.853 
5.65657 -4.212 -7.729 -9.569 -10.693 -11.310 -11.546 -12.009 -12.451 -12.842 
5.85859 -3.770 -7.335 -9.416 -10.632 -11.224 -11.557 -11.928 -12.476 -12.724 
6.06061 -3.995 -7.186 -9.346 -10.432 -11.099 -11.468 -11.835 -12.308 -12.628 
6.26263 -3.327 -6.995 -9.005 -10.388 -11.023 -11.311 -11.759 -12.248 -12.633 
6.46465 -3.120 -6.856 -8.816 -10.179 -10.917 -11.190 -11.658 -12.176 -12.566 
6.66667 -2.722 -6.371 -8.607 -10.026 -10.865 -11.123 -11.477 -12.158 -12.517 
6.86869 -2.853 -6.105 -8.475 -9.960 -10.760 -10.966 -11.482 -12.004 -12.398 
7.07071 -2.974 -6.099 -8.382 -9.848 -10.625 -10.933 -11.420 -11.967 -12.380 
7.27273 -3.257 -5.553 -8.202 -9.691 -10.495 -10.870 -11.333 -11.932 -12.360 
7.47475 -1.491 -6.149 -8.148 -9.621 -10.462 -10.726 -11.248 -11.833 -12.264 
7.67677 -2.049 -5.260 -7.991 -9.533 -10.333 -10.705 -11.178 -11.748 -12.196 
7.87879 -1.198 -5.389 -7.652 -9.441 -10.286 -10.551 -11.111 -11.687 -12.123 
8.08081 -0.852 -5.156 -7.681 -9.367 -10.257 -10.488 -11.083 -11.597 -12.070 
8.28283 -0.606 -4.700 -7.471 -9.238 -10.063 -10.423 -10.903 -11.554 -11.997 
8.48485 -0.288 -4.298 -7.385 -9.062 -9.943 -10.313 -10.842 -11.465 -11.947 
8.68687 -0.085 -4.444 -7.272 -8.947 -9.862 -10.271 -10.786 -11.408 -11.939 
8.88889 0.132 -4.066 -7.050 -8.900 -9.805 -10.136 -10.725 -11.339 -11.854 
9.09091 0.273 -3.652 -6.922 -8.922 -9.698 -10.102 -10.659 -11.272 -11.753 
9.29293 0.665 -3.977 -6.912 -8.632 -9.665 -10.053 -10.554 -11.202 -11.769 
9.49495 0.893 -4.078 -6.567 -8.668 -9.528 -9.861 -10.472 -11.164 -11.662 
9.69697 1.052 -3.876 -6.805 -8.421 -9.530 -9.842 -10.465 -11.086 -11.548 
9.89899 1.313 -2.900 -6.482 -8.375 -9.463 -9.767 -10.346 -10.979 -11.531 
10.10101 1.182 -3.578 -6.372 -8.437 -9.227 -9.698 -10.271 -10.920 -11.490 
10.30303 1.898 -2.772 -6.294 -8.280 -9.133 -9.482 -10.203 -10.840 -11.411 
