# t[days] u g r i z y J H K
0.20202 -12.681 -10.226 -11.074 -8.843 -8.194 -8.055 -7.001 -5.254 -3.254 
0.40404 -13.162 -13.587 -14.526 -14.790 -13.834 -13.465 -13.441 -12.972 -9.732 
0.60606 -14.148 -14.753 -15.426 -15.504 -15.467 -14.872 -14.258 -13.853 -12.827 
0.80808 -14.463 -15.261 -15.687 -15.589 -15.389 -15.124 -14.446 -14.430 -14.209 
1.01010 -14.394 -15.428 -15.900 -15.730 -15.684 -15.719 -15.255 -15.150 -14.770 
1.21212 -14.193 -15.466 -15.903 -16.048 -15.879 -15.798 -15.541 -15.315 -15.009 
1.41414 -13.847 -15.304 -15.891 -16.040 -15.727 -15.792 -15.724 -15.384 -14.722 
1.61616 -13.319 -15.087 -15.705 -15.880 -15.939 -15.810 -15.610 -15.487 -15.267 
1.81818 -12.973 -14.743 -15.508 -15.820 -15.771 -15.654 -15.654 -15.548 -15.224 
2.02020 -12.432 -14.506 -15.296 -15.565 -15.638 -15.661 -15.613 -15.366 -15.231 
2.22222 -11.887 -14.018 -15.095 -15.423 -15.483 -15.242 -15.255 -15.380 -15.360 
2.42424 -11.738 -13.725 -14.836 -15.268 -15.378 -15.378 -15.253 -15.288 -15.203 
2.62626 -11.273 -13.369 -14.426 -15.010 -15.044 -14.925 -15.224 -15.203 -15.114 
2.82828 -11.012 -12.943 -14.230 -14.698 -14.771 -14.808 -15.018 -15.083 -15.230 
3.03030 -10.712 -12.555 -13.781 -14.376 -14.603 -14.763 -14.824 -15.010 -15.093 
3.23232 -10.525 -12.130 -13.545 -14.234 -14.435 -14.642 -14.729 -15.049 -14.891 
3.43434 -10.406 -12.015 -13.243 -13.928 -14.101 -14.253 -14.624 -14.651 -14.612 
3.63636 -10.219 -11.670 -12.933 -13.584 -14.127 -14.272 -14.438 -14.765 -14.695 
3.83838 -10.069 -11.294 -12.385 -13.427 -13.867 -13.886 -14.335 -14.509 -14.577 
4.04040 -9.892 -11.063 -12.402 -13.365 -13.829 -14.125 -14.278 -14.504 -14.648 
4.24242 -9.721 -10.848 -12.086 -13.166 -13.615 -13.523 -14.061 -14.528 -14.565 
4.44444 -9.556 -10.849 -11.785 -12.836 -13.497 -13.611 -14.225 -14.467 -14.282 
4.64646 -9.415 -10.571 -11.931 -12.661 -13.277 -13.369 -13.924 -14.194 -14.249 
