# t[days] u g r i z y J H K
0.20202 -10.936 -11.857 -12.841 -13.010 -8.932 -10.841 -11.501 -6.245 -9.126 
0.40404 -13.766 -14.119 -14.845 -14.489 -14.431 -14.116 -12.640 -13.578 -11.318 
0.60606 -14.520 -15.226 -15.486 -15.541 -15.347 -15.081 -14.742 -14.171 -14.651 
0.80808 -14.413 -15.381 -16.086 -15.964 -15.525 -15.492 -15.263 -14.631 -14.694 
1.01010 -14.356 -15.722 -16.169 -16.171 -15.959 -15.847 -15.605 -15.341 -14.778 
1.21212 -13.811 -15.644 -16.157 -16.289 -15.980 -15.995 -15.726 -15.462 -15.160 
1.41414 -13.729 -15.433 -16.032 -16.180 -16.175 -15.859 -15.896 -15.384 -15.198 
1.61616 -13.314 -15.245 -15.922 -15.956 -16.095 -15.943 -15.706 -15.719 -15.294 
1.81818 -12.854 -14.889 -15.659 -15.863 -15.878 -15.748 -15.858 -15.663 -15.112 
2.02020 -12.362 -14.600 -15.317 -15.515 -15.727 -15.586 -15.674 -15.392 -15.288 
2.22222 -11.859 -14.188 -15.047 -15.273 -15.414 -15.499 -15.526 -15.338 -15.117 
2.42424 -11.496 -13.753 -14.709 -15.013 -15.286 -15.447 -15.339 -15.320 -14.895 
2.62626 -11.164 -13.389 -14.354 -14.743 -15.044 -15.168 -15.188 -15.160 -15.109 
2.82828 -10.914 -13.184 -14.003 -14.613 -14.907 -15.074 -15.064 -15.051 -15.088 
3.03030 -10.643 -12.864 -13.866 -14.428 -14.772 -14.896 -14.999 -14.993 -14.871 
3.23232 -10.447 -12.688 -13.555 -14.119 -14.622 -14.804 -14.798 -14.776 -14.835 
3.43434 -10.123 -12.323 -13.379 -13.965 -14.461 -14.656 -14.723 -14.905 -14.710 
3.63636 -10.001 -12.049 -13.085 -13.804 -14.295 -14.507 -14.603 -14.736 -14.669 
3.83838 -9.719 -11.945 -12.891 -13.766 -14.167 -14.331 -14.540 -14.646 -14.439 
4.04040 -9.537 -11.633 -12.887 -13.586 -14.049 -14.344 -14.539 -14.578 -14.552 
4.24242 -9.339 -11.594 -12.748 -13.326 -13.901 -14.234 -14.256 -14.489 -14.510 
4.44444 -9.148 -11.343 -12.685 -13.300 -13.819 -14.179 -14.214 -14.464 -14.395 
4.64646 -9.033 -11.161 -12.352 -13.030 -13.801 -14.028 -14.104 -14.279 -14.408 
4.84848 -8.962 -11.086 -12.292 -13.143 -13.683 -13.997 -14.103 -14.293 -14.470 
5.05051 -8.433 -10.561 -11.974 -12.902 -13.599 -13.715 -14.044 -14.207 -14.311 
5.25253 -8.338 -10.601 -11.720 -12.838 -13.511 -13.717 -14.044 -14.127 -14.258 
5.45455 -8.178 -10.330 -11.727 -12.704 -13.316 -13.618 -13.863 -14.076 -14.099 
5.65657 -7.954 -10.216 -11.605 -12.587 -13.248 -13.547 -13.722 -14.058 -14.032 
5.85859 -7.796 -9.875 -11.455 -12.442 -13.163 -13.361 -13.764 -13.832 -14.084 
6.06061 -7.498 -9.863 -11.321 -12.404 -13.108 -13.393 -13.593 -13.902 -13.949 
6.26263 -7.469 -9.807 -11.246 -12.242 -12.945 -13.355 -13.523 -13.754 -13.910 
6.46465 -7.260 -9.452 -11.091 -12.163 -12.887 -13.222 -13.457 -13.580 -13.852 
6.66667 -6.990 -9.269 -10.997 -12.046 -12.815 -13.056 -13.399 -13.552 -13.735 
6.86869 -6.819 -9.338 -10.781 -11.943 -12.695 -13.055 -13.308 -13.495 -13.706 
