# t[days] u g r i z y J H K
0.20202 -11.856 -12.147 -10.471 -11.050 -9.212 -6.922 -10.541 -7.892 -11.703 
0.40404 -13.877 -14.796 -15.427 -14.586 -14.636 -14.115 -14.072 -13.022 -12.335 
0.60606 -14.954 -15.907 -16.066 -15.878 -15.367 -15.487 -15.626 -14.490 -13.897 
0.80808 -15.166 -16.100 -16.442 -16.208 -15.864 -15.620 -15.662 -15.069 -14.875 
1.01010 -14.925 -16.277 -16.410 -16.334 -16.164 -15.886 -15.708 -15.913 -15.312 
1.21212 -14.692 -15.958 -15.952 -16.191 -16.054 -15.859 -15.904 -15.750 -15.329 
1.41414 -14.170 -15.792 -16.072 -16.215 -16.110 -15.997 -16.052 -15.835 -15.534 
1.61616 -13.827 -15.643 -16.092 -16.226 -16.428 -16.458 -16.329 -16.062 -15.795 
1.81818 -13.763 -15.807 -16.159 -16.336 -16.612 -16.671 -16.480 -16.424 -16.223 
2.02020 -13.471 -15.685 -16.121 -16.347 -16.468 -16.768 -16.683 -16.574 -16.187 
2.22222 -13.412 -15.504 -16.125 -16.335 -16.481 -16.636 -16.564 -16.549 -16.505 
2.42424 -13.411 -15.328 -15.898 -16.257 -16.520 -16.588 -16.552 -16.520 -16.313 
2.62626 -13.034 -14.965 -15.665 -16.046 -16.393 -16.560 -16.512 -16.404 -16.300 
2.82828 -13.067 -14.893 -15.538 -15.949 -16.299 -16.411 -16.501 -16.443 -16.339 
3.03030 -12.828 -14.425 -15.202 -15.871 -16.236 -16.347 -16.392 -16.248 -16.330 
3.23232 -12.682 -14.448 -15.290 -15.668 -16.068 -16.217 -16.213 -16.384 -16.125 
3.43434 -12.443 -14.188 -14.897 -15.603 -16.027 -16.153 -16.132 -16.033 -16.178 
3.63636 -12.272 -13.936 -14.686 -15.375 -15.854 -16.004 -16.146 -15.991 -15.986 
3.83838 -12.053 -13.869 -14.544 -15.186 -15.687 -15.882 -15.978 -15.987 -15.726 
4.04040 -11.970 -13.430 -14.527 -15.040 -15.539 -15.823 -15.832 -15.776 -15.768 
4.24242 -11.771 -13.090 -14.212 -14.876 -15.414 -15.606 -15.812 -15.775 -15.810 
4.44444 -11.760 -13.040 -14.160 -14.839 -15.367 -15.687 -15.689 -15.809 -15.739 
4.64646 -11.561 -13.299 -14.200 -14.814 -15.279 -15.528 -15.499 -15.514 -15.640 
4.84848 -11.339 -12.858 -13.863 -14.616 -15.186 -15.533 -15.492 -15.604 -15.629 
5.05051 -11.029 -12.716 -13.890 -14.474 -15.097 -15.332 -15.383 -15.464 -15.392 
5.25253 -10.991 -12.573 -13.671 -14.427 -14.937 -15.258 -15.287 -15.364 -15.297 
5.45455 -10.663 -12.605 -13.494 -14.335 -14.848 -15.087 -15.197 -15.324 -15.198 
5.65657 -10.764 -12.459 -13.387 -14.244 -14.712 -15.100 -15.121 -15.167 -15.159 
5.85859 -10.808 -12.436 -13.431 -14.218 -14.669 -15.010 -15.005 -15.180 -15.288 
6.06061 -10.371 -12.359 -13.261 -13.989 -14.539 -14.868 -15.078 -15.008 -15.200 
6.26263 -9.946 -11.929 -13.039 -13.917 -14.510 -14.809 -14.956 -14.846 -14.988 
6.46465 -10.163 -11.976 -12.956 -13.813 -14.424 -14.716 -14.822 -14.919 -14.860 
6.66667 -9.827 -11.622 -12.920 -13.715 -14.334 -14.729 -14.822 -14.702 -14.675 
6.86869 -9.894 -11.504 -12.755 -13.578 -14.214 -14.618 -14.649 -14.675 -14.745 
7.07071 -10.094 -11.585 -12.659 -13.608 -14.108 -14.438 -14.624 -14.702 -14.714 
7.27273 -9.344 -11.697 -12.718 -13.569 -14.209 -14.417 -14.593 -14.472 -14.583 
7.47475 -9.799 -11.296 -12.427 -13.472 -14.152 -14.475 -14.406 -14.566 -14.515 
7.67677 -9.324 -11.047 -12.445 -13.439 -14.048 -14.399 -14.440 -14.570 -14.442 
7.87879 -9.024 -11.099 -12.292 -13.275 -13.973 -14.255 -14.377 -14.329 -14.541 
8.08081 -8.386 -10.872 -12.382 -13.107 -13.832 -14.258 -14.355 -14.339 -14.366 
8.28283 -8.276 -10.484 -12.050 -13.046 -13.722 -14.135 -14.322 -14.189 -14.325 
8.48485 -8.458 -10.726 -12.256 -13.033 -13.714 -14.087 -14.176 -14.255 -14.181 
8.68687 -8.245 -10.643 -12.009 -12.955 -13.710 -13.972 -14.144 -14.218 -14.254 
8.88889 -8.407 -10.576 -11.887 -13.004 -13.623 -14.025 -14.108 -14.128 -14.074 
9.09091 -8.007 -10.233 -11.956 -12.761 -13.467 -13.840 -14.089 -14.047 -14.076 
9.29293 -7.718 -10.272 -11.621 -12.826 -13.396 -13.763 -13.950 -13.970 -13.915 
9.49495 -7.586 -10.012 -11.561 -12.599 -13.375 -13.694 -13.954 -13.912 -13.966 
9.69697 -7.180 -9.849 -11.461 -12.780 -13.303 -13.699 -13.844 -13.908 -13.823 
9.89899 -7.144 -9.753 -11.332 -12.441 -13.189 -13.540 -13.862 -13.809 -13.760 
10.10101 -7.002 -9.466 -11.131 -12.429 -13.124 -13.507 -13.783 -13.853 -13.752 
10.30303 -6.710 -9.307 -11.060 -12.341 -13.159 -13.467 -13.739 -13.795 -13.798 
10.50505 -6.223 -9.105 -11.039 -12.211 -12.925 -13.412 -13.697 -13.755 -13.590 
10.70707 -6.151 -9.277 -11.116 -12.116 -12.947 -13.351 -13.567 -13.670 -13.719 
10.90909 -6.748 -9.113 -10.917 -12.092 -12.860 -13.277 -13.607 -13.665 -13.644 
11.11111 -5.756 -8.809 -10.739 -12.005 -12.796 -13.260 -13.450 -13.575 -13.642 
11.31313 -5.918 -8.765 -10.753 -11.851 -12.738 -13.118 -13.461 -13.529 -13.473 
11.51515 -5.230 -8.717 -10.480 -11.877 -12.659 -13.098 -13.346 -13.541 -13.506 
11.71717 -5.793 -8.546 -10.342 -11.669 -12.570 -12.940 -13.286 -13.466 -13.579 
11.91919 -5.425 -8.402 -10.319 -11.616 -12.474 -12.883 -13.329 -13.416 -13.387 
12.12121 -5.013 -8.188 -10.179 -11.666 -12.347 -12.894 -13.174 -13.347 -13.406 
12.32323 -4.720 -8.054 -10.092 -11.484 -12.365 -12.829 -13.167 -13.298 -13.289 
12.52525 -4.554 -7.761 -10.066 -11.445 -12.232 -12.721 -13.103 -13.287 -13.264 
12.72727 -5.080 -7.758 -9.880 -11.303 -12.201 -12.742 -13.002 -13.240 -13.193 
12.92929 -4.422 -7.534 -9.823 -11.226 -12.181 -12.653 -13.031 -13.206 -13.170 
13.13131 -4.127 -7.356 -9.662 -11.141 -12.047 -12.643 -12.970 -13.171 -13.163 
13.33333 -4.201 -7.300 -9.575 -11.140 -11.986 -12.494 -12.972 -13.112 -13.185 
13.53535 -3.782 -7.246 -9.436 -10.984 -11.912 -12.458 -12.892 -13.127 -13.123 
13.73737 -3.932 -7.108 -9.393 -10.904 -11.861 -12.401 -12.833 -13.109 -13.077 
13.93939 -3.780 -7.026 -9.213 -10.919 -11.857 -12.354 -12.819 -13.086 -13.128 
14.14141 -3.528 -7.107 -9.213 -10.762 -11.798 -12.296 -12.752 -13.001 -13.079 
14.34343 -3.642 -6.816 -9.150 -10.659 -11.677 -12.272 -12.685 -12.954 -13.024 
14.54545 -3.252 -6.692 -8.953 -10.694 -11.646 -12.187 -12.670 -12.926 -13.014 
14.74747 -3.209 -6.522 -8.852 -10.622 -11.524 -12.114 -12.659 -12.943 -12.923 
14.94949 -3.032 -6.411 -8.823 -10.439 -11.535 -12.082 -12.629 -12.919 -12.927 
15.15152 -3.057 -6.319 -9.155 -10.440 -11.577 -12.040 -12.537 -12.935 -12.914 
15.35354 -2.893 -6.086 -8.708 -10.394 -11.512 -11.987 -12.539 -12.818 -12.947 
15.55556 -2.669 -5.975 -8.542 -10.398 -11.333 -12.005 -12.520 -12.830 -12.871 
15.75758 -2.598 -6.056 -8.480 -10.143 -11.258 -11.858 -12.496 -12.799 -12.920 
15.95960 -2.759 -5.780 -8.386 -10.093 -11.170 -11.824 -12.431 -12.793 -12.922 
16.16162 -2.498 -5.482 -8.189 -10.056 -11.192 -11.765 -12.394 -12.716 -12.816 
16.36364 -2.150 -6.355 -8.180 -10.007 -11.150 -11.809 -12.342 -12.723 -12.822 
16.56566 -2.045 -5.452 -8.095 -9.956 -11.115 -11.720 -12.380 -12.680 -12.777 
16.76768 -1.911 -5.474 -8.003 -9.922 -11.006 -11.669 -12.363 -12.714 -12.809 
16.96970 -1.777 -5.308 -7.943 -9.894 -11.077 -11.708 -12.382 -12.675 -12.761 
17.17172 -1.840 -5.244 -8.065 -9.790 -11.015 -11.597 -12.268 -12.661 -12.814 
17.37374 -1.501 -5.280 -7.944 -9.772 -10.944 -11.578 -12.246 -12.611 -12.765 
