# t[days] u g r i z y J H K
0.20202 -11.714 -13.170 -11.139 -11.672 -12.572 -12.532 -7.673 -5.324 -4.783 
0.40404 -12.829 -13.544 -14.393 -13.478 -13.446 -14.185 -13.996 -9.982 -5.904 
0.60606 -14.023 -14.811 -14.907 -14.910 -14.401 -14.734 -14.486 -14.695 -13.300 
0.80808 -14.154 -15.151 -15.273 -15.602 -15.123 -15.063 -14.981 -13.855 -14.633 
1.01010 -13.578 -15.001 -15.468 -15.630 -15.508 -15.222 -14.883 -14.988 -13.799 
1.21212 -13.388 -14.599 -15.249 -15.336 -15.452 -15.292 -15.571 -15.303 -14.584 
1.41414 -12.491 -14.687 -15.362 -15.547 -15.520 -15.531 -15.414 -15.464 -14.750 
1.61616 -12.777 -14.550 -15.179 -15.656 -15.780 -15.507 -15.749 -15.313 -15.411 
1.81818 -12.005 -14.308 -15.421 -15.623 -15.608 -15.773 -15.596 -15.748 -15.979 
2.02020 -11.287 -14.279 -15.153 -15.431 -15.634 -15.648 -15.747 -15.847 -15.658 
2.22222 -11.229 -13.950 -14.878 -15.557 -15.498 -15.785 -15.974 -15.922 -15.767 
2.42424 -11.243 -13.414 -14.524 -15.330 -15.833 -15.728 -15.925 -15.712 -15.726 
2.62626 -11.347 -13.600 -14.739 -15.349 -15.490 -15.786 -15.674 -15.961 -15.841 
2.82828 -11.496 -13.182 -14.338 -15.116 -15.668 -15.777 -15.917 -16.030 -15.690 
3.03030 -11.344 -12.940 -14.278 -15.037 -15.456 -15.620 -15.721 -15.807 -15.730 
3.23232 -11.322 -12.651 -13.895 -14.796 -15.295 -15.587 -15.483 -15.811 -15.577 
3.43434 -11.238 -12.522 -13.732 -14.606 -15.271 -15.545 -15.443 -15.510 -15.781 
3.63636 -11.081 -12.387 -13.559 -14.483 -15.226 -15.442 -15.522 -15.758 -15.534 
3.83838 -10.960 -12.171 -13.472 -14.353 -15.043 -15.294 -15.397 -15.594 -15.655 
4.04040 -10.957 -12.067 -13.101 -14.240 -14.958 -15.276 -15.240 -15.494 -15.474 
4.24242 -10.689 -11.777 -12.948 -14.219 -14.888 -15.060 -15.247 -15.343 -15.441 
4.44444 -10.532 -11.721 -13.105 -14.250 -14.800 -15.036 -15.083 -15.231 -15.432 
4.64646 -10.524 -11.614 -12.796 -13.907 -14.736 -14.933 -15.032 -15.174 -15.159 
4.84848 -10.385 -11.758 -12.636 -13.871 -14.626 -14.819 -14.971 -15.194 -15.026 
5.05051 -10.079 -11.401 -12.591 -13.802 -14.563 -14.820 -14.827 -15.016 -15.278 
5.25253 -9.920 -11.280 -12.630 -13.644 -14.358 -14.833 -14.861 -15.019 -15.077 
5.45455 -9.929 -11.178 -12.544 -13.742 -14.372 -14.646 -14.717 -14.865 -15.132 
5.65657 -9.687 -11.016 -12.383 -13.593 -14.272 -14.629 -14.627 -14.653 -14.830 
5.85859 -9.513 -10.953 -12.279 -13.437 -14.186 -14.556 -14.630 -14.573 -14.876 
6.06061 -9.437 -11.005 -12.373 -13.431 -14.084 -14.480 -14.568 -14.721 -14.840 
6.26263 -9.266 -10.771 -12.106 -13.340 -14.157 -14.448 -14.468 -14.488 -14.778 
6.46465 -9.362 -10.903 -12.227 -13.237 -14.048 -14.376 -14.404 -14.492 -14.474 
6.66667 -9.043 -10.710 -12.043 -13.197 -13.922 -14.357 -14.396 -14.323 -14.490 
6.86869 -9.048 -10.616 -12.075 -13.067 -13.849 -14.252 -14.332 -14.297 -14.524 
7.07071 -8.699 -10.445 -11.894 -12.996 -13.886 -14.177 -14.196 -14.215 -14.325 
7.27273 -8.864 -10.574 -11.864 -13.071 -13.781 -14.099 -14.255 -14.216 -14.346 
7.47475 -8.546 -10.697 -11.845 -12.887 -13.674 -14.049 -14.123 -14.238 -14.110 
7.67677 -8.630 -10.281 -11.703 -12.971 -13.667 -14.002 -14.127 -14.124 -14.123 
7.87879 -8.379 -10.519 -11.899 -12.905 -13.688 -13.894 -14.035 -14.081 -14.244 
8.08081 -8.431 -10.166 -11.656 -12.763 -13.495 -13.973 -13.941 -13.902 -14.129 
8.28283 -8.063 -9.945 -11.575 -12.769 -13.393 -13.892 -13.962 -13.971 -14.077 
8.48485 -7.985 -10.079 -11.629 -12.577 -13.422 -13.761 -13.944 -13.784 -13.870 
8.68687 -7.781 -9.790 -11.406 -12.736 -13.342 -13.763 -13.801 -13.836 -13.837 
8.88889 -7.753 -9.907 -11.391 -12.553 -13.261 -13.737 -13.804 -13.748 -13.891 
9.09091 -7.686 -9.658 -11.334 -12.358 -13.218 -13.609 -13.776 -13.752 -13.772 
