# t[days] u g r i z y J H K
0.20202 -12.279 -12.916 -12.528 -12.870 -13.538 -12.002 -10.283 -2.547 -2.124 
0.40404 -13.303 -14.238 -14.127 -14.191 -13.818 -13.971 -12.885 -12.024 -12.193 
0.60606 -13.710 -14.496 -14.734 -14.529 -14.041 -14.044 -13.403 -13.252 -11.841 
0.80808 -12.947 -14.217 -14.730 -14.580 -14.523 -14.220 -14.478 -13.831 -13.629 
1.01010 -13.194 -14.414 -14.773 -14.887 -15.048 -14.957 -14.828 -14.268 -14.047 
1.21212 -13.155 -14.481 -14.796 -15.276 -15.270 -15.189 -15.050 -14.767 -14.024 
1.41414 -12.983 -14.315 -14.864 -15.164 -15.404 -15.541 -15.104 -15.206 -15.088 
1.61616 -12.602 -14.023 -14.569 -15.259 -15.472 -15.507 -15.471 -15.164 -14.798 
1.81818 -12.369 -13.735 -14.567 -14.958 -15.461 -15.532 -15.384 -15.371 -14.875 
2.02020 -11.987 -13.567 -14.263 -14.996 -15.454 -15.522 -15.295 -15.268 -14.940 
2.22222 -11.826 -13.147 -14.070 -14.885 -15.276 -15.374 -15.165 -15.026 -15.057 
2.42424 -11.756 -13.176 -14.055 -14.723 -15.220 -15.365 -15.219 -15.048 -14.899 
2.62626 -11.457 -12.781 -13.769 -14.509 -14.963 -15.056 -15.041 -14.829 -14.825 
2.82828 -11.034 -12.357 -13.521 -14.409 -14.852 -14.979 -14.893 -14.807 -14.763 
3.03030 -10.904 -12.404 -13.510 -14.171 -14.686 -14.946 -14.822 -14.615 -14.626 
3.23232 -10.761 -12.277 -13.277 -14.062 -14.560 -14.693 -14.672 -14.425 -14.371 
3.43434 -10.489 -11.822 -12.976 -13.898 -14.464 -14.602 -14.527 -14.375 -14.348 
3.63636 -10.019 -11.721 -12.880 -13.736 -14.322 -14.539 -14.454 -14.221 -13.982 
3.83838 -10.022 -11.684 -12.773 -13.650 -14.202 -14.333 -14.279 -14.148 -14.121 
4.04040 -9.880 -11.447 -12.608 -13.437 -13.994 -14.250 -14.250 -14.033 -13.904 
4.24242 -9.632 -11.365 -12.540 -13.391 -13.822 -14.109 -14.035 -13.994 -13.847 
4.44444 -9.318 -11.266 -12.493 -13.275 -13.830 -14.089 -13.956 -13.778 -13.625 
4.64646 -9.058 -10.951 -12.211 -13.160 -13.677 -14.003 -13.869 -13.768 -13.509 
4.84848 -8.940 -10.927 -12.102 -13.041 -13.556 -13.751 -13.725 -13.453 -13.537 
5.05051 -8.420 -10.756 -12.049 -12.940 -13.444 -13.672 -13.702 -13.538 -13.312 
5.25253 -8.430 -10.357 -11.858 -12.725 -13.344 -13.553 -13.515 -13.373 -13.326 
5.45455 -8.172 -10.427 -11.709 -12.700 -13.218 -13.416 -13.362 -13.260 -13.194 
