# t[days] u g r i z y J H K
0.20202 -11.902 -12.808 -13.041 -13.117 -12.964 -13.975 -3.645 -12.160 nan 
0.40404 -12.460 -13.536 -14.006 -13.878 -13.101 -12.494 -13.267 -11.801 2.598 
0.60606 -12.651 -14.002 -14.343 -14.103 -14.475 -14.579 -13.242 -12.924 -8.961 
0.80808 -12.237 -13.328 -14.173 -14.576 -14.067 -14.193 -13.705 -12.964 -13.110 
1.01010 -11.514 -13.447 -14.595 -14.054 -13.395 -14.371 -13.896 -13.647 -13.305 
1.21212 -11.887 -13.785 -13.932 -14.547 -13.827 -14.307 -14.316 -13.315 -9.982 
1.41414 -10.549 -13.761 -14.310 -14.870 -15.074 -15.149 -14.969 -14.263 -14.905 
1.61616 -11.710 -13.924 -15.080 -15.495 -15.623 -15.654 -15.753 -15.473 -14.672 
1.81818 -11.559 -14.020 -14.957 -15.634 -15.869 -15.919 -15.833 -15.892 -15.376 
2.02020 -12.192 -14.026 -15.024 -15.679 -16.030 -16.100 -16.031 -15.873 -15.602 
2.22222 -11.870 -13.648 -14.883 -15.579 -16.057 -16.244 -16.012 -16.066 -15.957 
2.42424 -12.020 -13.791 -14.913 -15.508 -16.034 -16.343 -16.021 -15.649 -15.911 
2.62626 -12.110 -13.709 -14.745 -15.430 -16.010 -16.103 -15.972 -15.954 -15.949 
2.82828 -12.183 -13.360 -14.611 -15.335 -15.798 -16.060 -16.050 -15.962 -15.763 
3.03030 -12.027 -13.346 -14.550 -15.260 -15.682 -15.947 -15.901 -15.724 -15.774 
3.23232 -11.982 -13.042 -14.185 -14.967 -15.602 -15.820 -15.831 -15.633 -15.286 
3.43434 -11.944 -13.104 -14.265 -14.950 -15.630 -15.778 -15.713 -15.640 -15.595 
3.63636 -12.053 -13.082 -14.084 -14.807 -15.443 -15.644 -15.480 -15.409 -15.410 
3.83838 -12.087 -13.062 -13.949 -14.723 -15.289 -15.510 -15.415 -15.335 -15.476 
4.04040 -11.843 -12.895 -13.744 -14.607 -15.063 -15.517 -15.289 -15.282 -15.185 
4.24242 -11.334 -12.805 -13.732 -14.545 -15.091 -15.259 -15.223 -14.956 -15.052 
4.44444 -11.634 -12.907 -13.775 -14.538 -14.998 -15.275 -15.115 -15.033 -15.042 
4.64646 -11.204 -12.663 -13.541 -14.342 -14.978 -15.316 -15.073 -14.739 -14.890 
4.84848 -11.484 -12.675 -13.592 -14.415 -14.926 -15.163 -14.993 -14.846 -14.644 
5.05051 -11.060 -12.199 -13.402 -14.276 -14.726 -14.999 -14.988 -14.555 -14.498 
5.25253 -10.851 -12.434 -13.294 -14.044 -14.678 -14.896 -14.765 -14.561 -14.754 
5.45455 -10.720 -12.142 -13.222 -14.033 -14.571 -14.865 -14.711 -14.537 -14.477 
5.65657 -10.510 -11.948 -13.099 -13.927 -14.539 -14.818 -14.681 -14.581 -14.484 
5.85859 -10.399 -12.002 -13.252 -13.964 -14.479 -14.605 -14.614 -14.524 -14.307 
6.06061 -10.363 -11.983 -13.027 -13.796 -14.309 -14.593 -14.474 -14.497 -14.180 
6.26263 -10.137 -11.780 -12.924 -13.738 -14.366 -14.633 -14.573 -14.383 -14.212 
6.46465 -9.818 -11.806 -12.962 -13.714 -14.256 -14.536 -14.377 -14.280 -14.236 
6.66667 -9.511 -11.526 -12.683 -13.600 -14.200 -14.356 -14.445 -14.226 -14.065 
6.86869 -9.553 -11.366 -12.605 -13.480 -14.018 -14.282 -14.439 -14.186 -14.072 
