# t[days] u g r i z y J H K
0.20202 -11.261 -12.030 -12.647 -13.242 -12.686 -12.351 -11.528 -9.313 -8.381 
0.40404 -13.398 -13.929 -14.267 -14.377 -14.280 -13.821 -13.146 -12.328 -11.489 
0.60606 -13.512 -14.353 -14.653 -14.705 -14.509 -14.433 -14.010 -13.842 -13.206 
0.80808 -13.200 -14.311 -14.641 -14.804 -14.770 -14.705 -14.332 -13.890 -13.705 
1.01010 -12.731 -14.099 -14.627 -14.839 -14.736 -14.758 -14.378 -14.115 -14.169 
1.21212 -12.181 -13.775 -14.402 -14.584 -14.718 -14.617 -14.331 -14.270 -13.810 
1.41414 -11.343 -13.204 -14.000 -14.265 -14.361 -14.381 -14.326 -14.058 -13.756 
1.61616 -10.759 -12.684 -13.537 -13.968 -14.194 -14.165 -14.088 -14.020 -13.573 
1.81818 -10.110 -12.222 -13.208 -13.696 -13.921 -13.937 -13.920 -13.851 -13.860 
2.02020 -9.644 -11.728 -12.813 -13.379 -13.771 -13.855 -13.816 -13.796 -13.767 
2.22222 -9.262 -11.360 -12.509 -13.142 -13.535 -13.669 -13.700 -13.783 -13.638 
2.42424 -8.734 -10.904 -12.241 -12.949 -13.366 -13.531 -13.550 -13.714 -13.615 
2.62626 -8.403 -10.399 -12.010 -12.736 -13.240 -13.374 -13.457 -13.419 -13.561 
2.82828 -8.073 -10.175 -11.593 -12.513 -13.106 -13.236 -13.288 -13.503 -13.433 
3.03030 -7.699 -9.880 -11.417 -12.364 -12.932 -13.061 -13.179 -13.408 -13.361 
3.23232 -7.250 -9.472 -11.158 -12.165 -12.797 -12.964 -13.120 -13.179 -13.365 
3.43434 -7.107 -9.248 -10.978 -12.013 -12.583 -12.820 -12.974 -13.190 -13.287 
3.63636 -6.583 -8.908 -10.723 -11.769 -12.412 -12.681 -12.834 -13.017 -13.161 
3.83838 -6.100 -8.618 -10.430 -11.628 -12.300 -12.505 -12.742 -13.029 -13.093 
4.04040 -5.915 -8.215 -10.180 -11.534 -12.155 -12.366 -12.622 -12.823 -12.974 
4.24242 -5.565 -8.231 -10.098 -11.367 -12.035 -12.274 -12.441 -12.759 -12.938 
4.44444 -5.164 -7.994 -9.974 -11.259 -11.885 -12.225 -12.356 -12.673 -12.813 
4.64646 -4.886 -7.602 -9.707 -11.061 -11.817 -12.042 -12.223 -12.549 -12.687 
4.84848 -4.735 -7.481 -9.630 -10.988 -11.698 -11.970 -12.120 -12.474 -12.654 
5.05051 -4.521 -7.224 -9.494 -10.898 -11.597 -11.782 -12.104 -12.312 -12.626 
5.25253 -4.154 -7.006 -9.315 -10.730 -11.504 -11.713 -11.957 -12.287 -12.547 
5.45455 -3.968 -6.845 -9.235 -10.615 -11.363 -11.649 -11.855 -12.261 -12.340 
5.65657 -3.685 -6.843 -9.150 -10.577 -11.305 -11.521 -11.809 -12.130 -12.363 
5.85859 -3.313 -6.537 -8.928 -10.489 -11.233 -11.485 -11.708 -12.063 -12.269 
6.06061 -3.342 -6.376 -8.821 -10.350 -11.173 -11.387 -11.658 -11.971 -12.256 
