# t[days] u g r i z y J H K
0.20202 -12.039 -13.091 -12.467 -13.143 -13.249 -12.234 -10.158 -3.103 -2.100 
0.40404 -13.502 -14.279 -14.236 -14.350 -13.990 -13.879 -12.970 -12.311 -11.915 
0.60606 -13.767 -14.611 -14.830 -14.553 -14.108 -13.975 -13.343 -13.166 -12.180 
0.80808 -13.255 -14.356 -14.787 -14.584 -14.633 -14.487 -14.519 -14.066 -14.011 
1.01010 -13.423 -14.559 -14.890 -15.018 -15.201 -14.873 -14.859 -14.312 -13.986 
1.21212 -13.447 -14.667 -14.889 -15.370 -15.443 -15.283 -15.134 -14.826 -13.963 
1.41414 -13.359 -14.497 -14.974 -15.271 -15.515 -15.621 -15.150 -15.279 -15.131 
1.61616 -12.923 -14.163 -14.711 -15.346 -15.563 -15.566 -15.542 -15.241 -14.763 
1.81818 -12.599 -13.832 -14.668 -15.068 -15.560 -15.603 -15.428 -15.433 -15.010 
2.02020 -12.204 -13.747 -14.391 -15.074 -15.510 -15.595 -15.395 -15.316 -14.949 
2.22222 -12.117 -13.355 -14.205 -14.983 -15.361 -15.394 -15.192 -15.138 -15.026 
2.42424 -11.959 -13.329 -14.166 -14.821 -15.279 -15.416 -15.243 -15.073 -14.971 
2.62626 -11.664 -12.959 -13.880 -14.591 -15.009 -15.120 -15.094 -14.861 -14.899 
2.82828 -11.151 -12.510 -13.676 -14.490 -14.930 -15.018 -14.970 -14.839 -14.780 
3.03030 -11.226 -12.600 -13.628 -14.238 -14.752 -14.998 -14.842 -14.618 -14.667 
3.23232 -11.069 -12.473 -13.402 -14.150 -14.613 -14.759 -14.706 -14.524 -14.410 
3.43434 -10.698 -11.994 -13.075 -13.944 -14.489 -14.652 -14.580 -14.414 -14.423 
3.63636 -10.234 -11.910 -13.006 -13.784 -14.397 -14.584 -14.513 -14.238 -14.037 
3.83838 -10.219 -11.790 -12.786 -13.711 -14.223 -14.362 -14.310 -14.226 -14.148 
4.04040 -10.094 -11.617 -12.710 -13.487 -14.025 -14.310 -14.284 -14.085 -13.910 
4.24242 -9.807 -11.553 -12.660 -13.459 -13.861 -14.154 -14.078 -14.005 -13.847 
4.44444 -9.432 -11.364 -12.526 -13.298 -13.859 -14.121 -13.999 -13.774 -13.738 
