# t[days] u g r i z y J H K
0.20202 -10.890 -10.365 -10.313 -13.281 -11.275 -8.229 -6.418 -4.488 -3.849 
0.40404 -13.648 -14.038 -14.307 -14.612 -14.053 -13.793 -12.944 -13.164 -12.045 
0.60606 -14.197 -14.819 -15.276 -15.226 -14.753 -15.029 -14.279 -13.312 -12.782 
0.80808 -14.237 -15.220 -15.648 -15.582 -15.235 -15.179 -14.800 -14.574 -14.005 
1.01010 -14.100 -15.295 -15.611 -15.642 -15.433 -15.276 -15.039 -14.709 -13.671 
1.21212 -13.852 -15.139 -15.667 -15.616 -15.559 -15.410 -15.029 -14.924 -14.238 
1.41414 -13.375 -14.891 -15.592 -15.746 -15.634 -15.499 -15.169 -15.118 -14.816 
1.61616 -13.026 -14.614 -15.207 -15.493 -15.554 -15.321 -15.085 -15.062 -14.824 
1.81818 -12.562 -14.282 -15.030 -15.321 -15.307 -15.339 -15.236 -14.995 -14.825 
2.02020 -11.970 -13.910 -14.807 -15.067 -15.125 -15.065 -15.042 -14.960 -14.836 
2.22222 -11.507 -13.557 -14.452 -14.958 -14.992 -15.025 -14.869 -14.824 -14.536 
2.42424 -11.131 -13.227 -14.229 -14.653 -14.819 -14.820 -14.817 -15.061 -14.836 
2.62626 -10.684 -12.837 -13.816 -14.348 -14.583 -14.633 -14.626 -14.762 -14.422 
2.82828 -10.450 -12.426 -13.647 -14.166 -14.332 -14.257 -14.439 -14.651 -14.509 
3.03030 -10.146 -12.163 -13.284 -13.921 -14.171 -14.288 -14.276 -14.611 -14.451 
3.23232 -9.905 -11.682 -12.997 -13.649 -13.956 -14.076 -14.249 -14.342 -14.478 
3.43434 -9.667 -11.469 -12.624 -13.337 -13.778 -13.909 -14.130 -14.255 -14.355 
3.63636 -9.493 -11.056 -12.494 -13.181 -13.529 -13.674 -14.078 -14.238 -13.994 
3.83838 -9.241 -10.693 -12.162 -12.817 -13.258 -13.327 -13.735 -14.006 -14.023 
4.04040 -9.122 -10.508 -11.839 -12.865 -13.325 -13.421 -13.584 -14.005 -14.077 
4.24242 -8.912 -10.223 -11.710 -12.426 -12.999 -13.145 -13.729 -14.083 -14.095 
4.44444 -8.728 -9.815 -11.322 -12.457 -12.917 -13.143 -13.583 -13.894 -14.154 
4.64646 -8.504 -9.771 -11.182 -12.169 -12.818 -12.992 -13.450 -13.829 -13.983 
4.84848 -8.355 -9.578 -10.920 -12.045 -12.601 -12.820 -13.331 -13.719 -13.833 
5.05051 -8.127 -9.515 -10.737 -11.919 -12.604 -12.768 -13.343 -13.788 -13.948 
5.25253 -7.966 -9.316 -10.663 -11.833 -12.410 -12.703 -13.122 -13.676 -13.895 
5.45455 -7.798 -9.041 -10.586 -11.639 -12.246 -12.649 -13.064 -13.532 -13.776 
5.65657 -7.624 -8.771 -10.308 -11.693 -12.175 -12.501 -12.910 -13.447 -13.762 
5.85859 -7.423 -8.619 -10.016 -11.338 -12.100 -12.487 -12.875 -13.478 -13.748 
6.06061 -7.286 -8.441 -9.858 -11.061 -11.921 -12.325 -12.890 -13.330 -13.826 
6.26263 -7.067 -8.226 -9.731 -11.109 -11.898 -12.333 -12.794 -13.253 -13.521 
6.46465 -6.870 -8.272 -9.673 -10.863 -11.870 -12.233 -12.634 -13.272 -13.432 
6.66667 -6.657 -7.937 -9.559 -10.859 -11.769 -12.101 -12.574 -13.068 -13.410 
6.86869 -6.456 -7.694 -9.290 -10.798 -11.686 -12.014 -12.551 -13.077 -13.529 
7.07071 -6.296 -7.635 -9.140 -10.595 -11.559 -11.975 -12.494 -13.015 -13.349 
7.27273 -6.104 -7.423 -8.992 -10.555 -11.503 -11.846 -12.436 -12.978 -13.344 
7.47475 -5.899 -7.342 -8.893 -10.399 -11.435 -11.860 -12.355 -12.952 -13.256 
