# t[days] u g r i z y J H K
0.20202 -11.313 -11.726 -12.420 -11.860 -11.417 -10.999 -11.420 -10.275 -7.439 
0.40404 -13.879 -14.555 -14.823 -15.014 -14.714 -14.682 -13.702 -12.016 -12.520 
0.60606 -14.414 -15.018 -15.321 -15.246 -14.801 -14.916 -14.369 -13.707 -13.250 
0.80808 -14.158 -15.342 -15.678 -15.569 -15.226 -15.297 -14.772 -14.107 -13.644 
1.01010 -13.811 -15.327 -15.770 -15.715 -15.664 -15.514 -15.104 -14.705 -14.436 
1.21212 -13.592 -15.149 -15.544 -15.674 -15.671 -15.589 -15.445 -15.003 -14.734 
1.41414 -13.105 -14.879 -15.479 -15.539 -15.635 -15.634 -15.449 -15.328 -14.773 
1.61616 -12.702 -14.525 -15.107 -15.410 -15.498 -15.358 -15.210 -15.332 -14.676 
1.81818 -12.272 -14.151 -14.797 -15.104 -15.389 -15.319 -15.150 -15.103 -14.892 
2.02020 -11.729 -13.716 -14.460 -14.947 -15.095 -15.125 -15.122 -15.163 -14.913 
2.22222 -11.228 -13.227 -14.158 -14.634 -14.975 -15.062 -15.000 -14.862 -14.787 
2.42424 -10.920 -12.873 -13.739 -14.328 -14.782 -14.874 -14.832 -14.877 -14.597 
2.62626 -10.699 -12.701 -13.569 -14.198 -14.647 -14.758 -14.837 -14.668 -14.517 
2.82828 -10.368 -12.367 -13.418 -14.027 -14.508 -14.781 -14.643 -14.607 -14.517 
3.03030 -10.022 -12.222 -13.232 -13.874 -14.344 -14.589 -14.573 -14.461 -14.531 
3.23232 -9.898 -11.949 -12.882 -13.655 -14.200 -14.366 -14.446 -14.488 -14.571 
3.43434 -9.655 -11.592 -12.719 -13.531 -14.111 -14.307 -14.327 -14.414 -14.338 
3.63636 -9.219 -11.146 -12.431 -13.397 -13.960 -14.272 -14.243 -14.287 -14.300 
3.83838 -9.047 -11.135 -12.313 -13.246 -13.881 -14.150 -14.091 -14.272 -14.245 
4.04040 -8.755 -10.915 -12.271 -13.046 -13.705 -13.957 -14.092 -14.125 -14.155 
4.24242 -8.711 -10.819 -12.071 -12.996 -13.634 -13.860 -13.941 -13.975 -14.101 
4.44444 -8.446 -10.634 -11.816 -12.827 -13.481 -13.714 -13.831 -13.921 -13.940 
4.64646 -8.125 -10.460 -11.798 -12.712 -13.395 -13.644 -13.641 -13.703 -13.916 
4.84848 -7.954 -10.050 -11.629 -12.665 -13.253 -13.544 -13.629 -13.693 -13.868 
5.05051 -7.722 -10.022 -11.470 -12.433 -13.144 -13.421 -13.529 -13.662 -13.802 
5.25253 -7.519 -9.939 -11.204 -12.417 -13.043 -13.295 -13.474 -13.514 -13.534 
5.45455 -7.123 -9.489 -11.126 -12.283 -12.886 -13.188 -13.262 -13.448 -13.523 
5.65657 -6.991 -9.361 -11.014 -12.136 -12.818 -13.061 -13.190 -13.298 -13.395 
5.85859 -6.754 -9.336 -10.867 -12.059 -12.669 -13.059 -13.156 -13.306 -13.409 
6.06061 -6.994 -9.091 -10.878 -11.990 -12.575 -12.911 -13.115 -13.224 -13.362 
6.26263 -6.288 -8.935 -10.696 -11.784 -12.555 -12.860 -12.952 -13.069 -13.278 
6.46465 -6.288 -8.547 -10.534 -11.723 -12.408 -12.720 -12.844 -13.030 -13.102 
6.66667 -5.888 -8.514 -10.366 -11.616 -12.278 -12.633 -12.779 -12.948 -13.037 
6.86869 -6.210 -8.362 -10.353 -11.520 -12.257 -12.548 -12.695 -12.916 -13.019 
7.07071 -5.459 -8.325 -10.132 -11.385 -12.126 -12.444 -12.600 -12.891 -12.969 
7.27273 -5.049 -8.108 -10.032 -11.311 -12.043 -12.322 -12.561 -12.698 -12.905 
7.47475 -5.114 -7.840 -9.904 -11.240 -12.025 -12.320 -12.486 -12.691 -12.867 
7.67677 -4.752 -7.711 -9.805 -11.251 -11.966 -12.287 -12.479 -12.647 -12.746 
7.87879 -4.567 -7.678 -9.740 -11.111 -11.834 -12.258 -12.433 -12.502 -12.718 
8.08081 -4.593 -7.524 -9.676 -10.928 -11.789 -12.126 -12.366 -12.508 -12.647 
8.28283 -4.319 -7.413 -9.430 -10.855 -11.695 -12.012 -12.290 -12.457 -12.605 
8.48485 -3.716 -7.230 -9.440 -10.817 -11.670 -12.018 -12.249 -12.432 -12.496 
8.68687 -3.970 -7.154 -9.272 -10.777 -11.635 -11.948 -12.240 -12.411 -12.481 
8.88889 -3.288 -7.090 -9.278 -10.686 -11.563 -11.944 -12.190 -12.391 -12.480 
9.09091 -4.178 -6.867 -9.144 -10.627 -11.457 -11.875 -12.153 -12.337 -12.489 
9.29293 -3.120 -7.028 -9.032 -10.529 -11.376 -11.764 -12.043 -12.262 -12.335 
9.49495 -3.272 -6.596 -8.889 -10.504 -11.317 -11.733 -12.072 -12.227 -12.436 
9.69697 -2.788 -6.317 -8.810 -10.408 -11.319 -11.676 -12.059 -12.203 -12.312 
9.89899 -3.029 -6.293 -8.784 -10.329 -11.220 -11.655 -12.031 -12.233 -12.323 
10.10101 -2.542 -6.169 -8.551 -10.356 -11.222 -11.576 -11.996 -12.139 -12.260 
10.30303 -2.322 -6.149 -8.577 -10.254 -11.112 -11.534 -11.948 -12.116 -12.259 
10.50505 -2.417 -5.786 -8.421 -10.140 -11.117 -11.519 -11.864 -12.100 -12.304 
10.70707 -2.008 -5.840 -8.354 -10.132 -11.052 -11.449 -11.886 -12.145 -12.291 
10.90909 -1.877 -5.596 -8.244 -10.001 -10.996 -11.445 -11.848 -12.095 -12.249 
11.11111 -1.715 -5.369 -8.113 -9.946 -10.997 -11.375 -11.774 -12.064 -12.144 
11.31313 -2.064 -5.305 -8.059 -9.900 -10.864 -11.308 -11.745 -12.017 -12.141 
11.51515 -1.191 -5.055 -8.038 -9.876 -10.882 -11.297 -11.681 -11.972 -12.124 
11.71717 -1.287 -4.982 -7.919 -9.706 -10.777 -11.208 -11.694 -11.973 -12.121 
11.91919 -1.112 -4.611 -7.815 -9.662 -10.674 -11.180 -11.616 -11.952 -12.017 
12.12121 -0.876 -4.786 -7.784 -9.607 -10.611 -11.095 -11.612 -11.907 -11.994 
12.32323 -0.608 -4.889 -7.689 -9.464 -10.539 -11.123 -11.546 -11.888 -12.056 
12.52525 -0.473 -4.414 -7.503 -9.532 -10.458 -10.977 -11.561 -11.874 -12.006 
12.72727 -0.271 -4.121 -7.435 -9.389 -10.416 -10.898 -11.502 -11.806 -11.945 
12.92929 -0.464 -4.252 -7.388 -9.305 -10.394 -10.943 -11.458 -11.784 -11.911 
13.13131 -0.023 -4.176 -7.247 -9.171 -10.335 -10.835 -11.338 -11.707 -11.896 
13.33333 0.158 -4.106 -7.266 -9.096 -10.171 -10.745 -11.309 -11.688 -11.840 
13.53535 0.226 -3.847 -7.043 -9.033 -10.122 -10.694 -11.184 -11.672 -11.870 
