# t[days] u g r i z y J H K
0.20202 -11.257 -10.751 -13.084 -13.230 -10.261 -7.662 -6.321 -5.124 -5.097 
0.40404 -14.454 -15.127 -15.235 -15.179 -14.857 -13.734 -13.429 -13.505 -13.135 
0.60606 -15.163 -15.963 -16.247 -15.969 -15.940 -15.465 -15.061 -14.137 -14.079 
0.80808 -15.345 -16.280 -16.698 -16.478 -16.287 -16.085 -15.887 -15.363 -14.494 
1.01010 -15.218 -16.339 -16.823 -16.691 -16.517 -16.381 -16.092 -15.756 -14.969 
1.21212 -14.840 -16.289 -16.915 -16.861 -16.677 -16.505 -16.234 -16.048 -15.527 
1.41414 -14.636 -16.129 -16.791 -16.868 -16.662 -16.621 -16.494 -16.051 -15.948 
1.61616 -14.092 -15.981 -16.672 -16.742 -16.852 -16.827 -16.501 -16.275 -15.983 
1.81818 -13.650 -15.816 -16.548 -16.619 -16.689 -16.613 -16.518 -16.247 -15.828 
2.02020 -13.263 -15.552 -16.305 -16.443 -16.575 -16.571 -16.422 -16.027 -15.878 
2.22222 -12.911 -15.197 -16.022 -16.252 -16.329 -16.361 -16.273 -16.047 -15.801 
2.42424 -12.408 -14.847 -15.665 -15.983 -16.087 -16.203 -16.152 -16.006 -15.666 
2.62626 -12.003 -14.434 -15.346 -15.759 -15.955 -16.043 -16.101 -15.863 -15.712 
2.82828 -11.597 -14.207 -15.156 -15.569 -15.798 -15.897 -15.891 -15.816 -15.634 
3.03030 -11.331 -13.810 -14.894 -15.385 -15.633 -15.814 -15.868 -15.801 -15.474 
3.23232 -10.962 -13.617 -14.728 -15.126 -15.520 -15.659 -15.666 -15.663 -15.487 
3.43434 -10.640 -13.291 -14.398 -15.050 -15.341 -15.619 -15.644 -15.543 -15.363 
3.63636 -10.516 -13.124 -14.265 -14.876 -15.182 -15.443 -15.501 -15.466 -15.371 
3.83838 -10.051 -12.866 -14.063 -14.707 -15.114 -15.351 -15.398 -15.403 -15.186 
4.04040 -9.832 -12.540 -13.860 -14.568 -14.953 -15.223 -15.316 -15.308 -15.197 
4.24242 -9.726 -12.491 -13.747 -14.471 -14.880 -15.041 -15.231 -15.266 -15.090 
4.44444 -9.420 -12.220 -13.570 -14.279 -14.748 -15.015 -15.134 -15.165 -15.156 
4.64646 -9.161 -11.953 -13.429 -14.170 -14.654 -14.888 -15.021 -15.148 -15.050 
4.84848 -8.921 -12.011 -13.304 -13.945 -14.624 -14.760 -14.980 -15.038 -14.981 
5.05051 -8.916 -11.774 -13.152 -13.916 -14.428 -14.642 -14.929 -15.017 -14.885 
5.25253 -8.794 -11.470 -12.963 -13.831 -14.404 -14.643 -14.739 -14.850 -14.859 
5.45455 -8.527 -11.367 -12.889 -13.818 -14.207 -14.526 -14.701 -14.851 -14.820 
5.65657 -8.258 -11.237 -12.702 -13.584 -14.149 -14.373 -14.566 -14.776 -14.728 
5.85859 -8.252 -10.988 -12.490 -13.511 -13.999 -14.290 -14.507 -14.646 -14.765 
6.06061 -7.900 -10.703 -12.385 -13.305 -13.887 -14.325 -14.453 -14.621 -14.687 
6.26263 -7.743 -10.613 -12.267 -13.184 -13.823 -14.167 -14.380 -14.590 -14.586 
6.46465 -7.503 -10.423 -12.190 -13.123 -13.721 -14.100 -14.346 -14.479 -14.474 
6.66667 -7.235 -10.332 -12.052 -12.970 -13.645 -13.951 -14.233 -14.396 -14.516 
6.86869 -7.029 -10.119 -11.850 -12.896 -13.550 -13.897 -14.139 -14.393 -14.442 
7.07071 -6.810 -9.995 -11.750 -12.760 -13.418 -13.768 -14.065 -14.364 -14.363 
7.27273 -6.734 -9.773 -11.608 -12.682 -13.352 -13.747 -14.018 -14.237 -14.370 
7.47475 -6.694 -9.669 -11.490 -12.606 -13.246 -13.599 -13.930 -14.143 -14.278 
7.67677 -6.256 -9.363 -11.317 -12.434 -13.158 -13.483 -13.890 -14.143 -14.256 
7.87879 -6.159 -9.248 -11.216 -12.414 -13.049 -13.439 -13.782 -14.027 -14.253 
8.08081 -5.998 -9.249 -10.972 -12.224 -12.971 -13.276 -13.654 -13.988 -14.160 
8.28283 -5.639 -9.076 -10.903 -12.228 -12.848 -13.283 -13.598 -13.934 -14.079 
8.48485 -5.365 -8.561 -10.889 -12.041 -12.819 -13.199 -13.561 -13.825 -14.017 
8.68687 -5.404 -8.595 -10.707 -11.979 -12.725 -13.065 -13.463 -13.751 -13.882 
8.88889 -5.090 -8.529 -10.503 -11.815 -12.604 -13.002 -13.382 -13.644 -13.918 
9.09091 -5.140 -8.243 -10.385 -11.733 -12.473 -12.893 -13.265 -13.604 -13.823 
9.29293 -4.886 -8.291 -10.219 -11.648 -12.431 -12.846 -13.230 -13.608 -13.779 
9.49495 -4.622 -7.990 -10.169 -11.573 -12.378 -12.741 -13.180 -13.571 -13.777 
9.69697 -4.230 -7.805 -10.076 -11.389 -12.251 -12.684 -13.113 -13.427 -13.679 
9.89899 -4.546 -7.613 -9.937 -11.320 -12.261 -12.596 -13.047 -13.418 -13.662 
10.10101 -4.096 -7.540 -9.831 -11.258 -12.112 -12.549 -12.945 -13.360 -13.612 
10.30303 -3.936 -7.544 -9.731 -11.146 -12.044 -12.484 -12.906 -13.252 -13.504 
10.50505 -4.288 -7.225 -9.596 -11.128 -11.929 -12.447 -12.912 -13.243 -13.515 
10.70707 -3.985 -7.239 -9.531 -11.054 -11.868 -12.369 -12.810 -13.162 -13.435 
10.90909 -3.567 -7.220 -9.341 -10.956 -11.842 -12.292 -12.784 -13.129 -13.399 
11.11111 -2.982 -6.636 -9.394 -10.929 -11.788 -12.317 -12.660 -13.088 -13.376 
11.31313 -3.156 -6.703 -9.246 -10.803 -11.737 -12.202 -12.637 -13.079 -13.320 
11.51515 -2.751 -6.580 -9.035 -10.724 -11.582 -12.098 -12.579 -12.996 -13.350 
11.71717 -3.084 -6.652 -8.893 -10.709 -11.573 -12.098 -12.584 -12.996 -13.237 
11.91919 -2.478 -6.244 -8.920 -10.621 -11.509 -12.090 -12.565 -12.921 -13.227 
12.12121 -3.103 -6.125 -8.719 -10.513 -11.487 -11.997 -12.480 -12.866 -13.202 
12.32323 -2.293 -6.157 -8.569 -10.408 -11.383 -11.881 -12.479 -12.885 -13.161 
12.52525 -2.096 -5.931 -8.474 -10.292 -11.375 -11.852 -12.452 -12.824 -13.080 
12.72727 -1.964 -5.846 -8.515 -10.295 -11.334 -11.784 -12.362 -12.790 -13.141 
12.92929 -2.229 -5.861 -8.501 -10.266 -11.294 -11.755 -12.340 -12.739 -13.026 
13.13131 -1.799 -5.550 -8.324 -10.240 -11.182 -11.789 -12.257 -12.676 -13.028 
13.33333 -1.694 -5.344 -8.164 -10.219 -11.191 -11.708 -12.263 -12.680 -12.990 
13.53535 -2.039 -5.109 -8.037 -10.082 -11.054 -11.672 -12.185 -12.647 -12.921 
13.73737 -1.530 -5.618 -8.000 -9.925 -10.994 -11.625 -12.142 -12.626 -12.929 
13.93939 -1.362 -4.898 -8.020 -9.855 -10.980 -11.575 -12.113 -12.597 -12.917 
14.14141 -1.470 -4.915 -7.924 -9.765 -10.971 -11.490 -12.095 -12.519 -12.875 
14.34343 -1.499 -4.603 -7.752 -9.764 -10.900 -11.490 -12.090 -12.478 -12.889 
14.54545 -0.990 -5.023 -7.651 -9.737 -10.844 -11.424 -12.024 -12.489 -12.829 
14.74747 -0.801 -5.045 -7.670 -9.536 -10.771 -11.345 -11.979 -12.425 -12.752 
14.94949 -0.625 -4.285 -7.465 -9.568 -10.735 -11.293 -11.970 -12.415 -12.769 
15.15152 -0.809 -3.860 -7.460 -9.411 -10.670 -11.260 -11.905 -12.409 -12.730 
15.35354 -0.365 -3.957 -7.340 -9.299 -10.613 -11.241 -11.884 -12.361 -12.664 
15.55556 -0.320 -4.150 -7.164 -9.325 -10.578 -11.157 -11.865 -12.311 -12.619 
15.75758 -0.081 -3.874 -7.244 -9.281 -10.495 -11.151 -11.801 -12.298 -12.622 
15.95960 -1.284 -3.721 -7.176 -9.260 -10.462 -11.112 -11.729 -12.241 -12.613 
16.16162 -0.736 -4.007 -6.907 -9.143 -10.305 -11.014 -11.670 -12.232 -12.564 
16.36364 0.298 -3.725 -6.944 -9.069 -10.356 -10.952 -11.594 -12.193 -12.505 
16.56566 0.480 -3.309 -6.677 -8.944 -10.316 -10.939 -11.595 -12.188 -12.514 
16.76768 0.603 -3.245 -6.830 -8.986 -10.197 -10.822 -11.609 -12.120 -12.501 
16.96970 0.707 -3.494 -6.593 -8.842 -10.156 -10.808 -11.477 -12.100 -12.387 
17.17172 0.883 -3.209 -6.797 -8.819 -10.150 -10.718 -11.483 -12.024 -12.423 
17.37374 1.033 -3.241 -6.422 -8.720 -10.005 -10.692 -11.437 -11.956 -12.376 
17.57576 1.041 -2.798 -6.573 -8.593 -9.938 -10.658 -11.375 -11.964 -12.346 
17.77778 1.209 -2.577 -6.381 -8.598 -9.904 -10.644 -11.305 -11.939 -12.300 
17.97980 1.389 -2.924 -6.192 -8.459 -9.875 -10.503 -11.281 -11.945 -12.287 
18.18182 1.424 -2.619 -5.961 -8.480 -9.836 -10.469 -11.252 -11.874 -12.348 
18.38384 1.700 -2.583 -5.994 -8.224 -9.703 -10.393 -11.248 -11.776 -12.191 
18.58586 1.768 -1.985 -5.773 -8.226 -9.601 -10.379 -11.212 -11.843 -12.150 
18.78788 2.029 -2.113 -5.774 -8.213 -9.538 -10.395 -11.113 -11.774 -12.181 
18.98990 2.062 -2.066 -5.868 -8.218 -9.525 -10.284 -11.094 -11.743 -12.076 
19.19192 2.154 -2.183 -5.519 -8.084 -9.441 -10.321 -11.040 -11.678 -12.006 
