# t[days] u g r i z y J H K
0.20202 -10.784 -10.480 -12.199 -8.675 -11.837 -12.278 -6.098 -6.674 -3.693 
0.40404 -13.348 -14.261 -15.007 -14.857 -13.658 -13.304 -11.469 -9.665 -13.562 
0.60606 -14.682 -15.284 -15.543 -15.780 -15.487 -15.401 -14.297 -13.694 -12.978 
0.80808 -14.708 -15.893 -16.343 -16.125 -16.040 -15.752 -15.106 -14.883 -14.095 
1.01010 -14.831 -16.064 -16.411 -16.586 -16.466 -16.235 -16.028 -15.436 -15.453 
1.21212 -14.820 -16.220 -16.687 -16.615 -16.391 -16.355 -16.035 -15.610 -15.180 
1.41414 -14.494 -15.996 -16.715 -16.670 -16.654 -16.615 -16.076 -16.197 -15.450 
1.61616 -14.130 -15.769 -16.497 -16.818 -16.504 -16.451 -16.219 -16.120 -15.323 
1.81818 -13.849 -15.755 -16.661 -16.646 -16.356 -16.477 -16.611 -16.348 -16.005 
2.02020 -13.463 -15.610 -16.435 -16.649 -16.483 -16.475 -16.389 -16.128 -15.896 
2.22222 -12.947 -15.402 -16.345 -16.410 -16.540 -16.386 -16.387 -16.395 -16.038 
2.42424 -12.703 -15.080 -16.110 -16.217 -16.465 -16.296 -16.253 -16.111 -15.858 
2.62626 -12.205 -14.764 -15.853 -16.082 -16.082 -16.227 -16.230 -16.085 -15.994 
2.82828 -11.994 -14.580 -15.574 -15.864 -15.901 -16.238 -16.200 -16.056 -15.915 
3.03030 -11.932 -14.170 -15.312 -15.599 -15.708 -15.750 -16.058 -15.955 -16.130 
3.23232 -11.508 -13.892 -15.034 -15.339 -15.758 -15.696 -15.800 -16.017 -15.817 
3.43434 -11.170 -13.767 -14.793 -15.147 -15.360 -15.434 -15.592 -15.805 -15.637 
3.63636 -10.993 -13.394 -14.591 -14.917 -15.220 -15.374 -15.503 -15.484 -15.582 
3.83838 -10.822 -13.142 -14.188 -14.683 -15.043 -15.164 -15.262 -15.608 -15.348 
4.04040 -10.763 -13.060 -14.196 -14.648 -14.835 -15.010 -15.254 -15.387 -15.416 
4.24242 -10.483 -12.621 -13.827 -14.418 -14.773 -15.073 -15.166 -15.401 -15.239 
4.44444 -10.331 -12.469 -13.660 -14.242 -14.649 -14.808 -14.964 -15.296 -15.181 
4.64646 -10.253 -12.264 -13.390 -14.128 -14.351 -14.743 -14.906 -15.284 -15.271 
4.84848 -10.110 -12.069 -13.317 -13.920 -14.472 -14.749 -14.919 -15.085 -15.163 
5.05051 -9.933 -11.967 -13.194 -13.855 -14.190 -14.592 -14.761 -15.045 -15.095 
5.25253 -9.743 -11.758 -12.991 -13.643 -14.187 -14.521 -14.763 -14.788 -15.003 
5.45455 -9.545 -11.519 -12.951 -13.620 -13.965 -14.537 -14.582 -14.802 -14.793 
5.65657 -9.413 -11.606 -12.768 -13.468 -13.897 -14.263 -14.456 -14.838 -15.112 
5.85859 -9.314 -11.455 -12.603 -13.598 -14.066 -14.200 -14.429 -14.849 -14.865 
6.06061 -9.170 -11.193 -12.403 -13.284 -13.941 -14.128 -14.246 -14.656 -14.782 
6.26263 -9.080 -10.932 -12.336 -13.293 -13.680 -14.147 -14.350 -14.627 -14.824 
6.46465 -8.845 -10.889 -12.186 -13.042 -13.670 -13.986 -14.275 -14.483 -14.830 
6.66667 -8.755 -10.761 -11.981 -12.906 -13.583 -13.911 -14.124 -14.440 -14.572 
6.86869 -8.693 -10.788 -12.086 -12.891 -13.513 -13.726 -14.245 -14.359 -14.686 
7.07071 -8.467 -10.536 -12.034 -12.896 -13.487 -13.891 -14.000 -14.288 -14.529 
7.27273 -8.361 -10.332 -11.889 -12.763 -13.401 -13.646 -13.994 -14.344 -14.512 
7.47475 -8.344 -10.285 -11.755 -12.622 -13.375 -13.676 -14.001 -14.245 -14.478 
7.67677 -8.370 -10.119 -11.572 -12.541 -13.287 -13.614 -13.860 -14.194 -14.337 
7.87879 -8.076 -10.380 -11.568 -12.474 -13.171 -13.474 -13.814 -14.236 -14.386 
8.08081 -8.060 -10.023 -11.564 -12.543 -13.181 -13.429 -13.810 -14.177 -14.232 
8.28283 -7.844 -9.978 -11.222 -12.292 -13.067 -13.451 -13.657 -13.986 -14.262 
8.48485 -7.600 -10.074 -11.249 -12.251 -13.005 -13.528 -13.631 -14.080 -14.248 
