# t[days] u g r i z y J H K
0.20202 -11.768 -11.677 -12.160 -9.056 -11.157 -7.511 -8.195 -13.266 -10.211 
0.40404 -13.478 -13.851 -13.876 -13.965 -12.966 -13.653 -10.999 -3.206 -12.603 
0.60606 -13.299 -14.462 -14.572 -14.893 -14.363 -12.958 -14.199 -13.520 -2.107 
0.80808 -13.088 -14.267 -14.883 -14.444 -13.447 -14.514 -13.861 -11.296 -10.922 
1.01010 -11.874 -13.862 -14.727 -14.350 -14.507 -14.372 -13.756 -14.362 -13.662 
1.21212 -10.685 -13.472 -13.986 -14.652 -14.124 -13.896 -14.211 -14.422 -9.216 
1.41414 -10.901 -13.362 -14.135 -14.366 -14.347 -14.683 -13.900 -14.852 -13.452 
1.61616 -11.684 -13.307 -14.214 -15.033 -15.311 -15.263 -15.385 -15.063 -14.000 
1.81818 -11.551 -13.759 -14.204 -15.203 -15.652 -15.355 -15.467 -15.443 -14.670 
2.02020 -12.058 -14.382 -15.187 -15.698 -16.112 -16.085 -16.138 -16.037 -15.511 
2.22222 -12.512 -14.465 -15.368 -15.805 -16.197 -16.347 -16.122 -16.267 -16.104 
2.42424 -12.509 -14.256 -15.188 -15.960 -16.293 -16.402 -16.241 -16.280 -16.185 
2.62626 -12.895 -14.327 -15.245 -15.837 -16.342 -16.422 -16.427 -16.349 -16.318 
2.82828 -12.591 -14.072 -14.896 -15.778 -16.278 -16.434 -16.213 -16.204 -15.965 
3.03030 -12.530 -13.842 -14.775 -15.514 -16.159 -16.291 -16.264 -16.126 -16.088 
3.23232 -12.725 -13.738 -14.818 -15.429 -15.882 -16.250 -16.186 -16.263 -15.800 
3.43434 -12.536 -13.601 -14.603 -15.267 -15.752 -16.069 -16.026 -16.172 -15.859 
3.63636 -12.829 -13.568 -14.462 -15.162 -15.766 -16.002 -15.879 -15.755 -15.923 
3.83838 -12.561 -13.473 -14.294 -14.996 -15.568 -15.800 -15.810 -15.751 -15.797 
4.04040 -12.241 -13.294 -14.219 -15.015 -15.621 -15.722 -15.657 -15.649 -15.812 
4.24242 -12.271 -13.304 -14.165 -14.836 -15.450 -15.712 -15.512 -15.512 -15.721 
4.44444 -12.483 -13.323 -14.074 -14.748 -15.299 -15.642 -15.497 -15.258 -15.391 
4.64646 -12.380 -13.350 -14.080 -14.710 -15.332 -15.558 -15.505 -15.488 -15.277 
4.84848 -12.236 -13.135 -13.993 -14.623 -15.163 -15.502 -15.316 -15.057 -15.339 
5.05051 -11.785 -12.829 -13.821 -14.428 -15.013 -15.376 -15.177 -15.168 -15.096 
5.25253 -11.665 -12.817 -13.705 -14.430 -15.020 -15.331 -15.071 -14.996 -14.950 
5.45455 -11.564 -12.793 -13.679 -14.401 -14.878 -15.173 -15.111 -14.924 -14.806 
5.65657 -11.407 -12.511 -13.630 -14.321 -14.914 -15.085 -15.054 -14.802 -14.859 
5.85859 -11.106 -12.468 -13.403 -14.264 -14.797 -15.041 -15.082 -14.837 -14.872 
6.06061 -11.149 -12.665 -13.517 -14.120 -14.839 -15.132 -14.883 -14.766 -14.712 
6.26263 -11.094 -12.342 -13.412 -14.117 -14.796 -15.070 -14.791 -14.676 -14.565 
6.46465 -11.051 -12.138 -13.255 -13.968 -14.683 -14.886 -14.806 -14.677 -14.397 
6.66667 -10.701 -12.182 -13.132 -13.984 -14.575 -14.832 -14.868 -14.618 -14.593 
6.86869 -10.235 -12.092 -13.263 -13.987 -14.364 -14.741 -14.649 -14.561 -14.197 
7.07071 -10.008 -11.969 -12.990 -13.815 -14.452 -14.694 -14.674 -14.505 -14.099 
7.27273 -10.259 -11.925 -12.967 -13.817 -14.246 -14.650 -14.649 -14.419 -14.250 
7.47475 -9.748 -11.617 -12.921 -13.655 -14.206 -14.668 -14.583 -14.512 -14.072 
7.67677 -9.517 -11.559 -12.796 -13.581 -14.171 -14.508 -14.622 -14.370 -14.072 
7.87879 -9.828 -11.602 -12.760 -13.746 -14.157 -14.525 -14.408 -14.415 -14.216 
8.08081 -9.032 -11.347 -12.588 -13.427 -14.066 -14.377 -14.426 -14.356 -14.253 
8.28283 -9.141 -11.147 -12.402 -13.297 -13.987 -14.320 -14.271 -14.052 -13.996 
8.48485 -9.141 -11.154 -12.405 -13.350 -13.823 -14.232 -14.369 -14.154 -13.942 
8.68687 -8.747 -10.855 -12.231 -13.143 -13.829 -14.024 -14.313 -14.153 -14.041 
8.88889 -8.551 -10.735 -12.104 -13.022 -13.799 -14.091 -14.145 -14.090 -13.962 
9.09091 -8.136 -10.439 -11.975 -12.991 -13.612 -13.991 -14.126 -14.077 -13.922 
9.29293 -8.067 -10.577 -12.006 -12.965 -13.758 -14.013 -14.140 -13.979 -13.715 
9.49495 -8.052 -10.402 -11.829 -12.980 -13.624 -13.942 -14.115 -13.973 -13.878 
9.69697 -7.796 -10.101 -11.663 -12.770 -13.374 -13.840 -13.997 -14.013 -13.691 
9.89899 -8.392 -10.300 -11.630 -12.732 -13.408 -13.870 -13.932 -13.897 -13.852 
10.10101 -7.308 -10.239 -11.662 -12.659 -13.380 -13.743 -13.978 -13.903 -13.743 
10.30303 -7.532 -10.139 -11.550 -12.540 -13.201 -13.678 -13.903 -13.908 -13.582 
10.50505 -7.065 -9.876 -11.419 -12.499 -13.177 -13.592 -13.685 -13.923 -13.858 
10.70707 -6.836 -9.661 -11.175 -12.360 -13.076 -13.465 -13.728 -13.711 -13.528 
10.90909 -6.683 -9.407 -11.266 -12.374 -12.979 -13.508 -13.664 -13.723 -13.627 
11.11111 -6.731 -9.327 -11.022 -12.141 -13.092 -13.561 -13.636 -13.618 -13.640 
11.31313 -6.715 -9.109 -11.058 -12.120 -12.955 -13.396 -13.669 -13.725 -13.583 
11.51515 -6.191 -9.143 -10.830 -12.035 -12.901 -13.380 -13.647 -13.721 -13.521 
11.71717 -6.760 -8.911 -10.725 -12.099 -12.865 -13.347 -13.579 -13.617 -13.450 
11.91919 -6.005 -8.807 -10.667 -11.888 -12.744 -13.225 -13.546 -13.606 -13.450 
12.12121 -5.698 -8.515 -10.618 -11.906 -12.708 -13.107 -13.457 -13.425 -13.563 
12.32323 -5.810 -8.675 -10.398 -11.759 -12.541 -13.030 -13.359 -13.456 -13.349 
12.52525 -5.416 -8.202 -10.356 -11.580 -12.554 -12.979 -13.339 -13.484 -13.328 
12.72727 -5.904 -8.342 -10.727 -11.649 -12.507 -12.950 -13.268 -13.399 -13.374 
12.92929 -5.222 -8.071 -10.149 -11.499 -12.361 -12.888 -13.300 -13.337 -13.204 
13.13131 -5.053 -7.856 -10.084 -11.392 -12.272 -12.823 -13.094 -13.327 -13.370 
13.33333 -4.624 -7.694 -9.992 -11.307 -12.200 -12.692 -13.099 -13.250 -13.254 
13.53535 -4.688 -7.659 -9.742 -11.353 -12.161 -12.765 -13.039 -13.252 -13.141 
13.73737 -4.701 -7.485 -9.675 -11.202 -12.114 -12.568 -13.121 -13.207 -13.103 
13.93939 -4.268 -7.363 -9.579 -11.117 -12.035 -12.570 -12.994 -13.251 -13.136 
14.14141 -4.332 -7.503 -9.626 -11.066 -11.911 -12.428 -12.947 -13.144 -13.106 
14.34343 -4.229 -8.096 -9.410 -10.984 -12.010 -12.585 -12.898 -13.171 -13.223 
14.54545 -3.861 -6.836 -9.470 -10.889 -11.854 -12.383 -12.851 -13.113 -13.123 
14.74747 -3.688 -7.127 -9.299 -10.761 -11.969 -12.312 -12.839 -13.064 -13.063 
14.94949 -3.548 -7.027 -9.171 -10.779 -11.704 -12.293 -12.777 -13.025 -13.005 
15.15152 -3.402 -6.765 -8.999 -10.535 -11.724 -12.284 -12.809 -12.999 -12.982 
15.35354 -3.512 -6.569 -8.929 -10.695 -11.650 -12.168 -12.684 -13.070 -13.084 
15.55556 -3.755 -6.311 -8.866 -10.577 -11.533 -12.175 -12.630 -12.897 -12.985 
15.75758 -3.091 -6.526 -8.927 -10.439 -11.490 -12.079 -12.640 -12.987 -12.900 
