# t[days] u g r i z y J H K
0.20202 -11.494 -11.988 -9.755 -9.925 -9.652 -9.000 -9.099 -8.719 -10.864 
0.40404 -13.789 -14.667 -15.264 -14.885 -14.191 -14.100 -14.172 -13.537 -11.885 
0.60606 -14.751 -15.690 -15.879 -15.637 -15.155 -15.205 -15.298 -14.070 -13.994 
0.80808 -15.001 -15.871 -16.261 -15.997 -15.811 -15.454 -15.435 -15.110 -14.748 
1.01010 -14.500 -16.068 -16.283 -16.111 -15.955 -15.480 -15.605 -15.795 -15.224 
1.21212 -14.464 -15.805 -15.811 -16.050 -15.748 -15.735 -15.659 -15.616 -14.446 
1.41414 -14.030 -15.604 -15.933 -16.057 -15.937 -15.929 -15.969 -15.759 -15.178 
1.61616 -13.580 -15.509 -15.958 -16.008 -16.092 -16.167 -16.229 -15.850 -15.601 
1.81818 -13.381 -15.549 -15.904 -16.096 -16.436 -16.434 -16.238 -16.372 -16.085 
2.02020 -13.218 -15.550 -15.918 -16.131 -16.232 -16.467 -16.360 -16.270 -16.024 
2.22222 -13.173 -15.291 -15.868 -16.093 -16.200 -16.492 -16.404 -16.403 -16.317 
2.42424 -13.209 -15.075 -15.638 -15.963 -16.300 -16.335 -16.317 -16.342 -15.998 
2.62626 -12.687 -14.779 -15.389 -15.800 -16.245 -16.286 -16.172 -16.257 -16.150 
2.82828 -12.768 -14.683 -15.307 -15.638 -16.101 -16.143 -16.238 -16.195 -15.942 
3.03030 -12.599 -14.240 -14.966 -15.627 -15.970 -16.081 -16.155 -16.133 -16.097 
3.23232 -12.478 -14.167 -15.004 -15.394 -15.786 -16.013 -16.013 -16.050 -16.035 
3.43434 -12.182 -13.992 -14.672 -15.391 -15.743 -15.907 -15.921 -15.837 -15.967 
3.63636 -12.084 -13.674 -14.400 -15.110 -15.631 -15.716 -15.942 -15.866 -15.792 
3.83838 -11.663 -13.611 -14.266 -14.853 -15.414 -15.689 -15.685 -15.732 -15.471 
4.04040 -11.752 -13.182 -14.159 -14.845 -15.358 -15.518 -15.661 -15.686 -15.753 
4.24242 -11.591 -12.842 -14.042 -14.632 -15.224 -15.416 -15.574 -15.477 -15.573 
4.44444 -11.570 -12.631 -13.830 -14.462 -15.070 -15.499 -15.429 -15.598 -15.419 
4.64646 -11.141 -12.943 -13.974 -14.606 -15.161 -15.304 -15.290 -15.359 -15.622 
4.84848 -11.030 -12.614 -13.526 -14.413 -14.956 -15.254 -15.361 -15.436 -15.325 
5.05051 -10.805 -12.405 -13.505 -14.179 -14.855 -15.214 -15.138 -15.164 -15.293 
5.25253 -10.608 -12.227 -13.444 -14.174 -14.725 -14.993 -15.074 -15.251 -15.149 
5.45455 -10.368 -12.205 -13.217 -14.096 -14.711 -14.922 -14.990 -15.203 -14.981 
5.65657 -10.306 -12.136 -13.112 -13.995 -14.509 -14.974 -14.976 -14.992 -15.065 
5.85859 -10.775 -12.166 -13.121 -13.990 -14.520 -14.786 -14.868 -14.951 -15.123 
6.06061 -10.115 -12.121 -12.936 -13.786 -14.404 -14.689 -14.912 -14.862 -14.975 
6.26263 -9.795 -11.659 -12.884 -13.667 -14.299 -14.628 -14.777 -14.685 -14.817 
6.46465 -9.533 -11.544 -12.713 -13.596 -14.311 -14.592 -14.653 -14.696 -14.597 
6.66667 -9.674 -11.459 -12.657 -13.540 -14.131 -14.548 -14.593 -14.628 -14.561 
6.86869 -9.473 -11.219 -12.501 -13.430 -14.098 -14.513 -14.494 -14.567 -14.656 
7.07071 -9.850 -11.304 -12.384 -13.359 -13.963 -14.301 -14.524 -14.442 -14.664 
7.27273 -9.158 -11.534 -12.477 -13.420 -14.013 -14.264 -14.355 -14.408 -14.297 
7.47475 -9.631 -11.045 -12.170 -13.264 -14.004 -14.315 -14.311 -14.432 -14.497 
7.67677 -9.219 -10.803 -12.258 -13.262 -13.912 -14.254 -14.233 -14.338 -14.374 
