# t[days] u g r i z y J H K
0.20202 -10.953 -11.938 -12.866 -11.192 -11.159 -6.882 -10.468 -13.267 -9.598 
0.40404 -13.362 -13.440 -13.866 -13.639 -13.012 -13.128 -9.355 -3.430 -12.886 
0.60606 -13.332 -14.543 -14.428 -14.625 -13.998 -13.026 -14.119 -13.805 -2.154 
0.80808 -12.691 -14.072 -14.670 -14.351 -13.866 -14.570 -14.080 -12.603 -11.158 
1.01010 -12.012 -13.678 -14.411 -14.581 -14.472 -14.208 -13.619 -14.482 -13.515 
1.21212 -10.633 -13.376 -14.145 -14.100 -14.529 -14.021 -14.013 -14.253 -13.107 
1.41414 -11.089 -13.607 -14.137 -14.656 -14.184 -14.596 -13.945 -14.809 -13.418 
1.61616 -11.112 -12.878 -14.366 -14.934 -15.358 -15.156 -15.394 -14.881 -14.474 
1.81818 -10.865 -13.625 -14.154 -15.239 -15.678 -15.439 -15.576 -15.338 -15.169 
2.02020 -11.460 -13.958 -15.059 -15.563 -16.085 -16.027 -16.139 -16.050 -15.358 
2.22222 -11.936 -14.189 -15.289 -15.830 -16.303 -16.360 -16.136 -16.192 -16.036 
2.42424 -12.117 -14.080 -15.202 -15.965 -16.305 -16.328 -16.244 -16.355 -16.184 
2.62626 -12.451 -14.120 -15.102 -15.892 -16.375 -16.415 -16.453 -16.277 -16.285 
2.82828 -12.473 -14.001 -15.021 -15.806 -16.329 -16.405 -16.181 -16.123 -16.039 
3.03030 -12.535 -13.803 -14.826 -15.609 -16.147 -16.301 -16.229 -16.181 -16.050 
3.23232 -12.555 -13.632 -14.724 -15.322 -15.913 -16.247 -16.170 -16.194 -15.842 
3.43434 -12.420 -13.547 -14.573 -15.326 -15.738 -16.040 -15.970 -16.132 -15.841 
3.63636 -12.575 -13.484 -14.473 -15.197 -15.788 -16.063 -15.912 -15.900 -15.863 
3.83838 -12.275 -13.374 -14.262 -14.992 -15.592 -15.816 -15.798 -15.659 -15.772 
4.04040 -12.329 -13.351 -14.342 -15.065 -15.639 -15.760 -15.654 -15.630 -15.867 
4.24242 -12.337 -13.349 -14.145 -14.860 -15.507 -15.694 -15.567 -15.487 -15.647 
4.44444 -12.453 -13.329 -14.071 -14.788 -15.326 -15.659 -15.417 -15.296 -15.301 
4.64646 -12.121 -13.219 -14.113 -14.692 -15.311 -15.530 -15.507 -15.421 -15.484 
4.84848 -12.170 -13.162 -14.013 -14.708 -15.205 -15.518 -15.292 -15.092 -15.282 
5.05051 -11.880 -12.908 -13.832 -14.408 -15.038 -15.359 -15.195 -15.119 -15.059 
5.25253 -11.757 -13.099 -13.838 -14.458 -14.999 -15.360 -15.095 -14.962 -14.867 
5.45455 -11.382 -12.694 -13.693 -14.444 -14.894 -15.197 -15.120 -14.942 -14.849 
5.65657 -11.496 -12.516 -13.629 -14.318 -14.885 -15.095 -15.028 -14.809 -14.857 
5.85859 -11.123 -12.593 -13.458 -14.215 -14.796 -15.085 -15.095 -14.833 -14.726 
6.06061 -11.156 -12.673 -13.469 -14.112 -14.874 -15.128 -14.864 -14.673 -14.825 
6.26263 -11.181 -12.273 -13.397 -14.066 -14.733 -15.038 -14.778 -14.640 -14.534 
6.46465 -10.806 -12.200 -13.338 -13.954 -14.720 -14.889 -14.756 -14.638 -14.470 
6.66667 -10.813 -12.199 -13.164 -14.053 -14.552 -14.849 -14.865 -14.678 -14.399 
6.86869 -10.278 -12.137 -13.246 -13.935 -14.421 -14.768 -14.699 -14.582 -14.293 
7.07071 -10.033 -11.998 -12.992 -13.869 -14.421 -14.673 -14.680 -14.523 -14.185 
7.27273 -10.221 -11.807 -12.940 -13.776 -14.342 -14.611 -14.636 -14.361 -14.196 
7.47475 -9.835 -11.725 -13.006 -13.716 -14.217 -14.764 -14.576 -14.543 -14.002 
7.67677 -9.638 -11.551 -12.831 -13.533 -14.183 -14.495 -14.651 -14.439 -14.107 
7.87879 -9.792 -11.499 -12.634 -13.627 -14.217 -14.579 -14.449 -14.359 -14.217 
8.08081 -9.553 -11.528 -12.621 -13.457 -14.018 -14.286 -14.410 -14.316 -14.166 
8.28283 -9.258 -11.014 -12.378 -13.321 -13.930 -14.286 -14.274 -14.119 -14.022 
8.48485 -9.058 -11.319 -12.474 -13.364 -13.952 -14.296 -14.295 -14.074 -13.953 
8.68687 -8.799 -10.800 -12.143 -13.171 -13.763 -13.990 -14.326 -14.159 -14.046 
8.88889 -8.393 -10.582 -11.993 -13.029 -13.805 -14.044 -14.172 -14.103 -14.008 
9.09091 -8.023 -10.531 -12.147 -12.932 -13.627 -14.006 -14.083 -14.046 -13.828 
9.29293 -8.114 -10.602 -11.910 -12.961 -13.708 -13.931 -14.163 -13.973 -13.756 
9.49495 -8.179 -10.385 -11.884 -13.047 -13.654 -13.966 -14.109 -14.020 -13.810 
9.69697 -7.722 -10.115 -11.689 -12.740 -13.390 -13.943 -14.010 -13.944 -13.797 
9.89899 -8.232 -10.174 -11.627 -12.649 -13.423 -13.799 -13.958 -13.901 -13.905 
10.10101 -7.309 -10.314 -11.702 -12.737 -13.374 -13.824 -13.943 -13.940 -13.618 
10.30303 -7.663 -10.124 -11.646 -12.476 -13.212 -13.598 -13.916 -13.933 -13.733 
10.50505 -7.042 -9.926 -11.414 -12.473 -13.196 -13.545 -13.769 -13.859 -13.658 
10.70707 -6.816 -9.555 -11.159 -12.419 -13.098 -13.500 -13.709 -13.679 -13.697 
10.90909 -6.632 -9.518 -11.201 -12.300 -12.999 -13.542 -13.660 -13.718 -13.521 
11.11111 -6.529 -9.229 -11.117 -12.212 -13.023 -13.494 -13.649 -13.692 -13.593 
11.31313 -6.628 -9.197 -11.014 -12.149 -13.021 -13.444 -13.594 -13.729 -13.631 
11.51515 -6.505 -9.106 -10.899 -12.088 -12.907 -13.459 -13.690 -13.681 -13.493 
11.71717 -6.338 -8.935 -10.767 -12.078 -12.791 -13.273 -13.565 -13.580 -13.477 
11.91919 -5.972 -8.687 -10.609 -12.034 -12.759 -13.188 -13.540 -13.637 -13.571 
12.12121 -6.147 -8.602 -10.594 -11.820 -12.661 -13.177 -13.496 -13.433 -13.504 
12.32323 -5.711 -8.427 -10.427 -11.704 -12.501 -12.979 -13.379 -13.456 -13.388 
12.52525 -5.459 -8.605 -10.566 -11.678 -12.561 -12.936 -13.318 -13.479 -13.339 
12.72727 -5.186 -8.103 -10.204 -11.529 -12.378 -12.972 -13.243 -13.429 -13.336 
12.92929 -5.901 -8.201 -10.417 -11.603 -12.434 -12.915 -13.300 -13.330 -13.267 
13.13131 -5.148 -7.737 -10.100 -11.315 -12.261 -12.794 -13.139 -13.358 -13.331 
13.33333 -4.558 -7.797 -9.928 -11.322 -12.214 -12.784 -13.107 -13.268 -13.222 
13.53535 -4.358 -7.718 -9.838 -11.355 -12.091 -12.640 -13.052 -13.210 -13.114 
13.73737 -4.963 -7.582 -9.682 -11.283 -12.152 -12.651 -13.064 -13.268 -13.180 
13.93939 -4.129 -7.432 -9.648 -11.159 -12.021 -12.567 -13.022 -13.151 -13.146 
14.14141 -4.513 -7.557 -9.487 -10.986 -11.940 -12.486 -12.888 -13.209 -13.162 
14.34343 -3.783 -7.075 -9.444 -10.908 -11.878 -12.427 -12.916 -13.146 -13.143 
14.54545 -4.118 -7.508 -9.377 -10.933 -12.011 -12.430 -12.853 -13.156 -13.067 
14.74747 -3.586 -7.174 -9.356 -10.783 -11.898 -12.379 -12.839 -13.097 -13.114 
14.94949 -3.542 -6.880 -9.182 -10.693 -11.826 -12.257 -12.857 -13.017 -13.000 
15.15152 -3.430 -6.833 -8.996 -10.806 -11.666 -12.276 -12.772 -13.042 -13.017 
15.35354 -3.953 -6.624 -8.943 -10.591 -11.649 -12.128 -12.692 -13.029 -13.047 
15.55556 -3.236 -6.293 -8.953 -10.515 -11.615 -12.226 -12.642 -12.928 -12.984 
15.75758 -3.088 -6.374 -8.834 -10.398 -11.452 -11.979 -12.625 -12.931 -12.918 
15.95960 -3.033 -6.328 -8.817 -10.354 -11.450 -12.056 -12.614 -12.894 -13.005 
16.16162 -3.029 -6.031 -8.608 -10.345 -11.400 -12.087 -12.534 -12.844 -13.004 
16.36364 -2.878 -5.819 -8.341 -10.264 -11.322 -11.910 -12.485 -12.888 -13.048 
16.56566 -2.721 -5.912 -8.537 -10.131 -11.261 -11.880 -12.467 -12.844 -12.858 
16.76768 -3.722 -6.161 -8.314 -10.074 -11.257 -11.853 -12.402 -12.776 -12.820 
16.96970 -2.513 -5.800 -8.215 -10.003 -11.216 -11.851 -12.406 -12.823 -12.813 
17.17172 -2.402 -5.748 -8.144 -9.886 -11.130 -11.664 -12.373 -12.717 -12.843 
17.37374 -2.293 -5.554 -8.158 -9.879 -11.053 -11.683 -12.325 -12.695 -12.793 
17.57576 -2.558 -5.425 -8.049 -9.854 -11.001 -11.613 -12.383 -12.695 -12.855 
17.77778 -2.024 -5.720 -7.780 -9.752 -10.946 -11.640 -12.306 -12.689 -12.821 
17.97980 -1.962 -5.224 -7.644 -9.798 -10.861 -11.594 -12.240 -12.679 -12.866 
18.18182 -1.770 -4.839 -7.797 -9.642 -10.842 -11.539 -12.197 -12.627 -12.789 
18.38384 -1.597 -4.727 -7.638 -9.603 -10.839 -11.453 -12.175 -12.646 -12.749 
18.58586 -1.621 -4.963 -7.475 -9.481 -10.863 -11.468 -12.215 -12.591 -12.751 
18.78788 -1.404 -5.068 -7.267 -9.544 -10.701 -11.392 -12.111 -12.562 -12.774 
18.98990 -1.237 -4.390 -7.509 -9.389 -10.695 -11.349 -12.135 -12.569 -12.748 
19.19192 -1.147 -4.785 -7.186 -9.333 -10.655 -11.329 -12.043 -12.542 -12.665 
19.39394 -0.979 -4.861 -7.267 -9.243 -10.563 -11.352 -12.018 -12.470 -12.669 
19.59596 -0.900 -4.212 -6.991 -9.112 -10.415 -11.167 -11.947 -12.427 -12.651 
19.79798 -0.763 -3.757 -6.951 -9.044 -10.379 -11.097 -11.907 -12.408 -12.598 
20.00000 -0.676 -3.840 -6.890 -8.937 -10.293 -11.008 -11.887 -12.262 -12.432 
