# t[days] u g r i z y J H K
0.20202 -11.471 -11.953 -11.964 -12.589 -10.739 -12.489 -12.282 -7.159 -3.212 
0.40404 -13.972 -14.601 -14.850 -14.783 -14.016 -14.060 -12.620 -12.603 -12.140 
0.60606 -13.964 -14.865 -14.649 -14.518 -14.334 -13.599 -13.500 -13.527 -13.154 
0.80808 -13.769 -14.676 -14.705 -14.788 -14.384 -14.649 -14.405 -13.835 -14.455 
1.01010 -13.566 -14.604 -14.736 -15.161 -14.674 -14.846 -14.563 -14.605 -13.916 
1.21212 -13.472 -14.872 -14.941 -15.309 -15.682 -15.624 -15.024 -14.771 -14.979 
1.41414 -13.565 -14.836 -15.262 -15.617 -15.740 -15.873 -15.697 -15.708 -15.011 
1.61616 -13.817 -14.948 -15.341 -15.759 -16.023 -16.036 -15.645 -15.752 -15.292 
1.81818 -13.475 -14.639 -15.218 -15.740 -16.112 -15.984 -15.862 -15.840 -15.428 
2.02020 -13.136 -14.348 -15.138 -15.532 -15.956 -15.933 -15.968 -15.769 -15.569 
2.22222 -13.025 -14.187 -15.071 -15.484 -15.896 -15.869 -15.873 -15.839 -15.663 
2.42424 -12.819 -13.978 -14.828 -15.388 -15.746 -15.857 -15.847 -15.689 -15.574 
2.62626 -12.626 -13.626 -14.514 -15.188 -15.623 -15.758 -15.694 -15.607 -15.243 
2.82828 -12.495 -13.512 -14.443 -14.980 -15.391 -15.704 -15.594 -15.579 -15.344 
3.03030 -12.431 -13.315 -14.155 -14.864 -15.335 -15.612 -15.531 -15.343 -15.120 
3.23232 -11.863 -13.036 -13.963 -14.700 -15.272 -15.489 -15.188 -15.154 -14.984 
3.43434 -11.908 -13.002 -13.899 -14.561 -14.994 -15.292 -15.244 -15.083 -14.904 
3.63636 -11.700 -12.829 -13.745 -14.507 -14.959 -15.227 -15.031 -14.909 -14.753 
3.83838 -11.622 -12.764 -13.689 -14.419 -14.820 -15.119 -14.977 -14.915 -14.792 
4.04040 -11.380 -12.538 -13.525 -14.178 -14.752 -14.975 -14.893 -14.864 -14.714 
4.24242 -11.326 -12.592 -13.419 -14.129 -14.659 -14.900 -14.796 -14.589 -14.500 
4.44444 -10.935 -12.314 -13.227 -14.013 -14.519 -14.687 -14.576 -14.522 -14.275 
4.64646 -10.433 -12.215 -13.207 -13.868 -14.355 -14.637 -14.581 -14.383 -14.398 
4.84848 -10.429 -12.069 -13.056 -13.786 -14.246 -14.592 -14.418 -14.274 -14.193 
5.05051 -10.071 -11.852 -13.028 -13.665 -14.227 -14.491 -14.432 -14.272 -14.220 
5.25253 -10.235 -11.713 -12.878 -13.600 -14.059 -14.382 -14.207 -14.081 -13.952 
5.45455 -9.860 -11.608 -12.701 -13.525 -14.003 -14.318 -14.239 -14.061 -13.977 
5.65657 -9.544 -11.445 -12.533 -13.437 -13.940 -14.160 -14.140 -13.887 -13.843 
5.85859 -8.994 -11.152 -12.390 -13.246 -13.888 -14.048 -14.081 -13.844 -13.704 
6.06061 -8.944 -11.016 -12.339 -13.138 -13.680 -13.984 -13.999 -13.844 -13.707 
6.26263 -8.902 -10.979 -12.241 -13.165 -13.684 -13.946 -13.896 -13.721 -13.496 
6.46465 -8.512 -10.599 -11.966 -12.951 -13.417 -13.772 -13.785 -13.606 -13.525 
6.66667 -8.332 -10.620 -11.949 -12.880 -13.431 -13.715 -13.686 -13.616 -13.441 
6.86869 -7.906 -10.180 -11.788 -12.777 -13.376 -13.661 -13.589 -13.652 -13.385 
7.07071 -7.986 -10.269 -11.672 -12.584 -13.228 -13.581 -13.626 -13.518 -13.269 
7.27273 -7.881 -10.289 -11.551 -12.554 -13.155 -13.476 -13.501 -13.499 -13.425 
7.47475 -7.420 -10.053 -11.359 -12.445 -13.051 -13.419 -13.421 -13.388 -13.193 
7.67677 -7.028 -9.719 -11.204 -12.295 -12.958 -13.319 -13.358 -13.297 -13.205 
7.87879 -6.994 -9.629 -11.173 -12.251 -12.948 -13.197 -13.361 -13.190 -13.084 
8.08081 -6.918 -9.538 -11.150 -12.216 -12.744 -13.135 -13.288 -13.267 -13.078 
8.28283 -6.538 -9.429 -10.942 -12.052 -12.687 -13.054 -13.191 -13.068 -13.081 
8.48485 -6.261 -9.037 -10.858 -11.963 -12.614 -12.965 -13.056 -13.057 -12.840 
8.68687 -6.239 -8.924 -10.730 -11.834 -12.617 -12.901 -13.103 -12.976 -12.879 
8.88889 -5.847 -8.817 -10.549 -11.719 -12.409 -12.722 -12.985 -13.086 -12.829 
9.09091 -5.748 -8.523 -10.426 -11.733 -12.328 -12.702 -12.951 -12.870 -12.829 
9.29293 -5.213 -8.572 -10.326 -11.541 -12.236 -12.676 -12.883 -12.895 -12.755 
9.49495 -5.133 -8.208 -10.204 -11.482 -12.217 -12.581 -12.802 -12.908 -12.761 
9.69697 -4.775 -7.970 -10.186 -11.413 -12.178 -12.510 -12.792 -12.814 -12.752 
9.89899 -4.728 -8.074 -10.016 -11.309 -12.054 -12.479 -12.739 -12.792 -12.671 
10.10101 -4.648 -7.901 -9.794 -11.190 -11.991 -12.373 -12.705 -12.770 -12.696 
10.30303 -3.848 -7.486 -9.786 -11.103 -11.874 -12.352 -12.594 -12.745 -12.670 
10.50505 -3.972 -7.532 -9.688 -11.074 -11.894 -12.297 -12.633 -12.728 -12.572 
10.70707 -3.340 -7.324 -9.533 -11.021 -11.821 -12.230 -12.556 -12.709 -12.653 
10.90909 -4.027 -7.303 -9.438 -10.875 -11.756 -12.193 -12.508 -12.715 -12.613 
11.11111 -4.432 -6.945 -9.309 -10.819 -11.728 -12.148 -12.533 -12.710 -12.555 
11.31313 -3.564 -7.117 -9.403 -10.791 -11.658 -12.084 -12.466 -12.624 -12.658 
11.51515 -3.290 -6.854 -9.123 -10.688 -11.636 -12.019 -12.440 -12.597 -12.612 
11.71717 -3.353 -6.781 -9.075 -10.668 -11.543 -12.038 -12.393 -12.596 -12.552 
11.91919 -3.744 -6.383 -9.015 -10.550 -11.631 -11.970 -12.325 -12.524 -12.489 
12.12121 -2.932 -6.316 -8.795 -10.475 -11.412 -11.849 -12.300 -12.562 -12.549 
12.32323 -2.492 -6.343 -8.780 -10.420 -11.331 -11.814 -12.272 -12.546 -12.530 
12.52525 -2.155 -6.154 -8.625 -10.395 -11.352 -11.772 -12.253 -12.517 -12.517 
12.72727 -1.951 -5.821 -8.544 -10.288 -11.244 -11.749 -12.197 -12.472 -12.458 
12.92929 -2.183 -5.931 -8.570 -10.176 -11.235 -11.706 -12.177 -12.440 -12.516 
13.13131 -1.788 -5.720 -8.370 -10.129 -11.154 -11.703 -12.164 -12.462 -12.449 
13.33333 -1.693 -5.620 -8.358 -10.069 -11.091 -11.660 -12.105 -12.412 -12.467 
13.53535 -1.567 -5.576 -8.248 -10.000 -11.019 -11.605 -12.121 -12.428 -12.459 
13.73737 -1.452 -5.270 -8.032 -9.922 -10.972 -11.571 -12.119 -12.365 -12.423 
13.93939 -1.294 -5.452 -7.931 -9.873 -10.956 -11.557 -12.030 -12.370 -12.478 
14.14141 -1.123 -5.321 -7.921 -9.832 -10.879 -11.493 -12.013 -12.366 -12.396 
14.34343 -1.020 -5.884 -7.819 -9.794 -10.876 -11.423 -11.948 -12.318 -12.430 
14.54545 -1.682 -4.717 -7.894 -9.699 -10.750 -11.377 -11.972 -12.314 -12.413 
14.74747 -0.954 -4.742 -7.717 -9.610 -10.720 -11.339 -11.964 -12.301 -12.384 
14.94949 -0.627 -4.297 -7.562 -9.476 -10.605 -11.247 -11.870 -12.206 -12.466 
15.15152 -0.553 -4.716 -7.412 -9.662 -10.615 -11.218 -11.810 -12.222 -12.338 
15.35354 -0.401 -3.998 -7.424 -9.425 -10.598 -11.205 -11.810 -12.216 -12.295 
15.55556 -0.990 -4.082 -7.350 -9.349 -10.567 -11.124 -11.742 -12.200 -12.302 
15.75758 -0.026 -4.149 -7.315 -9.354 -10.468 -11.100 -11.708 -12.190 -12.250 
15.95960 0.092 -4.535 -7.066 -9.323 -10.460 -11.025 -11.686 -12.127 -12.272 
16.16162 0.207 -4.012 -7.090 -9.157 -10.321 -10.997 -11.618 -12.142 -12.220 
16.36364 0.434 -3.523 -7.066 -9.102 -10.282 -10.917 -11.639 -12.020 -12.294 
16.56566 0.530 -3.753 -6.838 -8.937 -10.208 -10.901 -11.571 -12.017 -12.154 
16.76768 0.609 -3.475 -6.835 -8.904 -10.183 -10.824 -11.510 -11.969 -12.193 
16.96970 0.734 -3.366 -6.713 -8.823 -10.054 -10.754 -11.499 -11.951 -12.171 
17.17172 0.965 -2.963 -6.451 -8.847 -9.966 -10.683 -11.415 -11.907 -12.085 
17.37374 1.017 -3.132 -6.429 -8.724 -9.965 -10.667 -11.363 -11.887 -12.082 
17.57576 1.137 -3.506 -6.506 -8.637 -9.902 -10.568 -11.359 -11.868 -12.067 
17.77778 1.261 -2.367 -6.321 -8.637 -9.861 -10.581 -11.286 -11.858 -12.079 
