# t[days] u g r i z y J H K
0.20202 -11.433 -12.910 -12.914 -12.144 -12.276 -11.259 -10.190 -8.702 -10.307 
0.40404 -14.396 -15.169 -15.428 -15.340 -14.872 -14.603 -14.186 -13.428 -12.813 
0.60606 -14.983 -15.652 -15.887 -15.572 -15.490 -15.228 -14.800 -14.577 -14.089 
0.80808 -14.855 -15.940 -16.173 -15.960 -15.936 -15.820 -15.394 -15.039 -14.784 
1.01010 -14.530 -15.968 -16.320 -16.162 -16.221 -16.060 -15.658 -15.511 -15.324 
1.21212 -14.232 -15.783 -16.107 -16.238 -16.346 -16.147 -16.119 -15.749 -15.606 
1.41414 -13.854 -15.552 -16.043 -16.155 -16.331 -16.261 -16.100 -15.798 -15.308 
1.61616 -13.444 -15.194 -15.750 -16.034 -16.191 -16.248 -15.960 -15.786 -15.477 
1.81818 -12.941 -14.774 -15.466 -15.819 -16.050 -16.061 -15.898 -15.843 -15.494 
2.02020 -12.393 -14.351 -15.123 -15.573 -15.845 -15.843 -15.881 -15.765 -15.337 
2.22222 -11.898 -14.068 -14.871 -15.356 -15.705 -15.848 -15.650 -15.452 -15.422 
2.42424 -11.732 -13.674 -14.603 -15.171 -15.544 -15.677 -15.617 -15.463 -15.200 
2.62626 -11.482 -13.496 -14.433 -14.996 -15.441 -15.514 -15.469 -15.319 -15.148 
2.82828 -11.157 -13.309 -14.231 -14.903 -15.296 -15.523 -15.367 -15.178 -15.109 
3.03030 -10.874 -12.979 -14.108 -14.646 -15.047 -15.276 -15.298 -15.132 -14.947 
3.23232 -10.697 -12.819 -13.847 -14.538 -14.913 -15.157 -15.128 -15.084 -14.982 
3.43434 -10.310 -12.455 -13.590 -14.356 -14.807 -15.040 -15.011 -14.932 -14.992 
3.63636 -10.048 -12.236 -13.435 -14.222 -14.678 -14.945 -14.838 -14.933 -14.790 
3.83838 -9.795 -12.084 -13.277 -14.026 -14.566 -14.772 -14.815 -14.812 -14.680 
4.04040 -9.638 -11.815 -13.104 -13.806 -14.377 -14.628 -14.652 -14.644 -14.709 
4.24242 -9.446 -11.749 -12.886 -13.766 -14.251 -14.525 -14.568 -14.592 -14.544 
4.44444 -9.115 -11.491 -12.776 -13.601 -14.112 -14.344 -14.357 -14.436 -14.476 
4.64646 -8.839 -11.332 -12.672 -13.495 -14.029 -14.245 -14.312 -14.282 -14.309 
4.84848 -8.912 -11.088 -12.481 -13.312 -13.879 -14.133 -14.137 -14.156 -14.307 
5.05051 -8.351 -10.917 -12.249 -13.203 -13.703 -13.997 -14.044 -14.181 -14.155 
5.25253 -8.188 -10.795 -12.027 -13.059 -13.594 -13.767 -13.948 -14.109 -14.163 
5.45455 -7.907 -10.480 -11.963 -12.966 -13.532 -13.734 -13.870 -13.886 -13.957 
5.65657 -7.843 -10.326 -11.839 -12.800 -13.379 -13.646 -13.723 -13.768 -13.881 
5.85859 -7.684 -10.261 -11.790 -12.735 -13.220 -13.513 -13.620 -13.792 -13.776 
6.06061 -7.334 -9.933 -11.590 -12.542 -13.124 -13.412 -13.543 -13.636 -13.741 
6.26263 -6.993 -9.898 -11.455 -12.402 -12.979 -13.328 -13.388 -13.505 -13.582 
6.46465 -6.952 -9.519 -11.332 -12.388 -12.914 -13.154 -13.357 -13.468 -13.472 
6.66667 -6.564 -9.386 -11.139 -12.198 -12.782 -13.088 -13.237 -13.366 -13.546 
6.86869 -6.431 -9.277 -11.071 -12.042 -12.689 -13.005 -13.124 -13.339 -13.387 
7.07071 -5.961 -8.989 -10.771 -11.945 -12.618 -12.886 -13.052 -13.255 -13.336 
7.27273 -6.116 -8.947 -10.762 -11.882 -12.496 -12.784 -13.011 -13.117 -13.290 
7.47475 -5.844 -8.634 -10.600 -11.862 -12.464 -12.754 -12.929 -13.061 -13.175 
7.67677 -5.421 -8.623 -10.547 -11.752 -12.361 -12.664 -12.841 -12.974 -13.114 
7.87879 -4.988 -8.541 -10.394 -11.555 -12.254 -12.638 -12.837 -12.944 -13.067 
8.08081 -4.841 -8.357 -10.285 -11.478 -12.240 -12.506 -12.752 -12.859 -12.974 
8.28283 -4.698 -8.211 -10.112 -11.396 -12.125 -12.487 -12.676 -12.838 -12.984 
8.48485 -4.343 -7.960 -10.078 -11.338 -12.029 -12.405 -12.662 -12.815 -12.923 
8.68687 -3.948 -7.906 -9.976 -11.199 -11.983 -12.287 -12.581 -12.784 -12.846 
8.88889 -3.996 -8.175 -9.786 -11.147 -11.933 -12.295 -12.570 -12.707 -12.788 
9.09091 -4.474 -7.498 -9.730 -11.052 -11.855 -12.234 -12.479 -12.690 -12.768 
9.29293 -3.589 -7.503 -9.662 -11.011 -11.797 -12.137 -12.437 -12.618 -12.737 
9.49495 -3.165 -7.263 -9.535 -10.933 -11.741 -12.086 -12.376 -12.596 -12.720 
9.69697 -3.126 -7.018 -9.419 -10.844 -11.668 -11.984 -12.398 -12.550 -12.645 
9.89899 -2.799 -6.933 -9.201 -10.770 -11.558 -11.986 -12.354 -12.512 -12.644 
10.10101 -3.176 -6.835 -9.213 -10.699 -11.551 -11.888 -12.272 -12.502 -12.532 
10.30303 -2.798 -6.672 -9.045 -10.662 -11.482 -11.892 -12.249 -12.450 -12.587 
10.50505 -2.343 -6.516 -8.984 -10.577 -11.502 -11.870 -12.217 -12.380 -12.531 
10.70707 -2.591 -6.452 -8.810 -10.438 -11.357 -11.761 -12.206 -12.404 -12.512 
10.90909 -2.515 -6.012 -8.788 -10.450 -11.308 -11.682 -12.124 -12.415 -12.502 
11.11111 -1.881 -5.987 -8.720 -10.358 -11.244 -11.653 -12.023 -12.304 -12.439 
11.31313 -2.079 -6.018 -8.783 -10.272 -11.192 -11.607 -12.075 -12.284 -12.481 
11.51515 -1.352 -5.778 -8.441 -10.184 -11.127 -11.618 -11.989 -12.281 -12.382 
11.71717 -1.760 -5.320 -8.404 -10.160 -11.059 -11.494 -11.948 -12.274 -12.380 
11.91919 -1.132 -5.642 -8.366 -9.999 -11.002 -11.480 -11.930 -12.215 -12.327 
12.12121 -1.354 -5.144 -8.166 -9.894 -10.936 -11.360 -11.856 -12.147 -12.333 
12.32323 -0.638 -5.318 -8.080 -9.877 -10.878 -11.314 -11.853 -12.203 -12.265 
12.52525 -0.505 -5.314 -7.997 -9.796 -10.757 -11.247 -11.793 -12.132 -12.243 
12.72727 -0.748 -4.765 -7.859 -9.724 -10.716 -11.233 -11.755 -12.029 -12.209 
12.92929 -0.149 -4.844 -7.772 -9.577 -10.705 -11.141 -11.682 -11.976 -12.144 
13.13131 -0.324 -4.391 -7.646 -9.482 -10.550 -11.077 -11.626 -12.042 -12.074 
13.33333 0.155 -4.732 -7.597 -9.489 -10.475 -11.018 -11.548 -11.933 -12.147 
13.53535 0.262 -4.100 -7.451 -9.453 -10.451 -10.969 -11.516 -11.919 -12.132 
13.73737 0.527 -4.260 -7.496 -9.314 -10.382 -10.945 -11.448 -11.844 -12.104 
13.93939 0.612 -4.380 -7.186 -9.158 -10.237 -10.813 -11.458 -11.838 -12.042 
14.14141 0.779 -4.139 -7.182 -9.179 -10.191 -10.777 -11.360 -11.783 -12.029 
14.34343 1.045 -3.797 -7.052 -9.080 -10.138 -10.645 -11.269 -11.700 -11.969 
14.54545 1.167 -3.545 -7.035 -8.991 -10.119 -10.629 -11.278 -11.674 -11.909 
14.74747 1.335 -3.279 -6.960 -8.952 -9.954 -10.592 -11.178 -11.650 -11.918 
14.94949 1.542 -3.100 -6.791 -8.799 -9.894 -10.523 -11.148 -11.659 -11.860 
15.15152 1.604 -2.933 -6.598 -8.838 -9.805 -10.431 -11.096 -11.573 -11.828 
15.35354 1.787 -3.367 -6.590 -8.608 -9.856 -10.495 -11.044 -11.535 -11.800 
15.55556 1.933 -2.877 -6.605 -8.668 -9.747 -10.316 -10.987 -11.447 -11.755 
15.75758 2.161 -3.094 -6.520 -8.482 -9.683 -10.290 -10.902 -11.465 -11.792 
15.95960 2.387 -2.765 -6.314 -8.374 -9.575 -10.144 -10.903 -11.415 -11.639 
16.16162 2.659 -2.546 -6.192 -8.249 -9.424 -10.073 -10.819 -11.347 -11.666 
16.36364 2.619 -2.724 -6.120 -8.196 -9.510 -10.050 -10.781 -11.331 -11.584 
16.56566 2.897 -2.860 -6.072 -8.178 -9.395 -9.974 -10.716 -11.298 -11.568 
