# t[days] u g r i z y J H K
0.20202 -11.828 -13.400 -12.327 -13.801 -11.698 -11.126 -7.595 -7.507 -5.120 
0.40404 -14.552 -15.117 -15.638 -15.357 -14.525 -14.963 -14.749 -12.218 -11.203 
0.60606 -15.313 -16.156 -16.443 -16.022 -15.903 -15.508 -15.335 -15.102 -14.733 
0.80808 -15.151 -16.290 -16.602 -16.581 -16.192 -16.164 -15.992 -15.730 -14.817 
1.01010 -15.272 -16.495 -16.826 -16.622 -16.516 -16.406 -16.088 -15.663 -15.482 
1.21212 -15.093 -16.548 -16.821 -16.759 -16.495 -16.573 -16.437 -16.180 -15.877 
1.41414 -15.001 -16.377 -16.823 -16.872 -16.955 -16.920 -16.750 -16.457 -15.864 
1.61616 -14.574 -16.265 -16.818 -16.911 -16.984 -16.853 -16.804 -16.658 -16.394 
1.81818 -14.083 -16.054 -16.626 -16.827 -16.944 -16.935 -16.835 -16.706 -16.442 
2.02020 -13.647 -15.778 -16.435 -16.638 -16.744 -16.942 -16.751 -16.546 -16.324 
2.22222 -13.312 -15.455 -16.274 -16.575 -16.791 -16.721 -16.743 -16.656 -16.367 
2.42424 -12.812 -15.070 -15.904 -16.250 -16.513 -16.747 -16.696 -16.530 -16.313 
2.62626 -12.660 -14.888 -15.677 -16.177 -16.454 -16.604 -16.664 -16.379 -16.252 
2.82828 -12.350 -14.717 -15.378 -15.935 -16.301 -16.407 -16.376 -16.430 -15.995 
3.03030 -12.253 -14.407 -15.223 -15.719 -16.041 -16.236 -16.263 -16.211 -16.167 
3.23232 -11.869 -14.103 -14.993 -15.601 -15.925 -16.110 -16.144 -16.207 -15.901 
3.43434 -11.643 -13.870 -14.887 -15.553 -15.831 -16.023 -16.079 -16.003 -15.812 
3.63636 -11.341 -13.594 -14.683 -15.272 -15.759 -15.968 -15.971 -15.921 -15.837 
3.83838 -11.261 -13.434 -14.519 -15.079 -15.565 -15.831 -15.788 -15.841 -15.658 
4.04040 -11.248 -13.320 -14.384 -14.940 -15.464 -15.769 -15.816 -15.799 -15.735 
4.24242 -11.210 -13.303 -14.280 -14.850 -15.335 -15.569 -15.685 -15.740 -15.647 
4.44444 -10.902 -13.170 -14.153 -14.828 -15.331 -15.574 -15.612 -15.606 -15.566 
4.64646 -10.807 -12.909 -14.005 -14.713 -15.149 -15.458 -15.520 -15.629 -15.457 
4.84848 -10.386 -12.747 -13.874 -14.574 -15.074 -15.257 -15.465 -15.614 -15.471 
5.05051 -10.434 -12.672 -13.761 -14.470 -14.953 -15.244 -15.341 -15.400 -15.378 
5.25253 -10.367 -12.316 -13.466 -14.347 -14.863 -15.196 -15.230 -15.340 -15.264 
5.45455 -9.971 -11.997 -13.306 -14.227 -14.706 -15.099 -15.202 -15.247 -15.301 
5.65657 -9.832 -12.018 -13.292 -14.115 -14.673 -14.915 -15.173 -15.156 -15.295 
5.85859 -9.766 -11.875 -13.186 -14.038 -14.602 -14.912 -15.045 -15.179 -15.172 
6.06061 -9.344 -11.886 -12.972 -13.952 -14.486 -14.732 -14.941 -15.116 -15.117 
6.26263 -9.340 -11.731 -12.898 -13.746 -14.402 -14.701 -14.898 -14.917 -14.997 
6.46465 -9.359 -11.540 -12.923 -13.739 -14.275 -14.623 -14.832 -14.949 -14.992 
6.66667 -9.120 -11.296 -12.597 -13.588 -14.204 -14.513 -14.676 -14.872 -14.872 
6.86869 -8.976 -11.067 -12.407 -13.384 -14.067 -14.409 -14.655 -14.701 -14.825 
7.07071 -8.777 -11.137 -12.514 -13.395 -14.018 -14.480 -14.563 -14.669 -14.691 
7.27273 -8.698 -11.096 -12.409 -13.278 -13.956 -14.306 -14.511 -14.706 -14.816 
7.47475 -8.470 -10.928 -12.276 -13.158 -13.833 -14.290 -14.421 -14.563 -14.622 
7.67677 -8.141 -10.782 -12.241 -13.112 -13.715 -14.091 -14.306 -14.567 -14.574 
7.87879 -8.079 -10.557 -12.254 -13.134 -13.719 -14.046 -14.310 -14.439 -14.506 
8.08081 -8.194 -10.626 -12.057 -13.047 -13.737 -14.031 -14.176 -14.341 -14.509 
8.28283 -7.779 -10.303 -11.912 -12.928 -13.562 -13.947 -14.177 -14.350 -14.463 
8.48485 -7.547 -10.158 -11.694 -12.774 -13.508 -13.895 -14.048 -14.324 -14.328 
8.68687 -7.453 -9.981 -11.623 -12.693 -13.417 -13.710 -14.008 -14.146 -14.324 
8.88889 -7.108 -9.930 -11.590 -12.618 -13.416 -13.691 -13.986 -14.116 -14.210 
9.09091 -6.852 -9.660 -11.561 -12.542 -13.315 -13.697 -13.918 -14.018 -14.225 
9.29293 -6.697 -9.795 -11.429 -12.534 -13.277 -13.520 -13.875 -14.017 -14.112 
9.49495 -6.695 -9.535 -11.251 -12.357 -13.118 -13.527 -13.785 -13.971 -14.066 
