# t[days] u g r i z y J H K
0.20202 -11.207 -11.556 -9.451 -9.268 -9.629 -8.255 -8.283 -9.003 -10.679 
0.40404 -13.573 -14.536 -14.893 -14.834 -14.179 -14.013 -13.659 -13.690 -11.718 
0.60606 -14.585 -15.428 -15.638 -15.546 -14.826 -15.035 -14.892 -14.333 -13.564 
0.80808 -14.733 -15.564 -15.970 -15.708 -15.802 -15.244 -15.178 -15.062 -14.742 
1.01010 -13.958 -15.828 -16.150 -15.863 -15.900 -15.555 -15.473 -15.575 -15.073 
1.21212 -13.933 -15.520 -15.683 -15.907 -15.687 -15.432 -15.416 -15.590 -13.940 
1.41414 -13.951 -15.335 -15.689 -15.891 -15.746 -15.686 -15.785 -15.522 -14.989 
1.61616 -13.229 -15.270 -15.906 -15.835 -15.957 -15.845 -15.952 -15.810 -15.339 
1.81818 -12.712 -15.093 -15.573 -15.724 -15.980 -16.127 -16.107 -16.135 -15.880 
2.02020 -12.739 -15.255 -15.687 -15.893 -16.056 -16.078 -16.002 -15.989 -15.921 
2.22222 -12.533 -14.850 -15.502 -15.750 -15.958 -16.071 -16.002 -16.196 -15.868 
2.42424 -12.536 -14.642 -15.378 -15.699 -15.894 -15.940 -16.070 -15.973 -15.817 
2.62626 -12.247 -14.469 -15.092 -15.523 -15.908 -15.870 -15.878 -16.054 -15.979 
2.82828 -12.272 -14.280 -15.090 -15.320 -15.816 -15.853 -15.925 -15.933 -15.833 
3.03030 -12.146 -13.877 -14.640 -15.288 -15.587 -15.816 -15.796 -15.945 -15.777 
3.23232 -12.101 -13.667 -14.594 -15.110 -15.471 -15.773 -15.718 -15.760 -15.840 
3.43434 -11.629 -13.502 -14.370 -14.984 -15.439 -15.624 -15.656 -15.722 -15.810 
3.63636 -11.582 -13.151 -14.015 -14.740 -15.328 -15.388 -15.641 -15.525 -15.589 
3.83838 -11.346 -13.169 -13.949 -14.461 -15.196 -15.310 -15.501 -15.536 -15.385 
4.04040 -11.398 -12.866 -13.740 -14.443 -15.036 -15.216 -15.400 -15.455 -15.462 
4.24242 -11.056 -12.370 -13.554 -14.221 -14.969 -15.197 -15.386 -15.232 -15.468 
4.44444 -11.014 -12.233 -13.347 -14.195 -14.792 -15.188 -15.124 -15.306 -15.214 
4.64646 -10.783 -12.357 -13.521 -14.266 -14.857 -14.998 -15.062 -15.228 -15.276 
4.84848 -10.728 -12.213 -13.091 -14.102 -14.684 -15.042 -15.081 -15.177 -15.171 
5.05051 -10.353 -11.857 -12.961 -13.870 -14.569 -14.905 -14.954 -14.948 -15.116 
5.25253 -10.249 -11.716 -13.062 -13.890 -14.493 -14.766 -14.806 -15.032 -14.925 
5.45455 -9.884 -11.615 -12.745 -13.699 -14.402 -14.736 -14.768 -15.002 -14.897 
5.65657 -9.859 -11.643 -12.714 -13.677 -14.269 -14.682 -14.800 -14.920 -14.885 
5.85859 -10.182 -11.671 -12.648 -13.667 -14.228 -14.566 -14.691 -14.763 -14.993 
6.06061 -9.707 -11.504 -12.483 -13.545 -14.250 -14.510 -14.661 -14.635 -14.671 
6.26263 -9.590 -11.370 -12.632 -13.325 -14.091 -14.379 -14.554 -14.453 -14.647 
6.46465 -9.107 -11.014 -12.348 -13.329 -14.032 -14.390 -14.471 -14.498 -14.522 
6.66667 -9.135 -11.075 -12.283 -13.296 -13.941 -14.295 -14.346 -14.419 -14.483 
6.86869 -8.935 -10.761 -12.155 -13.214 -13.872 -14.319 -14.317 -14.446 -14.303 
7.07071 -9.145 -10.800 -12.017 -13.144 -13.784 -14.137 -14.327 -14.280 -14.603 
