# t[days] u g r i z y J H K
0.20202 -10.845 -11.496 -11.434 -9.057 -10.370 -8.909 -12.372 -11.992 -4.876 
0.40404 -14.513 -15.166 -15.136 -15.316 -15.017 -14.700 -13.866 -12.937 -13.134 
0.60606 -15.007 -16.142 -16.481 -16.226 -15.746 -15.223 -15.234 -14.993 -14.905 
0.80808 -15.619 -16.565 -16.810 -16.629 -16.307 -16.519 -16.052 -15.494 -15.484 
1.01010 -15.484 -16.655 -17.182 -16.993 -16.811 -16.798 -16.315 -15.826 -15.546 
1.21212 -15.290 -16.642 -17.239 -17.176 -16.930 -16.971 -16.771 -16.472 -15.909 
1.41414 -15.131 -16.592 -17.245 -17.183 -17.087 -17.057 -16.824 -16.557 -16.123 
1.61616 -14.604 -16.407 -17.098 -17.176 -17.204 -17.221 -16.922 -16.583 -16.324 
1.81818 -14.231 -16.231 -16.915 -17.038 -17.020 -17.090 -16.925 -16.615 -16.313 
2.02020 -13.808 -15.960 -16.779 -16.900 -16.989 -17.011 -16.861 -16.651 -16.209 
2.22222 -13.354 -15.642 -16.462 -16.687 -16.847 -16.915 -16.831 -16.606 -16.329 
2.42424 -12.934 -15.341 -16.130 -16.448 -16.631 -16.768 -16.597 -16.526 -16.170 
2.62626 -12.416 -14.922 -15.889 -16.247 -16.383 -16.531 -16.551 -16.441 -16.168 
2.82828 -11.987 -14.650 -15.549 -15.917 -16.237 -16.467 -16.383 -16.342 -16.052 
3.03030 -11.799 -14.348 -15.363 -15.801 -16.141 -16.359 -16.318 -16.288 -15.941 
3.23232 -11.169 -14.064 -15.107 -15.654 -15.996 -16.203 -16.180 -16.113 -15.974 
3.43434 -11.026 -13.681 -14.908 -15.510 -15.786 -16.054 -16.206 -16.044 -15.888 
3.63636 -10.834 -13.529 -14.709 -15.334 -15.805 -16.012 -15.974 -16.024 -15.790 
3.83838 -10.622 -13.409 -14.607 -15.191 -15.609 -15.849 -15.956 -15.858 -15.698 
4.04040 -10.572 -13.178 -14.436 -15.117 -15.570 -15.729 -15.784 -15.806 -15.715 
4.24242 -10.195 -12.998 -14.385 -14.937 -15.355 -15.653 -15.788 -15.749 -15.613 
4.44444 -9.933 -12.811 -14.098 -14.845 -15.251 -15.546 -15.699 -15.611 -15.593 
4.64646 -9.798 -12.618 -13.977 -14.660 -15.157 -15.482 -15.579 -15.641 -15.523 
4.84848 -9.577 -12.553 -13.810 -14.662 -15.073 -15.335 -15.457 -15.524 -15.514 
5.05051 -9.567 -12.256 -13.715 -14.533 -15.038 -15.257 -15.375 -15.503 -15.413 
5.25253 -9.178 -12.167 -13.563 -14.349 -14.854 -15.223 -15.319 -15.383 -15.339 
