# t[days] u g r i z y J H K
0.20202 -10.884 -10.217 -10.219 -13.511 -10.198 -8.225 -6.289 -4.051 -3.732 
0.40404 -13.592 -14.330 -14.404 -14.966 -13.953 -13.862 -13.175 -13.362 -11.881 
0.60606 -14.445 -15.165 -15.457 -15.581 -15.180 -15.211 -14.461 -13.855 -13.069 
0.80808 -14.403 -15.453 -16.033 -15.916 -15.795 -15.541 -15.250 -14.617 -13.820 
1.01010 -14.437 -15.603 -16.083 -16.031 -15.818 -15.710 -15.485 -15.104 -14.166 
1.21212 -14.216 -15.453 -16.067 -16.096 -15.993 -15.811 -15.417 -15.313 -14.403 
1.41414 -13.764 -15.337 -16.014 -16.088 -16.038 -15.786 -15.551 -15.570 -15.085 
1.61616 -13.200 -15.110 -15.830 -16.053 -15.961 -15.828 -15.682 -15.440 -15.143 
1.81818 -12.887 -14.866 -15.624 -15.807 -15.916 -15.862 -15.668 -15.320 -15.175 
2.02020 -12.326 -14.505 -15.398 -15.652 -15.675 -15.555 -15.516 -15.412 -15.250 
2.22222 -11.994 -14.179 -15.145 -15.431 -15.421 -15.563 -15.290 -15.240 -14.825 
2.42424 -11.674 -13.888 -14.852 -15.150 -15.168 -15.263 -15.150 -15.271 -15.078 
2.62626 -11.091 -13.538 -14.426 -14.875 -14.954 -14.972 -15.000 -15.205 -15.013 
2.82828 -10.877 -13.087 -14.253 -14.700 -14.677 -14.811 -14.826 -15.042 -14.843 
3.03030 -10.464 -12.795 -13.843 -14.314 -14.633 -14.725 -14.855 -14.916 -14.661 
3.23232 -10.202 -12.386 -13.649 -14.120 -14.451 -14.466 -14.569 -14.685 -14.716 
3.43434 -9.935 -12.143 -13.326 -13.958 -14.280 -14.330 -14.539 -14.555 -14.583 
3.63636 -9.790 -11.834 -13.027 -13.645 -13.926 -14.178 -14.467 -14.480 -14.399 
3.83838 -9.605 -11.634 -12.856 -13.520 -13.808 -13.932 -14.131 -14.397 -14.307 
4.04040 -9.308 -11.288 -12.554 -13.211 -13.638 -13.789 -14.095 -14.275 -14.330 
4.24242 -9.040 -11.023 -12.418 -13.277 -13.522 -13.806 -14.140 -14.317 -14.254 
4.44444 -8.790 -10.897 -12.171 -12.951 -13.317 -13.529 -14.002 -14.157 -14.466 
4.64646 -8.578 -10.545 -11.974 -12.744 -13.247 -13.506 -13.728 -14.081 -14.196 
4.84848 -8.491 -10.478 -11.854 -12.716 -13.271 -13.351 -13.736 -14.129 -14.061 
5.05051 -8.241 -10.284 -11.733 -12.509 -13.087 -13.275 -13.666 -14.036 -14.275 
5.25253 -8.060 -10.186 -11.656 -12.371 -12.914 -13.150 -13.502 -13.913 -14.010 
5.45455 -7.897 -9.862 -11.307 -12.510 -12.823 -13.160 -13.439 -13.832 -14.002 
5.65657 -7.743 -9.687 -11.264 -12.334 -12.682 -13.079 -13.377 -13.745 -13.957 
5.85859 -7.579 -9.419 -10.980 -11.886 -12.609 -12.772 -13.198 -13.695 -13.948 
6.06061 -7.338 -9.355 -10.740 -11.941 -12.436 -12.932 -13.235 -13.584 -14.006 
