# t[days] u g r i z y J H K
0.20202 -10.765 -12.152 -10.677 -8.619 -7.429 -8.431 -6.432 -11.211 -4.020 
0.40404 -13.565 -14.314 -14.608 -14.657 -14.024 -12.777 -13.348 -12.426 -10.539 
0.60606 -14.410 -15.163 -15.606 -15.542 -14.696 -14.413 -14.247 -13.796 -13.891 
0.80808 -14.760 -15.682 -16.100 -16.071 -15.716 -15.428 -15.044 -14.540 -14.329 
1.01010 -14.567 -15.708 -16.146 -16.157 -16.028 -15.712 -15.448 -14.915 -14.391 
1.21212 -14.274 -15.524 -16.256 -16.339 -16.101 -16.065 -15.761 -15.603 -15.260 
1.41414 -14.031 -15.562 -16.229 -16.366 -16.231 -16.038 -15.850 -15.565 -15.170 
1.61616 -13.655 -15.316 -16.042 -16.328 -16.183 -16.120 -15.875 -15.536 -15.474 
1.81818 -13.077 -15.057 -15.852 -16.021 -15.951 -15.918 -15.884 -15.677 -15.627 
2.02020 -12.542 -14.829 -15.601 -15.912 -15.887 -15.872 -15.716 -15.704 -15.278 
2.22222 -12.328 -14.464 -15.392 -15.640 -15.799 -15.790 -15.685 -15.510 -15.388 
2.42424 -11.598 -14.104 -15.183 -15.447 -15.520 -15.460 -15.504 -15.407 -15.322 
2.62626 -11.486 -13.877 -14.768 -15.210 -15.269 -15.416 -15.306 -15.390 -15.186 
2.82828 -11.052 -13.520 -14.449 -14.833 -14.880 -14.992 -15.317 -15.251 -15.229 
3.03030 -10.793 -12.999 -14.178 -14.651 -14.821 -14.934 -14.942 -15.222 -14.992 
3.23232 -10.548 -12.652 -13.904 -14.264 -14.589 -14.691 -14.825 -15.077 -15.138 
3.43434 -10.303 -12.349 -13.614 -14.111 -14.409 -14.519 -14.722 -14.866 -14.897 
3.63636 -10.108 -12.045 -13.369 -13.943 -14.322 -14.177 -14.671 -14.703 -14.823 
3.83838 -9.877 -11.763 -12.937 -13.646 -14.075 -14.200 -14.485 -14.700 -14.837 
4.04040 -9.773 -11.549 -12.879 -13.547 -13.851 -14.077 -14.329 -14.728 -14.544 
4.24242 -9.586 -11.330 -12.701 -13.279 -13.759 -13.993 -14.288 -14.447 -14.713 
4.44444 -9.317 -11.264 -12.523 -13.169 -13.739 -13.750 -14.072 -14.476 -14.410 
4.64646 -9.097 -11.002 -12.334 -13.097 -13.560 -13.646 -14.034 -14.296 -14.457 
4.84848 -8.940 -10.804 -12.075 -12.897 -13.317 -13.513 -13.892 -14.214 -14.392 
5.05051 -8.774 -10.581 -12.002 -12.845 -13.317 -13.504 -13.934 -14.202 -14.328 
5.25253 -8.628 -10.387 -11.801 -12.506 -13.166 -13.459 -13.846 -14.152 -14.363 
5.45455 -8.412 -10.433 -11.558 -12.487 -13.156 -13.351 -13.715 -14.207 -14.249 
5.65657 -8.284 -9.948 -11.588 -12.445 -12.956 -13.283 -13.591 -13.998 -14.225 
5.85859 -8.115 -9.837 -11.376 -12.345 -12.842 -13.107 -13.575 -13.922 -14.208 
6.06061 -7.981 -9.725 -11.113 -12.208 -12.858 -13.173 -13.568 -13.822 -14.103 
6.26263 -7.780 -9.504 -11.058 -12.084 -12.705 -13.024 -13.407 -13.841 -14.046 
6.46465 -7.670 -9.493 -10.892 -11.797 -12.521 -12.864 -13.373 -13.783 -13.848 
6.66667 -7.456 -9.248 -10.807 -11.862 -12.606 -12.776 -13.308 -13.676 -14.026 
6.86869 -7.361 -9.115 -10.605 -11.767 -12.417 -12.815 -13.196 -13.576 -13.933 
7.07071 -7.185 -9.061 -10.516 -11.665 -12.383 -12.702 -13.087 -13.667 -13.814 
7.27273 -7.027 -8.900 -10.459 -11.652 -12.262 -12.663 -13.103 -13.510 -13.817 
7.47475 -6.847 -8.732 -10.339 -11.494 -12.281 -12.660 -12.999 -13.461 -13.784 
7.67677 -6.672 -8.627 -10.228 -11.448 -12.168 -12.501 -13.015 -13.403 -13.745 
7.87879 -6.510 -8.376 -10.025 -11.318 -12.059 -12.396 -12.830 -13.332 -13.636 
8.08081 -6.315 -8.135 -9.894 -11.240 -12.028 -12.456 -12.809 -13.251 -13.605 
8.28283 -6.261 -8.337 -9.993 -11.117 -11.958 -12.389 -12.868 -13.245 -13.499 
8.48485 -5.963 -7.917 -9.871 -11.098 -11.926 -12.291 -12.785 -13.181 -13.467 
8.68687 -5.777 -7.916 -9.697 -10.971 -11.775 -12.231 -12.734 -13.090 -13.506 
8.88889 -5.663 -7.651 -9.387 -11.050 -11.749 -12.133 -12.580 -13.115 -13.368 
9.09091 -5.472 -7.373 -9.283 -10.672 -11.690 -12.136 -12.503 -13.002 -13.411 
9.29293 -5.306 -7.314 -9.318 -10.816 -11.631 -12.010 -12.530 -12.911 -13.301 
